Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
S8c7Z8VA,PORTUGAL 2,ROUND 6,2025-09-29,14:00,Pacos Ferreira,FC Porto B,3.1,2.05,3.6,1.44,2.63,3.25,1.33,10.0,1.06,2.3,3.1,2.8,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,9.0,1.07,1.91,1.8,1.36,1.33,1.53,8.0,8.0,13.0,29.0,7.0,6.0,11.0,26.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,351.0
MsPlhcwC,SWEDEN 1,ROUND 25,2025-09-29,14:00,Djurgarden,Sirius,2.25,2.38,4.5,1.3,3.4,2.38,1.53,6.0,1.13,1.68,3.9,4.2,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.67,2.1,1.22,1.25,2.05,15.0,15.0,23.0,41.0,8.5,7.5,13.0,34.0,9.5,8.5,13.0,34.0,15.0,13.0,21.0,41.0,151.0
KWeS08Sk,DENMARK 1,ROUND 10,2025-09-29,14:00,Midtjylland,Randers FC,2.1,2.5,4.75,1.25,3.75,2.2,1.62,5.0,1.17,1.57,4.33,4.75,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.62,2.2,1.18,1.2,2.25,19.0,17.0,26.0,51.0,9.5,8.5,15.0,34.0,9.5,8.5,15.0,34.0,13.0,12.0,19.0,41.0,126.0
8A3htsK0,SWEDEN 2,ROUND 25,2025-09-29,14:00,Sundsvall,Umea FC,2.25,2.3,5.0,1.36,3.0,2.63,1.44,7.0,1.1,1.67,4.1,4.5,1.04,13.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,1.8,1.95,1.18,1.22,2.15,12.0,12.0,23.0,51.0,7.0,8.0,15.0,41.0,8.0,8.5,17.0,41.0,13.0,13.0,26.0,51.0,251.0
GMiDYmN0,TURKEY 2,ROUND 8,2025-09-29,14:00,Adana Demirspor,Sariyer,15.0,3.4,1.4,1.2,4.33,1.98,1.83,4.0,1.22,15.0,11.0,1.11,1.01,26.0,1.1,7.0,1.36,3.1,1.83,1.83,3.0,1.36,2.38,1.53,6.5,1.05,1.03,26.0,10.0,6.5,6.5,34.0,21.0,12.0,12.0,67.0,41.0,41.0,34.0,251.0,101.0,81.0,101.0,351.0
K4wzA0yP,NORWAY 2,ROUND 24,2025-09-29,14:00,Hodd,Lyn,3.75,2.3,2.6,1.33,3.25,2.5,1.5,6.0,1.13,3.4,3.5,2.0,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.8,1.29,1.3,13.0,9.0,11.0,19.0,13.0,7.0,9.0,15.0,19.0,12.0,12.0,23.0,41.0,26.0,29.0,41.0,151.0
MBEFWonf,EGYPT 1,ROUND 9,2025-09-29,14:00,Al Ahly,Zamalek,2.62,2.0,4.4,1.47,2.52,2.9,1.36,6.4,1.08,2.02,3.0,4.0,1.1,5.9,1.42,2.65,2.25,1.57,3.85,1.22,6.8,1.07,1.93,1.78,1.25,1.35,1.78,5.9,9.5,21.0,65.0,6.0,5.8,13.0,40.0,8.75,8.5,15.5,50.0,18.5,18.5,32.0,90.0,800.0
nJ9UhQJ6,TURKEY 1,ROUND 7,2025-09-29,14:00,Besiktas,Kocaelispor,1.91,2.5,7.0,1.3,3.4,2.5,1.5,6.0,1.13,1.37,4.75,7.0,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.91,1.8,1.1,1.18,2.75,15.0,19.0,41.0,81.0,7.5,9.0,21.0,51.0,7.0,8.5,19.0,51.0,9.5,12.0,26.0,51.0,301.0
Kfb4zAhl,TURKEY 2,ROUND 8,2025-09-29,14:00,Sakaryaspor,Sivasspor,3.4,2.2,3.0,1.36,3.0,2.75,1.4,7.0,1.1,2.88,3.4,2.38,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.73,2.0,1.53,1.3,1.4,11.0,8.5,12.0,23.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,23.0,29.0,41.0,201.0
jwRiSsig,NORWAY 2,ROUND 24,2025-09-29,14:00,Moss,Lillestrom,6.0,2.63,1.83,1.25,3.75,2.1,1.67,4.5,1.18,6.25,5.0,1.4,1.02,21.0,1.14,5.5,1.48,2.6,2.1,1.67,3.75,1.25,1.67,2.1,2.75,1.17,1.13,21.0,9.5,8.5,10.0,21.0,10.0,8.5,11.0,41.0,19.0,17.0,21.0,67.0,41.0,41.0,41.0,151.0
0YqO6dh5,SWEDEN 1,ROUND 25,2025-09-29,14:10,Oster,Goteborg,3.75,2.25,2.75,1.36,3.0,2.63,1.44,7.0,1.1,3.2,3.6,2.05,1.04,12.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.7,2.05,1.7,1.29,1.36,12.0,8.5,11.0,19.0,11.0,7.0,9.0,17.0,17.0,11.0,13.0,23.0,34.0,26.0,29.0,41.0,201.0
K8kVUqW8,ISRAEL 1,ROUND 5,2025-09-29,14:30,Maccabi Haifa,H. Beer Sheva,4.33,2.5,2.25,1.29,3.5,2.25,1.57,5.5,1.14,3.9,3.6,1.7,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.57,2.25,2.0,1.25,1.22,17.0,10.0,10.0,15.0,17.0,7.5,8.5,13.0,23.0,15.0,13.0,21.0,41.0,29.0,29.0,41.0,126.0
jo7c5QPa,PERU 1,CLAUSURA,2025-09-29,15:00,Cajamarca,Los Chankas,2.75,2.25,3.75,1.36,3.0,2.63,1.44,7.0,1.1,2.1,3.5,3.25,1.04,12.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.67,2.1,1.33,1.29,1.7,12.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,29.0,19.0,17.0,26.0,41.0,201.0
x6DHuTiM,NETHERLANDS 2,ROUND 9,2025-09-29,15:00,Roda,Cambuur,3.4,2.4,2.75,1.29,3.5,2.25,1.57,5.5,1.14,2.82,4.0,2.1,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.5,2.5,1.67,1.22,1.4,17.0,11.0,13.0,21.0,13.0,8.0,9.0,15.0,17.0,11.0,12.0,21.0,34.0,21.0,23.0,34.0,101.0
U3hdYppd,NETHERLANDS 2,ROUND 9,2025-09-29,15:00,Jong PSV,Maastricht,2.2,2.63,4.0,1.2,4.33,2.0,1.8,4.0,1.22,1.66,4.33,4.0,1.01,26.0,1.1,7.0,1.36,3.1,1.83,1.83,3.0,1.36,1.4,2.75,1.22,1.2,2.1,26.0,21.0,29.0,41.0,13.0,9.5,15.0,26.0,12.0,9.0,12.0,23.0,17.0,12.0,17.0,29.0,81.0
IPYjfS6F,NETHERLANDS 2,ROUND 9,2025-09-29,15:00,Den Haag,Oss,1.53,3.1,9.5,1.18,4.5,1.93,1.88,3.75,1.25,1.17,7.5,11.0,1.01,26.0,1.1,7.0,1.33,3.4,1.83,1.83,2.75,1.4,1.8,1.91,1.05,1.1,4.33,29.0,34.0,51.0,126.0,11.0,15.0,29.0,67.0,8.0,10.0,23.0,51.0,8.0,10.0,23.0,51.0,201.0
dAprdlx3,NETHERLANDS 2,ROUND 9,2025-09-29,15:00,De Graafschap,Almere City,2.5,2.5,3.5,1.22,4.0,2.1,1.67,4.5,1.18,1.96,4.2,3.1,1.02,21.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.44,2.63,1.36,1.22,1.8,21.0,15.0,21.0,34.0,12.0,8.5,11.0,21.0,13.0,9.0,12.0,23.0,19.0,15.0,19.0,34.0,101.0
xC2y4p4E,ROMANIA 1,ROUND 11,2025-09-29,15:00,U. Cluj,CFR Cluj,3.2,2.1,3.5,1.44,2.63,3.25,1.33,9.0,1.07,2.45,3.2,2.75,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,1.4,1.36,1.53,9.0,8.5,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
Yyamz7Fq,NETHERLANDS 2,ROUND 9,2025-09-29,15:00,Waalwijk,Jong Ajax,2.05,2.63,4.75,1.22,4.0,2.1,1.67,4.5,1.18,1.53,4.75,4.5,1.02,21.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.53,2.38,1.18,1.18,2.3,21.0,19.0,29.0,51.0,11.0,9.5,15.0,34.0,10.0,8.5,15.0,29.0,13.0,11.0,19.0,41.0,126.0
zo1lL3Vo,ITALY 3,GROUP C,2025-09-29,15:30,Picerno,Foggia,2.87,1.93,4.1,1.53,2.35,3.25,1.3,7.2,1.06,2.15,3.05,3.3,1.09,6.0,1.42,2.65,2.25,1.57,3.95,1.21,6.9,1.07,1.95,1.75,1.32,1.33,1.7,6.0,8.25,16.5,45.0,6.3,6.0,12.0,35.0,9.5,9.0,16.5,50.0,21.0,19.5,35.0,90.0,900.0
fFVwciqd,ITALY 3,GROUP C,2025-09-29,15:30,Giugliano,Sorrento,2.65,2.18,3.7,1.37,2.87,2.57,1.45,5.5,1.11,2.05,3.4,3.15,1.05,8.0,1.24,3.6,1.72,2.0,2.72,1.4,4.65,1.16,1.62,2.15,1.35,1.28,1.75,8.0,11.25,18.0,40.0,8.75,6.8,11.0,26.0,11.0,8.5,12.5,30.0,19.5,15.5,23.0,50.0,350.0
zeUTt3NN,SPAIN 2,ROUND 7,2025-09-29,15:30,Leganes,Castellon,2.75,2.2,4.0,1.36,3.0,2.75,1.4,7.0,1.1,2.01,3.5,3.25,1.05,11.0,1.29,3.5,1.93,1.88,3.25,1.33,6.5,1.11,1.73,2.0,1.33,1.29,1.73,11.0,10.0,17.0,34.0,8.0,7.0,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,51.0,201.0
djdmoBvn,ITALY 3,GROUP A,2025-09-29,15:30,Ospitaletto,Alcione Milano,3.55,1.87,3.45,1.57,2.25,3.35,1.28,7.4,1.06,2.75,2.8,2.65,1.11,5.7,1.45,2.55,2.32,1.53,4.1,1.2,7.1,1.06,1.93,1.78,1.47,1.38,1.44,5.7,7.1,12.5,32.0,7.1,5.5,10.0,26.0,13.0,10.25,15.0,40.0,35.0,27.0,40.0,90.0,800.0
YeRnmjQ9,POLAND 1,ROUND 10,2025-09-29,15:30,Motor Lublin,Radomiak Radom,2.88,2.3,3.5,1.33,3.25,2.5,1.5,6.5,1.11,2.25,3.4,3.0,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,1.36,1.3,1.62,13.0,12.0,17.0,34.0,9.5,6.5,11.0,23.0,12.0,9.0,12.0,29.0,21.0,17.0,23.0,41.0,151.0
MLuDqb3s,ITALY 3,GROUP A,2025-09-29,15:30,Cittadella,Pro Patria,2.22,2.07,5.6,1.47,2.52,3.0,1.34,6.6,1.08,1.6,3.55,5.3,1.07,6.7,1.35,2.92,2.05,1.7,3.5,1.26,6.1,1.09,2.05,1.7,1.16,1.25,2.32,6.7,13.0,32.0,110.0,5.7,7.1,18.0,65.0,6.7,8.25,19.0,70.0,11.25,14.0,32.0,110.0,151.0
hjRQkYpf,ARGENTINA 1,CLAUSURA,2025-09-29,15:30,Barracas Central,Belgrano,3.6,1.83,3.75,1.62,2.2,4.0,1.22,13.0,1.04,2.7,3.0,2.75,1.13,6.0,1.62,2.2,2.88,1.4,6.5,1.11,15.0,1.03,2.25,1.57,1.4,1.36,1.4,6.0,6.0,12.0,29.0,6.0,6.0,12.0,29.0,11.0,12.0,21.0,41.0,29.0,29.0,41.0,81.0,251.0
UoqLsxYg,ITALY 3,GROUP A,2025-09-29,15:30,L.R. Vicenza,Pro Vercelli,1.78,2.3,9.0,1.4,2.72,2.72,1.4,5.9,1.1,1.28,4.5,10.5,1.06,7.5,1.29,3.3,1.85,1.85,3.05,1.33,5.3,1.12,2.42,1.5,1.05,1.16,3.65,7.5,23.0,80.0,400.0,5.5,9.75,37.0,175.0,5.2,9.25,30.0,150.0,7.1,12.5,40.0,175.0,151.0
8YTtC8Ir,FRANCE 2,ROUND 8,2025-09-29,15:45,Boulogne,Red Star,4.0,2.05,2.88,1.5,2.5,3.4,1.3,10.0,1.06,3.3,3.2,2.15,1.08,8.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,2.0,1.73,1.67,1.36,1.33,8.0,6.5,9.5,19.0,8.5,6.5,9.5,19.0,17.0,13.0,17.0,34.0,41.0,29.0,41.0,51.0,351.0
6eUqZlA4,ITALY 1,ROUND 5,2025-09-29,15:45,Genoa,Lazio,3.75,2.0,3.2,1.5,2.5,3.4,1.3,10.0,1.06,3.1,3.0,2.5,1.08,7.5,1.44,2.75,2.38,1.57,4.33,1.22,10.0,1.06,1.95,1.8,1.5,1.36,1.36,7.5,7.0,11.0,23.0,8.0,6.0,10.0,23.0,15.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,401.0
js9fNSun,ENGLAND 1,ROUND 6,2025-09-29,16:00,Everton,West Ham,2.2,2.25,5.5,1.36,3.0,2.75,1.4,7.0,1.1,1.67,3.8,5.25,1.05,11.0,1.29,3.75,1.93,1.93,3.4,1.33,6.0,1.13,1.91,1.91,1.17,1.25,2.15,11.0,15.0,29.0,67.0,7.5,8.0,19.0,41.0,8.5,9.0,19.0,51.0,13.0,15.0,29.0,51.0,351.0
U9LOSFcd,BOLIVIA 1,ROUND 23,2025-09-29,16:00,The Strongest,Oriente Petrolero,1.67,3.0,6.5,1.17,5.0,1.83,1.98,3.5,1.29,1.3,5.0,7.5,1.01,29.0,1.07,9.0,1.3,3.5,1.73,2.0,2.63,1.44,1.5,2.5,1.1,1.17,3.25,29.0,34.0,51.0,81.0,15.0,11.0,23.0,51.0,10.0,10.0,15.0,41.0,11.0,10.0,19.0,34.0,101.0
CAAphULG,SPAIN 1,ROUND 7,2025-09-29,16:00,Valencia,R. Oviedo,2.3,2.1,6.0,1.44,2.63,3.25,1.33,9.0,1.07,1.67,3.5,5.75,1.08,8.0,1.4,3.0,2.2,1.67,4.0,1.25,8.0,1.08,2.05,1.7,1.14,1.29,2.15,8.0,12.0,26.0,51.0,6.0,6.5,19.0,41.0,7.0,8.5,19.0,51.0,12.0,15.0,34.0,67.0,501.0
WSIZvu4c,PORTUGAL 1,ROUND 7,2025-09-29,16:00,Arouca,FC Porto,8.0,2.5,1.83,1.33,3.25,2.5,1.5,6.5,1.11,7.5,4.75,1.35,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,2.05,1.7,3.0,1.18,1.1,13.0,7.0,6.5,9.0,17.0,9.0,8.5,12.0,41.0,21.0,21.0,29.0,81.0,51.0,51.0,67.0,401.0
SMtkUc6m,URUGUAY 1,CLAUSURA,2025-09-29,16:00,Racing Montevideo,Progreso,2.6,2.1,4.5,1.44,2.63,3.25,1.33,9.0,1.07,1.91,3.25,4.0,1.07,8.5,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,1.22,1.33,1.83,8.5,10.0,19.0,41.0,6.5,6.5,15.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,29.0,51.0,301.0
4paJRNd2,ICELAND 1,CHAMPIONSHIP GROUP,2025-09-29,16:15,Stjarnan,Vikingur Reykjavik,3.5,2.42,2.42,1.25,3.6,2.05,1.7,4.0,1.2,3.25,3.8,1.95,1.03,9.75,1.13,5.1,1.42,2.67,2.0,1.72,3.1,1.32,1.39,2.75,1.83,1.24,1.34,9.75,13.0,13.5,20.0,17.5,8.5,8.75,13.5,24.0,11.75,10.75,16.5,50.0,23.0,22.0,29.0,150.0
Y12GHfFM,PERU 1,CLAUSURA,2025-09-29,17:00,Sport Boys,Comerciantes Unidos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O8lBYt84,PARAGUAY 1,CLAUSURA,2025-09-29,17:00,Ameliano,Recoleta,2.88,2.1,4.0,1.44,2.63,3.25,1.33,9.0,1.07,2.2,3.25,3.2,1.07,8.5,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,1.36,1.33,1.67,8.5,9.0,15.0,34.0,7.0,6.5,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,34.0,51.0,301.0
bBA534fC,PERU 1,CLAUSURA,2025-09-29,17:15,Sporting Cristal,Ayacucho,1.67,2.75,9.0,1.25,3.75,2.2,1.62,5.0,1.17,1.25,5.75,10.0,1.03,17.0,1.17,5.0,1.53,2.4,2.38,1.53,4.0,1.22,2.0,1.73,1.06,1.14,3.75,17.0,23.0,51.0,126.0,8.0,11.0,29.0,67.0,6.5,9.0,23.0,51.0,7.5,11.0,29.0,67.0,201.0
dGDAjJk3,BOLIVIA 1,ROUND 23,2025-09-29,18:30,Always Ready,Real Oruro,1.57,3.1,8.5,1.18,4.5,1.93,1.88,3.75,1.25,1.19,6.25,11.0,1.01,26.0,1.1,7.0,1.33,3.4,1.83,1.83,2.75,1.4,1.73,2.0,1.05,1.13,4.0,26.0,34.0,51.0,126.0,12.0,13.0,29.0,67.0,8.5,10.0,21.0,51.0,8.5,10.0,21.0,51.0,151.0
EsJzad6l,BRAZIL 2,ROUND 29,2025-09-29,19:00,America MG,Volta Redonda,2.5,2.1,5.0,1.44,2.63,3.25,1.33,10.0,1.06,1.76,3.4,4.5,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,9.0,1.07,2.1,1.67,1.18,1.3,1.95,8.0,10.0,21.0,51.0,6.0,6.5,15.0,41.0,7.5,9.0,19.0,41.0,15.0,17.0,34.0,67.0,1000.0
xCEpmtNc,PARAGUAY 1,CLAUSURA,2025-09-29,19:30,Atl. Tembetary,Olimpia Asuncion,5.0,2.25,2.25,1.36,3.0,2.75,1.4,7.0,1.1,5.0,3.5,1.7,1.06,10.0,1.29,3.5,1.93,1.88,3.25,1.33,6.5,1.11,1.83,1.83,2.1,1.29,1.17,10.0,7.0,8.0,13.0,13.0,7.0,8.5,15.0,26.0,17.0,15.0,26.0,51.0,41.0,41.0,51.0,251.0
fwnAryM7,BRAZIL 2,ROUND 29,2025-09-29,19:30,Avai,Coritiba,3.0,1.95,4.33,1.57,2.25,3.75,1.25,11.0,1.05,2.2,3.0,3.5,1.11,6.5,1.5,2.5,2.6,1.48,5.0,1.17,13.0,1.04,2.2,1.62,1.29,1.36,1.62,6.5,8.0,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,41.0,21.0,21.0,41.0,67.0,251.0
