Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
8vXKE81B,JAPAN 1,ROUND 27,2025-08-22,07:00,Kashiwa Reysol,Urawa Reds,2.75,2.1,4.0,1.4,2.75,3.0,1.36,8.0,1.08,2.1,3.5,3.4,1.06,10.0,1.3,3.4,2.03,1.78,3.5,1.29,7.0,1.1,1.8,1.95,1.3,1.29,1.7,10.0,9.5,17.0,34.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0
EynWBK2t,AUSTRIA 2,ROUND 4,2025-08-22,13:00,First Vienna,Liefering,2.3,2.22,4.4,1.36,2.9,2.55,1.45,5.5,1.11,1.75,3.8,4.15,1.05,8.0,1.25,3.6,1.72,2.0,2.75,1.39,4.7,1.15,1.72,2.0,1.24,1.24,2.07,8.0,13.0,24.0,65.0,7.7,7.3,13.5,35.0,8.5,8.25,14.5,40.0,14.0,13.5,24.0,60.0,450.0
hUyC6PQ0,AUSTRIA 2,ROUND 4,2025-08-22,13:00,A. Lustenau,Stripfing,2.12,2.22,5.2,1.38,2.82,2.62,1.44,5.7,1.11,1.57,3.95,5.2,1.05,8.0,1.25,3.55,1.75,1.98,2.8,1.39,4.8,1.15,1.82,1.88,1.17,1.22,2.37,8.0,14.5,30.0,90.0,7.1,7.7,16.5,50.0,7.5,8.0,16.5,50.0,11.5,12.5,25.0,75.0,600.0
ELXmJ1iS,ROMANIA 1,ROUND 7,2025-08-22,13:00,UTA Arad,Unirea Slobozia,2.6,2.2,4.33,1.36,3.0,2.75,1.4,8.0,1.08,1.9,3.5,3.5,1.03,11.0,1.25,3.5,1.95,1.85,3.4,1.27,6.5,1.08,1.8,1.91,1.25,1.25,1.8,11.0,11.0,19.0,41.0,7.5,7.0,13.0,29.0,9.0,9.0,15.0,34.0,17.0,15.0,26.0,51.0,251.0
lj8j4TrB,POLAND 1,ROUND 6,2025-08-22,13:00,Radomiak Radom,Termalica B-B.,2.5,2.3,4.0,1.33,3.25,2.63,1.44,6.5,1.11,1.95,3.7,3.6,1.03,12.0,1.19,4.0,1.8,2.0,3.0,1.33,5.5,1.11,1.7,2.05,1.29,1.29,1.8,12.0,12.0,19.0,41.0,8.5,7.0,12.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,23.0,41.0,201.0
jmQ34f1U,AUSTRIA 2,ROUND 4,2025-08-22,13:00,Amstetten,St. Polten,3.6,2.25,2.57,1.34,3.0,2.5,1.47,5.3,1.12,3.15,3.7,2.05,1.04,8.25,1.23,3.75,1.7,2.05,2.65,1.42,4.45,1.17,1.62,2.18,1.78,1.26,1.36,8.25,9.0,10.75,18.5,11.5,7.2,8.5,15.0,17.5,11.0,13.0,23.0,40.0,25.0,29.0,50.0,350.0
dKR8d3hK,DENMARK 2,ROUND 7,2025-08-22,14:00,Aalborg,Hvidovre IF,2.63,2.3,3.75,1.33,3.25,2.5,1.5,6.5,1.11,2.05,3.5,3.4,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,1.3,1.29,1.73,13.0,12.0,19.0,41.0,9.0,7.0,12.0,26.0,11.0,9.0,13.0,29.0,19.0,15.0,23.0,41.0,151.0
8QDf03Zi,CYPRUS 1,ROUND 1,2025-08-22,14:00,AEL Limassol,Ol. Nicosia,2.05,2.27,5.6,1.38,2.87,2.67,1.44,6.0,1.11,1.5,4.25,5.8,1.05,8.5,1.26,3.6,1.78,1.95,2.9,1.38,5.1,1.15,1.91,1.8,1.15,1.21,2.62,8.5,14.0,37.0,120.0,6.5,8.75,20.0,65.0,7.3,8.75,20.0,70.0,10.75,13.0,30.0,100.0,900.0
MyfYUDEr,NORWAY 1,ROUND 19,2025-08-22,14:00,KFUM Oslo,HamKam,2.2,2.25,6.0,1.4,2.75,2.75,1.4,8.0,1.08,1.62,3.9,5.25,1.03,11.0,1.27,3.4,1.98,1.83,3.4,1.27,7.0,1.07,2.0,1.75,1.17,1.25,2.25,10.0,13.0,26.0,51.0,6.5,7.5,17.0,41.0,7.0,8.5,19.0,41.0,12.0,13.0,29.0,67.0,401.0
djIjXJiK,SWITZERLAND 2,ROUND 4,2025-08-22,14:30,Xamax,Etoile-Carouge,2.72,2.2,3.5,1.34,3.0,2.42,1.5,5.1,1.13,2.15,3.45,3.05,1.04,8.25,1.21,3.95,1.65,2.12,2.5,1.47,4.2,1.19,1.53,2.32,1.38,1.28,1.7,8.25,12.5,19.0,40.0,9.75,6.9,10.75,23.0,12.0,8.75,11.5,25.0,22.0,16.0,21.0,40.0,250.0
UHJOkvM6,SWITZERLAND 2,ROUND 4,2025-08-22,14:30,Vaduz,Bellinzona,2.18,2.37,4.3,1.29,3.3,2.22,1.6,4.55,1.16,1.7,3.95,4.25,1.03,9.0,1.17,4.4,1.53,2.35,2.27,1.57,3.7,1.24,1.55,2.3,1.23,1.22,2.15,9.0,16.5,28.0,70.0,9.75,8.0,14.0,35.0,9.75,8.25,13.0,32.0,14.5,12.0,19.0,45.0,250.0
