Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
n1SwUw49,BRAZIL 2,ROUND 21,2024-08-16,00:00,Operario,Ituano,2.4,1.95,6.5,1.57,2.25,3.75,1.25,13.0,1.04,1.67,3.4,6.0,1.1,7.0,1.5,2.5,2.6,1.48,5.5,1.14,13.0,1.04,2.5,1.5,1.13,1.3,2.15,6.0,11.0,29.0,67.0,4.75,7.0,21.0,51.0,6.5,9.5,26.0,67.0,12.0,19.0,41.0,101.0,0.0,1,2,1,2,[35],"[17, 22]",0,0
l6U6Vppo,MEXICO 2,APERTURA ,2024-08-16,00:05,Tampico Madero,Correcaminos,2.67,2.05,3.85,1.4,2.52,2.5,1.4,0.0,0.0,2.1,3.25,3.3,0.0,0.0,1.29,3.0,1.9,1.82,2.92,1.3,0.0,0.0,1.7,1.93,1.28,1.29,1.7,9.75,9.75,17.5,45.0,7.8,6.3,11.5,30.0,10.5,8.5,13.5,37.0,20.0,16.5,26.0,60.0,450.0,0,0,0,0,[],[],0,0
KOJ9a5qC,COPA LIBERTADORES,PLAY OFFS ,2024-08-16,00:30,Flamengo RJ (Bra),Bolivar (Bol),1.5,3.0,11.0,1.22,4.0,2.05,1.75,4.33,1.2,1.18,8.0,13.0,1.02,21.0,1.13,6.0,1.4,2.88,2.0,1.73,3.4,1.3,2.1,1.67,1.04,1.08,4.5,21.0,29.0,51.0,201.0,9.0,17.0,34.0,81.0,6.5,10.0,34.0,67.0,7.0,11.0,29.0,81.0,501.0,1,0,2,0,"[29, 89]",[],0,0
48FYbuPj,COPA SUDAMERICANA,PLAY OFFS ,2024-08-16,00:30,Boca Juniors (Arg),Cruzeiro (Bra),3.1,1.91,4.33,1.62,2.2,4.0,1.22,13.0,1.04,2.3,3.0,3.6,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,1.29,1.36,1.57,6.0,7.5,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,51.0,21.0,23.0,41.0,81.0,0.0,0,0,1,0,[65],[],0,0
pAkY8qkm,UKRAINE 1,ROUND 3,2024-08-16,09:30,Ch. Odesa,Kolos Kovalivka,4.3,1.91,2.75,1.5,2.25,3.7,1.24,9.95,1.03,3.75,2.95,2.07,1.09,7.0,1.47,2.35,2.35,1.47,4.0,1.16,0.0,0.0,2.02,1.62,1.72,1.34,1.24,6.5,5.5,8.5,19.0,8.5,5.9,9.25,21.0,19.0,13.0,17.5,40.0,60.0,40.0,55.0,110.0,900.0,1,0,1,0,[35],[],0,0
h4I1GGNQ,JAPAN 1,ROUND 27,2024-08-16,10:30,Hokkaido Consadole Sapporo,Sagan Tosu,2.75,2.3,3.5,1.3,3.4,2.5,1.5,6.0,1.13,2.15,3.75,3.0,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.57,2.25,1.36,1.25,1.67,15.0,12.0,17.0,34.0,10.0,7.5,11.0,21.0,12.0,9.0,12.0,26.0,21.0,15.0,21.0,41.0,126.0,3,0,5,3,"[10, 11, 16, 70, 89]","[57, 60, 77]",0,0
638sU2hD,SOUTH KOREA 1,ROUND 27,2024-08-16,10:30,Daegu,Gimcheon Sangmu,3.4,2.1,3.2,1.4,2.75,2.75,1.4,8.0,1.08,2.7,3.1,2.5,1.06,10.0,1.3,3.4,2.03,1.83,3.4,1.3,7.0,1.1,1.73,2.0,1.5,1.36,1.44,10.0,9.0,13.0,26.0,9.5,6.0,10.0,21.0,13.0,10.0,13.0,29.0,29.0,21.0,29.0,41.0,201.0,0,0,3,0,"[58, 61, 85]",[],0,0
88nQhnVD,SOUTH KOREA 1,ROUND 27,2024-08-16,10:30,Seoul,Jeju SK,2.63,2.2,4.33,1.4,2.75,2.75,1.4,8.0,1.08,1.91,3.3,3.6,1.05,11.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.8,1.91,1.25,1.3,1.73,10.0,11.0,19.0,41.0,7.5,6.5,13.0,29.0,9.5,8.5,15.0,34.0,17.0,15.0,26.0,51.0,251.0,1,0,1,0,[23],[],0,0
d0RLdBXH,CHINA 1,ROUND 23,2024-08-16,11:00,Henan Songshan Longmen,Cangzhou,3.4,2.1,3.1,1.4,2.75,3.0,1.36,8.0,1.08,2.75,3.4,2.45,1.05,11.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.8,1.95,1.53,1.3,1.4,10.0,8.0,12.0,23.0,9.0,6.5,9.5,21.0,13.0,10.0,15.0,29.0,29.0,23.0,29.0,51.0,251.0,0,1,0,2,[],"[17, 90]",0,0
EyMQeVnO,CHINA 1,ROUND 23,2024-08-16,11:35,Tianjin Jinmen Tiger,Wuhan Three Towns,2.75,2.25,3.75,1.33,3.25,2.63,1.44,6.5,1.11,2.05,3.7,3.2,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,1.36,1.29,1.73,13.0,12.0,17.0,34.0,9.0,7.0,11.0,23.0,11.0,9.0,13.0,29.0,19.0,15.0,23.0,41.0,151.0,0,0,1,0,[90],[],0,0
