Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
zkaGKImn,UKRAINE 2,RELEGATION,2025-06-12,06:00,MFC Metalurh,FC Chernihiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8EmxUN05,SPAIN 2,PROMOTION,2025-06-12,16:00,Mirandes,Racing Santander,2.75,2.25,3.75,1.4,2.87,2.72,1.45,6.2,1.11,2.15,3.3,3.4,1.06,9.25,1.29,3.65,1.85,1.95,3.05,1.38,5.6,1.15,1.67,2.1,1.3,1.33,1.67,11.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,34.0,19.0,17.0,26.0,41.0,151.0
YuTwUJ3N,PERU 1,APERTURA,2025-06-12,17:00,Alianza Atl.,Comerciantes Unidos,1.83,2.38,9.0,1.4,2.72,2.72,1.4,5.9,1.1,1.36,4.33,10.0,1.06,7.5,1.29,3.3,1.85,1.85,3.05,1.33,5.2,1.13,2.25,1.57,1.06,1.2,3.0,9.5,21.0,41.0,126.0,6.0,8.5,29.0,81.0,6.0,9.0,23.0,81.0,8.0,13.0,34.0,81.0,301.0
Uk7V0HYq,BRAZIL 1,ROUND 12,2025-06-12,19:00,Bragantino,Bahia,2.75,2.05,4.33,1.45,2.67,2.9,1.4,6.8,1.1,2.0,3.3,4.0,1.1,7.2,1.42,2.9,2.25,1.65,4.0,1.25,7.7,1.09,1.95,1.8,1.22,1.33,1.8,8.0,9.5,19.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,19.0,34.0,51.0,351.0
jw1XKxQF,BRAZIL 1,ROUND 12,2025-06-12,19:00,Vitoria,Cruzeiro,4.0,1.95,3.1,1.52,2.5,3.25,1.33,7.8,1.07,3.1,3.3,2.35,1.11,6.7,1.5,2.6,2.5,1.55,4.75,1.19,9.25,1.06,2.1,1.67,1.57,1.33,1.36,7.5,6.0,10.0,21.0,7.0,6.5,10.0,23.0,13.0,12.0,19.0,41.0,34.0,29.0,41.0,67.0,501.0
t6GBV6y2,URUGUAY 1,TORNEO INTERMEDIO,2025-06-12,19:00,Cerro Largo,Wanderers,2.88,2.1,3.75,1.47,2.55,3.1,1.34,7.0,1.08,2.2,3.25,3.2,1.1,6.4,1.44,2.65,2.3,1.57,4.15,1.21,7.4,1.07,1.83,1.83,1.36,1.33,1.67,8.5,9.0,15.0,34.0,7.0,6.5,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,29.0,51.0,301.0
n5ftJGfS,BRAZIL 1,ROUND 12,2025-06-12,19:30,Fortaleza,Santos,2.75,2.0,4.5,1.5,2.57,3.15,1.35,7.4,1.08,2.05,3.4,3.6,1.11,6.8,1.5,2.62,2.42,1.57,4.55,1.2,8.75,1.07,2.1,1.67,1.29,1.3,1.73,7.5,8.0,17.0,41.0,6.0,6.5,13.0,34.0,8.5,9.5,19.0,41.0,19.0,21.0,34.0,67.0,501.0
IP2PMbe3,BRAZIL 1,ROUND 12,2025-06-12,20:00,Gremio,Corinthians,3.1,2.0,3.75,1.47,2.62,3.0,1.37,7.1,1.09,2.38,3.3,3.0,1.1,7.1,1.45,2.8,2.32,1.62,4.25,1.23,8.25,1.08,2.0,1.75,1.36,1.33,1.53,8.0,8.0,13.0,34.0,7.0,6.5,11.0,29.0,10.0,10.0,17.0,41.0,23.0,21.0,34.0,67.0,401.0
lAjBG0SN,COLOMBIA 1,APERTURA,2025-06-12,20:20,America De Cali,Deportes Tolima,2.5,2.0,5.5,1.53,2.4,3.35,1.3,7.7,1.06,1.83,3.4,4.33,1.1,6.3,1.45,2.65,2.32,1.57,4.15,1.21,7.5,1.07,2.2,1.62,1.2,1.3,1.91,7.0,9.5,21.0,51.0,5.5,7.0,15.0,41.0,7.5,9.0,21.0,51.0,15.0,19.0,41.0,81.0,0.0
63lSyPwp,USA 1,-,2025-06-12,20:30,New York City,Atlanta Utd,2.5,2.38,4.0,1.34,3.15,2.45,1.53,5.4,1.14,1.91,3.4,4.0,1.05,10.75,1.23,4.25,1.7,2.18,2.62,1.5,4.6,1.2,1.57,2.25,1.22,1.3,1.83,13.0,15.0,21.0,41.0,10.0,7.0,13.0,29.0,11.0,9.0,11.0,29.0,17.0,15.0,21.0,34.0,126.0
SbUCEPIE,CHILE 1,ROUND 8,2025-06-12,21:00,Deportes Iquique,Colo Colo,6.0,2.38,2.05,1.37,3.05,2.6,1.47,5.9,1.12,6.25,3.9,1.5,1.05,10.0,1.27,3.85,1.8,2.02,2.95,1.4,5.3,1.16,1.83,1.83,2.5,1.25,1.13,11.0,7.0,7.5,11.0,17.0,7.5,8.5,13.0,34.0,19.0,17.0,26.0,67.0,41.0,41.0,51.0,301.0
2HKxae3d,BRAZIL 1,ROUND 12,2025-06-12,21:30,Atletico-MG,Internacional,2.6,2.0,5.0,1.5,2.55,3.25,1.33,7.7,1.07,1.85,3.6,4.2,1.11,6.9,1.5,2.62,2.45,1.55,4.65,1.2,9.0,1.07,2.2,1.62,1.22,1.29,1.91,7.5,8.5,19.0,51.0,5.5,7.0,15.0,41.0,7.5,9.0,21.0,51.0,15.0,19.0,41.0,81.0,501.0
pIVb6wBM,BRAZIL 1,ROUND 12,2025-06-12,21:30,Sao Paulo,Vasco,2.6,2.0,5.0,1.57,2.37,3.55,1.29,8.5,1.06,1.85,3.5,4.33,1.11,6.8,1.5,2.62,2.47,1.55,4.7,1.2,9.0,1.06,2.2,1.62,1.2,1.29,1.91,7.0,9.0,21.0,51.0,5.5,7.0,15.0,41.0,7.5,9.0,21.0,51.0,15.0,19.0,41.0,81.0,0.0
8fXsBvjo,COLOMBIA 1,APERTURA,2025-06-12,22:20,Santa Fe,Atl. Nacional,4.0,2.1,2.88,1.47,2.55,3.05,1.35,6.9,1.08,3.3,3.2,2.2,1.08,7.0,1.36,3.0,2.05,1.72,3.5,1.27,6.3,1.1,1.83,1.83,1.67,1.36,1.33,8.5,7.0,10.0,21.0,9.5,6.0,9.5,19.0,17.0,12.0,15.0,29.0,34.0,29.0,41.0,51.0,301.0
