Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
d4Zb3k5N,2025-12-29,05:00,AUSTRALIA 1,Round 10,Melbourne Victory,Wellington Phoenix,2.1,2.4,5.0,1.3,3.4,2.38,1.53,6.0,1.13,1.56,4.0,5.5,1.03,15.0,1.2,4.5,1.67,2.2,2.63,1.5,4.5,1.2,1.67,2.1,1.14,1.22,2.3
pl6gntFq,2025-12-29,05:30,INDONESIA 1,Round 8,Bali United,Dewa United,2.88,2.2,3.2,1.3,3.2,2.63,1.44,6.0,1.1,2.3,3.25,2.7,1.03,12.0,1.22,4.2,1.73,2.0,2.88,1.4,6.0,1.13,1.57,2.3,1.36,1.25,1.5
lIKNi2iM,2025-12-29,05:30,INDONESIA 1,Round 8,PSIM Yogyakarta,PSBS Biak Numfor,1.53,2.88,10.0,1.22,3.75,2.25,1.57,5.0,1.14,1.13,6.5,14.0,1.01,17.0,1.17,5.0,1.5,2.4,2.45,1.53,4.33,1.2,2.3,1.57,1.02,1.07,4.5
OO8isM3D,2025-12-29,06:30,MYANMAR 1,Round 10,Rakhine United,Ayeyawady,3.5,2.3,2.33,0.0,0.0,2.1,1.6,0.0,0.0,3.33,3.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.5,0.0,0.0,3.33,3.5,1.66,1.25,1.25
S6lmqWi3,2025-12-29,07:00,ETHIOPIA 1,Round 12,Fasil Kenema,Ethio Electric,3.9,1.81,3.35,1.62,2.02,0.0,0.0,0.0,0.0,3.0,2.63,2.5,1.15,4.7,1.7,2.0,3.2,1.29,6.4,1.07,0.0,0.0,2.38,1.45,1.38,1.35,1.27
ruAaLSOG,2025-12-29,08:30,TURKEY 2,Round 19,Adana Demirspor,Istanbulspor AS,17.0,4.33,1.29,1.13,6.0,1.62,2.2,3.0,1.36,21.0,12.0,1.05,0.0,0.0,1.05,11.0,1.2,4.33,1.5,2.5,2.1,1.67,2.1,1.67,11.0,1.05,1.01
hC2k616F,2025-12-29,09:00,INDONESIA 1,Round 8,Persija Jakarta,FC Bhayangkara,1.91,2.38,6.0,1.3,3.2,2.75,1.4,6.0,1.1,1.4,4.0,6.5,1.03,12.0,1.25,3.8,1.8,1.91,3.1,1.36,6.0,1.13,1.95,1.8,1.07,1.17,2.6
GIs2LSad,2025-12-29,09:00,ETHIOPIA 1,Round 12,Welayta Dicha,Arba Menche,3.05,1.78,4.2,1.6,1.98,3.58,1.19,0.0,0.0,2.25,2.77,3.3,1.1,5.33,1.57,2.1,2.66,1.36,5.67,1.09,0.0,0.0,2.35,1.53,1.28,1.36,1.52
pITAVdq9,2025-12-29,09:50,UAE 1,Round 10,Ittihad Kalba,Al Jazira,4.33,2.25,2.3,1.3,3.2,2.63,1.44,6.0,1.1,3.9,3.4,1.8,1.03,12.0,1.22,4.1,1.75,1.95,3.1,1.36,6.0,1.13,1.73,2.05,1.83,1.25,1.2
C2QhgEBk,2025-12-29,09:50,OMAN CUP,1/8-finals,Al-Msnaa,Al Nahda,5.5,2.05,2.2,1.44,2.6,3.3,1.29,9.0,1.03,5.25,3.2,1.62,1.05,8.0,1.36,2.88,2.25,1.62,4.5,1.17,9.0,1.03,2.1,1.65,2.1,1.29,1.11
fo2F7rCT,2025-12-29,10:00,ALGERIA 1,Round 14,Mostaganem,Ben Aknoun,2.88,1.83,4.33,1.57,2.25,3.75,1.22,10.0,1.03,2.05,2.88,3.8,1.1,6.5,1.57,2.38,2.88,1.4,6.0,1.13,13.0,1.02,2.25,1.57,1.2,1.36,1.67
lpLrY5q2,2025-12-29,10:00,ETHIOPIA 1,Round 12,Welwalo Adigrat,Bahir Dar Kenema,4.75,1.88,2.5,1.5,2.3,3.35,1.22,0.0,0.0,4.5,3.0,1.87,1.07,5.5,1.5,2.3,2.4,1.45,4.5,1.14,0.0,0.0,2.3,1.55,1.7,1.3,1.18
SONBc5FU,2025-12-29,11:30,QATAR 1,Round 11,Shamal,Al-Sadd,3.75,2.63,2.2,1.17,4.5,1.91,1.8,3.75,1.22,3.6,4.0,1.75,1.01,21.0,1.08,7.5,1.33,3.25,1.87,1.9,2.88,1.4,1.33,3.0,1.91,1.17,1.22
COZS7WFG,2025-12-29,11:35,SAUDI ARABIA 1,Round 12,Al Khaleej,Al Fateh,2.63,2.5,3.1,1.25,3.75,2.1,1.67,4.5,1.17,2.1,3.6,2.75,1.02,11.0,1.13,5.5,1.44,2.63,2.1,1.67,3.5,1.29,1.44,2.63,1.36,1.22,1.6
lMxdsAMF,2025-12-29,12:00,ETHIOPIA 1,Round 12,Mekelle 70 Enderta,St. George,4.65,1.78,2.85,1.6,1.98,0.0,0.0,0.0,0.0,3.9,2.77,2.05,1.1,5.0,1.57,2.12,2.75,1.36,5.6,1.1,0.0,0.0,2.35,1.53,1.62,1.36,1.22
IVRITzEL,2025-12-29,12:45,UAE 1,Round 10,Al Dhafra,Bani Yas,2.8,2.3,3.25,1.29,3.25,2.5,1.5,6.0,1.11,2.25,3.4,2.8,1.02,13.0,1.2,4.5,1.65,2.2,2.7,1.44,5.0,1.17,1.53,2.38,1.36,1.25,1.57
