Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
p4KwLXce,2026-02-02,12:00,GHANA 2,Round 18,Pac Academy,King Faisal,2.32,1.98,5.1,1.47,2.22,3.42,1.24,10.0,1.04,1.75,3.15,4.6,1.09,5.93,1.47,2.32,2.27,1.5,4.6,1.13,11.0,1.04,2.3,1.54,1.17,1.28,1.9
hWYI7uZa,2026-02-02,12:15,SAUDI ARABIA 1,Round 20,Al Riyadh,Al Nassr,8.0,2.75,1.62,1.22,4.0,2.0,1.73,4.33,1.2,9.0,6.0,1.27,1.01,12.0,1.13,5.5,1.44,2.63,2.1,1.67,3.5,1.29,1.83,1.83,3.75,1.11,1.04
l4kfBJjU,2026-02-02,12:30,JORDAN 1,Round 13,Al Ramtha,Al Hussein,4.2,2.0,2.7,1.44,2.63,3.2,1.3,8.5,1.05,3.4,3.0,2.05,1.05,8.0,1.36,2.88,2.25,1.57,4.5,1.17,9.0,1.03,1.95,1.75,1.62,1.3,1.25
WYogrS4F,2026-02-02,13:00,BAHRAIN KINGS CUP,1/8-finals,Manama Club,Al Riffa,7.0,2.6,1.73,1.25,3.5,2.38,1.53,5.5,1.13,8.5,5.0,1.29,1.01,13.0,1.14,4.8,1.6,2.2,2.55,1.45,4.8,1.14,1.91,1.8,3.3,1.13,1.05
fVqokeZ7,2026-02-02,13:00,OMAN 1,Round 12,Al Seeb,Al-Shabab,2.7,2.0,4.2,1.44,2.63,3.2,1.3,8.5,1.05,1.95,3.0,3.8,1.05,8.0,1.36,2.88,2.25,1.57,4.5,1.17,8.0,1.05,1.95,1.75,1.22,1.3,1.73
rZtZYNR1,2026-02-02,13:00,BAHRAIN KINGS CUP,1/8-finals,Al-Muharraq,Isa Town,1.25,3.6,20.0,1.2,4.0,2.1,1.67,4.5,1.17,1.03,11.0,56.0,1.01,20.0,1.08,6.5,1.45,2.55,2.2,1.6,3.15,1.26,3.8,1.22,1.01,1.03,10.0
IaqYOFUq,2026-02-02,13:00,TANZANIA 1,Round 14,JKT Tanzania,Pamba,2.7,1.83,5.0,1.57,2.25,4.0,1.2,11.0,1.01,1.87,2.8,4.33,1.08,6.5,1.6,2.2,3.0,1.33,6.5,1.08,13.0,1.01,2.55,1.45,1.17,1.36,1.8
xzD1i1Fr,2026-02-02,13:15,SIERRA LEONE 1,Round 13,Ports Authority,Bai Bureh Warriors,4.25,1.79,3.16,1.58,2.2,3.9,1.18,0.0,0.0,3.15,2.85,2.31,1.06,6.1,1.56,2.25,2.7,1.36,5.7,1.08,0.0,0.0,2.2,1.57,1.49,1.32,1.27
KvrLwAXp,2026-02-02,13:30,ROMANIA 1,Round 24,FC Botosani,Otelul,3.25,2.0,3.6,1.5,2.5,3.4,1.3,10.0,1.06,2.55,2.9,2.63,1.08,7.5,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,1.91,1.8,1.4,1.36,1.5
6LPn5E1e,2026-02-02,14:00,GERMANY 1 WOM,Round 16,Wolfsburg W,Koln W,1.4,3.3,10.0,1.14,5.0,1.83,1.83,3.75,1.22,1.1,8.0,14.0,1.01,11.9,1.06,7.5,1.29,3.3,1.75,1.95,2.83,1.33,1.91,1.8,1.01,1.05,5.5
SvQrMrqC,2026-02-02,14:00,ISRAEL 2,Round 21,H. Ironi Rishon,M. Herzliya,3.1,2.1,3.3,1.36,2.88,2.88,1.36,7.5,1.06,2.38,3.0,2.8,1.03,9.0,1.29,3.3,2.0,1.73,3.6,1.25,7.5,1.06,1.75,1.95,1.36,1.3,1.5
vFieVnMP,2026-02-02,14:00,ISRAEL 2,Round 21,Hap. Ramat Gan,H. Raanana,2.5,2.07,4.25,1.36,2.88,2.88,1.36,7.0,1.07,1.9,3.35,3.8,1.03,9.0,1.29,3.3,1.95,1.75,3.3,1.29,7.0,1.07,1.8,1.91,1.23,1.27,1.85
WCWZN4Ea,2026-02-02,14:00,ISRAEL 2,Round 21,Hapoel Kfar Shalem,Kiryat Yam,3.0,2.2,3.1,1.3,3.2,2.63,1.44,6.0,1.1,2.4,3.3,2.55,1.01,11.0,1.2,4.0,1.73,2.0,2.88,1.36,5.5,1.11,1.57,2.25,1.44,1.25,1.44
MHA0spVN,2026-02-02,14:00,SENEGAL 1,Round 13,Wally Daan,Guediawaye,3.2,1.7,4.4,1.7,1.85,4.65,1.12,0.0,0.0,2.32,2.6,3.4,1.15,4.5,1.72,1.9,3.33,1.28,7.2,1.04,21.0,1.02,2.54,1.45,1.27,1.4,1.5
tWcNqOrL,2026-02-02,14:00,ITALY 1 WOM,Round 12,Fiorentina W,Napoli W,2.2,2.3,4.5,1.3,3.2,2.63,1.44,6.0,1.1,1.7,3.6,4.2,1.01,11.0,1.2,4.0,1.73,2.0,2.88,1.36,5.5,1.11,1.73,2.0,1.14,1.22,2.0
drKYKjMG,2026-02-02,14:00,CROATIA 1,Round 20,Din. Zagreb,Vukovar 1991,1.53,3.0,11.0,1.22,4.0,2.1,1.67,4.5,1.18,1.18,6.0,12.0,1.02,19.0,1.13,6.0,1.48,2.6,2.1,1.67,3.5,1.29,2.1,1.67,1.03,1.11,4.5
0dYokwek,2026-02-02,14:00,TURKEY 2,Round 23,Erokspor,Umraniyespor,2.0,2.5,5.5,1.3,3.4,2.38,1.53,5.5,1.14,1.5,3.5,6.25,1.04,13.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.73,2.0,1.11,1.25,2.38
ruWIsn87,2026-02-02,14:00,TURKEY 1,Round 20,Kocaelispor,Fenerbahce,5.5,2.25,2.25,1.36,3.0,2.75,1.4,8.0,1.08,5.0,3.75,1.66,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.83,1.83,2.1,1.29,1.17
6ZbhMvlg,2026-02-02,14:30,SAUDI ARABIA 1,Round 20,Al Okhdood,Neom SC,5.5,2.2,2.2,1.36,3.0,2.75,1.4,6.5,1.1,5.0,4.1,1.65,1.03,10.0,1.29,3.5,1.95,1.85,3.4,1.3,6.0,1.11,2.0,1.73,2.1,1.22,1.17
0YgvFNtQ,2026-02-02,14:30,SAUDI ARABIA 1,Round 20,Al Hilal,Al Ahli SC,2.5,2.38,3.6,1.29,3.5,2.38,1.53,5.0,1.14,1.91,3.5,3.4,1.03,10.0,1.17,4.5,1.6,2.3,2.38,1.53,4.33,1.2,1.57,2.25,1.25,1.22,1.73
4dg9seDU,2026-02-02,15:00,POLAND 1,Round 19,Termalica B-B.,Cracovia,3.4,2.0,3.4,1.44,2.63,3.25,1.33,10.0,1.06,2.55,3.1,2.63,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.95,1.8,1.4,1.33,1.44
tlqD6bPN,2026-02-02,15:00,ISRAEL 1,Round 21,Kiryat Shmona,Maccabi Tel Aviv,4.33,2.4,2.3,1.29,3.5,2.25,1.57,5.5,1.14,3.8,3.4,1.75,1.03,15.0,1.17,5.0,1.6,2.3,2.38,1.53,4.33,1.2,1.57,2.25,1.91,1.29,1.22
0fi0RABU,2026-02-02,15:45,PORTUGAL 1,Round 20,AFS,Braga,8.5,2.5,1.8,1.33,3.25,2.63,1.44,6.5,1.11,9.0,4.75,1.3,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,2.1,1.67,3.25,1.18,1.07
QHUdilS7,2026-02-02,16:00,NETHERLANDS 2,Round 22,Maastricht,Almere City,4.75,2.75,1.95,1.18,4.5,1.83,1.83,3.75,1.25,4.75,4.75,1.49,1.01,29.0,1.08,8.0,1.33,3.4,1.8,1.91,2.75,1.4,1.4,2.75,2.38,1.18,1.18
UkylgAce,2026-02-02,16:00,NETHERLANDS 2,Round 22,Vitesse,Eindhoven FC,2.63,2.3,3.75,1.33,3.25,2.5,1.5,6.0,1.13,2.01,3.75,3.1,1.03,15.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.36,1.25,1.73
fFFJjWgm,2026-02-02,16:00,NETHERLANDS 2,Round 25,Jong Ajax,Willem II,4.0,2.6,2.3,1.22,4.0,2.1,1.67,4.5,1.18,3.8,4.2,1.71,1.01,21.0,1.13,6.0,1.48,2.6,2.1,1.67,3.5,1.29,1.44,2.63,2.0,1.22,1.25
zDcJLUeE,2026-02-02,16:00,HUNGARY 2,Round 16,Honved,Videoton,2.2,2.1,5.0,1.36,2.88,3.0,1.33,8.0,1.05,1.67,3.3,4.75,1.03,9.0,1.29,3.3,2.0,1.73,3.6,1.25,7.5,1.06,1.95,1.75,1.13,1.29,2.2
ryn1YlvJ,2026-02-02,16:00,NETHERLANDS 2,Round 25,Jong PSV,Cambuur,4.0,2.88,2.05,1.17,5.0,1.8,1.91,3.5,1.29,4.33,4.5,1.61,1.01,29.0,1.06,10.0,1.25,4.0,1.62,2.2,2.5,1.5,1.33,3.25,2.2,1.18,1.2
bqUmdhWP,2026-02-02,16:00,NETHERLANDS 2,Round 25,Jong Utrecht,Venlo,2.5,2.6,3.6,1.22,4.0,2.1,1.67,4.5,1.18,1.91,4.0,3.25,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.44,2.63,1.33,1.22,1.8
WQwVCnDk,2026-02-02,16:30,SPAIN 2,Round 24,Mirandes,Malaga,3.75,2.0,3.2,1.5,2.5,3.4,1.3,10.0,1.06,2.85,2.85,2.55,1.1,7.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,1.91,1.8,1.5,1.4,1.36
0nBwvOee,2026-02-02,16:30,EUROPA ATLANTIC CUP,-,Rosenborg,Goteborg,2.8,2.2,3.5,1.33,3.0,2.75,1.4,7.5,1.06,2.2,3.3,2.88,1.01,11.0,1.25,3.6,1.85,1.85,3.2,1.3,6.5,1.08,1.65,2.1,1.3,1.25,1.67
8KzUXp9E,2026-02-02,16:30,ITALY 3,Group A,Renate,Alcione Milano,2.7,2.0,4.2,1.44,2.63,3.25,1.29,8.5,1.05,2.0,3.0,3.6,1.07,8.0,1.4,2.88,2.25,1.57,4.5,1.2,9.0,1.05,2.0,1.75,1.22,1.3,1.67
M3UjQg75,2026-02-02,16:30,ITALY 3,Group A,Giana Erminio,Brescia,4.2,1.91,2.8,1.5,2.5,3.5,1.25,9.5,1.04,3.4,2.8,2.2,1.08,7.5,1.47,2.63,2.55,1.45,5.0,1.17,11.0,1.04,2.15,1.67,1.62,1.33,1.25
roesNqqT,2026-02-02,16:45,ITALY 1,Round 23,Udinese,AS Roma,5.0,1.95,2.75,1.53,2.38,3.75,1.25,11.0,1.05,4.5,3.1,2.0,1.11,6.5,1.5,2.63,2.63,1.5,5.0,1.17,11.0,1.05,2.2,1.62,1.8,1.36,1.18
27eSzIrK,2026-02-02,17:00,SPAIN 1,Round 22,Mallorca,Sevilla,3.25,2.0,3.6,1.5,2.5,3.4,1.3,10.0,1.06,2.63,3.0,2.9,1.1,7.0,1.44,2.75,2.38,1.57,4.33,1.22,10.0,1.06,1.95,1.8,1.4,1.36,1.44
Y7FeEFE5,2026-02-02,17:00,BRAZIL CARIOCA,Taca Guanabara,Marica,Volta Redonda,3.6,2.0,3.0,1.44,2.63,3.2,1.3,8.5,1.05,2.88,3.0,2.38,1.07,8.0,1.4,2.88,2.25,1.57,4.33,1.2,8.5,1.06,1.91,1.83,1.5,1.33,1.33
Y96Rgxc6,2026-02-02,17:00,PERU 1,Apertura,Comerciantes Unidos,Moquegua,2.75,2.1,4.33,1.44,2.63,3.25,1.33,9.0,1.07,2.05,3.3,3.7,1.07,8.5,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.91,1.8,1.29,1.33,1.73
M7x6tWzP,2026-02-02,17:00,ENGLAND 1,Round 24,Sunderland,Burnley,2.4,2.1,5.0,1.44,2.63,3.25,1.33,9.0,1.07,1.83,3.5,4.5,1.07,9.0,1.36,3.2,2.1,1.73,4.0,1.25,8.0,1.08,1.95,1.8,1.18,1.29,1.91
0x0U0laD,2026-02-02,17:00,COLOMBIA 1,Apertura,Millonarios,Ind. Medellin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,3.25,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,2.0,0.0,0.0,0.0
0GYg2yy3,2026-02-02,17:30,ARGENTINA 1,Apertura,Gimnasia L.P.,Aldosivi,3.0,1.83,5.0,1.62,2.2,4.0,1.22,13.0,1.04,2.1,2.82,4.2,1.14,5.5,1.62,2.2,3.1,1.36,6.5,1.11,15.0,1.03,2.38,1.53,1.22,1.4,1.67
jJW9oEdn,2026-02-02,17:45,PORTUGAL 1,Round 20,Casa Pia,FC Porto,11.0,2.6,1.67,1.33,3.25,2.5,1.5,6.5,1.11,13.0,5.0,1.24,1.04,13.0,1.22,4.0,1.8,2.0,3.0,1.36,5.5,1.14,2.38,1.53,3.75,1.17,1.04
SUnrGBLi,2026-02-02,18:00,PARAGUAY 1,Apertura,Recoleta,Libertad Asuncion,4.75,2.1,2.5,1.44,2.63,3.0,1.36,9.0,1.07,4.0,3.2,1.8,1.07,8.5,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,1.83,1.33,1.2
OObHKEK5,2026-02-02,18:00,CHILE 1,Round 1,Everton,Union La Calera,2.5,2.1,4.75,1.44,2.63,3.25,1.33,9.0,1.07,1.81,3.4,4.1,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,2.0,1.73,1.22,1.3,1.91
hx00eRbd,2026-02-02,19:00,BRAZIL CATARINENSE,Relegation Group,Carlos Renaux,Figueirense,4.5,2.1,2.4,1.4,2.75,3.0,1.33,8.0,1.06,4.0,3.25,1.85,1.06,8.5,1.36,3.1,2.1,1.65,4.1,1.22,8.0,1.07,1.95,1.8,1.91,1.25,1.14
QLj20flI,2026-02-02,19:45,ARGENTINA 1,Apertura,Defensa y Justicia,Estudiantes L.P.,4.33,1.83,3.25,1.62,2.2,4.0,1.22,13.0,1.04,3.3,2.85,2.4,1.14,5.5,1.62,2.2,2.88,1.4,6.5,1.11,15.0,1.03,2.25,1.57,1.53,1.4,1.33
2uVAbgzS,2026-02-02,19:45,ARGENTINA 1,Apertura,Tigre,Racing Club,4.5,1.83,3.2,1.67,2.1,4.33,1.2,15.0,1.03,3.9,2.7,2.25,1.17,5.0,1.67,2.1,3.1,1.36,6.5,1.11,17.0,1.02,2.38,1.53,1.62,1.4,1.22
0fHmGypg,2026-02-02,20:00,BRAZIL CARIOCA,Taca Guanabara,Madureira,Vasco,4.5,2.1,2.4,1.4,2.75,3.0,1.33,7.5,1.06,3.9,3.25,1.85,1.06,9.0,1.36,3.1,2.1,1.65,4.1,1.22,8.0,1.07,1.91,1.83,1.83,1.25,1.17
dAvaCTKG,2026-02-02,20:15,PARAGUAY 1,Apertura,Cerro Porteno,Sp. Luqueno,2.1,2.25,6.0,1.4,2.75,2.75,1.4,8.0,1.08,1.53,3.5,5.5,1.06,10.0,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,2.0,1.73,1.13,1.25,2.25
zeECDRrJ,2026-02-02,20:20,COLOMBIA 1,Apertura,Inter Bogotá,Deportes Tolima,3.75,1.95,3.25,1.53,2.38,3.5,1.29,11.0,1.05,3.1,3.0,2.45,1.11,6.5,1.44,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,1.53,1.36,1.36
I50XGWJU,2026-02-02,20:30,CHILE 1,Round 1,O'Higgins,D. Concepcion,2.5,2.2,4.33,1.36,3.0,2.75,1.4,7.0,1.1,1.86,3.5,3.8,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.73,2.0,1.25,1.29,1.83
UswThi9r,2026-02-02,21:30,JAMAICA 1,Round 21,Arnett Gardens,Dunbeholden,2.4,2.1,4.33,1.36,2.88,2.88,1.36,7.5,1.06,1.8,3.3,4.0,1.05,10.0,1.3,3.4,1.95,1.75,3.5,1.29,7.5,1.08,1.87,1.87,1.17,1.25,1.83
AR51domp,2026-02-02,22:00,ARGENTINA 1,Apertura,Union de Santa Fe,Gimnasia Mendoza,2.75,1.91,5.5,1.57,2.25,4.0,1.22,13.0,1.04,1.91,3.0,4.75,1.13,6.0,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.38,1.53,1.18,1.36,1.8
bBGtgXck,2026-02-02,22:00,ARGENTINA 1,Apertura,Argentinos Jrs,Belgrano,2.3,2.05,6.0,1.5,2.5,3.4,1.3,10.0,1.06,1.66,3.4,5.75,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.2,1.62,1.14,1.3,2.1
ljduKyKb,2026-02-02,22:00,MEXICO 1 WOM,Clausura,Santos Laguna W,Monterrey W,5.5,2.5,1.83,1.25,3.75,2.25,1.57,5.0,1.14,6.0,4.4,1.36,1.01,15.0,1.17,5.0,1.5,2.4,2.45,1.53,4.33,1.2,1.73,2.05,2.7,1.14,1.08
ADMx9U7D,2026-02-02,22:30,PANAMA 1,Clausura,Veraguas,San Francisco,3.5,2.0,3.1,1.44,2.6,3.3,1.29,9.0,1.03,2.8,2.9,2.45,1.05,8.0,1.36,2.88,2.25,1.57,4.5,1.17,8.0,1.05,1.91,1.8,1.5,1.36,1.36
216byVzQ,2026-02-02,22:30,COLOMBIA 1,Apertura,Pereira,Junior,4.5,1.95,2.88,1.53,2.38,3.5,1.29,11.0,1.05,3.6,3.2,2.1,1.11,6.5,1.44,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,1.7,1.36,1.29
p633hFAN,2026-02-02,22:30,Australia & Oceania - OFC Pro League,Round 2,Tahiti United,Auckland FC 2,6.0,2.63,1.73,1.2,4.0,2.2,1.6,5.2,1.13,7.0,4.6,1.33,1.01,17.0,1.11,5.5,1.45,2.55,2.25,1.57,4.0,1.2,1.73,2.0,3.0,1.17,1.08
