Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
ruMLoh4E,ARGENTINA 1,ROUND 27,2024-12-14,00:15,Banfield,Sarmiento Junin,3.2,1.83,4.5,1.67,2.1,4.33,1.2,15.0,1.03,2.25,3.0,3.6,1.13,6.0,1.62,2.2,2.88,1.4,6.5,1.11,15.0,1.03,2.38,1.53,1.29,1.36,1.62,5.5,7.0,15.0,41.0,5.5,6.0,15.0,41.0,9.0,10.0,21.0,51.0,21.0,23.0,41.0,101.0,0.0,0,0,1,1,[50],[89],0,0
Ak60vAdl,ARGENTINA 1,ROUND 27,2024-12-14,00:15,San Lorenzo,Tigre,2.75,2.0,4.75,1.53,2.38,3.5,1.29,11.0,1.05,2.0,3.1,4.2,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.05,1.7,1.22,1.36,1.8,7.0,9.5,19.0,41.0,6.0,6.0,15.0,41.0,8.5,9.0,17.0,41.0,17.0,19.0,34.0,67.0,501.0,0,0,0,1,[],[73],0,0
6wNWTtlD,BOLIVIA 1,CLAUSURA ,2024-12-14,00:30,Nacional Potosi,Oriente Petrolero,1.62,3.0,7.5,1.17,4.33,2.0,1.8,4.0,1.19,1.25,6.0,10.0,1.01,23.0,1.1,7.0,1.33,3.4,1.83,1.83,3.0,1.36,1.67,2.1,1.06,1.13,3.75,23.0,34.0,51.0,126.0,11.0,12.0,29.0,51.0,8.5,9.5,19.0,51.0,9.0,10.0,21.0,41.0,151.0,1,1,4,1,"[10, 55, 60, 69]",[19],0,0
zTPBxXNN,AUSTRALIA 1,ROUND 8,2024-12-14,01:00,Wellington Phoenix,Macarthur FC,2.6,2.3,4.0,1.33,3.25,2.63,1.44,6.5,1.11,2.0,3.7,3.6,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.62,2.2,1.29,1.29,1.8,13.0,13.0,19.0,41.0,9.0,7.0,12.0,26.0,11.0,8.5,13.0,29.0,17.0,15.0,21.0,41.0,151.0,1,1,1,2,[44],"[7, 75]",0.92,1.84
UaCsF8kJ,AUSTRALIA 1,ROUND 8,2024-12-14,03:00,Sydney FC,Western United,1.95,2.75,5.0,1.2,4.33,2.0,1.8,4.0,1.22,1.5,5.25,5.0,1.01,23.0,1.1,7.0,1.33,3.4,1.91,1.91,3.0,1.4,1.44,2.63,1.17,1.17,2.5,29.0,23.0,34.0,51.0,13.0,11.0,17.0,34.0,11.0,9.0,15.0,29.0,13.0,11.0,17.0,34.0,101.0,2,1,3,4,"[37, 45, 68]","[3, 46, 62, 87]",2.24,2.50
d64TxCsQ,AUSTRALIA 1,ROUND 8,2024-12-14,05:35,WS Wanderers,Brisbane Roar,2.2,2.5,4.5,1.25,3.75,2.2,1.62,5.0,1.17,1.7,4.2,4.5,1.03,17.0,1.14,5.5,1.5,2.63,2.3,1.62,4.0,1.25,1.53,2.38,1.18,1.22,2.1,19.0,19.0,26.0,51.0,11.0,8.5,15.0,29.0,10.0,8.5,13.0,29.0,15.0,12.0,19.0,34.0,101.0,2,2,2,2,"[10, 21]","[13, 31]",0.64,0.43
IPrlKz0e,ROMANIA 2,ROUND 17,2024-12-14,06:00,Afumati,Steaua Bucuresti,4.3,2.05,2.55,1.45,2.57,2.9,1.36,6.3,1.08,3.8,3.2,1.98,1.08,6.4,1.39,2.77,2.12,1.65,3.7,1.24,6.4,1.08,1.93,1.78,1.82,1.31,1.27,6.4,6.4,8.75,17.0,9.25,6.2,8.5,17.0,19.0,13.0,16.5,32.0,60.0,40.0,50.0,90.0,800.0,0,2,0,4,[],"[16, 30, 76, 84]",0,0
MJQFYZEl,ROMANIA 2,ROUND 17,2024-12-14,06:00,Campulung,FC Arges,15.0,2.5,1.55,1.36,2.92,2.5,1.47,5.3,1.12,21.0,5.8,1.16,1.05,8.0,1.23,3.75,1.7,2.05,2.62,1.44,4.4,1.17,2.77,1.39,5.3,1.1,1.02,8.0,5.9,4.9,5.8,40.0,13.5,10.75,12.5,200.0,75.0,45.0,50.0,700.0,600.0,400.0,350.0,700.0,0,1,1,3,[88],"[27, 55, 59]",0,0
UaA0Tvw9,ROMANIA 2,ROUND 17,2024-12-14,06:00,Chindia Targoviste,Csikszereda M. Ciuc,4.1,1.91,2.92,1.55,2.3,3.35,1.28,7.4,1.06,3.4,2.95,2.22,1.11,5.5,1.5,2.4,2.5,1.47,4.5,1.17,7.7,1.05,2.1,1.65,1.65,1.35,1.32,5.5,5.8,9.25,21.0,7.7,5.9,9.5,22.0,16.0,12.5,18.0,45.0,50.0,37.0,55.0,120.0,700.0,1,1,2,3,"[25, 72]","[41, 66, 90]",0,0
jwsdIEU7,ROMANIA 2,ROUND 17,2024-12-14,06:00,FC Voluntari,CSC Dumbravita,1.82,2.3,8.25,1.39,2.8,2.65,1.42,5.7,1.1,1.34,4.35,9.75,1.06,7.3,1.3,3.2,1.9,1.82,3.15,1.31,5.4,1.12,2.3,1.55,1.07,1.18,3.25,7.3,21.0,70.0,300.0,5.5,8.75,30.0,150.0,5.4,8.75,26.0,120.0,7.8,12.5,37.0,150.0,101.0,1,0,1,0,[17],[],0,0
COwzDJhS,ROMANIA 2,ROUND 17,2024-12-14,06:00,Mioveni,U Craiova 1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[],[],0,0
jFb9RI7L,ROMANIA 2,ROUND 17,2024-12-14,06:00,Selimbar,FC Bihor,2.95,1.95,3.9,1.5,2.4,3.15,1.32,6.9,1.07,2.3,3.0,3.25,1.1,5.8,1.47,2.52,2.35,1.53,4.15,1.19,7.2,1.06,2.0,1.72,1.35,1.35,1.62,5.8,7.6,15.0,45.0,6.3,5.8,11.75,35.0,10.0,9.25,16.5,50.0,23.0,21.0,37.0,100.0,800.0,1,0,1,1,[36],[90],0,0
MckuMdVr,ROMANIA 2,ROUND 17,2024-12-14,06:00,Unirea Ungheni,CSM Focsani,2.07,2.18,5.8,1.39,2.77,2.62,1.44,5.6,1.11,1.53,3.75,6.1,1.06,7.5,1.27,3.4,1.82,1.9,2.92,1.36,5.0,1.13,1.87,1.83,1.13,1.23,2.47,7.5,16.0,40.0,120.0,6.6,7.4,18.5,65.0,7.1,7.9,16.5,60.0,11.0,12.5,26.0,80.0,600.0,0,1,1,1,[77],[17],0,0
