Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
U1wmobR1,2026-02-04,01:00,North & Central America - CONCACAF Champions Cup,1/16-finals,San Diego FC,UNAM Pumas,2.4,2.3,4.33,1.33,3.25,2.63,1.44,6.5,1.11,1.85,3.5,4.0,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.67,2.1,1.22,1.29,1.91
4AzU8ze4,2026-02-04,02:30,Australia & Oceania - OFC Pro League,Round 2,Bula,South Melbourne,6.5,2.88,1.62,1.17,4.5,1.95,1.75,4.0,1.2,8.0,5.0,1.2,0.0,0.0,1.07,7.0,1.33,3.0,1.95,1.75,3.0,1.3,1.7,1.83,3.6,1.11,1.05
ljlzZeDb,2026-02-04,03:30,AUSTRALIA 1 WOM,Round 5,Melbourne City W,WS Wanderers W,1.83,2.5,6.0,1.22,3.8,2.25,1.57,5.5,1.11,1.3,4.4,6.0,1.01,17.0,1.13,5.2,1.5,2.4,2.4,1.5,4.0,1.2,1.7,2.0,1.08,1.14,2.88
rP35jI44,2026-02-04,05:30,WORLD CLUB FRIENDLY,-,Neftekhimik (Rus),Amkar (Rus),2.08,2.25,5.5,0.0,0.0,2.0,1.69,0.0,0.0,1.5,3.85,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1.64,0.0,0.0,1.5,2.41,1.07,1.2,2.23
lCsFjLv1,2026-02-04,05:30,AUSTRALIA 1 WOM,Round 9,Sydney W,Brisbane Roar W,3.2,2.2,2.88,1.29,3.3,2.55,1.45,6.5,1.08,2.5,3.2,2.3,1.01,11.0,1.2,4.0,1.65,2.1,2.88,1.36,5.5,1.11,1.57,2.2,1.5,1.3,1.44
pU7I2C0c,2026-02-04,06:00,MYANMAR 1,Round 16,Dagon Port,Dagon,5.49,2.94,1.7,1.1,5.8,1.5,2.3,2.73,1.36,5.8,5.6,1.32,1.01,40.0,1.03,6.8,1.22,3.5,1.6,2.1,1.85,1.75,1.3,3.25,2.85,1.12,1.11
AFNbrrFr,2026-02-04,06:00,MYANMAR 1,Round 16,Yangon Utd,Yarmanya United,1.15,4.35,29.0,1.04,8.4,1.47,2.22,2.27,1.45,1.01,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,3.9,1.41,2.52,4.1,1.2,1.01,1.13,3.65
SWmWNGnB,2026-02-04,06:00,Europe - UEFA Youth League,Play Offs,Dyn. Kyiv U19,Atl. Madrid U19,3.75,2.6,2.2,1.14,4.8,1.91,1.8,4.0,1.2,3.5,3.9,1.67,1.01,18.0,1.07,7.0,1.3,3.2,1.85,1.85,3.0,1.33,1.33,2.9,2.0,1.2,1.22
jRAQ0jV9,2026-02-04,06:30,MYANMAR 1,Round 16,Hantharwady Utd,Ispe FC,2.18,2.42,3.9,1.23,3.75,2.02,1.57,0.0,0.0,1.7,4.05,3.7,1.01,16.0,1.12,4.4,1.38,2.67,2.02,1.62,3.1,1.27,1.47,2.5,1.23,1.2,1.93
SMlyTSKl,2026-02-04,07:00,ETHIOPIA 1,Round 19,Sheger Ketema,Shire Endaselassie,3.1,1.8,4.33,1.6,2.2,4.5,1.17,13.0,1.01,2.2,2.63,3.5,1.11,5.5,1.6,2.2,3.2,1.3,7.0,1.07,13.0,1.01,2.38,1.5,1.25,1.4,1.57
