Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
WzgHBPLt,2026-01-29,00:00,GUATEMALA 1,Clausura,Antigua,Comunicaciones,2.2,2.25,4.5,1.3,3.2,2.63,1.44,6.0,1.1,1.62,3.6,4.75,1.03,12.0,1.22,4.1,1.75,1.95,3.1,1.36,6.0,1.13,1.8,1.95,1.14,1.22,2.1
p4dqt9IG,2026-01-29,00:30,INDIA SANTOSH TROPHY,Final Group,Odisha football team,Railways,5.0,2.1,2.3,1.4,2.75,3.0,1.33,8.0,1.05,4.6,3.5,1.67,1.03,9.0,1.3,3.2,2.1,1.65,3.8,1.22,8.0,1.05,1.95,1.75,2.1,1.25,1.17
CICPLvX1,2026-01-29,05:30,INDIA SANTOSH TROPHY,Final Group,Meghalaya,Kerala,3.6,2.0,2.88,1.4,2.75,3.2,1.3,8.0,1.05,3.0,3.0,2.3,1.05,8.0,1.33,3.0,2.2,1.6,4.0,1.2,8.0,1.05,1.85,1.85,1.53,1.33,1.33
GjJGN02k,2026-01-29,05:30,INDIA SANTOSH TROPHY,Final Group,Services,Punjab FT,2.2,2.25,4.5,1.3,3.2,2.6,1.44,7.0,1.07,1.65,3.8,4.4,1.01,11.0,1.22,3.8,1.75,1.95,3.0,1.33,5.5,1.11,1.73,2.0,1.17,1.22,2.1
rsqyjZGi,2026-01-29,06:00,MYANMAR 1,Round 15,Ayeyawady,Dagon,3.89,2.41,2.18,0.0,0.0,1.86,1.55,0.0,0.0,3.71,3.72,1.69,0.0,0.0,1.16,4.1,1.55,2.15,2.35,1.46,4.0,1.16,1.48,2.3,1.68,1.21,1.21
2eTvegvB,2026-01-29,06:30,ASIA ASEAN CLUB CHAMPIONSHIP,-,Johor DT,Shan Utd,1.11,5.0,36.0,1.06,7.3,1.44,2.47,2.28,1.55,1.01,26.0,30.0,1.01,40.0,1.02,15.0,1.07,6.9,1.23,3.25,1.55,2.1,2.85,1.35,1.01,1.01,8.8
Q39jPbqf,2026-01-29,09:00,ASIA ASEAN CLUB CHAMPIONSHIP,-,Svay Rieng,Bangkok Utd,2.85,2.36,2.8,1.25,3.6,2.2,1.6,4.5,1.16,2.42,3.75,2.3,1.01,14.4,1.11,4.85,1.44,2.3,2.12,1.52,3.4,1.2,1.47,2.42,1.47,1.22,1.42
0MoHFxOF,2026-01-29,09:00,NIGERIA 1,Round 23,Bayelsa United,Niger Tornadoes,2.0,2.1,7.0,1.44,2.6,3.3,1.29,9.0,1.03,1.44,3.75,7.5,1.05,8.0,1.4,2.75,2.25,1.57,4.5,1.17,9.0,1.03,2.4,1.5,1.07,1.25,2.63
jo9GUWAU,2026-01-29,09:00,IRAN 1,Round 18,Malavan,Chadormalu,3.25,1.75,4.0,1.66,2.1,4.33,1.14,9.9,1.02,2.42,2.66,3.1,1.11,4.95,1.75,1.95,3.14,1.27,6.85,1.04,11.5,1.01,2.48,1.47,1.32,1.35,1.42
YTCbNxE6,2026-01-29,09:30,ASIA ASEAN CLUB CHAMPIONSHIP,-,Nam Dinh,Lion City,3.0,2.08,3.14,1.38,2.67,2.71,1.4,6.4,1.08,2.45,3.0,2.66,1.05,8.8,1.22,3.25,1.76,1.8,2.8,1.3,6.15,1.06,1.66,2.05,1.38,1.3,1.4
AyZEEXuP,2026-01-29,10:00,JORDAN 1,Round 12,Shabab Al Ordon,Al Wehdat,5.0,2.1,2.25,1.4,2.75,3.0,1.33,7.5,1.06,4.75,3.5,1.67,1.06,9.0,1.36,3.1,2.1,1.73,4.1,1.22,8.0,1.07,2.0,1.73,2.1,1.25,1.13
bVKavtCt,2026-01-29,10:00,TANZANIA 1,Round 8,Simba,Mashujaa,1.92,2.21,7.26,1.36,2.75,2.79,1.35,0.0,0.0,1.44,4.0,6.0,0.0,0.0,1.28,3.08,1.93,1.76,3.34,1.24,6.4,1.08,2.15,1.6,1.03,1.15,2.62
hbX8pCt2,2026-01-29,10:15,UAE 1,Round 14,Al Bataeh,Al Jazira,4.29,3.45,1.7,0.0,0.0,1.21,3.55,1.71,1.9,4.29,3.45,1.7,0.0,0.0,1.21,3.55,1.71,1.9,2.7,1.35,4.6,1.12,1.65,1.98,1.88,1.21,1.14
t8cwuuAc,2026-01-29,10:20,OMAN CUP,Semi-finals,Al Nahda,Al Seeb,3.1,2.2,3.0,1.33,3.0,2.75,1.4,7.5,1.06,2.6,3.2,2.4,1.02,10.0,1.25,3.6,1.9,1.9,3.3,1.29,7.0,1.07,1.65,2.1,1.44,1.29,1.4
pYqtTAYb,2026-01-29,11:45,QATAR 1,Round 14,Umm-Salal,Al Arabi,4.5,2.63,2.0,1.17,4.5,2.1,1.67,4.5,1.17,4.6,4.2,1.55,1.02,10.0,1.1,6.5,1.4,2.88,2.05,1.75,3.4,1.3,1.44,2.63,2.25,1.17,1.14
KlBr1w9M,2026-01-29,12:00,NIGERIA 1,Round 23,Kun Khalifa,Kwara,2.4,1.83,6.0,1.57,2.25,4.0,1.2,11.0,1.01,1.7,3.0,5.0,1.08,6.5,1.57,2.25,3.0,1.33,6.5,1.08,13.0,1.01,2.6,1.44,1.13,1.33,2.0
z9VTeQFL,2026-01-29,12:00,SAUDI ARABIA 1 WOM,Round 8,Al Qadisiya W,Al Hilal W,2.45,2.66,2.8,1.11,5.5,1.7,1.95,0.0,0.0,2.16,4.25,2.54,0.0,0.0,0.0,0.0,1.19,3.75,1.6,2.1,2.38,1.46,2.16,4.25,1.41,1.18,1.54
Y5QHvs5D,2026-01-29,12:00,SAUDI ARABIA 1,Round 19,Al Fateh,Al Ittihad,4.5,2.63,1.95,1.2,4.33,1.91,1.8,4.0,1.22,4.75,4.2,1.5,1.02,14.0,1.1,6.5,1.36,3.0,1.83,1.83,3.0,1.36,1.44,2.63,2.3,1.17,1.13
