Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
Mqlqkez8,2025-12-15,05:30,ASIA SOUTHEAST ASIAN GAMES,Play Offs,Vietnam U22,Philippines U22,2.22,1.98,5.7,1.47,2.22,3.6,1.26,9.4,1.04,1.65,3.15,5.5,1.07,6.23,1.48,2.42,2.32,1.47,4.88,1.13,9.85,1.01,2.46,1.45,1.13,1.28,2.02
Mo7qdUHF,2025-12-15,06:00,UKRAINE 2,Round 13,FC Chernihiv,SK Metalurh,1.73,2.4,8.0,1.3,3.2,2.75,1.4,7.0,1.07,1.25,4.4,8.5,1.01,11.0,1.22,3.8,1.85,1.85,3.3,1.29,6.5,1.08,2.2,1.57,1.05,1.14,3.3
x4bxjh4l,2025-12-15,06:00,INDIA SANTOSH TROPHY,-,Mizoram,Nagaland,2.0,2.63,4.0,1.14,4.8,1.91,1.8,4.0,1.2,1.57,4.4,3.6,0.0,0.0,1.07,7.0,1.3,3.2,1.85,1.85,3.0,1.33,1.33,2.9,1.22,1.17,2.1
baSbYLO8,2025-12-15,07:00,AZERBAIJAN 1,Round 15,Imisli FK,Karvan,2.2,2.1,5.5,1.4,2.75,3.2,1.3,8.0,1.06,1.55,3.4,5.5,1.05,8.0,1.33,3.0,2.2,1.6,4.0,1.2,8.0,1.05,2.05,1.67,1.1,1.25,2.2
GIif6QGG,2025-12-15,09:30,IRAN 1,Round 14,Malavan,Fajr Sepasi,2.95,1.72,5.0,1.72,1.9,4.0,1.12,12.0,1.01,2.12,2.67,4.1,1.18,3.85,1.75,1.85,3.1,1.27,6.0,1.05,8.0,1.01,2.52,1.4,1.21,1.39,1.67
nayEMo1c,2025-12-15,09:45,IRAN 1,Round 14,Kheybar Khorramabad,Esteghlal F.C.,4.4,1.87,2.77,1.53,2.18,2.95,1.25,7.4,1.04,3.8,2.92,2.07,1.08,6.2,1.45,2.37,2.32,1.47,3.95,1.17,6.4,1.04,1.98,1.65,1.72,1.34,1.23
63bRbr9j,2025-12-15,09:45,IRAN 1,Round 14,Gol Gohar,Mes Rafsanjan,2.6,1.75,6.1,1.7,1.93,3.85,1.13,12.0,1.01,1.9,2.7,5.2,1.18,3.85,1.72,1.88,3.05,1.28,5.8,1.05,7.8,1.01,2.57,1.38,1.15,1.38,1.85
zL7e44oT,2025-12-15,09:45,IRAN 1,Round 14,Chadormalu,Esteghlal Khuzestan,2.62,1.75,6.0,1.65,2.0,3.45,1.17,9.6,1.02,1.93,2.55,5.6,1.17,3.95,1.65,2.0,2.82,1.32,5.0,1.09,7.4,1.01,2.32,1.47,1.14,1.42,1.83
K8ZVb9Dr,2025-12-15,10:00,ASIA SOUTHEAST ASIAN GAMES,Play Offs,Thailand U22,Malaysia U22,1.8,2.32,6.9,1.33,3.0,2.4,1.4,0.0,0.0,1.33,4.5,7.5,0.0,0.0,0.0,0.0,1.7,1.91,0.0,0.0,0.0,0.0,2.13,1.62,1.08,1.16,2.85
pzognA3D,2025-12-15,10:30,INDIA SANTOSH TROPHY,-,Manipur,Tripura,1.67,2.63,7.0,1.22,3.8,2.25,1.57,5.5,1.11,1.25,5.0,8.5,1.01,13.0,1.13,5.2,1.5,2.4,2.4,1.5,4.5,1.17,1.85,1.85,1.06,1.13,3.5
fPvMKPV9,2025-12-15,11:30,IRAN 1,Round 14,Foolad,Sepahan,5.2,1.72,2.9,1.72,1.9,3.75,1.14,11.0,1.01,4.45,2.65,2.05,1.18,3.85,1.75,1.87,3.1,1.27,5.6,1.06,7.8,1.01,2.52,1.4,1.72,1.4,1.19
