Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
b5gsg1ZP,URUGUAY 1,TORNEO INTERMEDIO,2025-06-19,10:15,CA Cerro,Cerro Largo,3.75,1.91,3.4,1.62,2.2,3.65,1.26,8.25,1.05,2.8,3.1,2.5,1.14,5.1,1.6,2.25,2.75,1.42,5.1,1.14,9.0,1.04,2.25,1.57,1.5,1.36,1.4,5.1,6.1,12.5,35.0,6.7,5.9,11.75,35.0,14.5,12.5,20.0,60.0,45.0,37.0,60.0,150.0,0.0
vZPD4axo,FINLAND 1,-,2025-06-19,12:00,Inter Turku,KTP,1.62,2.88,8.5,1.26,3.65,2.12,1.7,4.3,1.19,1.25,5.75,10.0,1.03,10.5,1.15,5.1,1.45,2.62,2.07,1.7,3.4,1.29,1.91,1.91,1.06,1.14,3.75,19.0,26.0,51.0,126.0,9.5,11.0,26.0,51.0,7.5,9.5,21.0,51.0,8.5,10.0,23.0,51.0,251.0
vwpxryRO,URUGUAY 1,TORNEO INTERMEDIO,2025-06-19,12:30,Progreso,Boston River,3.4,2.1,3.25,1.42,2.7,2.77,1.42,6.2,1.1,2.7,3.25,2.6,1.08,6.8,1.38,2.92,2.07,1.7,3.6,1.26,6.5,1.09,1.83,1.83,1.5,1.33,1.44,8.5,8.0,12.0,26.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,301.0
Gtb2rGNs,FINLAND 2,-,2025-06-19,12:30,Lahti,Klubi 04,2.15,2.45,4.05,0.0,0.0,2.07,1.6,0.0,0.0,1.7,4.05,3.9,0.0,0.0,0.0,0.0,1.45,2.37,2.07,1.6,3.25,1.25,1.5,2.27,1.22,1.21,2.1,17.5,17.0,26.0,60.0,10.75,8.5,13.5,30.0,10.5,8.5,13.0,29.0,15.0,12.0,18.0,40.0,200.0
tS7iQY7D,FINLAND 2,-,2025-06-19,12:30,JIPPO,TPS,3.25,2.12,2.92,0.0,0.0,2.5,1.4,0.0,0.0,2.72,3.4,2.32,0.0,0.0,1.24,3.3,1.72,1.9,2.65,1.36,0.0,0.0,1.6,2.07,1.57,1.27,1.38,11.5,9.0,12.5,24.0,10.0,6.7,9.0,18.0,15.0,10.0,12.5,25.0,32.0,21.0,27.0,50.0,350.0
YLfwlx0K,FINLAND 2,-,2025-06-19,12:30,JaPS,Ekenas,3.65,2.25,2.47,0.0,0.0,2.18,1.53,0.0,0.0,3.45,3.55,1.93,0.0,0.0,1.19,3.7,1.52,2.22,2.2,1.52,3.5,1.21,1.47,2.35,1.82,1.25,1.27,15.0,10.0,11.25,18.5,15.5,7.4,8.5,14.0,24.0,11.75,11.25,19.0,50.0,26.0,25.0,35.0,200.0
p0KObO8N,WORLD - FIFA CLUB WORLD CUP,ROUND 2,2025-06-19,13:00,Palmeiras,Al Ahly,2.2,2.2,6.0,1.47,2.65,3.0,1.38,7.0,1.09,1.6,3.7,6.0,1.08,8.25,1.35,3.25,2.02,1.8,3.5,1.31,6.6,1.11,2.0,1.75,1.13,1.29,2.3,9.0,13.0,29.0,67.0,6.0,7.0,19.0,41.0,7.0,8.5,19.0,51.0,11.0,13.0,29.0,67.0,401.0
AchLoJRa,URUGUAY 1,TORNEO INTERMEDIO,2025-06-19,15:00,Liverpool M.,Penarol,4.0,2.05,2.88,1.47,2.57,3.0,1.36,6.8,1.08,3.3,3.25,2.15,1.1,6.4,1.42,2.7,2.25,1.6,4.0,1.22,7.2,1.07,1.91,1.8,1.67,1.33,1.33,8.0,7.0,10.0,21.0,9.0,6.5,9.5,19.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,351.0
4p1eg2Wp,WORLD - FIFA CLUB WORLD CUP,ROUND 2,2025-06-19,16:00,Inter Miami,FC Porto,5.0,2.4,2.1,1.32,3.35,2.37,1.57,5.1,1.16,5.25,3.9,1.62,1.04,11.25,1.21,4.45,1.65,2.27,2.57,1.52,4.45,1.21,1.67,2.1,2.25,1.25,1.17,13.0,8.5,8.5,13.0,17.0,7.5,8.5,12.0,29.0,17.0,13.0,21.0,51.0,41.0,41.0,41.0,151.0
YPvATA7t,ICELAND 2,ROUND 9,2025-06-19,16:15,Throttur,Fjolnir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
