Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
zuWRfAuE,BRAZIL 1,ROUND 35,2024-11-28,00:00,Cruzeiro,Gremio,2.63,2.05,4.5,1.44,2.63,3.25,1.33,10.0,1.06,2.0,3.3,3.9,1.07,9.0,1.36,3.2,2.15,1.67,4.0,1.25,8.0,1.08,1.95,1.8,1.25,1.33,1.8,8.0,10.0,19.0,41.0,6.5,6.0,15.0,34.0,8.5,9.0,15.0,41.0,17.0,17.0,29.0,51.0,351.0,1,1,1,1,[42],[19],1.60,0.75
C81gKcbc,MEXICO 1,APERTURA ,2024-11-28,00:10,Club Tijuana,Cruz Azul,3.75,2.2,2.75,1.36,3.0,2.75,1.4,7.0,1.1,3.4,3.4,2.15,1.05,11.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.67,2.1,1.67,1.3,1.3,11.0,8.5,11.0,21.0,11.0,6.5,9.0,17.0,17.0,12.0,13.0,23.0,34.0,26.0,29.0,41.0,151.0,3,0,3,0,"[11, 19, 43]",[],2.25,0.36
Mg71hOk1,URUGUAY 1,CLAUSURA ,2024-11-28,00:15,Danubio,Nacional,8.5,2.2,2.0,1.44,2.63,3.25,1.33,10.0,1.06,7.5,4.75,1.4,1.06,10.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.63,1.44,2.75,1.18,1.1,8.5,5.0,5.5,8.5,13.0,9.5,9.5,15.0,34.0,23.0,29.0,41.0,101.0,67.0,67.0,126.0,101.0,0,0,0,0,[],[],0,0
numnS84d,BOLIVIA 1,CLAUSURA ,2024-11-28,00:30,Royal Pari,Nacional Potosi,2.88,2.25,3.6,1.36,3.0,2.63,1.44,6.5,1.11,2.2,3.4,3.2,1.05,11.0,1.25,3.75,1.85,1.95,3.0,1.36,6.0,1.13,1.67,2.1,1.36,1.3,1.67,11.0,11.0,17.0,34.0,9.0,6.5,12.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,26.0,41.0,151.0,1,0,2,0,"[36, 51]",[],0,0
xjmZ5GEr,COLOMBIA 1,CLAUSURA ,2024-11-28,01:30,Once Caldas,Junior,2.75,1.95,5.0,1.53,2.38,3.75,1.25,11.0,1.05,1.95,3.1,4.33,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.2,1.62,1.2,1.36,1.8,6.5,9.0,19.0,41.0,5.5,6.0,15.0,41.0,8.0,9.5,19.0,51.0,17.0,19.0,41.0,67.0,1250.0,2,1,2,2,"[2, 42]","[24, 90]",1.62,0.94
xjgVeHTp,SOUTH KOREA 1,RELEGATION ,2024-11-28,10:00,Asan,Daegu,3.6,2.0,3.25,1.5,2.5,3.5,1.29,11.0,1.05,2.7,3.1,2.4,1.08,8.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,1.95,1.8,1.5,1.33,1.4,8.0,7.0,11.0,23.0,7.5,6.0,10.0,23.0,13.0,11.0,17.0,34.0,29.0,26.0,41.0,51.0,401.0,3,1,4,3,"[12, 15, 45, 70]","[45, 87, 90]",0,0
lleFOanB,SAUDI ARABIA 1,ROUND 12,2024-11-28,11:45,Al Feiha,Al Orubah,3.25,1.91,3.6,1.57,2.25,3.75,1.25,8.5,1.05,2.4,3.0,2.88,1.1,6.5,1.44,2.63,2.38,1.53,4.5,1.17,8.5,1.05,2.1,1.67,1.33,1.3,1.44,6.5,7.5,13.0,29.0,6.5,6.0,12.0,29.0,11.0,11.0,19.0,41.0,23.0,23.0,41.0,67.0,1250.0,0,0,0,1,[],[90],1.09,1.14
rBQkpUIO,ROMANIA 2,ROUND 15,2024-11-28,12:00,Ceahlaul,FC Arges,2.9,1.83,4.55,1.65,2.12,3.75,1.23,8.25,1.04,2.15,2.87,3.8,1.15,4.75,1.65,2.1,2.92,1.36,5.5,1.11,9.0,1.03,2.42,1.5,1.27,1.36,1.7,4.75,7.2,17.5,60.0,4.85,6.0,14.5,50.0,8.25,10.25,23.0,80.0,20.0,25.0,60.0,200.0,1000.0,0,0,0,0,[],[],0,0
vyTPDrYh,SAUDI ARABIA 1,ROUND 12,2024-11-28,12:05,Al Okhdood,Al Kholood,2.6,2.05,4.33,1.44,2.63,3.25,1.33,8.0,1.06,1.9,3.25,3.9,1.07,7.5,1.36,3.0,2.15,1.67,3.75,1.25,7.0,1.08,1.91,1.8,1.25,1.33,1.83,8.5,10.0,19.0,41.0,6.5,6.5,15.0,34.0,8.5,9.0,17.0,41.0,15.0,17.0,34.0,51.0,1000.0,0,1,1,2,[62],"[25, 90]",1.45,2.01
zXPKs9Ei,EUROPA CONFERENCE LEAGUE,LEAGUE PHASE ,2024-11-28,12:30,FC Astana,Vitoria Guimaraes,4.75,2.05,2.63,1.5,2.5,3.4,1.3,10.0,1.06,4.0,3.4,1.91,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.73,1.83,1.3,1.22,8.0,6.5,8.5,17.0,9.5,6.5,9.0,17.0,19.0,13.0,17.0,34.0,41.0,34.0,41.0,67.0,401.0,1,0,1,1,[40],[89],0.60,2.28
