Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
SA8VVFFq,2026-02-27,01:00,AUSTRALIA & OCEANIA OFC PRO LEAGUE,Round 3,Auckland FC 2,Tahiti United,1.62,2.52,8.75,1.29,3.3,2.22,1.47,5.0,1.14,1.21,5.3,10.5,1.01,9.85,1.21,3.55,1.6,2.07,2.77,1.35,4.3,1.16,2.33,1.44,1.05,1.11,3.05
M91vUgpd,2026-02-27,05:00,AUSTRALIA & OCEANIA OFC PRO LEAGUE,Round 3,South Melbourne,South Island United,1.85,2.4,5.8,1.25,3.6,2.12,1.52,4.5,1.17,1.42,4.3,5.9,1.03,12.0,1.14,4.25,1.53,2.2,2.08,1.53,3.84,1.18,1.64,1.95,1.11,1.17,2.5
UsecTFID,2026-02-27,05:30,Australia - NPL Victoria,Round 3,St Albans,Oakleigh Cannons,4.7,2.45,2.05,1.27,3.4,2.18,1.62,4.4,1.17,4.9,4.25,1.57,1.03,9.5,1.16,4.6,1.5,2.42,2.18,1.6,3.55,1.26,1.62,2.2,2.4,1.2,1.18
MHikVyl1,2026-02-27,05:30,Australia - NPL Victoria,Round 3,Heidelberg Utd,Dandenong City,2.12,2.37,4.6,1.3,3.2,2.32,1.55,4.85,1.15,1.62,4.1,4.55,1.04,8.75,1.2,4.1,1.6,2.2,2.42,1.5,4.05,1.2,1.62,2.2,1.2,1.21,2.27
KrrW7Ghn,2026-02-27,05:30,AUSTRALIA NPL NSW,Round 4,Sydney Utd,Manly Utd,2.25,2.3,4.33,1.3,3.2,2.5,1.5,6.0,1.11,1.7,3.6,4.2,1.02,13.0,1.2,4.33,1.65,2.1,2.88,1.4,5.5,1.14,1.67,2.15,1.17,1.22,2.0
8rwwwdgC,2026-02-27,05:30,AUSTRALIA NPL NSW,Round 4,Sydney FC U23,Marconi Stallions,4.4,2.27,2.2,1.22,3.5,2.35,1.47,5.15,1.1,4.2,3.9,1.67,1.02,13.4,1.21,3.55,1.62,2.02,2.47,1.42,4.45,1.14,1.5,2.5,2.22,1.21,1.18
ngnxJzbt,2026-02-27,05:30,Australia - Victoria Premier League,Round 3,Langwarrin,Northcote City,3.35,2.47,2.4,1.18,4.3,1.93,1.7,3.6,1.24,3.05,4.0,1.95,1.01,25.0,1.03,7.3,1.35,2.72,1.83,1.78,2.75,1.34,1.29,3.3,1.8,1.22,1.32
tfxq6x3E,2026-02-27,05:35,AUSTRALIA 1,Round 19,Melbourne Victory,Adelaide United,2.1,2.63,4.33,1.22,4.0,2.0,1.73,4.33,1.2,1.62,4.33,4.33,1.02,19.0,1.13,6.0,1.4,3.0,2.0,1.8,3.4,1.33,1.44,2.63,1.2,1.2,2.15
AeHRbXCO,2026-02-27,06:00,Australia - Victoria Premier League,Round 3,Brunswick City,Port Melbourne Sharks,1.72,2.87,5.3,1.13,5.1,1.75,1.87,3.0,1.33,1.34,5.5,6.2,1.01,29.0,1.03,7.4,1.24,3.3,1.6,2.07,2.27,1.5,1.44,2.55,1.11,1.13,2.55
pGAcm0cc,2026-02-27,06:00,Australia - NPL South Australia,Round 1,Croydon,Para,1.57,3.0,6.5,1.14,5.0,1.73,2.0,3.5,1.25,1.22,6.0,8.5,1.01,20.0,1.07,8.0,1.25,3.6,1.73,2.1,2.63,1.47,1.53,2.38,1.05,1.1,3.6
tdoZ2VJM,2026-02-27,06:00,Australia - NPL Northern NSW,Round 2,Broadmeadow,Valentine,1.44,3.2,11.0,1.14,5.0,1.9,1.9,3.5,1.25,1.14,8.0,15.0,1.01,23.0,1.07,8.0,1.33,3.25,1.75,2.05,2.52,1.4,1.87,1.87,1.01,1.06,5.0
pUiQ4ikA,2026-02-27,06:00,Australia - NPL Northern NSW,Round 2,Adamstown Rosebud,Kahibah,2.2,2.6,3.75,1.2,4.0,2.1,1.67,4.5,1.17,1.67,4.5,3.3,1.02,16.0,1.13,6.0,1.44,2.63,2.15,1.67,3.5,1.29,1.44,2.63,1.25,1.13,2.0
CM4PPm0J,2026-02-27,06:30,Australia - NPL Queensland,Round 2,Queensland Lions,Gold Coast Knights,1.91,2.5,5.0,1.22,3.75,2.25,1.57,5.0,1.14,1.44,4.2,5.5,1.01,17.0,1.14,5.5,1.5,2.4,2.38,1.57,4.2,1.22,1.62,2.2,1.11,1.17,2.4
K6ppHESh,2026-02-27,06:30,Australia - Victoria Premier League,Round 3,Brunswick Juventus,Melbourne Victory U21,3.0,2.47,2.6,1.18,4.3,1.95,1.67,3.7,1.24,2.65,3.95,2.18,1.01,20.0,1.07,6.0,1.35,2.72,1.85,1.75,2.77,1.34,1.35,2.72,1.65,1.22,1.4
GYwgFhc5,2026-02-27,06:30,Australia - Victoria Premier League,Round 3,Melbourne Knights,North Sunshine Eagles,1.95,2.55,4.6,1.22,3.8,2.02,1.62,4.1,1.19,1.52,4.45,4.8,1.02,19.0,1.09,5.4,1.42,2.47,2.02,1.62,3.1,1.27,1.36,2.88,1.16,1.18,2.45
pnUmEz3k,2026-02-27,07:00,Africa - COSAFA Cup Women,Play Offs,Zambia W,Namibia W,1.95,2.32,5.3,1.28,3.14,2.3,1.44,5.5,1.11,1.47,4.15,5.3,1.03,13.0,1.17,4.05,1.62,2.02,2.56,1.4,4.65,1.12,1.75,1.78,1.13,1.19,2.35
8Uy5bdhJ,2026-02-27,07:00,JAPAN 1,Round 4,Vissel Kobe,Avispa Fukuoka,2.4,1.95,6.5,1.57,2.25,3.75,1.25,11.0,1.05,1.68,3.3,5.5,1.11,6.5,1.5,2.5,2.6,1.48,5.5,1.14,13.0,1.04,2.38,1.53,1.14,1.33,2.05
04Yd0IN6,2026-02-27,07:00,JAPAN 1,Round 4,Machida,Chiba,2.2,2.25,5.5,1.36,3.0,2.75,1.4,7.0,1.1,1.61,4.0,4.75,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.91,1.91,1.18,1.22,2.2
M9JiMapQ,2026-02-27,07:00,JAPAN 1,Round 4,Sanfrecce Hiroshima,Kyoto,2.4,2.2,4.75,1.36,3.0,2.75,1.4,8.0,1.08,1.79,3.6,4.33,1.04,13.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,1.8,1.95,1.2,1.29,1.91
n5AqQn8L,2026-02-27,07:30,AZERBAIJAN 1,Round 22,Kapaz,Sumqayit,4.0,2.0,2.8,1.44,2.63,3.2,1.3,8.5,1.05,3.25,3.1,2.1,1.07,8.0,1.4,2.88,2.25,1.57,4.33,1.2,9.0,1.06,1.95,1.8,1.62,1.3,1.25
ju4DZAte,2026-02-27,07:30,RWANDA 1,-,Al-Merreikh,Gasogi United,2.0,2.1,7.0,1.45,2.55,3.3,1.29,9.0,1.03,1.44,3.6,6.5,1.05,8.0,1.4,2.75,2.25,1.57,4.8,1.14,9.0,1.03,2.4,1.5,1.08,1.22,2.5
0deuuATq,2026-02-27,07:30,India - I-League,Round 1,Namdhari,Aizawl,2.5,2.2,3.75,1.3,3.2,2.63,1.44,6.0,1.11,1.9,3.5,3.6,1.02,13.0,1.22,4.2,1.65,2.1,2.88,1.4,5.5,1.14,1.6,2.25,1.25,1.22,1.8
xt27Y14M,2026-02-27,07:30,Australia - Queensland Premier League,Round 2,Ipswich,St. George Willawong,2.3,2.6,3.5,1.17,4.5,1.95,1.75,4.0,1.2,1.9,4.1,3.3,1.01,20.0,1.1,6.5,1.36,3.1,1.9,1.87,3.1,1.36,1.36,3.1,1.3,1.22,1.83
xdrFu2AN,2026-02-27,07:45,BULGARIA 1,Round 23,Arda,Spartak Varna,1.95,2.25,9.0,1.44,2.63,3.25,1.33,9.0,1.07,1.37,4.2,9.0,1.08,8.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.5,1.5,1.07,1.22,2.75
EgaNhPQE,2026-02-27,08:00,UKRAINE 1,Round 18,Dyn. Kyiv,Epitsentr,1.57,2.75,9.0,1.22,3.8,2.25,1.57,5.5,1.11,1.18,5.5,11.0,1.01,17.0,1.13,5.2,1.5,2.25,2.4,1.5,4.5,1.17,2.1,1.65,1.04,1.11,4.2
8KU4vPx2,2026-02-27,08:00,WORLD CLUB FRIENDLY,-,Skive (Den),Vendsyssel (Den),3.2,2.2,2.88,1.29,3.3,2.6,1.44,7.0,1.07,2.63,3.25,2.4,1.01,11.0,1.2,4.0,1.75,1.95,3.0,1.33,5.5,1.11,1.6,2.2,1.53,1.25,1.4
rcXoHqOM,2026-02-27,08:00,ITALY U19,Round 27,Genoa U20,Lazio U20,3.1,2.1,3.25,1.36,2.88,2.88,1.36,7.0,1.07,2.45,3.0,2.63,1.05,10.0,1.3,3.4,1.95,1.75,3.4,1.3,6.5,1.1,1.73,2.05,1.4,1.29,1.44
IJtSJ9xJ,2026-02-27,08:00,Australia - NPL Western Australia,Round 1,Bayswater,Balcatta,2.0,2.5,4.5,1.22,3.75,2.1,1.67,4.5,1.17,1.53,4.2,4.75,1.01,17.0,1.13,6.0,1.44,2.6,2.2,1.65,3.8,1.25,1.5,2.5,1.14,1.17,2.3
ADTDsDUP,2026-02-27,08:00,Australia - NPL Western Australia,Round 1,Perth Azzurri,Olympic Kingsway,4.0,2.5,2.2,1.22,3.75,2.1,1.67,4.5,1.17,3.9,3.8,1.7,1.01,17.0,1.13,6.0,1.44,2.6,2.2,1.65,3.8,1.25,1.44,2.63,2.0,1.2,1.2
vkLpEFNj,2026-02-27,08:00,ARMENIA 1,Round 16,Ararat Yerevan,Alashkert,5.5,2.3,2.0,1.33,3.0,2.75,1.4,6.0,1.1,5.5,3.8,1.5,1.03,12.0,1.22,4.1,1.8,1.91,3.1,1.36,6.0,1.13,1.87,1.87,2.4,1.2,1.1
lpz022TN,2026-02-27,08:30,India - ISL,-,East Bengal,Jamshedpur,2.3,2.38,4.5,1.3,3.4,2.5,1.5,6.0,1.13,1.67,3.6,4.0,1.04,13.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.67,2.1,1.2,1.25,2.0
vyGxeB8l,2026-02-27,09:00,TUNISIA 2,Round 19,Ksour Essef,Jendouba Sport,2.75,1.91,4.2,1.5,2.5,3.25,1.29,9.5,1.04,2.0,3.0,3.7,1.07,8.0,1.44,2.7,2.4,1.5,4.5,1.2,10.0,1.05,2.05,1.73,1.22,1.3,1.67
69WMystQ,2026-02-27,09:00,ETHIOPIA 1,Round 21,Ethio Electric,Hadiya Hossana,3.5,1.67,4.33,1.75,1.95,5.2,1.13,17.0,1.01,2.4,2.45,3.6,1.14,4.8,1.85,1.85,3.8,1.22,8.0,1.05,23.0,1.01,2.75,1.4,1.3,1.44,1.5
EFqyEwlJ,2026-02-27,09:00,ETHIOPIA 1,Round 21,Shire Endaselassie,Ethiopia Nigd Bank,4.0,1.8,3.3,1.7,1.85,4.25,1.15,10.0,1.02,3.0,2.4,2.75,1.11,5.5,1.6,2.2,3.2,1.3,7.0,1.07,13.0,1.01,2.6,1.44,1.5,1.4,1.33
j7s3s5lL,2026-02-27,09:00,TUNISIA 1,Round 22,JS Omrane,Ben Guerdane,3.0,1.8,4.5,1.62,2.2,4.5,1.17,10.5,1.02,2.1,2.7,3.8,1.13,6.0,1.67,2.15,3.2,1.3,6.5,1.1,17.0,1.01,2.5,1.5,1.22,1.36,1.62
