Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
U7pKy9p3,SOUTH KOREA 2,ROUND 33,2025-10-08,02:00,Cheonan City,Busan,4.0,2.2,2.63,1.36,3.0,2.75,1.4,7.0,1.1,3.25,3.7,2.05,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.73,2.0,1.73,1.29,1.33,11.0,8.0,10.0,19.0,10.0,7.0,9.0,17.0,17.0,12.0,15.0,26.0,34.0,26.0,34.0,51.0,251.0
21hYD5hd,SOUTH KOREA 2,ROUND 33,2025-10-08,02:00,Incheon,Suwon Bluewings,2.88,2.3,3.5,1.33,3.25,2.5,1.5,6.5,1.11,2.25,3.1,3.25,1.04,12.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.57,2.25,1.33,1.36,1.62,12.0,13.0,17.0,34.0,10.0,6.0,12.0,23.0,12.0,9.5,11.0,29.0,21.0,17.0,23.0,41.0,126.0
jNYSZnFF,SOUTH KOREA 2,ROUND 33,2025-10-08,02:00,Gyeongnam,Jeonnam,4.0,2.25,2.63,1.36,3.0,2.63,1.44,7.0,1.1,3.3,3.6,2.0,1.04,13.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.73,2.0,1.8,1.29,1.33,12.0,8.0,10.0,19.0,11.0,7.0,9.0,15.0,17.0,12.0,15.0,26.0,34.0,26.0,34.0,41.0,201.0
bmxyYQqS,SOUTH KOREA 2,ROUND 33,2025-10-08,04:30,Bucheon FC 1995,Seongnam,3.1,2.2,3.25,1.4,2.75,2.75,1.4,8.0,1.08,2.5,3.3,2.7,1.06,10.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.73,2.0,1.44,1.33,1.5,10.0,9.0,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,23.0,21.0,29.0,41.0,201.0
2FX6S47k,SOUTH KOREA 2,ROUND 33,2025-10-08,04:30,Ansan Greeners,Asan,4.75,2.2,2.38,1.36,3.0,2.75,1.4,8.0,1.08,4.1,3.7,1.75,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.83,1.83,2.0,1.29,1.22,11.0,7.0,8.5,15.0,11.0,7.0,8.5,15.0,21.0,13.0,17.0,26.0,41.0,34.0,41.0,51.0,301.0
42zNjfr3,COLOMBIA 1,CLAUSURA,2025-10-08,17:30,Aguilas,Ind. Medellin,4.0,2.05,3.0,1.44,2.63,3.25,1.33,10.0,1.06,0.0,0.0,0.0,1.07,8.5,1.4,2.75,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.73,1.67,1.3,1.36,8.5,6.5,10.0,21.0,8.0,6.5,9.5,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,67.0,800.0
WMmUR6ck,BRAZIL 2,ROUND 31,2025-10-08,19:00,Operario-PR,Athletic Club,2.5,2.0,5.5,1.53,2.38,3.75,1.25,11.0,1.05,1.76,3.25,4.75,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.25,1.57,1.18,1.33,1.95,6.5,9.5,23.0,51.0,5.0,6.5,17.0,41.0,7.0,9.5,21.0,51.0,15.0,19.0,41.0,81.0,251.0
h8AsyBz3,BRAZIL 2,ROUND 31,2025-10-08,19:00,Cuiaba,Novorizontino,3.0,1.91,4.5,1.62,2.2,4.0,1.22,13.0,1.04,2.15,3.0,3.6,1.11,6.5,1.57,2.25,2.7,1.44,6.0,1.13,13.0,1.04,2.25,1.57,1.29,1.36,1.67,6.0,7.5,15.0,41.0,5.5,6.0,15.0,41.0,9.0,10.0,21.0,51.0,21.0,23.0,41.0,81.0,251.0
nRmLztMU,BRAZIL 1,ROUND 14,2025-10-08,19:00,Atletico-MG,Sport Recife,2.2,2.2,6.0,1.44,2.63,3.25,1.33,9.0,1.07,1.62,3.7,5.75,1.07,9.0,1.36,3.2,2.1,1.7,4.0,1.25,8.0,1.08,2.05,1.7,1.14,1.29,2.25,8.5,12.0,29.0,67.0,6.0,7.0,19.0,41.0,7.0,8.5,19.0,51.0,12.0,15.0,34.0,67.0,501.0
zi2bXSZR,BRAZIL 2,ROUND 31,2025-10-08,21:00,Avai,Volta Redonda,2.25,2.2,5.5,1.4,2.75,3.0,1.36,8.0,1.08,1.62,3.75,5.0,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,7.0,1.1,2.0,1.73,1.17,1.25,2.15,9.5,12.0,23.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,19.0,41.0,13.0,15.0,29.0,51.0,351.0
