Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
IJeWKfWP,MEXICO 2,APERTURA ,2024-08-04,00:00,Dorados de Sinaloa,Leones Negros,4.9,2.05,2.32,1.42,2.47,2.47,1.42,0.0,0.0,4.55,3.45,1.72,0.0,0.0,1.27,3.1,1.85,1.85,2.82,1.32,0.0,0.0,1.72,1.88,2.07,1.26,1.18,9.75,7.1,8.25,14.0,12.0,6.7,8.0,13.5,26.0,15.0,15.0,24.0,80.0,45.0,50.0,70.0,500.0,0,0,0,1,[],[63],0,0
4zY5UiwP,BOLIVIA 1,CLAUSURA ,2024-08-04,00:00,Royal Pari,Bolivar,4.0,2.3,2.5,1.33,3.25,2.5,1.5,6.5,1.11,3.5,3.9,1.9,1.03,15.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.67,2.1,1.91,1.25,1.29,15.0,8.5,10.0,17.0,12.0,7.5,8.5,15.0,19.0,12.0,15.0,23.0,41.0,26.0,29.0,41.0,151.0,0,1,0,1,[],[45],0,0
8C6UdFgb,CHILE 1,ROUND 18,2024-08-04,00:00,Deportes Iquique,Union La Calera,2.38,2.3,4.5,1.33,3.25,2.63,1.44,6.5,1.11,1.8,3.7,4.5,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.67,2.1,1.18,1.29,1.95,13.0,15.0,23.0,41.0,8.5,7.0,15.0,34.0,9.0,8.5,13.0,34.0,15.0,13.0,23.0,41.0,151.0,1,1,1,1,[10],[27],0,0
b1c8YwgH,ECUADOR 1,SECOND STAGE ,2024-08-04,00:00,Imbabura,Barcelona SC,4.0,2.2,2.6,1.36,3.0,2.75,1.4,7.0,1.1,3.6,3.4,1.9,1.05,11.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,1.73,2.0,1.8,1.29,1.25,11.0,8.0,9.5,17.0,12.0,7.0,8.5,15.0,19.0,13.0,15.0,26.0,41.0,29.0,34.0,41.0,201.0,0,0,1,3,[49],"[47, 71, 78]",0,0
zRfyIDaS,COLOMBIA 1,CLAUSURA ,2024-08-04,00:20,La Equidad,Once Caldas,3.5,1.83,4.0,1.67,2.1,4.33,1.2,15.0,1.03,2.6,2.7,3.1,1.17,5.0,1.62,2.2,3.1,1.36,6.5,1.11,15.0,1.03,2.38,1.53,1.36,1.44,1.5,5.0,6.5,13.0,34.0,6.0,5.5,13.0,34.0,11.0,12.0,21.0,51.0,26.0,29.0,41.0,81.0,900.0,0,0,1,1,[70],[76],0,0
Wfg1e7Cr,BRAZIL 1,ROUND 21,2024-08-04,00:30,Sao Paulo,Flamengo RJ,3.0,1.91,4.5,1.62,2.2,4.0,1.22,13.0,1.04,2.2,3.0,3.75,1.13,6.0,1.57,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,1.25,1.36,1.67,6.0,8.0,17.0,41.0,5.5,6.0,15.0,41.0,9.0,10.0,21.0,51.0,21.0,21.0,41.0,81.0,501.0,0,0,1,0,[62],[],1.10,0.37
4pyPGTTh,BRAZIL 2,ROUND 19,2024-08-04,00:30,Amazonas,Ituano,2.25,2.1,6.0,1.44,2.63,3.25,1.33,10.0,1.06,1.62,3.6,6.25,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.2,1.62,1.13,1.29,2.25,8.0,12.0,29.0,67.0,5.5,7.0,19.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,351.0,0,0,1,0,[63],[],0,0
WtbdvLvq,USA 2,-,2024-08-04,00:30,Memphis,El Paso,2.07,2.3,5.3,1.35,2.95,2.5,1.5,5.3,1.12,1.55,3.85,5.1,1.05,7.9,1.25,3.55,1.75,2.0,2.77,1.39,4.75,1.15,1.82,1.88,1.17,1.22,2.4,7.9,14.5,32.0,100.0,7.2,7.7,17.0,55.0,7.5,8.0,16.5,55.0,11.25,12.0,25.0,75.0,600.0,0,0,0,0,[],[],0,0
rHDMpN1F,USA 2,-,2024-08-04,01:00,Colorado Springs,Phoenix Rising,2.47,2.18,4.1,1.37,2.85,2.57,1.44,5.5,1.11,1.88,3.45,3.55,1.05,7.8,1.26,3.5,1.78,1.95,2.82,1.38,4.85,1.14,1.7,2.05,1.29,1.27,1.88,7.8,11.5,20.0,50.0,8.0,6.9,12.5,32.0,9.75,8.25,13.5,37.0,16.5,14.5,23.0,55.0,400.0,1,0,2,0,"[34, 90]",[],0,0
S8i5xa9e,USA 2,-,2024-08-04,01:00,New Mexico,Louisville City,3.25,2.27,2.77,1.31,3.15,2.37,1.55,4.9,1.14,2.75,3.55,2.22,1.04,8.5,1.2,4.0,1.62,2.2,2.5,1.47,4.15,1.19,1.55,2.32,1.65,1.26,1.44,8.5,10.25,12.5,23.0,11.75,7.2,9.0,16.5,16.5,10.25,12.0,22.0,32.0,21.0,24.0,40.0,250.0,0,1,0,1,[],[39],0,0
