Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
8xdFRMM0,2026-01-22,00:06,MEXICO 1 WOM,Clausura,Mazatlan FC W,Atlas W,5.0,2.5,1.91,1.22,3.75,2.25,1.57,5.0,1.14,5.5,4.5,1.4,1.01,17.0,1.14,5.5,1.5,2.55,2.38,1.57,4.1,1.22,1.62,2.2,2.6,1.14,1.08
2N9L3ofJ,2026-01-22,00:30,INDIA SANTOSH TROPHY,Final Group,Punjab FT,Kerala,3.6,2.4,2.4,1.22,3.8,2.25,1.57,5.5,1.11,3.25,3.75,1.9,1.01,13.0,1.13,5.2,1.5,2.4,2.4,1.5,4.0,1.2,1.45,2.55,1.8,1.22,1.3
E1wvMS9m,2026-01-22,05:30,INDIA SANTOSH TROPHY,Final Group,Odisha football team,Meghalaya,2.88,2.3,3.0,1.29,3.3,2.4,1.5,6.5,1.08,2.38,3.5,2.55,1.01,13.0,1.17,4.5,1.6,2.2,2.6,1.44,4.8,1.14,1.5,2.4,1.44,1.25,1.53
fHd7RlnQ,2026-01-22,05:30,INDIA SANTOSH TROPHY,Final Group,Services,Railways,2.3,2.4,3.6,1.25,3.6,2.2,1.6,0.0,0.0,1.83,3.8,3.33,0.0,0.0,0.0,0.0,1.5,2.4,2.28,1.55,4.1,1.16,1.5,2.4,1.25,1.22,1.71
GzikSVOp,2026-01-22,06:00,MYANMAR 1,Round 14,Rakhine United,Thitsar Arman,3.55,2.5,2.25,1.16,4.6,1.9,1.65,0.0,0.0,3.3,4.05,1.78,0.0,0.0,0.0,0.0,1.32,2.88,1.85,1.75,2.88,1.32,1.35,2.86,1.83,1.2,1.27
2m79qjp1,2026-01-22,06:30,ITALY U19,Round 21,Verona U20,Cagliari U20,2.41,2.06,4.77,1.36,2.75,2.71,1.37,6.5,1.08,1.75,3.4,4.2,1.01,9.3,1.23,3.42,1.85,1.84,3.08,1.28,6.05,1.06,1.73,1.95,1.17,1.23,1.82
MDFgwdXo,2026-01-22,06:30,MYANMAR 1,Round 14,Yadanarbon,Yarmanya United,1.49,3.48,6.57,1.08,6.4,1.53,2.24,2.67,1.38,1.17,7.8,8.45,0.0,0.0,0.0,0.0,0.0,0.0,1.36,2.7,1.88,1.81,1.43,2.56,1.01,1.02,4.05
xb1upRfm,2026-01-22,07:00,ETHIOPIA 1,Round 16,Dire Dawa,Ethiopian Insurance,4.0,1.83,3.2,1.57,2.25,4.0,1.2,11.0,1.01,3.0,2.9,2.3,1.08,6.5,1.57,2.25,2.88,1.36,6.5,1.08,13.0,1.01,2.25,1.57,1.53,1.36,1.33
0f5BucoI,2026-01-22,07:00,WORLD CLUB FRIENDLY,-,Legnica II (Pol),Wikielec (Pol),2.8,2.38,3.1,1.22,3.8,2.25,1.57,5.5,1.11,2.25,3.4,2.63,1.01,13.0,1.13,5.2,1.5,2.4,2.4,1.5,4.0,1.2,1.45,2.55,1.4,1.29,1.53
6XNDM2LU,2026-01-22,08:00,WORLD CLUB FRIENDLY,-,Viborg (Den),Piast Gliwice (Pol),2.25,2.3,4.33,1.29,3.3,2.55,1.45,6.5,1.08,1.7,3.9,3.8,1.01,13.0,1.2,4.0,1.65,2.1,2.75,1.4,5.2,1.13,1.6,2.2,1.22,1.22,2.0
z3YPdyV9,2026-01-22,08:30,MALAYSIA CUP,1/8-finals,Sabah,Melaka FC,2.2,2.38,4.2,1.25,3.6,2.4,1.5,5.5,1.11,1.7,3.6,4.0,1.01,13.0,1.14,4.8,1.57,2.25,2.55,1.45,4.8,1.14,1.57,2.25,1.2,1.22,2.0
lpkR3lHd,2026-01-22,09:00,WORLD CLUB FRIENDLY,-,Primorje (Slo),Budafoki (Hun),2.66,2.42,3.1,0.0,0.0,2.1,1.66,0.0,0.0,2.25,3.8,2.75,0.0,0.0,0.0,0.0,1.5,2.42,2.2,1.6,3.6,1.25,1.45,2.54,1.38,1.23,1.54
fHQpfd0B,2026-01-22,09:00,WORLD CLUB FRIENDLY,-,Petrovac (Mne),Rodange (Lux),2.1,2.3,4.5,1.29,3.3,2.4,1.5,6.5,1.08,1.57,3.9,4.75,1.01,11.0,1.17,4.5,1.65,2.1,2.75,1.4,5.2,1.13,1.65,2.1,1.14,1.22,2.25
xfHJnsm1,2026-01-22,09:00,IRAQ 1,Round 14,Al Quwa Al Jawiya,Al-Qassim,1.57,2.4,13.0,1.36,2.75,2.45,1.38,5.5,1.11,1.17,5.2,16.5,1.01,11.0,1.25,3.6,1.78,1.82,2.9,1.36,5.0,1.14,2.9,1.36,1.03,1.11,3.35
GvTAl3Il,2026-01-22,09:00,IRAQ 1,Round 14,Al Karkh,Newroz,2.75,1.95,3.95,1.47,2.22,3.14,1.28,7.4,1.06,2.05,3.1,3.3,1.05,7.7,1.37,2.66,2.12,1.57,3.98,1.17,7.5,1.05,1.95,1.75,1.28,1.3,1.62
