Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
YaJXV68c,SOUTH KOREA 1,ROUND 19,2025-06-17,07:30,Daegu,Pohang,4.0,2.25,2.5,1.4,2.82,2.67,1.44,5.9,1.11,3.8,3.5,1.95,1.06,8.0,1.27,3.55,1.8,1.95,2.9,1.38,5.1,1.15,1.67,2.1,1.8,1.29,1.25,11.0,8.0,9.5,17.0,12.0,6.5,8.5,15.0,21.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,201.0
KKyo83Gj,SOUTH KOREA 1,ROUND 19,2025-06-17,07:30,Jeonbuk,Suwon FC,2.1,2.3,5.5,1.4,2.82,2.67,1.44,6.0,1.11,1.6,3.9,5.5,1.05,8.25,1.27,3.6,1.8,1.95,2.9,1.38,5.1,1.15,1.83,1.83,1.14,1.25,2.3,11.0,15.0,29.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,251.0
EL9DQBWH,SOUTH KOREA 1,ROUND 19,2025-06-17,07:30,Seoul,Gangwon,2.3,2.1,5.5,1.45,2.62,2.95,1.37,6.7,1.09,1.7,3.5,5.25,1.09,6.7,1.4,2.8,2.2,1.62,3.85,1.24,6.9,1.08,2.1,1.67,1.17,1.29,2.1,8.0,12.0,26.0,51.0,6.0,7.0,17.0,41.0,7.0,8.5,19.0,51.0,13.0,15.0,34.0,67.0,501.0
pjV8rFe3,CHINA 1,ROUND 6,2025-06-17,08:35,Beijing Guoan,Qingdao West Coast,1.73,2.88,6.5,1.22,3.8,1.98,1.75,3.85,1.22,1.36,5.5,7.0,1.02,10.0,1.11,5.5,1.36,2.9,1.88,1.82,2.9,1.36,1.62,2.2,1.1,1.14,3.0,23.0,26.0,41.0,81.0,12.0,11.0,21.0,41.0,9.0,9.0,17.0,41.0,10.0,10.0,19.0,41.0,126.0
tW1KuYM5,ESTONIA 1,ROUND 17,2025-06-17,12:00,Kuressaare,Tammeka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wn3Va7lg,WORLD - FIFA CLUB WORLD CUP,ROUND 1,2025-06-17,13:00,Fluminense,Dortmund,5.5,2.4,2.05,1.36,3.1,2.57,1.5,5.8,1.13,6.0,3.9,1.55,1.05,10.5,1.24,4.15,1.7,2.15,2.72,1.47,4.85,1.19,1.75,2.0,2.38,1.25,1.13,13.0,8.0,8.0,11.0,17.0,7.5,8.5,12.0,34.0,19.0,15.0,23.0,67.0,41.0,41.0,41.0,201.0
0ryPhjsQ,WORLD - FIFA CLUB WORLD CUP,ROUND 1,2025-06-17,16:00,River Plate,Urawa Reds,2.2,2.25,6.0,1.44,2.72,2.95,1.39,6.9,1.09,1.6,3.8,5.5,1.07,8.75,1.33,3.35,1.98,1.83,3.4,1.32,6.4,1.12,1.95,1.8,1.14,1.25,2.3,10.0,13.0,29.0,51.0,6.5,7.5,17.0,41.0,7.0,8.5,19.0,51.0,12.0,13.0,29.0,51.0,351.0
h2ivboJ5,WORLD - FIFA CLUB WORLD CUP,ROUND 1,2025-06-17,19:00,Ulsan HD,Mamelodi Sundowns,3.6,2.05,3.1,1.45,2.7,2.9,1.4,6.7,1.1,3.1,3.1,2.45,1.09,7.5,1.4,3.0,2.18,1.7,3.85,1.26,7.3,1.09,1.91,1.91,1.53,1.36,1.36,8.0,7.5,11.0,23.0,8.5,6.0,10.0,21.0,15.0,12.0,15.0,34.0,34.0,26.0,41.0,51.0,301.0
QTUi6Gro,CHILE 1,ROUND 14,2025-06-17,19:00,Colo Colo,Cobresal,1.95,2.4,6.5,1.37,3.05,2.57,1.5,5.8,1.13,1.45,4.0,7.5,1.05,10.25,1.25,4.0,1.75,2.1,2.82,1.44,5.1,1.17,1.91,1.8,1.1,1.22,2.63,11.0,19.0,41.0,81.0,7.0,8.0,21.0,51.0,7.0,8.5,19.0,51.0,9.5,12.0,26.0,51.0,301.0
8KzCrXRp,BRAZIL 2,ROUND 12,2025-06-17,19:30,Volta Redonda,Avai,3.4,1.91,3.75,1.55,2.37,3.3,1.3,7.7,1.06,2.5,2.9,2.9,1.12,5.7,1.52,2.42,2.5,1.5,4.65,1.17,8.25,1.05,2.2,1.62,1.4,1.4,1.5,6.5,7.0,13.0,34.0,6.5,6.0,12.0,29.0,11.0,11.0,19.0,41.0,26.0,26.0,41.0,67.0,0.0
IkzEmucm,URUGUAY 1,TORNEO INTERMEDIO,2025-06-17,20:00,Wanderers,Defensor Sp.,3.0,2.05,3.75,1.44,2.67,2.87,1.38,6.5,1.09,2.25,3.2,3.1,1.09,6.7,1.4,2.8,2.2,1.62,3.85,1.23,6.9,1.08,1.91,1.8,1.36,1.36,1.62,8.0,8.5,15.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,17.0,41.0,21.0,21.0,34.0,51.0,351.0
pGCemU4m,WORLD - FIFA CLUB WORLD CUP,ROUND 1,2025-06-17,22:00,Monterrey,Inter,5.5,2.4,2.05,1.36,3.1,2.55,1.5,5.7,1.13,4.75,4.75,1.55,1.05,10.5,1.24,4.1,1.72,2.15,2.75,1.45,4.85,1.18,1.8,1.95,2.38,1.18,1.18,15.0,7.5,7.5,11.0,13.0,9.0,8.5,12.0,26.0,15.0,19.0,23.0,51.0,41.0,41.0,51.0,251.0
