Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
vcIXcdS8,MEXICO 2,APERTURA,2025-10-16,00:00,Tampico Madero,Zacatecas Mineros,2.55,2.07,4.05,1.39,2.57,2.6,1.38,6.6,1.06,2.05,3.15,3.55,1.06,7.0,1.35,2.7,2.02,1.62,3.3,1.24,7.0,1.06,1.82,1.8,1.26,1.3,1.75,8.25,8.5,16.5,45.0,6.4,5.8,11.5,32.0,8.75,8.25,14.0,40.0,17.0,16.0,27.0,70.0,600.0
861C0iXg,FINLAND 1,CHAMPIONSHIP GROUP,2025-10-16,12:00,Ilves,KuPS,2.5,2.5,3.6,1.25,3.75,2.1,1.67,5.0,1.17,2.0,4.2,2.8,1.02,21.0,1.14,5.5,1.48,2.6,2.2,1.62,3.75,1.25,1.5,2.5,1.36,1.2,1.67,21.0,15.0,19.0,34.0,12.0,9.0,11.0,21.0,13.0,9.0,13.0,21.0,19.0,15.0,19.0,34.0,101.0
pI3soU5s,DENMARK 2,ROUND 13,2025-10-16,13:30,Esbjerg,Hobro,2.5,2.4,4.0,1.29,3.5,2.25,1.57,5.5,1.14,1.81,3.7,3.3,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.53,2.38,1.3,1.25,1.8,15.0,15.0,21.0,41.0,10.0,7.5,13.0,26.0,11.0,9.0,12.0,29.0,17.0,13.0,21.0,41.0,126.0
hWSVgoOG,ROMANIA 1,ROUND 5,2025-10-16,14:30,Csikszereda M. Ciuc,CFR Cluj,5.5,2.3,2.2,1.36,3.0,2.63,1.44,7.0,1.1,5.25,3.75,1.65,1.05,11.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,1.83,1.83,2.2,1.25,1.17,11.0,7.0,8.0,12.0,15.0,7.0,8.5,13.0,29.0,17.0,15.0,26.0,51.0,41.0,41.0,51.0,251.0
rgHZoQbn,ENGLAND 3,ROUND 13,2025-10-16,16:00,Huddersfield,Bolton,3.2,2.25,3.1,1.33,3.25,2.63,1.44,6.5,1.11,2.65,3.3,2.45,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.62,2.2,1.5,1.33,1.44,12.0,10.0,13.0,26.0,11.0,6.5,10.0,19.0,15.0,10.0,12.0,26.0,29.0,21.0,26.0,41.0,151.0
4bdDPI6U,PERU 1,CLAUSURA,2025-10-16,17:00,Sport Huancayo,Grau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y35ZtpCa,PARAGUAY 1,CLAUSURA,2025-10-16,18:30,General Caballero JLM,Atl. Tembetary,2.5,2.1,4.75,1.44,2.63,3.25,1.33,9.0,1.07,1.85,3.3,4.2,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,2.0,1.73,1.22,1.33,1.91,8.5,11.0,21.0,41.0,6.5,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,29.0,51.0,351.0
OfcbFst9,BRAZIL 1,ROUND 28,2025-10-16,19:00,Gremio,Sao Paulo,3.75,1.91,3.4,1.57,2.25,3.75,1.25,11.0,1.05,2.9,3.1,2.6,1.11,6.5,1.53,2.5,2.6,1.48,5.0,1.17,11.0,1.05,2.1,1.67,1.5,1.36,1.4,6.5,6.5,11.0,26.0,7.0,6.0,11.0,26.0,13.0,12.0,19.0,41.0,29.0,29.0,41.0,67.0,501.0
MVjUv14d,BRAZIL 1,ROUND 28,2025-10-16,21:30,Fluminense,Juventude,0.0,0.0,0.0,1.4,2.75,3.0,1.36,8.0,1.08,0.0,0.0,0.0,1.06,9.5,1.33,3.4,2.05,1.75,3.75,1.29,7.0,1.1,2.5,1.5,1.07,1.17,3.25,9.5,17.0,41.0,126.0,5.5,9.5,29.0,81.0,5.5,9.0,29.0,81.0,8.0,13.0,41.0,101.0,251.0
feZUdZPs,BRAZIL 1,ROUND 28,2025-10-16,21:30,Vitoria,Bahia,3.6,1.95,3.4,1.53,2.38,3.75,1.25,11.0,1.05,2.9,2.9,2.7,1.11,6.5,1.5,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.05,1.7,1.44,1.4,1.4,6.5,7.0,12.0,26.0,7.0,5.5,11.0,26.0,13.0,12.0,17.0,41.0,29.0,29.0,41.0,67.0,501.0
