Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
zejYWr1f,2026-01-25,00:00,AUSTRALIA 1 WOM,Round 14,Wellington Phoenix W,Adelaide W,2.6,2.25,3.6,1.29,3.3,2.55,1.45,6.5,1.08,2.0,3.5,3.1,1.01,11.0,1.2,4.0,1.65,2.1,2.75,1.4,5.5,1.11,1.57,2.25,1.3,1.25,1.73
GOMREWJH,2026-01-25,00:30,INDIA SANTOSH TROPHY,Final Group,Nagaland,Tamilnadu,4.2,2.4,2.2,1.22,3.8,2.25,1.57,5.5,1.11,4.2,3.8,1.67,1.01,13.0,1.14,4.8,1.5,2.4,2.4,1.5,4.0,1.2,1.57,2.25,2.1,1.22,1.2
pIaI8EHq,2026-01-25,03:00,AUSTRALIA 1 WOM,Round 14,Melbourne Victory W,Sydney W,1.91,2.4,6.0,1.29,3.3,2.55,1.45,6.5,1.08,1.4,4.2,6.0,1.01,11.0,1.2,4.0,1.73,2.0,2.88,1.36,5.5,1.11,1.85,1.85,1.1,1.17,2.7
jabscdNb,2026-01-25,04:00,HONG KONG 1,Round 15,Kitchee,Tai Po,2.62,2.07,3.9,1.35,2.95,2.52,1.4,6.0,1.09,2.0,3.3,3.3,1.04,9.3,1.25,3.2,1.75,1.85,2.72,1.35,5.35,1.12,1.62,2.05,1.27,1.29,1.75
pn1PF7Y1,2026-01-25,04:00,HONG KONG 1,Round 10,Hong Kong Rangers,Hong Kong FC,1.67,2.8,6.5,1.2,4.0,2.1,1.67,4.5,1.17,1.29,5.0,8.0,1.01,16.5,1.13,6.0,1.4,2.75,2.15,1.67,3.5,1.29,1.73,2.05,1.06,1.13,3.3
C81ENLT1,2026-01-25,04:15,WORLD CLUB FRIENDLY,-,Brisbane K. (Aus),Gold Coast Knights (Aus),11.0,5.5,1.18,1.2,3.89,1.22,4.0,2.2,1.6,7.5,6.0,1.25,0.0,0.0,1.12,5.39,1.16,4.5,1.4,2.75,2.1,1.66,1.36,3.0,3.75,1.11,1.07
OdEJt1I5,2026-01-25,05:00,AUSTRALIA 1,Round 14,WS Wanderers,Perth Glory,2.5,2.38,4.0,1.3,3.4,2.5,1.5,6.0,1.13,1.91,3.75,3.6,1.04,13.0,1.2,4.5,1.67,2.2,2.63,1.5,4.5,1.2,1.57,2.25,1.29,1.25,1.8
f5EpBd7e,2026-01-25,05:30,INDONESIA 1,Round 18,PSIM Yogyakarta,Persebaya,2.88,2.0,3.6,1.4,2.75,3.2,1.3,8.0,1.06,2.25,3.2,3.0,1.06,8.5,1.36,3.1,2.2,1.65,4.1,1.22,8.5,1.06,1.83,1.83,1.33,1.3,1.57
xvBzDAlU,2026-01-25,05:30,INDIA SANTOSH TROPHY,Final Group,Rajasthan FC,West Bengal FT,3.6,2.38,2.4,1.25,3.6,2.25,1.57,5.5,1.11,3.3,3.6,1.9,1.01,13.0,1.14,4.8,1.57,2.25,2.55,1.45,4.5,1.17,1.5,2.4,1.8,1.25,1.25
S2jpXDZo,2026-01-25,05:30,INDIA SANTOSH TROPHY,Final Group,Assam,Uttarakhand,2.5,2.3,3.5,1.25,3.6,2.25,1.57,5.5,1.11,1.95,3.6,3.1,1.01,13.0,1.14,4.8,1.57,2.25,2.4,1.5,4.5,1.17,1.5,2.4,1.3,1.25,1.73
