Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
M1qgVi4b,2026-01-27,00:30,INDIA SANTOSH TROPHY,Final Group,Railways,Punjab FT,2.1,2.3,5.0,1.29,3.3,2.55,1.45,6.5,1.08,1.53,3.7,4.75,1.01,11.0,1.2,4.0,1.65,2.1,2.88,1.36,5.5,1.11,1.7,2.0,1.14,1.22,2.3
U3p3I2Tg,2026-01-27,04:00,WORLD CLUB FRIENDLY,-,Riga FC (Lat),Pyunik Yerevan (Arm),1.91,2.8,4.5,1.11,5.5,1.75,1.95,3.6,1.25,1.44,4.75,4.75,0.0,0.0,1.05,8.0,1.25,3.6,1.65,2.1,2.6,1.44,1.33,3.0,1.14,1.14,2.5
fFs1TVYA,2026-01-27,05:30,INDIA SANTOSH TROPHY,Final Group,Meghalaya,Services,4.5,2.25,2.25,1.29,3.3,2.6,1.44,7.0,1.07,3.9,3.5,1.7,1.01,11.0,1.2,4.0,1.73,2.0,2.88,1.36,5.5,1.11,1.67,2.05,2.0,1.25,1.2
jsyAR93N,2026-01-27,05:30,INDIA SANTOSH TROPHY,Final Group,Kerala,Odisha football team,1.73,2.63,6.0,1.2,4.0,2.2,1.6,5.2,1.13,1.29,4.6,6.5,1.01,17.0,1.11,5.5,1.5,2.4,2.25,1.57,4.0,1.2,1.7,2.0,1.07,1.14,3.0
2ovkh4tT,2026-01-27,06:30,CZECH TIPSORT LIGA,-,Dukla Prague B,Teplice,3.0,2.36,2.66,0.0,0.0,2.2,1.6,0.0,0.0,2.62,3.75,2.16,0.0,0.0,1.18,4.2,1.55,2.28,2.28,1.55,4.0,1.2,1.8,1.87,1.5,1.23,1.38
j9BQxGug,2026-01-27,07:00,WORLD CLUB FRIENDLY,-,Karlovac (Cro),Mladost DG (Mne),1.82,2.72,4.65,1.12,5.3,1.67,1.88,2.95,1.35,1.44,4.55,5.2,1.02,23.0,1.05,8.3,1.18,4.3,1.6,2.07,1.98,1.65,1.32,3.1,1.13,1.16,2.45
r1XN2w8U,2026-01-27,08:00,WORLD CLUB FRIENDLY,-,Tauras Taurage (Ltu),Siauliai FA (Ltu),2.0,2.7,4.2,1.14,4.8,1.91,1.8,4.0,1.2,1.55,4.0,4.33,0.0,0.0,1.07,7.0,1.3,3.2,1.85,1.85,3.0,1.33,1.36,2.8,1.17,1.2,2.25
h48lDPy8,2026-01-27,08:00,WORLD CLUB FRIENDLY,-,Polissya Zhytomyr (Ukr),Vancouver Whitecaps (Can),2.8,2.3,3.25,1.29,3.3,2.4,1.5,5.5,1.11,2.2,3.3,2.7,1.01,13.0,1.17,4.5,1.6,2.2,2.6,1.44,5.2,1.13,1.5,2.38,1.4,1.25,1.57
8d8HLySa,2026-01-27,08:00,IRAN 1,Round 18,Aluminium Arak,Tractor,6.1,1.9,2.35,1.55,2.15,3.6,1.24,9.3,1.04,5.7,3.2,1.65,1.09,6.2,1.47,2.32,2.37,1.45,4.05,1.16,9.5,1.03,2.25,1.5,2.15,1.29,1.13
Eez8cRCt,2026-01-27,09:00,IRAQ 1,Round 15,Al Najaf,Zakho,5.0,1.87,2.55,1.53,2.1,3.5,1.22,7.9,1.05,4.4,3.0,1.83,1.07,5.5,1.47,2.32,2.47,1.44,4.8,1.11,8.3,1.04,2.28,1.55,1.78,1.31,1.18
