Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
z9HuxMP7,2025-12-27,02:50,AUSTRALIA 1 WOM,Round 9,Adelaide W,WS Wanderers W,2.1,2.3,4.5,1.29,3.3,2.4,1.5,6.5,1.08,1.62,3.8,4.6,1.01,13.0,1.17,4.5,1.65,2.1,2.75,1.4,5.2,1.13,1.65,2.1,1.17,1.22,2.2
jHaSaPHE,2025-12-27,03:00,AUSTRALIA 1 WOM,Round 9,Central Coast Mariners W,Melbourne Victory W,3.75,2.25,2.5,1.29,3.3,2.55,1.45,6.5,1.08,3.3,3.3,1.95,1.01,11.0,1.2,4.0,1.73,2.0,2.88,1.36,5.5,1.11,1.6,2.2,1.73,1.25,1.29
dE2zb3nR,2025-12-27,04:00,AUSTRALIA 1 WOM,Round 9,Newcastle W,Canberra W,3.6,2.25,2.6,1.29,3.3,2.55,1.45,6.5,1.08,3.1,3.3,2.05,1.01,11.0,1.2,4.0,1.73,2.0,2.88,1.36,5.5,1.11,1.57,2.25,1.67,1.29,1.3
ARZ61BJE,2025-12-27,05:30,BANGLADESH 1,Round 8,PWD Sports Club,Fakirerpool YMC,2.12,2.12,4.75,0.0,0.0,2.66,1.36,0.0,0.0,1.62,3.5,4.75,0.0,0.0,0.0,0.0,1.9,1.75,0.0,0.0,0.0,0.0,1.62,3.5,1.15,1.23,1.92
MN4nssYa,2025-12-27,05:30,BANGLADESH 1,Round 8,Mohammedan,Rahmatgonj MFS,2.63,2.0,4.0,1.4,2.75,3.0,1.33,7.5,1.06,1.95,3.3,3.4,1.06,9.0,1.33,3.25,2.0,1.73,3.8,1.25,8.0,1.07,1.83,1.91,1.25,1.25,1.73
lA6vq33m,2025-12-27,05:30,BANGLADESH 1,Round 8,Brothers U.,Fortis,4.5,2.1,2.4,1.4,2.75,3.0,1.33,7.5,1.06,3.9,3.25,1.85,1.06,8.5,1.36,3.1,2.1,1.65,4.1,1.22,8.0,1.07,1.91,1.83,1.83,1.25,1.17
4jMfpKqd,2025-12-27,05:30,INDONESIA 1,Round 8,Persik Kediri,Persis Solo,2.38,2.2,4.33,1.33,3.0,2.75,1.4,6.5,1.08,1.75,3.5,4.0,1.04,11.0,1.29,3.5,1.85,1.85,3.25,1.33,6.5,1.1,1.8,1.95,1.17,1.25,1.91
8Sxh1Ybd,2025-12-27,05:35,AUSTRALIA 1,Round 10,Adelaide United,WS Wanderers,2.88,2.38,3.25,1.29,3.5,2.25,1.57,5.5,1.14,2.25,3.75,2.75,1.03,15.0,1.2,4.5,1.62,2.3,2.5,1.53,4.5,1.2,1.5,2.5,1.4,1.25,1.57
WxQbgw7r,2025-12-27,06:00,INDIA IWL WOM,Round 3,East Bengal W,Garhwal United W,1.72,2.55,6.2,0.0,0.0,2.07,1.55,0.0,0.0,1.31,4.85,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.57,0.0,0.0,1.31,4.85,1.09,1.14,2.62
vmDrPAPi,2025-12-27,07:30,TURKEY 2,Round 19,Sariyer,Bodrumspor,3.75,2.2,2.75,1.36,3.0,2.75,1.4,7.0,1.1,3.2,3.2,2.05,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.73,2.0,1.67,1.33,1.33
