Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
GdlwhjxR,2026-02-20,05:00,AUSTRALIA 1 WOM,Round 18,Central Coast Mariners W,Melbourne City W,4.5,2.3,2.1,1.29,3.3,2.55,1.45,6.5,1.08,4.75,3.8,1.6,1.01,11.0,1.2,4.0,1.65,2.1,2.88,1.36,5.5,1.11,1.73,2.0,2.2,1.22,1.14
dYh5Vjsm,2026-02-20,05:00,AUSTRALIA 1 WOM,Round 18,Melbourne Victory W,Wellington Phoenix W,3.1,2.2,3.0,1.3,3.2,2.75,1.4,7.0,1.07,2.5,3.3,2.45,1.01,11.0,1.22,3.8,1.8,1.91,3.0,1.33,6.5,1.08,1.6,2.2,1.5,1.29,1.44
fqZzjxUg,2026-02-20,05:30,Australia - Victoria Premier League,Round 2,Port Melbourne Sharks,Bulleen,5.4,2.55,1.85,1.21,3.9,2.05,1.6,4.1,1.19,5.9,4.75,1.4,1.02,19.0,1.09,5.35,1.42,2.45,2.02,1.62,3.1,1.27,1.6,2.05,2.82,1.16,1.12
Gb1zy7KM,2026-02-20,05:30,Australia - NPL Victoria,Round 2,Green Gully,George Cross,2.2,2.3,4.33,1.29,3.25,2.38,1.53,5.5,1.13,1.67,3.8,4.2,1.01,15.0,1.2,4.5,1.6,2.2,2.63,1.47,5.0,1.17,1.6,2.25,1.17,1.2,2.0
bXk7n9Q8,2026-02-20,05:30,AUSTRALIA NPL NSW,Round 3,Manly Utd,APIA Leichhardt,6.0,2.63,1.8,1.22,3.75,2.2,1.62,5.0,1.14,6.5,4.75,1.3,1.01,17.0,1.14,5.5,1.45,2.55,2.3,1.6,4.1,1.22,1.73,2.05,2.88,1.14,1.07
tY08gaJ8,2026-02-20,05:35,AUSTRALIA 1,Round 18,Adelaide United,Perth Glory,2.63,2.5,3.4,1.25,3.75,2.2,1.62,5.0,1.17,2.05,4.0,3.0,1.02,19.0,1.14,5.5,1.5,2.63,2.2,1.67,4.0,1.25,1.44,2.63,1.36,1.22,1.7
Cr25Vprp,2026-02-20,05:45,Australia - NPL Victoria,Round 2,Dandenong City,Melbourne City U21,2.2,2.4,4.2,1.25,3.5,2.25,1.57,5.0,1.14,1.7,3.8,4.0,1.01,15.0,1.17,5.0,1.57,2.25,2.45,1.53,4.33,1.2,1.53,2.38,1.17,1.2,2.0
8vwUsMW1,2026-02-20,06:00,TURKEY 1 WOM,Round 20,Fatih Vatan Spor W,Giresun W,7.8,3.0,1.5,1.14,4.9,1.75,1.78,3.1,1.3,10.25,6.3,1.17,0.0,0.0,1.07,8.0,1.25,3.25,1.67,1.95,2.52,1.42,1.72,1.81,4.0,1.08,1.05
27JzP9ec,2026-02-20,06:00,AUSTRALIA NSW LEAGUE ONE,Round 3,Hurstville Zagreb,Inter Lions,2.3,2.27,3.9,1.26,3.28,2.25,1.45,4.9,1.14,1.78,3.75,3.6,1.03,13.0,1.17,3.9,1.6,2.07,2.5,1.43,4.5,1.13,1.63,2.15,1.24,1.22,1.85
nPlLqr2k,2026-02-20,06:00,TURKEY 1 WOM,Round 20,Galatasaray W,Fomget GSK W,2.45,2.25,3.6,1.27,3.01,2.22,1.47,0.0,0.0,1.91,3.65,3.2,0.0,0.0,1.16,4.0,1.57,2.1,2.52,1.43,4.4,1.13,1.5,2.16,1.28,1.24,1.72
IgYrhE54,2026-02-20,06:00,Australia - NPL Northern NSW,Round 1,Edgeworth E.,Broadmeadow,3.75,2.2,2.5,1.3,3.2,2.75,1.4,6.0,1.1,3.25,3.4,1.91,1.03,12.0,1.25,3.8,1.85,1.95,3.1,1.36,6.0,1.1,1.67,2.15,1.73,1.25,1.25
IFsG7brf,2026-02-20,06:00,MYANMAR 1,Round 18,Yangon Utd,Shan Utd,2.2,2.27,4.2,1.24,3.42,2.27,1.45,0.0,0.0,1.67,3.85,3.95,1.02,12.0,1.17,3.85,1.6,2.05,2.55,1.41,4.7,1.12,1.58,2.0,1.21,1.22,1.95
bZCqNmQ9,2026-02-20,06:15,AUSTRALIA NSW LEAGUE ONE,Round 3,Blacktown Spartans,Hakoah Sydney,2.15,2.45,3.9,1.22,3.8,2.02,1.57,4.1,1.19,1.67,4.05,3.75,1.02,17.0,1.13,5.0,1.43,2.52,2.02,1.62,3.3,1.24,1.48,2.47,1.23,1.2,1.95
8AeETOCd,2026-02-20,06:15,Australia - NPL Victoria,Round 2,Oakleigh Cannons,Altona Magic,1.62,2.88,7.0,1.17,4.5,2.1,1.67,4.5,1.17,1.22,5.5,9.0,1.02,10.0,1.1,6.5,1.36,2.88,2.05,1.75,3.4,1.3,1.73,2.05,1.04,1.1,3.6
04r0iS43,2026-02-20,06:30,Australia - NPL Victoria,Round 2,Bentleigh Greens,Avondale FC,4.2,2.4,2.2,1.22,3.75,2.25,1.57,5.0,1.14,4.0,3.8,1.7,1.01,17.0,1.14,5.5,1.5,2.4,2.38,1.57,4.2,1.22,1.5,2.5,2.0,1.2,1.2
jVIwAcLP,2026-02-20,06:30,Australia - Victoria Premier League,Round 2,Northcote City,Western Utd. U21,1.95,2.55,4.6,1.17,4.4,1.85,1.75,3.5,1.26,1.55,4.2,4.9,1.01,22.0,1.05,6.4,1.32,2.85,1.78,1.83,2.62,1.37,1.39,2.57,1.17,1.19,2.4
byWinfTI,2026-02-20,06:30,Australia - Victoria Premier League,Round 2,Melbourne Knights,Melbourne Victory U21,2.9,2.25,3.05,1.25,3.34,2.22,1.52,4.7,1.15,2.4,3.55,2.55,1.02,14.9,1.14,4.3,1.53,2.2,2.25,1.5,3.55,1.21,1.45,2.37,1.42,1.26,1.55
