Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
fB9eBDzG,BRAZIL 2,ROUND 16,2024-10-17,00:30,Sport Recife,Operario,2.2,2.05,7.5,1.53,2.38,3.75,1.25,11.0,1.05,1.53,3.8,7.0,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.63,1.44,1.1,1.25,2.38,6.5,12.0,34.0,81.0,4.75,8.0,23.0,67.0,5.5,9.5,29.0,81.0,10.0,17.0,41.0,126.0,0.0,1,1,1,2,[22],"[4, 83]",0,0
t47Y0r7B,BRAZIL 1,ROUND 30,2024-10-17,00:45,Fortaleza,Atletico-MG,2.4,2.05,6.0,1.5,2.5,3.5,1.29,11.0,1.05,1.7,3.5,5.75,1.1,7.0,1.44,2.75,2.35,1.57,4.5,1.2,10.0,1.06,2.2,1.62,1.14,1.29,2.1,7.0,11.0,26.0,51.0,5.5,6.5,19.0,51.0,7.0,9.0,21.0,51.0,13.0,17.0,34.0,81.0,501.0,1,0,1,1,[15],[48],0.71,1.37
ns8U1Oi5,BRAZIL 1,ROUND 30,2024-10-17,00:45,Sao Paulo,Vasco,2.5,2.1,5.0,1.44,2.63,3.25,1.33,10.0,1.06,1.8,3.6,4.33,1.07,9.0,1.4,3.0,2.15,1.67,4.0,1.25,8.0,1.08,2.0,1.75,1.2,1.29,1.95,9.0,10.0,21.0,51.0,6.0,7.0,15.0,41.0,7.5,9.0,19.0,41.0,15.0,17.0,34.0,67.0,451.0,1,0,3,0,"[9, 46, 67]",[],1.58,1.04
rydtguO0,USA 2,-,2024-10-17,01:00,El Paso,Orange County SC,2.77,2.12,3.6,1.42,2.67,2.82,1.38,6.2,1.09,2.15,3.3,3.0,1.07,6.9,1.35,2.95,2.05,1.72,3.45,1.26,6.1,1.09,1.85,1.85,1.38,1.29,1.65,6.9,8.75,15.0,37.0,7.1,6.5,11.0,28.0,10.0,9.0,15.5,40.0,20.0,18.5,32.0,80.0,700.0,0,1,0,2,[],"[16, 69]",0,0
OvLfNxCl,COLOMBIA 1,CLAUSURA ,2024-10-17,01:05,Millonarios,Fortaleza,2.4,2.0,6.0,1.53,2.38,3.5,1.29,11.0,1.05,1.73,3.4,5.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.25,1.57,1.17,1.3,2.05,7.0,10.0,23.0,51.0,5.0,7.0,19.0,51.0,7.0,9.0,21.0,51.0,13.0,17.0,41.0,81.0,0.0,0,1,2,1,"[68, 87]",[22],0.79,0.42
A3LYJInT,ROMANIA 2,ROUND 10,2024-10-17,14:00,Steaua Bucuresti,Concordia,2.25,1.98,5.8,1.51,2.4,0.0,0.0,0.0,0.0,1.62,3.4,5.4,0.0,0.0,1.43,2.65,2.3,1.55,4.2,1.19,0.0,0.0,2.26,1.57,1.13,1.24,1.9,6.0,8.6,24.0,101.0,4.1,5.4,15.0,60.0,5.0,7.0,19.0,80.0,9.4,13.0,35.0,101.0,101.0,1,1,2,1,"[45, 61]",[39],0,0
tbKWYmjB,ENGLAND 3,ROUND 12,2024-10-17,16:00,Shrewsbury,Exeter,3.5,2.1,3.1,1.4,2.75,3.0,1.36,8.0,1.08,2.8,3.6,2.38,1.05,11.0,1.3,3.4,1.98,1.88,3.4,1.3,7.0,1.1,1.8,1.95,1.53,1.29,1.4,10.0,8.0,12.0,23.0,9.0,6.5,9.5,19.0,13.0,10.0,15.0,29.0,29.0,23.0,29.0,51.0,251.0,0,1,0,2,[],"[9, 64]",0,0
OA7YV9KP,URUGUAY 1,CLAUSURA ,2024-10-17,16:30,Cerro Largo,Maldonado,2.75,1.91,5.5,1.62,2.2,4.0,1.22,13.0,1.04,1.9,3.25,4.33,1.13,6.0,1.57,2.25,2.7,1.44,5.5,1.14,13.0,1.04,2.5,1.5,1.2,1.33,1.91,6.0,8.0,21.0,51.0,5.0,6.5,17.0,41.0,7.5,10.0,23.0,51.0,15.0,21.0,41.0,101.0,301.0,0,0,1,0,[87],[],0,0
p8Qb6iac,PERU 1,CLAUSURA ,2024-10-17,18:00,Union Comercio,Comerciantes Unidos,3.1,2.1,3.5,1.4,2.75,3.0,1.36,8.0,1.08,2.4,3.0,3.0,1.06,9.5,1.29,3.5,2.0,1.85,3.4,1.3,6.5,1.11,1.73,2.0,1.36,1.36,1.53,9.5,10.0,15.0,29.0,8.5,6.0,12.0,23.0,12.0,10.0,12.0,34.0,23.0,19.0,29.0,41.0,201.0,1,1,3,2,"[27, 55, 65]","[45, 50]",0,0
rel5Qmrm,URUGUAY 1,CLAUSURA ,2024-10-17,19:00,Fenix,CA Cerro,2.88,1.91,4.5,1.57,2.25,3.75,1.25,13.0,1.04,2.1,3.1,3.75,1.1,7.0,1.5,2.5,2.6,1.48,5.5,1.14,13.0,1.04,2.2,1.62,1.25,1.36,1.7,6.5,8.0,17.0,41.0,5.5,6.0,15.0,41.0,8.5,10.0,21.0,51.0,19.0,21.0,41.0,81.0,1000.0,0,2,1,3,[47],"[4, 20, 87]",0,0
UarCrl7j,PERU 1,CLAUSURA ,2024-10-17,20:15,Cusco,Los Chankas,1.91,2.63,5.5,1.25,3.75,2.1,1.67,5.0,1.17,1.44,4.5,6.25,1.02,19.0,1.14,5.5,1.5,2.5,2.2,1.62,3.75,1.25,1.62,2.2,1.13,1.18,2.63,19.0,21.0,41.0,67.0,10.0,9.0,19.0,41.0,8.5,8.5,15.0,41.0,11.0,11.0,21.0,41.0,151.0,0,0,2,1,"[64, 86]",[78],0,0
vDraoFxP,ECUADOR 2,ROUND 34,2024-10-17,20:30,San Antonio,Manta,4.05,1.95,2.8,1.5,2.27,0.0,0.0,0.0,0.0,3.45,3.05,2.12,1.14,4.3,1.45,2.37,2.32,1.47,3.95,1.17,0.0,0.0,2.02,1.62,1.7,1.32,1.3,5.4,5.7,8.75,19.5,8.0,6.0,9.5,21.0,17.0,12.5,18.0,40.0,50.0,37.0,55.0,120.0,101.0,1,0,1,2,[42],"[48, 65]",0,0
