Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
vobph4uP,AUSTRALIA 1,ROUND 6,2025-11-29,01:00,Wellington Phoenix,Adelaide United,3.6,2.38,2.63,1.29,3.5,2.38,1.53,5.5,1.14,3.2,3.7,2.05,1.03,15.0,1.17,5.0,1.62,2.3,2.38,1.57,4.33,1.22,1.53,2.38,1.7,1.29,1.36,15.0,11.0,12.0,21.0,13.0,7.0,9.0,15.0,19.0,12.0,11.0,21.0,34.0,23.0,26.0,34.0,126.0
UP3NU0OH,AUSTRALIA 1,ROUND 6,2025-11-29,03:00,Central Coast Mariners,Melbourne City,4.75,2.3,2.3,1.33,3.25,2.63,1.44,6.5,1.11,4.75,3.5,1.71,1.05,11.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CtiBYirA,SPAIN 1,ROUND 14,2025-11-29,10:00,Mallorca,Osasuna,3.1,1.95,4.0,1.53,2.38,3.5,1.29,11.0,1.05,2.35,3.0,3.4,1.11,6.5,1.5,2.63,2.5,1.53,4.5,1.2,11.0,1.05,2.0,1.75,1.3,1.36,1.57,6.5,8.5,15.0,34.0,6.5,5.5,13.0,34.0,10.0,10.0,17.0,41.0,21.0,21.0,41.0,67.0,451.0
67fpbQJD,ITALY 1,ROUND 13,2025-11-29,11:00,Genoa,Verona,2.75,1.91,5.0,1.57,2.25,3.75,1.25,13.0,1.04,2.05,3.0,4.2,1.13,6.0,1.57,2.38,2.75,1.44,5.5,1.14,13.0,1.04,2.2,1.62,1.22,1.36,1.73,6.0,9.0,19.0,51.0,5.5,6.0,17.0,41.0,8.0,10.0,21.0,51.0,17.0,21.0,41.0,81.0,251.0
nR1HdYa6,ITALY 1,ROUND 13,2025-11-29,11:00,Parma,Udinese,3.4,2.05,3.5,1.5,2.5,3.4,1.3,10.0,1.06,2.7,3.0,2.8,1.08,7.5,1.4,3.0,2.3,1.62,4.33,1.22,9.0,1.07,1.95,1.8,1.4,1.36,1.44,7.5,8.0,13.0,29.0,7.5,6.0,11.0,23.0,12.0,11.0,15.0,34.0,26.0,23.0,34.0,51.0,351.0
pzVmwjfL,GERMANY 1,ROUND 12,2025-11-29,11:30,Bayern Munich,St. Pauli,1.36,3.75,13.0,1.14,5.5,1.73,2.0,3.4,1.3,1.1,10.0,21.0,1.01,29.0,1.07,9.0,1.25,4.0,1.67,2.2,2.5,1.53,2.0,1.75,1.01,1.06,7.0,29.0,51.0,101.0,351.0,13.0,19.0,41.0,126.0,8.0,12.0,29.0,81.0,7.0,11.0,29.0,67.0,351.0
O2m9roW0,GERMANY 1,ROUND 12,2025-11-29,11:30,Hoffenheim,Augsburg,2.1,2.5,4.75,1.25,3.75,2.2,1.62,5.0,1.17,1.67,4.33,4.5,1.02,17.0,1.17,5.0,1.53,2.5,2.38,1.57,4.0,1.25,1.57,2.25,1.18,1.2,2.15,17.0,17.0,26.0,51.0,10.0,8.0,15.0,34.0,9.5,8.5,13.0,34.0,13.0,12.0,19.0,41.0,126.0
I5p1p71l,GERMANY 1,ROUND 12,2025-11-29,11:30,Union Berlin,Heidenheim,2.2,2.25,5.5,1.36,3.0,2.75,1.4,7.0,1.1,1.67,4.0,5.0,1.05,11.0,1.29,3.75,1.93,1.93,3.4,1.33,6.0,1.13,1.91,1.91,1.17,1.22,2.15,11.0,13.0,26.0,51.0,7.0,7.5,15.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0
Q75Mik9E,GERMANY 1,ROUND 12,2025-11-29,11:30,Werder Bremen,FC Koln,2.75,2.4,3.25,1.25,3.75,2.2,1.62,5.0,1.17,2.25,3.8,2.9,1.02,17.0,1.17,5.0,1.53,2.5,2.3,1.62,4.0,1.25,1.44,2.63,1.4,1.25,1.62,17.0,15.0,19.0,34.0,12.0,7.5,11.0,21.0,13.0,9.5,11.0,23.0,21.0,15.0,21.0,34.0,101.0
MLedjISG,ENGLAND 1,ROUND 13,2025-11-29,12:00,Brentford,Burnley,1.95,2.4,7.0,1.33,3.25,2.63,1.44,6.5,1.11,1.45,4.5,7.0,1.04,12.0,1.25,4.0,1.83,2.03,3.0,1.4,5.5,1.14,2.0,1.75,1.1,1.18,2.63,12.0,19.0,41.0,101.0,7.5,9.0,23.0,51.0,7.5,9.5,21.0,51.0,11.0,13.0,34.0,67.0,451.0
