Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
vo81QoHc,2026-03-02,02:00,SOUTH KOREA 1,Round 1,Daejeon,Anyang,2.63,2.2,4.0,1.36,3.0,2.75,1.4,7.0,1.1,1.95,3.4,3.5,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.73,2.0,1.29,1.3,1.8
tU6gnIbM,2026-03-02,02:00,SOUTH KOREA 2,Round 1,Asan,Paju Frontier,2.1,2.3,5.5,1.36,3.0,2.63,1.44,7.0,1.1,1.55,3.5,5.25,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.83,1.83,1.14,1.25,2.25
CCcPtdMq,2026-03-02,04:30,SOUTH KOREA 2,Round 1,Busan,Seongnam,3.6,1.95,3.6,1.57,2.25,3.75,1.25,11.0,1.05,2.63,2.88,2.63,1.11,6.5,1.5,2.5,2.6,1.48,5.5,1.14,13.0,1.04,2.1,1.67,1.4,1.36,1.4
On4cs9Tj,2026-03-02,06:00,Kyrgyzstan - Premier Liga,Round 1,Kyrgyzaltyn,Aldier,3.8,2.2,2.42,1.29,3.3,2.37,1.42,5.3,1.11,3.4,3.55,1.87,1.05,7.04,1.22,3.8,1.67,1.95,2.8,1.38,4.82,1.15,1.61,2.0,1.75,1.24,1.26
YTlQR4YP,2026-03-02,06:00,Asia - Asian Cup Women,Round 1,South Korea W,Iran W,1.15,4.35,35.0,1.18,3.58,1.45,2.25,2.22,1.47,1.02,9.5,40.0,1.01,27.0,1.03,9.0,1.2,4.33,1.5,2.43,1.95,1.67,2.92,1.36,1.01,1.01,10.0
WKCDCpQj,2026-03-02,06:30,MYANMAR 1,Round 15,Rakhine United,Shan Utd,13.0,3.5,1.3,1.07,6.84,1.57,2.02,2.3,1.55,19.5,7.9,1.07,0.0,0.0,0.0,0.0,1.14,5.0,1.34,3.0,2.05,1.6,2.05,1.55,4.3,1.04,1.01
0vLIVDsn,2026-03-02,06:30,Australia - Victoria Premier League,Round 3,Bulleen,Eltham Redbacks,2.45,2.62,3.0,1.2,4.21,1.75,1.85,4.03,1.22,2.07,4.1,2.72,1.01,20.0,1.13,5.5,1.3,2.92,1.75,1.87,2.55,1.39,1.31,2.87,1.38,1.21,1.7
4SyDOdVI,2026-03-02,06:45,Australia - SA State League,Round 1,Blue Eagles,Cove FC,2.0,2.63,4.0,1.14,4.8,1.91,1.8,4.0,1.2,1.57,4.0,3.9,1.01,20.0,1.06,7.5,1.3,3.2,1.85,1.85,2.88,1.36,1.33,2.9,1.2,1.17,2.1
lxFAcV3E,2026-03-02,07:00,EUROPA U19 WOM,Qualification,Slovenia U19 W,San Marino U19 W,1.16,4.5,35.0,1.05,7.8,1.48,2.36,2.41,1.46,1.02,26.0,65.0,0.0,0.0,1.02,17.0,1.08,6.5,1.25,3.4,1.55,2.17,1.02,26.0,1.02,26.0,65.0
vmV7wACr,2026-03-02,07:00,EUROPA U19 WOM,Qualification,Estonia U19 W,Cyprus U19 W,1.84,2.41,6.53,1.29,3.26,2.33,1.54,5.1,1.13,1.44,4.24,6.63,1.03,13.0,1.18,4.2,1.66,2.1,2.51,1.46,4.4,1.17,1.44,4.24,1.08,1.19,2.61
KzhgtRLF,2026-03-02,08:00,KENYA 1,Round 21,Mara Sugar,Sofapaka,2.5,1.91,5.5,1.57,2.25,3.8,1.22,11.0,1.01,1.73,3.0,4.6,1.07,7.0,1.5,2.4,2.6,1.44,5.5,1.11,11.0,1.01,2.38,1.5,1.14,1.3,1.91
Q1tbM5Uq,2026-03-02,08:00,KENYA 1,Round 21,Bidco United,Ulinzi Stars,3.25,1.83,3.75,1.57,2.25,4.0,1.2,11.0,1.01,2.3,2.75,2.88,1.07,7.0,1.5,2.4,2.75,1.4,5.5,1.11,11.0,1.01,2.15,1.6,1.33,1.36,1.5
h65LY3Zr,2026-03-02,08:00,UKRAINE 1,Round 18,SC Poltava,Kudrivka,4.5,2.3,2.1,1.29,3.3,2.6,1.44,6.5,1.08,4.5,3.5,1.57,1.01,11.0,1.2,4.0,1.73,2.0,2.88,1.36,5.5,1.11,1.7,2.0,2.2,1.22,1.14
