Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
zgkOc9Oq,2026-01-15,00:06,MEXICO 1,Clausura,Tigres UANL,UNAM Pumas,2.2,2.25,5.5,1.4,2.75,2.75,1.4,8.0,1.08,1.57,3.7,6.25,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.95,1.8,1.13,1.29,2.25
WKrXemgd,2026-01-15,00:10,MEXICO 1,Clausura,Toluca,Santos Laguna,1.53,3.25,8.5,1.17,5.0,1.8,2.0,3.5,1.29,1.17,7.5,11.0,1.01,29.0,1.07,9.0,1.29,3.6,1.73,2.0,2.63,1.44,1.7,2.05,1.05,1.1,4.33
A79UooGN,2026-01-15,05:00,World - Club Friendly,-,CSKA 1948 Sofia (Bul),LASK (Aut),4.2,2.5,2.1,1.2,4.0,2.1,1.65,4.8,1.14,4.0,3.9,1.67,1.01,17.0,1.11,5.5,1.44,2.6,2.2,1.6,3.8,1.22,1.45,2.55,2.1,1.2,1.2
0Mue1sJq,2026-01-15,06:30,CZECH TIPSORT LIGA,-,Chrudim,Hradec Kralove B,1.62,2.88,6.5,1.14,4.8,1.85,1.85,4.0,1.2,1.22,5.0,8.0,0.0,0.0,1.06,7.5,1.29,3.3,1.8,1.91,2.88,1.36,1.53,2.3,1.06,1.13,3.6
bZMnj1lo,2026-01-15,07:00,TURKEY CUP,Round 2,Erzurumspor,Rizespor,4.0,2.2,2.63,1.36,3.0,2.75,1.4,7.0,1.1,3.5,3.0,2.0,1.06,10.0,1.25,3.75,1.9,1.9,3.25,1.33,6.5,1.11,1.67,2.1,1.67,1.33,1.25
SMt75hZ2,2026-01-15,07:00,World - Club Friendly,-,FK Pardubice (Cze),Jihlava (Cze),1.91,2.5,5.0,1.22,3.8,2.25,1.57,5.5,1.13,1.44,4.2,5.5,1.01,17.0,1.11,5.5,1.5,2.4,2.25,1.57,4.0,1.2,1.57,2.25,1.13,1.2,2.5
p2B8Qubc,2026-01-15,09:00,ETHIOPIA 1,Round 15,Ethiopian Insurance,Welwalo Adigrat,2.65,1.95,4.6,1.5,2.25,0.0,0.0,0.0,0.0,1.95,2.9,3.95,1.1,5.6,1.52,2.33,2.63,1.41,5.0,1.12,0.0,0.0,2.17,1.54,1.16,1.29,1.65
GxrlYiVs,2026-01-15,09:00,World - Club Friendly,-,Hobro (Den),Aarhus (Den),5.5,2.7,1.73,1.17,4.5,2.0,1.73,4.5,1.17,6.5,5.0,1.3,0.0,0.0,1.08,6.5,1.4,2.88,2.0,1.73,3.3,1.29,1.57,2.25,3.0,1.13,1.08
bg9LDB86,2026-01-15,09:00,CZECH TIPSORT LIGA,-,Presov,Malzenice,2.0,2.5,4.5,1.2,4.0,2.2,1.6,4.8,1.14,1.6,4.0,4.4,1.01,17.0,1.11,5.5,1.45,2.55,2.2,1.6,3.8,1.22,1.5,2.4,1.17,1.2,2.2
C2EAw6Kk,2026-01-15,09:00,World - Club Friendly,-,Fratria (Bul),Spartak Varna (Bul),4.0,2.4,2.25,1.22,3.8,2.25,1.57,5.5,1.11,3.7,3.6,1.73,1.01,13.0,1.13,5.2,1.57,2.25,2.4,1.5,4.5,1.17,1.5,2.38,1.91,1.22,1.22
