Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
YkGcX1Ar,2025-12-19,01:00,INDIA SANTOSH TROPHY,-,Railways,Delhi,3.5,2.3,2.6,1.29,3.3,2.4,1.5,6.5,1.08,3.0,3.3,2.0,1.01,13.0,1.17,4.5,1.65,2.1,2.75,1.4,5.2,1.13,1.53,2.3,1.67,1.25,1.33
6qML8G6M,2025-12-19,04:00,AUSTRALIA 1,Round 9,Macarthur FC,Brisbane Roar,3.1,2.2,3.4,1.36,3.0,2.75,1.4,7.0,1.1,2.45,3.5,2.65,1.05,11.0,1.29,3.75,1.91,1.91,3.4,1.33,6.0,1.13,1.7,2.05,1.44,1.29,1.5
Mw3ibCtA,2025-12-19,05:00,AUSTRALIA 1 WOM,Round 8,Newcastle W,Melbourne Victory W,4.5,2.4,2.0,1.22,3.8,2.25,1.57,5.2,1.13,4.4,4.0,1.6,1.01,17.0,1.13,5.2,1.5,2.4,2.25,1.57,4.0,1.2,1.57,2.25,2.2,1.2,1.17
b7lXlYZ8,2025-12-19,05:30,BANGLADESH 1,Round 7,Rahmatgonj MFS,Brothers U.,2.75,2.1,3.5,1.33,3.0,2.75,1.4,6.0,1.1,2.05,3.25,3.0,1.01,11.0,1.22,3.8,1.8,1.91,3.0,1.33,6.5,1.08,1.6,2.15,1.3,1.25,1.62
ra6pRUs2,2025-12-19,05:30,BANGLADESH 1,Round 7,Abahani Limited,PWD Sports Club,1.91,2.3,6.0,1.33,3.0,2.75,1.4,6.5,1.08,1.4,3.9,6.0,1.01,10.0,1.25,3.6,1.85,1.85,3.2,1.3,6.5,1.08,1.95,1.73,1.08,1.17,2.5
WdlZ8gyn,2025-12-19,06:00,AUSTRALIA 1,Round 9,WS Wanderers,Auckland FC,3.1,2.25,3.1,1.33,3.25,2.63,1.44,6.5,1.11,2.5,3.6,2.5,1.04,13.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.67,2.1,1.5,1.29,1.5
O0x0OOXR,2025-12-19,06:00,INDIA SANTOSH TROPHY,-,Jharkhand,Bihar,2.7,2.38,3.25,1.22,3.8,2.25,1.57,5.5,1.11,2.05,3.4,2.8,1.01,13.0,1.13,5.2,1.5,2.4,2.4,1.5,4.5,1.17,1.44,2.5,1.36,1.29,1.62
Cb0IvP0B,2025-12-19,06:00,INDIA SANTOSH TROPHY,-,Manipur,Mizoram,2.25,2.4,3.75,1.2,4.0,2.1,1.65,4.8,1.14,1.73,3.8,3.5,1.01,17.0,1.11,5.5,1.4,2.75,2.1,1.65,3.6,1.25,1.4,2.7,1.25,1.22,1.91
bBvVS9nB,2025-12-19,06:00,MALAYSIA 1,Round 12,Imigresen,Terengganu,4.1,2.38,2.25,0.0,0.0,2.28,1.48,0.0,0.0,3.85,3.5,1.76,0.0,0.0,1.2,4.0,1.66,2.06,2.65,1.41,4.8,1.14,1.58,2.08,1.82,1.2,1.17
QPfB8u1d,2025-12-19,06:00,MALAYSIA 1,Round 12,Penang,PDRM FC,1.78,2.7,5.8,0.0,0.0,2.02,1.62,0.0,0.0,1.34,4.6,6.75,0.0,0.0,1.13,5.0,1.46,2.48,2.2,1.58,3.75,1.22,1.68,1.92,1.06,1.12,2.63
