Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
6ZKoTxRQ,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-29,12:00,Kairat Almaty (Kaz),KuPS (Fin),1.91,2.3,6.5,1.33,3.05,2.55,1.45,5.98,1.1,1.42,4.33,7.0,1.03,9.28,1.23,3.75,1.76,1.95,2.9,1.36,5.13,1.13,2.0,1.73,1.08,1.2,2.75,12.0,17.0,34.0,67.0,7.0,8.5,21.0,51.0,6.0,9.0,21.0,51.0,10.0,12.0,29.0,51.0,1000.0
bTujbVVp,FINLAND 2,-,2025-07-29,12:30,Mikkeli,Keski-Uusimaa,2.37,2.37,3.5,1.21,3.9,2.0,1.7,4.4,1.17,1.88,3.75,3.2,0.0,0.0,1.11,5.3,1.38,2.7,2.0,1.7,3.25,1.28,1.41,2.6,1.28,1.23,1.85,19.0,13.0,17.0,32.0,9.25,6.7,9.25,17.0,9.5,6.9,8.75,16.0,13.5,10.0,12.5,22.0,90.0
6VUZBviS,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-29,13:00,Iberia 1999 (Geo),Levadia (Est),2.2,2.25,4.75,1.34,3.0,2.57,1.44,6.14,1.09,1.6,3.75,5.0,1.03,9.37,1.24,3.67,1.78,1.92,2.9,1.36,5.3,1.12,1.83,1.83,1.14,1.25,2.25,11.0,15.0,26.0,51.0,7.0,7.5,17.0,41.0,8.5,8.0,17.0,41.0,13.0,15.0,23.0,51.0,500.0
4QzRgUgU,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-29,15:00,Drita (Kos),FC Copenhagen (Den),7.0,2.38,1.83,1.33,3.05,2.57,1.44,5.94,1.1,6.5,4.33,1.42,1.02,10.0,1.24,3.63,1.77,1.93,2.9,1.36,5.15,1.13,2.1,1.67,2.75,1.2,1.1,12.0,7.0,6.5,9.0,17.0,9.0,9.0,13.0,34.0,21.0,21.0,29.0,81.0,51.0,51.0,67.0,1250.0
IkxyL6hT,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-29,15:00,Dyn. Kyiv (Ukr),Hamrun (Mlt),1.5,2.88,11.0,1.23,3.71,2.07,1.67,4.41,1.17,1.17,7.0,11.0,1.01,15.57,1.13,5.08,1.46,2.53,2.12,1.64,3.52,1.26,2.25,1.57,1.02,1.08,4.5,19.0,26.0,51.0,151.0,8.5,15.0,34.0,81.0,6.5,11.0,29.0,67.0,7.0,12.0,34.0,81.0,1250.0
6JxmRi05,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-29,15:00,Differdange (Lux),TNS (Wal),2.75,2.1,3.6,1.41,2.73,2.75,1.39,6.66,1.08,2.2,3.25,3.0,1.04,8.68,1.29,3.27,1.89,1.81,3.24,1.3,5.81,1.1,1.8,1.91,1.3,1.25,1.55,10.0,9.5,17.0,34.0,8.0,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,450.0
tEnFABJi,ICELAND 2,ROUND 15,2025-07-29,15:00,Thor Akureyri,Grindavik,2.02,2.55,4.25,1.18,4.16,1.91,1.78,3.55,1.24,1.57,4.35,4.4,1.01,21.0,1.08,7.5,1.32,3.0,1.85,1.83,2.88,1.35,1.4,2.52,1.18,1.19,2.32,23.0,22.0,35.0,70.0,12.0,9.5,14.5,30.0,10.75,8.25,11.75,25.0,13.5,10.5,15.0,30.0,120.0
zaU3N9aU,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-29,15:30,Inter Escaldes (And),O. Ljubljana (Slo),3.75,2.2,2.5,1.35,2.95,2.6,1.43,6.16,1.09,3.5,3.4,1.95,1.03,9.29,1.25,3.55,1.81,1.89,3.0,1.34,5.44,1.12,1.73,2.0,1.8,1.3,1.29,11.0,8.5,10.0,17.0,12.0,7.0,9.0,15.0,17.0,13.0,13.0,26.0,41.0,26.0,34.0,41.0,151.0
MRxCUHXR,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-29,16:00,Crvena zvezda (Srb),Lincoln Red Imps (Gib),1.29,3.75,19.0,1.15,4.78,1.75,1.96,3.28,1.29,1.06,12.0,23.0,1.01,22.0,1.07,6.82,1.29,3.29,1.77,1.93,2.65,1.42,3.0,1.36,0.0,0.0,0.0,23.0,41.0,126.0,151.0,11.0,23.0,51.0,151.0,6.5,15.0,41.0,151.0,6.0,15.0,41.0,151.0,251.0
2BaO1GFd,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-07-29,16:00,Zrinjski (Bih),Slovan Bratislava (Svk),3.1,2.2,3.1,1.37,2.85,2.73,1.41,6.22,1.09,2.55,3.25,2.6,1.03,9.36,1.26,3.51,1.82,1.88,3.05,1.33,5.47,1.11,1.73,2.0,1.5,1.33,1.5,11.0,9.5,13.0,26.0,9.5,6.5,11.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,151.0
