Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
bqvUfzTN,BOLIVIA 1,CLAUSURA ,2024-10-23,00:00,Tomayapo,Blooming,2.5,2.2,4.5,1.4,2.75,3.0,1.36,8.0,1.08,1.83,3.5,4.33,1.06,9.5,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.83,1.83,1.2,1.29,1.91,9.5,7.0,8.5,15.0,11.0,6.5,8.5,15.0,21.0,15.0,15.0,29.0,41.0,34.0,41.0,51.0,251.0,0,0,0,1,[],[54],0,0
hGQpIPWp,MEXICO 1,APERTURA ,2024-10-23,00:05,Toluca,Puebla,1.8,2.75,6.5,1.25,3.75,2.1,1.67,5.0,1.17,1.36,5.5,7.5,1.02,19.0,1.14,5.5,1.48,2.6,2.1,1.67,3.75,1.25,1.75,2.0,1.1,1.14,3.0,19.0,21.0,41.0,81.0,9.5,11.0,21.0,41.0,8.0,9.0,19.0,41.0,9.5,11.0,21.0,51.0,201.0,2,0,5,0,"[15, 37, 52, 56, 90]",[],2.85,0.37
YVqENo9N,MEXICO 1,APERTURA ,2024-10-23,00:06,Mazatlan FC,Tigres UANL,3.75,2.1,2.88,1.4,2.75,3.0,1.36,8.0,1.08,3.25,3.5,2.15,1.05,11.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,1.8,1.95,1.67,1.29,1.33,10.0,7.5,10.0,19.0,10.0,6.5,9.0,17.0,17.0,12.0,15.0,26.0,34.0,26.0,34.0,51.0,251.0,0,0,2,0,"[89, 90]",[],0.81,2.32
llPBj7ZT,BRAZIL 2,ROUND 33,2024-10-23,00:30,Novorizontino,Avai,2.63,1.91,5.5,1.62,2.2,4.0,1.22,13.0,1.04,1.85,3.1,5.0,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.38,1.53,1.17,1.36,1.91,6.0,9.5,23.0,51.0,5.0,6.5,19.0,51.0,7.0,9.5,21.0,51.0,15.0,21.0,41.0,101.0,0.0,2,0,2,0,"[5, 28]",[],0,0
baWbg9kB,BRAZIL 2,ROUND 33,2024-10-23,00:30,Vila Nova FC,Amazonas,2.75,2.0,4.75,1.53,2.38,3.5,1.29,11.0,1.05,1.95,3.2,4.0,1.1,7.0,1.44,2.63,2.4,1.53,4.5,1.18,11.0,1.05,2.1,1.67,1.22,1.36,1.8,7.0,9.0,19.0,41.0,6.0,6.5,15.0,41.0,8.0,9.5,19.0,41.0,17.0,19.0,34.0,67.0,0.0,0,0,1,0,[90],[],0,0
jm00cWyn,COPA LIBERTADORES,PLAY OFFS ,2024-10-23,00:30,Atletico-MG (Bra),River Plate (Arg),3.25,1.83,4.33,1.67,2.1,4.33,1.2,15.0,1.03,2.38,2.8,3.5,1.14,5.5,1.67,2.1,3.1,1.36,6.5,1.11,17.0,1.03,2.38,1.53,1.29,1.4,1.53,5.0,7.0,15.0,41.0,5.5,5.5,15.0,41.0,9.5,11.0,21.0,51.0,23.0,26.0,41.0,81.0,501.0,1,0,3,0,"[22, 70, 74]",[],1.29,0.48
MD3OV7S8,PERU 1,CLAUSURA ,2024-10-23,01:15,Alianza Lima,Sport Huancayo,1.57,2.6,19.0,1.36,3.0,2.75,1.4,7.0,1.1,1.14,7.0,17.0,1.04,13.0,1.25,3.75,1.85,2.0,3.25,1.33,6.0,1.13,3.75,1.25,1.03,1.1,5.5,10.0,23.0,81.0,351.0,5.5,17.0,41.0,201.0,4.33,13.0,51.0,201.0,5.5,17.0,51.0,351.0,0.0,2,1,2,1,"[1, 21]",[30],0,0
KQAAbIRq,ITALY 4,GROUP G,2024-10-23,06:00,Latte Dolce,Gelbison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,[72],[],0,0
8pG4ZxFl,BULGARIA 2,ROUND 14,2024-10-23,08:45,Montana,Yantra Gabrovo,2.5,1.91,4.85,1.5,2.15,0.0,0.0,0.0,0.0,1.8,3.15,4.2,0.0,0.0,1.5,2.27,2.32,1.47,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.29,1.93,6.4,7.3,16.5,55.0,4.4,5.6,12.5,37.0,6.0,7.7,17.5,55.0,11.5,15.0,35.0,110.0,0.0,0,0,1,0,[76],[],0,0
W0xN7M4c,ITALY 4,GROUP G,2024-10-23,09:00,Ilvamaddalena,Sarnese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,2,[8],"[14, 53]",0,0
Mk94kukT,ITALY 4,GROUP G,2024-10-23,09:00,Puteolana,Atletico Uri,2.27,1.98,5.5,1.5,2.18,0.0,0.0,0.0,0.0,1.62,3.35,5.1,0.0,0.0,0.0,0.0,2.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.15,1.26,2.2,7.0,8.75,21.0,75.0,4.4,6.0,14.5,50.0,5.4,7.4,18.0,60.0,9.5,13.0,32.0,110.0,0.0,2,1,3,1,"[15, 31, 75]",[9],0,0
