Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
AReqD0D5,2025-12-03,08:00,BULGARIA 1,Round 18,Septemvri Sofia,CSKA 1948 Sofia,6.0,2.3,2.1,1.36,3.0,2.63,1.44,7.0,1.1,6.0,4.0,1.49,1.05,11.0,1.25,3.75,1.8,2.0,3.0,1.36,6.0,1.13,1.91,1.8,2.38,1.22,1.13
z7S2p4m4,2025-12-03,08:30,GREECE CUP,Round 4,Ellas Syrou,Olympiacos Piraeus,13.0,3.6,1.33,1.13,5.2,1.85,1.85,4.0,1.2,21.0,9.0,1.06,1.01,22.0,1.06,7.5,1.29,3.3,1.85,1.85,2.72,1.4,2.25,1.57,6.5,1.06,1.03
MwuOoIFs,2025-12-03,09:00,BOSNIA 1,Round 17,Prijedor,Zrinjski,8.0,2.2,1.83,1.4,2.75,3.2,1.3,8.0,1.06,8.5,4.1,1.33,1.06,8.5,1.4,2.88,2.2,1.65,4.2,1.22,8.0,1.07,2.63,1.44,2.72,1.21,1.09
vsrMIKU7,2025-12-03,09:00,ROMANIA CUP,Round 2,Sanatatea Cluj,Gloria Bistrita,3.4,2.1,3.0,1.36,2.88,3.0,1.33,8.0,1.05,2.8,3.0,2.38,1.03,9.0,1.3,3.2,2.0,1.73,3.8,1.22,7.5,1.06,1.75,1.95,1.55,1.33,1.34
rmlGfR1K,2025-12-03,09:00,WORLD FIFA ARAB CUP,Round 1,Algeria,Sudan,2.02,2.2,6.2,1.42,2.65,2.85,1.37,6.2,1.09,1.47,4.05,6.4,1.06,7.2,1.32,3.1,1.93,1.78,3.25,1.3,5.6,1.11,2.12,1.65,1.12,1.21,2.65
IcKhccwh,2025-12-03,10:00,GREECE 2,Round 10,Panionios,Olympiacos Piraeus B,1.57,2.36,14.0,0.0,0.0,2.71,1.4,0.0,0.0,1.17,5.0,17.0,0.0,0.0,0.0,0.0,1.95,1.75,0.0,0.0,0.0,0.0,2.02,1.62,1.03,1.09,3.2
G2exUr3N,2025-12-03,10:00,GREECE CUP,Round 4,Athens Kallithea,Kavala,1.57,2.5,13.0,1.33,3.0,2.88,1.36,7.5,1.06,1.13,6.0,15.0,1.02,10.0,1.29,3.3,1.91,1.8,3.3,1.29,4.9,1.09,3.3,1.29,1.03,1.12,3.2
f9r4rrIG,2025-12-03,10:00,GREECE CUP,Round 4,Marko,Levadiakos,7.5,2.7,1.67,1.22,3.8,2.25,1.57,5.5,1.11,8.5,5.0,1.25,1.01,13.0,1.13,5.2,1.5,2.4,2.4,1.5,4.5,1.17,1.91,1.8,3.35,1.16,1.07
dd7a59Bd,2025-12-03,10:30,BULGARIA 1,Round 18,Beroe,Cherno More,5.5,2.1,2.38,1.44,2.63,3.25,1.33,9.0,1.07,5.0,3.5,1.68,1.08,8.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.1,1.67,2.05,1.29,1.17
nT4jpxVs,2025-12-03,11:00,ITALY CUP,1/8-finals,Atalanta,Genoa,2.05,2.3,6.5,1.4,2.75,2.75,1.4,8.0,1.08,1.49,4.0,6.5,1.06,9.5,1.29,3.5,2.0,1.8,3.4,1.3,7.0,1.1,2.0,1.75,1.11,1.22,2.38
2ukMXQ3b,2025-12-03,11:00,GREECE CUP,Round 4,AEL Larissa,Atromitos,3.1,2.1,3.25,1.36,2.88,2.88,1.36,8.0,1.05,2.5,3.0,2.63,1.03,9.0,1.29,3.3,2.0,1.73,3.6,1.25,7.5,1.06,1.75,1.95,1.44,1.32,1.55
SCmiltPk,2025-12-03,11:30,WORLD FIFA ARAB CUP,Round 1,Iraq,Bahrain,2.77,1.95,4.05,1.5,2.27,2.8,1.28,6.8,1.04,2.12,3.1,3.4,1.06,7.0,1.39,2.55,2.12,1.57,3.55,1.21,6.0,1.05,1.88,1.72,1.27,1.31,1.7
jJWvrzF6,2025-12-03,12:00,BOSNIA 1,Round 17,Radnik Bijeljina,Borac Banja Luka,7.5,2.2,1.91,1.4,2.75,3.2,1.3,8.0,1.06,8.5,4.1,1.33,1.06,8.5,1.4,2.88,2.2,1.65,4.33,1.2,8.5,1.06,2.5,1.5,2.95,1.19,1.07
fm7TV4YA,2025-12-03,12:00,GREECE CUP,Round 4,Asteras Tripolis,Ilioupoli,1.33,3.25,15.0,1.2,4.0,2.2,1.6,5.2,1.13,1.06,9.0,29.0,1.01,17.0,1.11,5.5,1.5,2.4,2.25,1.57,3.65,1.24,3.3,1.29,1.01,1.06,7.5
MNUqerg5,2025-12-03,12:00,ROMANIA CUP,Round 2,FC Botosani,FC Hermannstadt,2.75,2.0,3.75,1.4,2.75,3.0,1.3,8.0,1.05,2.05,3.1,3.3,1.03,9.0,1.33,3.0,2.1,1.65,4.0,1.2,8.0,1.05,1.85,1.85,1.32,1.33,1.75
6DeDZnZo,2025-12-03,12:30,GREECE CUP,Round 4,AEK Athens,OFI Crete,1.57,2.63,10.0,1.29,3.3,2.55,1.45,6.5,1.08,1.15,6.0,13.0,1.01,11.0,1.2,4.0,1.73,2.0,2.88,1.36,5.4,1.16,2.6,1.44,1.04,1.12,4.65
