Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
l2EGgAqp,MEXICO 2,APERTURA,2025-08-03,00:00,Dorados de Sinaloa,Cancun,3.4,2.07,2.92,1.36,2.85,2.7,1.4,5.87,1.09,2.82,3.2,2.37,1.04,11.0,1.27,3.45,1.83,1.83,3.3,1.29,6.4,1.08,1.65,2.0,1.57,1.3,1.36,10.0,8.0,11.5,23.0,8.5,5.9,8.5,17.0,13.5,9.5,12.0,24.0,32.0,22.0,28.0,50.0,350.0
E5XnjWsh,ROMANIA 2,ROUND 1,2025-08-03,05:00,Chindia Targoviste,Sepsi Sf. Gheorghe,4.65,2.05,2.45,1.4,2.62,2.7,1.4,6.37,1.06,4.3,3.4,1.82,1.03,9.0,1.24,3.4,1.85,1.79,3.25,1.26,6.4,1.06,1.85,1.85,1.98,1.28,1.22,6.9,6.4,8.0,14.5,11.5,6.5,8.25,15.0,24.0,14.0,15.5,29.0,70.0,40.0,45.0,75.0,600.0
htpc0JNb,CZECH 2,ROUND 4,2025-08-03,05:15,Slavia Prague B,Ceske Budejovice,2.05,2.4,5.5,1.27,3.32,2.32,1.51,5.81,1.09,1.47,4.33,4.5,1.02,13.0,1.17,4.23,1.61,2.12,2.58,1.42,4.41,1.16,1.8,1.91,1.17,1.18,2.38,15.0,15.0,26.0,51.0,8.0,9.0,15.0,41.0,8.0,8.5,17.0,41.0,12.0,12.0,23.0,51.0,201.0
0lxVdpH6,CZECH 2,ROUND 4,2025-08-03,05:15,Zizkov,Prostejov,2.3,2.3,4.75,1.29,3.15,2.58,1.42,6.28,1.07,1.7,3.8,3.8,1.03,12.0,1.2,3.92,1.7,1.98,2.72,1.38,5.33,1.11,1.73,2.0,1.22,1.22,2.0,13.0,13.0,21.0,41.0,8.0,8.0,13.0,34.0,9.0,8.5,15.0,34.0,15.0,13.0,23.0,51.0,201.0
MLZfZD5C,SLOVAKIA 2,ROUND 2,2025-08-03,05:30,Malzenice,Puchov,3.25,2.1,3.0,1.36,2.83,2.36,1.37,5.71,1.09,2.72,3.25,2.4,1.04,11.0,1.22,4.1,1.79,1.87,3.1,1.36,6.0,1.13,1.62,2.02,1.55,1.29,1.38,10.25,8.25,11.5,23.0,8.75,6.1,8.75,17.5,13.5,9.25,12.0,25.0,29.0,20.0,26.0,50.0,350.0
tOkdXizP,SLOVAKIA 2,ROUND 2,2025-08-03,05:30,Zilina B,Lubovna,2.55,2.15,3.8,1.33,2.5,2.3,1.4,5.46,1.1,2.0,3.5,3.3,1.03,12.0,1.22,4.1,1.74,1.93,2.88,1.4,6.0,1.13,1.62,2.02,1.28,1.26,1.78,11.5,10.25,17.0,40.0,8.0,6.5,10.75,26.0,9.75,8.0,12.5,30.0,17.0,14.0,21.0,50.0,300.0
MoPqfzKt,AUSTRIA 2,ROUND 1,2025-08-03,05:30,Hertha Wels,Floridsdorfer AC,3.2,2.15,3.0,1.33,3.05,2.47,1.48,5.69,1.11,2.7,3.4,2.42,1.03,11.0,1.24,3.93,1.75,2.08,2.73,1.44,4.86,1.17,1.55,2.3,1.55,1.29,1.47,8.0,9.75,13.0,26.0,11.0,6.7,9.25,18.5,16.0,9.75,11.75,24.0,32.0,20.0,24.0,45.0,250.0
t8NSUiJG,UKRAINE 2,ROUND 1,2025-08-03,06:00,MFC Metalurh,Metalist Kharkiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.25,2.0,0.0,0.0,1.33,2.86,2.03,1.64,0.0,0.0,0.0,0.0,1.85,1.77,1.65,1.24,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERbkoQdt,JAPAN 2,ROUND 24,2025-08-03,07:00,Kumamoto,Mito,3.6,2.1,3.0,1.38,2.72,2.95,1.33,7.7,1.04,3.0,3.25,2.3,1.01,9.56,1.29,3.15,1.98,1.7,3.41,1.25,7.7,1.04,1.8,1.91,1.57,1.33,1.36,9.5,8.0,11.0,21.0,9.5,6.5,9.5,19.0,15.0,11.0,15.0,29.0,34.0,26.0,34.0,51.0,251.0
vHOKJ9h5,UKRAINE 1,ROUND 1,2025-08-03,07:00,Kudrivka-Nyva,Oleksandriya,6.9,2.05,2.07,1.5,2.4,3.4,1.27,8.91,1.03,7.0,3.6,1.5,1.09,7.13,1.48,2.6,2.4,1.58,4.37,1.2,8.85,1.06,2.4,1.45,2.52,1.24,1.1,7.0,4.4,5.2,9.0,12.0,7.1,8.5,14.5,37.0,22.0,25.0,45.0,175.0,100.0,110.0,175.0,81.0
