Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
QonsYc8t,MEXICO 1,CLAUSURA ,2024-01-13,00:00,Mazatlan FC,Atl. San Luis,3.4,2.1,3.25,1.4,2.75,3.0,1.36,8.0,1.08,2.7,3.3,2.55,1.05,11.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.75,2.0,1.5,1.33,1.44,10.0,8.5,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,29.0,51.0,251.0,0,0,0,1,[],[73],2.95,0.60
lQ6j5MyF,AUSTRALIA 1,ROUND 27,2024-01-13,03:15,Central Coast Mariners,Melbourne Victory,3.2,2.25,3.1,1.33,3.25,2.63,1.44,6.5,1.11,2.63,3.6,2.55,1.04,13.0,1.22,4.33,1.73,2.08,2.75,1.44,5.0,1.17,1.57,2.25,1.5,1.29,1.44,13.0,10.0,13.0,26.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,41.0,151.0,0,1,1,1,[89],[33],1.45,1.26
04QequFe,AUSTRALIA 1,ROUND 27,2024-01-13,06:00,Adelaide United,Sydney FC,3.75,2.75,2.2,1.18,4.5,1.88,1.93,3.75,1.25,3.5,5.0,1.75,1.01,26.0,1.08,8.0,1.29,3.6,1.73,2.1,2.63,1.5,1.33,3.25,2.0,1.17,1.29,34.0,17.0,15.0,19.0,21.0,12.0,9.5,12.0,26.0,13.0,13.0,15.0,41.0,23.0,21.0,26.0,67.0,3,1,4,3,"[24, 34, 45, 73]","[7, 76, 90]",0,0
WrykS00p,TURKEY 1,ROUND 20,2024-01-13,07:30,Ankaragucu,Kasimpasa,3.0,2.2,3.5,1.4,2.75,2.75,1.4,8.0,1.08,2.3,3.4,3.0,1.05,11.0,1.25,3.75,1.88,1.98,3.0,1.36,6.0,1.13,1.73,2.0,1.36,1.3,1.57,11.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,19.0,26.0,41.0,201.0,1,1,3,1,"[45, 64, 83]",[35],2.40,1.55
QqDLqTVH,TURKEY 1,ROUND 20,2024-01-13,07:30,Hatayspor,Pendikspor,2.63,2.1,4.33,1.4,2.75,3.0,1.36,9.0,1.07,2.0,3.5,3.6,1.06,9.5,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,1.83,1.83,1.29,1.29,1.8,9.5,10.0,19.0,41.0,7.0,6.5,13.0,29.0,9.5,9.0,15.0,41.0,17.0,17.0,29.0,51.0,301.0,0,0,1,1,[47],[90],0.88,1.42
QyqfMjNS,TURKEY 2,ROUND 18,2024-01-13,07:30,Bandirmaspor,Erzurumspor,2.2,2.3,5.0,1.33,3.25,2.63,1.44,6.5,1.11,1.6,3.8,4.75,1.04,12.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.8,1.91,1.17,1.22,2.2,12.0,15.0,26.0,51.0,7.5,7.5,17.0,41.0,8.0,8.5,17.0,41.0,12.0,13.0,23.0,51.0,201.0,0,0,0,0,[],[],0.31,0.32
A9KQGUpj,TURKEY 2,ROUND 18,2024-01-13,07:30,Bodrumspor,Giresunspor,1.53,2.88,12.0,1.25,3.75,2.2,1.62,5.0,1.17,1.14,7.0,12.0,1.02,19.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,2.5,1.5,1.04,1.08,5.0,15.0,26.0,51.0,201.0,7.5,15.0,34.0,101.0,6.0,11.0,34.0,81.0,6.5,12.0,34.0,101.0,351.0,2,0,4,0,"[4, 31, 81, 85]",[],2.02,0.05
CAr0F8AE,ENGLAND 1,ROUND 21,2024-01-13,09:30,Chelsea,Fulham,2.2,2.38,5.0,1.33,3.25,2.5,1.5,6.5,1.11,1.62,4.2,5.25,1.04,13.0,1.22,4.33,1.7,2.1,2.75,1.44,5.0,1.17,1.75,2.0,1.17,1.22,2.25,13.0,17.0,34.0,67.0,8.5,8.5,19.0,41.0,9.0,9.0,17.0,41.0,13.0,13.0,26.0,51.0,251.0,1,0,1,0,[45],[],2.39,0.87
voUJFWa1,ENGLAND 2,ROUND 27,2024-01-13,09:30,Coventry,Leicester,3.6,2.25,2.88,1.36,3.0,2.63,1.44,7.0,1.1,3.2,3.5,2.2,1.05,11.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.62,2.2,1.67,1.29,1.36,12.0,9.0,11.0,21.0,11.0,6.5,9.0,17.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0,0,1,3,1,"[79, 88, 90]",[44],1.37,1.13
YiuvtqYe,GREECE 2,ROUND 14,2024-01-13,09:30,PAE Chania,Diagoras,1.85,2.18,8.5,1.44,2.42,0.0,0.0,0.0,0.0,1.34,4.3,9.25,0.0,0.0,1.33,2.77,1.98,1.65,3.25,1.25,0.0,0.0,2.45,1.42,1.07,1.17,3.2,8.5,17.5,60.0,300.0,5.0,9.25,32.0,175.0,5.1,9.25,32.0,175.0,7.5,13.5,45.0,250.0,0.0,1,0,4,0,"[23, 64, 70, 90]",[],0,0
