Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
zk1ThFx8,FINLAND 2,-,2025-07-11,12:30,EPS,Atlantis,2.88,2.5,3.1,1.27,3.4,2.15,1.61,5.1,1.13,2.2,4.0,2.45,1.01,17.0,1.14,4.8,1.48,2.43,2.2,1.58,3.65,1.23,1.44,2.63,1.5,1.2,1.57,21.0,13.0,17.0,29.0,12.0,8.5,10.0,19.0,15.0,9.5,13.0,21.0,23.0,17.0,21.0,34.0,101.0
6wThT5dn,ROMANIA 1,ROUND 1,2025-07-11,13:00,Metaloglobus Bucharest,U. Cluj,6.0,2.3,2.05,1.34,2.95,2.6,1.44,6.25,1.08,5.75,4.0,1.5,1.01,13.0,1.24,3.9,1.81,1.95,3.25,1.32,6.5,1.1,1.91,1.8,2.63,1.22,1.14,12.0,7.0,7.0,10.0,15.0,8.0,8.5,13.0,34.0,19.0,19.0,26.0,67.0,41.0,41.0,51.0,301.0
OClrIeo3,ESTONIA 1,ROUND 20,2025-07-11,13:00,Kuressaare,Tammeka,2.67,2.22,3.25,1.26,3.37,2.15,1.6,4.53,1.15,2.18,3.45,2.77,1.01,15.0,1.11,4.7,1.47,2.32,2.23,1.5,3.8,1.18,1.48,2.47,1.36,1.26,1.62,14.5,10.5,14.5,28.0,10.0,6.4,8.75,17.0,12.0,7.7,9.25,18.5,19.5,12.5,15.0,27.0,120.0
699Cdcwq,FINLAND 2,-,2025-07-11,13:00,Tampere Utd,Inter Turku 2,3.1,2.6,2.63,1.19,4.15,1.89,1.8,4.2,1.18,2.4,4.75,2.05,1.01,26.0,1.08,6.0,1.33,3.0,1.85,1.83,2.9,1.35,1.4,2.75,1.67,1.17,1.5,29.0,15.0,15.0,21.0,15.0,11.0,9.5,15.0,19.0,10.0,13.0,17.0,29.0,17.0,19.0,34.0,81.0
xW4ltiQk,ARGENTINA 1,CLAUSURA,2025-07-11,15:30,Aldosivi,Central Cordoba,3.5,1.95,3.5,1.48,2.45,3.65,1.23,8.68,1.04,2.88,2.75,2.88,1.07,6.75,1.4,2.65,2.25,1.56,4.2,1.18,12.0,1.01,2.0,1.75,1.4,1.4,1.4,6.5,7.5,13.0,29.0,7.5,5.5,11.0,26.0,13.0,11.0,15.0,41.0,29.0,26.0,41.0,51.0,401.0
hAJSuqth,ROMANIA 1,ROUND 1,2025-07-11,15:30,FC Arges,FC Rapid Bucuresti,4.0,2.1,2.88,1.43,2.65,3.05,1.33,7.0,1.05,3.5,3.0,2.1,1.04,10.0,1.33,3.2,2.1,1.7,4.1,1.22,9.0,1.05,1.83,1.83,1.62,1.33,1.25,8.0,7.0,10.0,19.0,10.0,6.0,9.5,19.0,17.0,13.0,15.0,29.0,41.0,29.0,41.0,51.0,301.0
OGOkozZr,ICELAND 2,ROUND 12,2025-07-11,15:30,Fjolnir,Grindavik,2.62,2.55,2.87,1.18,4.07,1.86,1.82,3.57,1.23,2.22,4.0,2.55,1.01,22.0,1.08,6.0,1.3,3.05,1.81,1.87,2.85,1.36,1.33,2.8,1.5,1.22,1.62,25.0,18.0,20.0,32.0,16.0,9.5,10.75,17.5,17.0,10.0,11.0,18.0,26.0,15.5,17.0,27.0,110.0
nwUnwTXi,IRELAND 1,ROUND 24,2025-07-11,15:45,Waterford,Cork City,2.4,2.3,4.33,1.33,3.05,2.55,1.46,5.8,1.09,1.85,3.6,3.9,1.03,12.0,1.19,4.0,1.7,2.0,3.0,1.33,6.0,1.09,1.67,2.1,1.25,1.29,1.91,13.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,9.5,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0
WUo0FPuo,IRELAND 1,ROUND 24,2025-07-11,15:45,Bohemians,Galway,2.2,2.3,5.5,1.35,2.9,2.65,1.42,6.25,1.08,1.65,3.7,5.0,1.04,11.0,1.22,3.7,1.8,1.88,3.2,1.29,6.4,1.07,1.8,1.95,1.17,1.29,2.2,11.0,15.0,26.0,51.0,7.0,7.0,17.0,41.0,8.0,8.5,15.0,41.0,13.0,13.0,26.0,51.0,251.0
nLh4ouAk,PARAGUAY 1,CLAUSURA,2025-07-11,16:00,Sp. Luqueno,General Caballero JLM,3.4,1.95,3.6,1.54,2.3,3.14,1.25,6.33,1.04,2.6,2.9,2.8,1.08,6.1,1.47,2.45,2.45,1.47,4.7,1.14,11.0,1.04,2.0,1.73,1.4,1.4,1.5,7.0,7.5,13.0,29.0,7.0,6.0,11.0,26.0,12.0,11.0,17.0,41.0,26.0,26.0,41.0,67.0,1000.0
