Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
bgHgFinm,MEXICO 1,APERTURA,2025-08-24,00:05,Cruz Azul,Toluca,2.5,2.4,3.75,1.29,3.5,2.25,1.57,5.5,1.14,2.0,3.75,3.4,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.5,2.5,1.3,1.25,1.8,17.0,15.0,21.0,41.0,11.0,7.5,12.0,23.0,12.0,9.0,12.0,26.0,19.0,15.0,21.0,34.0,101.0
UDeEOcnn,AUSTRIA 2,ROUND 4,2025-08-24,05:30,SK Rapid II,Austria Vienna (Am),2.87,2.27,3.1,1.31,3.2,2.3,1.55,4.75,1.15,2.37,3.6,2.65,1.03,9.0,1.18,4.3,1.55,2.3,2.3,1.55,3.8,1.23,1.47,2.5,1.47,1.27,1.57,9.0,12.5,16.5,32.0,11.5,7.4,10.0,19.0,14.5,9.25,11.25,21.0,26.0,17.0,20.0,35.0,200.0
tbSKt56m,JAPAN 2,ROUND 27,2025-08-24,06:00,V-Varen Nagasaki,Renofa Yamaguchi,2.2,2.3,5.5,1.36,3.0,2.63,1.44,7.0,1.1,1.62,3.9,5.0,1.05,11.0,1.29,3.5,1.88,1.93,3.25,1.33,6.5,1.11,1.8,1.8,1.17,1.25,2.25,11.0,13.0,26.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0
zDadRcuJ,SOUTH KOREA 1,ROUND 27,2025-08-24,07:00,Seoul,Ulsan HD,2.75,2.2,3.6,1.36,3.0,2.63,1.44,7.0,1.1,2.2,3.5,3.1,1.05,11.0,1.25,3.75,1.85,1.95,3.25,1.33,6.0,1.13,1.67,2.1,1.36,1.29,1.67,11.0,10.0,17.0,34.0,8.5,6.5,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,26.0,41.0,201.0
WlA6quem,SOUTH KOREA 1,ROUND 27,2025-08-24,07:00,Anyang,Daejeon,3.1,2.2,3.25,1.36,3.0,2.63,1.44,7.0,1.1,2.55,3.3,2.7,1.05,11.0,1.25,3.75,1.85,1.95,3.0,1.36,6.0,1.13,1.63,2.1,1.44,1.33,1.5,11.0,9.5,13.0,26.0,9.5,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,26.0,41.0,151.0
06Jzk1XP,SOUTH KOREA 1,ROUND 27,2025-08-24,07:00,Pohang,Jeonbuk,3.5,2.2,3.0,1.4,2.75,2.75,1.4,8.0,1.08,3.0,3.25,2.35,1.05,11.0,1.29,3.5,1.98,1.83,3.4,1.3,7.0,1.1,1.73,2.0,1.57,1.33,1.36,10.0,8.5,12.0,23.0,9.5,6.0,9.5,19.0,15.0,11.0,13.0,29.0,29.0,23.0,34.0,41.0,201.0
4j4vQdT0,SOUTH KOREA 2,ROUND 26,2025-08-24,07:00,Asan,Busan,3.1,2.2,3.4,1.4,2.75,2.75,1.4,8.0,1.08,2.38,3.3,2.7,1.05,11.0,1.3,3.4,1.98,1.83,3.4,1.3,7.0,1.1,1.73,2.0,1.44,1.33,1.53,11.0,9.5,13.0,29.0,8.5,6.5,11.0,21.0,12.0,9.5,15.0,29.0,23.0,19.0,29.0,41.0,201.0
ryGVRIbl,SOUTH KOREA 2,ROUND 26,2025-08-24,07:00,Cheongju,Incheon,6.0,2.2,2.2,1.44,2.63,3.0,1.36,9.0,1.07,5.5,3.6,1.57,1.06,10.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,2.1,1.67,2.2,1.25,1.13,9.0,6.0,7.0,11.0,13.0,7.5,8.5,15.0,29.0,19.0,19.0,34.0,67.0,41.0,51.0,67.0,1250.0
j72nOzbD,SOUTH KOREA 2,ROUND 26,2025-08-24,07:00,Hwaseong,Suwon Bluewings,4.75,2.25,2.38,1.36,3.0,2.75,1.4,7.0,1.1,4.2,3.6,1.73,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.83,1.83,2.05,1.29,1.22,11.0,7.0,8.5,15.0,12.0,7.0,8.5,15.0,21.0,15.0,15.0,26.0,41.0,34.0,41.0,51.0,251.0
0Kr4FS7l,JAPAN 2,ROUND 27,2025-08-24,07:00,Vegalta Sendai,Chiba,3.1,2.1,3.5,1.44,2.63,3.25,1.33,9.0,1.07,2.45,3.2,2.88,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,1.4,1.36,1.53,8.5,8.5,13.0,29.0,7.5,6.0,11.0,23.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
