Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
x2c4AEfD,2026-02-05,00:00,North & Central America - CONCACAF Champions Cup,1/16-finals,Vancouver FC,Cruz Azul,10.0,3.0,1.53,1.22,4.0,2.0,1.73,4.33,1.2,10.0,7.0,1.2,1.01,21.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,2.0,1.73,4.33,1.1,1.06
rVijcK7e,2026-02-05,05:00,INDIA SANTOSH TROPHY,Play Offs,Punjab FT,Kerala,4.2,2.3,2.25,1.25,3.6,2.4,1.5,5.5,1.11,3.8,3.5,1.73,1.01,13.0,1.17,4.5,1.6,2.2,2.6,1.44,4.8,1.14,1.57,2.2,1.91,1.25,1.22
KC1e1uY0,2026-02-05,06:00,WORLD CLUB FRIENDLY,-,Ostrava B (Cze),FK Frydek-Mistek (Cze),1.62,2.88,6.5,1.14,4.8,1.85,1.85,4.0,1.2,1.2,5.5,8.0,1.01,25.0,1.06,7.5,1.29,3.3,1.8,1.91,2.88,1.36,1.57,2.2,1.06,1.11,3.75
E7KFv0E7,2026-02-05,06:00,MYANMAR 1,Round 16,Rakhine United,Yadanarbon,2.65,2.52,2.82,1.17,4.5,1.75,1.8,2.96,1.31,2.25,3.85,2.47,0.0,0.0,0.0,0.0,1.24,3.35,1.65,1.98,2.47,1.45,1.29,3.3,1.44,1.22,1.52
IuR6tMqe,2026-02-05,06:30,MYANMAR 1,Round 16,Mahar United,Thitsar Arman,2.77,2.57,2.65,1.18,4.33,1.8,1.75,3.64,1.21,2.52,4.0,2.15,1.01,22.0,1.07,5.4,1.3,2.95,1.78,1.83,2.72,1.36,1.32,3.1,1.57,1.21,1.42
d2thPpKD,2026-02-05,07:00,ETHIOPIA 1,Round 19,Ethiopian Insurance,Fasil Kenema,3.75,1.73,3.6,1.65,2.1,4.8,1.14,13.0,1.01,2.7,2.5,2.7,1.13,5.2,1.75,1.95,3.6,1.25,8.0,1.05,19.0,1.02,2.5,1.44,1.4,1.4,1.36
2NP2ghHb,2026-02-05,07:00,TURKEY CUP,Round 3,Keciorengucu,Gaziantep,5.0,2.5,2.05,1.25,3.75,2.25,1.57,5.5,1.14,4.75,4.1,1.5,1.02,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.62,2.2,2.38,1.2,1.17
thHn95tg,2026-02-05,07:00,WORLD CLUB FRIENDLY,-,Orijent (Cro),Amstetten (Aut),3.6,2.4,2.4,1.2,4.0,2.2,1.6,5.2,1.13,3.1,3.5,1.91,1.01,17.0,1.11,5.5,1.45,2.55,2.2,1.6,4.0,1.2,1.44,2.5,1.73,1.25,1.3
AcyOdcpm,2026-02-05,07:00,WORLD CLUB FRIENDLY,-,Sogndal (Nor),Daejeon (Kor),3.75,2.25,2.5,1.3,3.2,2.6,1.44,7.0,1.07,3.0,3.25,2.1,1.01,11.0,1.22,3.8,1.8,1.91,3.2,1.3,6.5,1.08,1.65,2.1,1.67,1.25,1.29
6N7QLvd3,2026-02-05,09:00,WORLD CLUB FRIENDLY,-,Arsenal Tivat (Mne),Jezero (Mne),3.25,2.4,2.63,1.18,4.3,2.0,1.6,3.9,1.21,2.7,3.4,2.15,1.01,17.0,1.11,5.5,1.5,2.4,2.25,1.57,4.0,1.2,1.36,2.6,1.62,1.25,1.4
SQRAR7rR,2026-02-05,09:00,WORLD CLUB FRIENDLY,-,Leningradets (Rus),Termez Surkhon (Uzb),2.79,2.58,2.79,1.19,4.2,1.95,1.8,3.7,1.23,2.43,4.05,2.43,1.01,12.0,1.07,5.75,1.35,2.76,1.99,1.79,3.05,1.29,1.35,2.94,1.52,1.22,1.52
QXapb3Rh,2026-02-05,09:00,IRAQ 1,Round 17,Al Najaf,Al-Qassim,2.07,2.05,6.3,1.44,2.32,2.71,1.4,7.3,1.06,1.5,3.6,6.2,1.05,7.8,1.36,2.9,2.02,1.62,3.75,1.22,7.3,1.06,2.4,1.5,1.11,1.22,2.3
bobhdsd5,2026-02-05,09:00,IRAQ 1,Round 17,Erbil,Al Naft,3.0,1.8,4.15,1.6,2.0,3.75,1.19,9.2,1.03,2.22,2.82,3.3,1.1,5.0,1.55,2.15,2.71,1.4,5.33,1.11,10.5,1.02,2.28,1.55,1.28,1.35,1.53
KUs8A3aL,2026-02-05,09:00,WORLD CLUB FRIENDLY,-,Seattle Sounders (Usa),Hammarby (Swe),2.8,2.25,3.3,1.29,3.3,2.55,1.45,6.5,1.08,2.25,3.3,2.63,1.01,13.0,1.17,4.5,1.65,2.1,2.75,1.4,5.2,1.13,1.53,2.3,1.4,1.29,1.53
