Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
Cn4YuSZh,BOLIVIA 1,CLAUSURA ,2024-11-26,00:00,Oriente Petrolero,Santa Cruz,2.05,2.37,6.0,1.36,3.0,2.63,1.44,7.0,1.1,1.5,4.0,6.5,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.83,1.83,1.08,1.19,2.5,11.0,17.0,34.0,67.0,7.0,7.5,21.0,51.0,7.0,8.5,17.0,51.0,10.0,12.0,26.0,51.0,301.0,0,1,1,3,[51],"[21, 85, 90]",0,0
f3NR6yKI,ARGENTINA 1,ROUND 24,2024-11-26,00:15,Argentinos Jrs,Barracas Central,1.95,2.2,8.5,1.44,2.63,3.25,1.33,9.0,1.07,1.39,4.33,8.5,1.06,10.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,2.38,1.53,1.08,1.2,2.75,8.5,15.0,41.0,101.0,5.5,8.5,26.0,67.0,5.5,9.0,26.0,67.0,8.5,13.0,34.0,101.0,0.0,0,1,0,1,[],[42],0,0
0tON7H4C,ARGENTINA 1,ROUND 24,2024-11-26,00:15,Belgrano,Ind. Rivadavia,2.63,1.95,5.0,1.53,2.38,3.75,1.25,11.0,1.05,1.86,3.3,4.5,1.08,8.0,1.44,2.63,2.4,1.53,5.0,1.17,11.0,1.05,2.2,1.62,1.18,1.33,1.91,7.0,9.0,21.0,51.0,5.5,6.5,15.0,41.0,7.5,9.5,21.0,51.0,15.0,19.0,41.0,81.0,0.0,0,1,0,2,[],"[26, 67]",0,0
QwEUTK4k,SAUDI ARABIA 2,ROUND 11,2024-11-26,09:40,Neom SC,Al Batin,1.55,2.57,11.5,0.0,0.0,2.4,1.51,0.0,0.0,1.19,5.3,17.0,0.0,0.0,1.2,4.1,1.63,2.14,2.55,1.45,3.75,1.19,2.35,1.47,1.03,1.11,4.6,12.0,40.0,175.0,800.0,6.3,11.75,55.0,300.0,5.2,9.75,32.0,200.0,6.3,11.5,40.0,175.0,101.0,0,0,0,0,[],[],0,0
Kx7wSbZ1,SAUDI ARABIA 2,ROUND 11,2024-11-26,11:30,Al Adalah,Al Jandal,2.18,2.12,5.3,1.46,2.55,0.0,0.0,0.0,0.0,1.65,3.5,5.1,0.0,0.0,1.35,2.95,2.1,1.66,3.7,1.24,0.0,0.0,1.93,1.7,1.15,1.25,2.18,8.5,11.75,29.0,100.0,5.9,6.9,17.0,60.0,7.0,8.25,18.5,65.0,12.0,14.0,32.0,100.0,900.0,1,1,3,2,"[45, 50, 90]","[24, 58]",0,0
0p2VVwbE,ROMANIA 2,ROUND 14,2024-11-26,12:00,Steaua Bucuresti,Chindia Targoviste,2.1,2.07,6.6,1.5,2.42,3.15,1.31,7.0,1.07,1.53,3.7,6.5,1.09,6.1,1.44,2.6,2.3,1.55,4.05,1.2,7.1,1.07,2.4,1.5,1.12,1.24,2.5,6.1,12.0,37.0,150.0,4.85,7.5,23.0,100.0,5.8,9.0,26.0,110.0,10.0,15.5,45.0,200.0,101.0,1,0,1,1,[39],[72],0,0
0QwKuo6e,URUGUAY 1,CLAUSURA ,2024-11-26,12:45,River Plate,CA Cerro,3.1,2.0,3.75,1.5,2.5,3.4,1.3,10.0,1.06,2.38,2.9,3.25,1.08,8.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.83,1.83,1.33,1.4,1.53,7.5,9.0,15.0,34.0,7.0,5.5,12.0,29.0,11.0,10.0,15.0,41.0,23.0,21.0,34.0,51.0,301.0,0,0,1,0,[79],[],0,0
Ukw2Lkbe,AUSTRIA 2,ROUND 14,2024-11-26,14:30,A. Lustenau,Stripfing,2.4,2.12,4.55,1.42,2.67,2.72,1.4,5.9,1.1,1.85,3.35,4.15,1.07,6.8,1.34,3.0,2.0,1.72,3.35,1.28,5.9,1.1,1.87,1.85,1.23,1.29,1.95,6.8,10.5,22.0,70.0,6.6,6.4,14.0,45.0,8.5,8.25,15.5,50.0,15.5,15.0,28.0,80.0,700.0,0,1,1,1,[53],[43],0,0
QsEpj1Xi,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE ,2024-11-26,14:45,Slovan Bratislava,AC Milan,8.0,2.88,1.67,1.22,4.0,2.0,1.73,4.33,1.2,11.0,5.75,1.27,1.02,19.0,1.13,6.0,1.4,3.0,2.0,1.8,3.4,1.33,1.75,2.0,3.75,1.14,1.05,19.0,10.0,8.0,9.0,34.0,11.0,9.0,10.0,51.0,29.0,19.0,21.0,126.0,67.0,51.0,51.0,201.0,1,1,2,3,"[24, 88]","[21, 68, 71]",1.51,1.88
pYN6jABT,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE ,2024-11-26,14:45,Sparta Prague,Atl. Madrid,5.5,2.2,2.25,1.4,2.75,3.0,1.36,8.0,1.08,5.5,3.8,1.65,1.06,10.0,1.3,3.5,2.02,1.88,3.4,1.33,6.5,1.11,1.95,1.8,2.2,1.25,1.14,9.5,6.5,7.5,12.0,13.0,7.0,8.5,13.0,26.0,17.0,17.0,29.0,51.0,41.0,41.0,51.0,351.0,0,2,0,6,[],"[15, 43, 59, 70, 85, 89]",0.22,3.11
