Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
Mm6z46Jl,BOSNIA 1,ROUND 1,2024-09-11,15:15,Zrinjski,Sloga Doboj,1.52,2.65,11.5,1.4,2.5,2.07,1.6,0.0,0.0,1.16,5.9,18.0,0.0,0.0,1.19,3.65,1.45,2.4,2.07,1.6,3.2,1.25,2.15,1.55,1.03,1.09,5.2,15.5,55.0,200.0,1000.0,7.8,13.5,60.0,300.0,5.9,10.0,30.0,175.0,6.4,10.75,32.0,150.0,900.0,0,0,3,1,"[61, 67, 79]",[50],0,0
UZvLn8R6,PARAGUAY 2,ROUND 24,2024-09-11,18:30,Deportivo Santani,Colegiales,2.0,2.25,5.8,0.0,0.0,2.52,1.4,0.0,0.0,1.5,3.9,6.0,0.0,0.0,1.29,3.0,1.9,1.8,2.95,1.29,0.0,0.0,1.98,1.65,1.12,1.21,2.5,9.75,14.5,35.0,120.0,6.1,7.7,19.5,70.0,6.5,8.25,19.5,70.0,10.0,13.0,30.0,110.0,1000.0,1,0,2,0,"[27, 90]",[],0,0
IFm5M1Qq,VENEZUELA 2,CLAUSURA ,2024-09-11,19:30,Academia Rey,Heroes de Falcon,2.6,2.1,3.7,1.37,2.5,2.52,1.37,0.0,0.0,2.0,3.35,3.2,0.0,0.0,0.0,0.0,1.82,1.82,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.27,1.75,10.25,8.75,14.5,32.0,6.6,5.8,9.5,22.0,8.5,7.3,11.25,26.0,15.0,13.0,20.0,45.0,300.0,0,0,1,1,[90],[62],0,0
j53QTqY9,VENEZUELA 2,CLAUSURA ,2024-09-11,19:30,Bolivar,Fundacion AIFI,3.05,1.98,3.35,1.45,2.27,0.0,0.0,0.0,0.0,2.37,3.15,2.67,0.0,0.0,1.5,2.27,2.1,1.57,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.29,1.55,8.0,6.4,10.25,23.0,6.0,5.4,8.75,20.0,9.0,8.25,13.0,30.0,19.0,17.0,28.0,65.0,500.0,2,0,2,1,"[5, 35]",[74],0,0
bV6YRN2M,VENEZUELA 2,CLAUSURA ,2024-09-11,19:30,El Vigia,Trujillanos,3.55,1.95,3.0,1.45,2.25,0.0,0.0,0.0,0.0,2.87,3.05,2.3,0.0,0.0,0.0,0.0,2.1,1.57,0.0,0.0,0.0,0.0,0.0,0.0,1.57,1.31,1.34,7.7,5.9,8.75,18.5,6.7,5.3,7.9,16.5,11.25,9.0,12.5,27.0,27.0,22.0,30.0,60.0,450.0,0,0,0,1,[],[73],0,0
GplvZvAk,VENEZUELA 2,CLAUSURA ,2024-09-11,19:30,Miranda,Maritimo,3.65,1.8,3.3,1.6,2.0,0.0,0.0,0.0,0.0,2.82,2.82,2.5,0.0,0.0,1.57,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.35,1.35,5.7,5.0,8.75,21.0,5.3,5.1,8.75,21.0,10.0,9.5,16.0,40.0,26.0,25.0,45.0,100.0,0.0,0,1,0,2,[],"[6, 57]",0,0
rLB4N8R7,COLOMBIA 2,CLAUSURA ,2024-09-11,20:00,Quindio,Barranquilla,2.6,1.95,4.35,1.47,2.22,0.0,0.0,0.0,0.0,1.91,3.1,3.75,0.0,0.0,1.4,2.8,2.12,1.57,4.2,1.2,0.0,0.0,2.0,1.75,1.23,1.29,1.82,7.6,7.8,15.5,45.0,5.2,5.4,10.75,30.0,7.0,7.3,13.5,37.0,13.0,14.0,26.0,65.0,500.0,1,0,1,0,[45],[],0,0
On9atNHF,VENEZUELA 2,CLAUSURA ,2024-09-11,20:00,Aragua,Yaracuyanos,4.45,2.18,2.25,1.44,2.3,2.47,1.38,0.0,0.0,4.15,3.55,1.7,0.0,0.0,1.5,2.27,1.88,1.75,0.0,0.0,0.0,0.0,0.0,0.0,2.07,1.24,1.19,9.75,5.7,6.6,10.75,9.5,6.1,7.1,11.5,18.0,11.75,13.5,22.0,50.0,32.0,37.0,60.0,450.0,0,0,1,1,[82],[63],0,0
jToDKued,VENEZUELA 2,CLAUSURA ,2024-09-11,20:00,Dynamo Puerto,Anzoategui FC,2.75,2.0,3.8,1.44,2.3,0.0,0.0,0.0,0.0,2.1,3.2,3.15,0.0,0.0,1.47,2.32,2.15,1.55,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.29,1.7,7.7,6.9,12.5,32.0,5.4,5.5,9.75,25.0,7.7,7.7,14.0,35.0,15.0,15.5,28.0,70.0,500.0,0,0,0,0,[],[],0,0
GM5irqm3,VENEZUELA 2,CLAUSURA ,2024-09-11,20:00,Urena,Frontera,2.27,2.22,4.2,0.0,0.0,2.18,1.5,0.0,0.0,1.78,3.5,3.85,0.0,0.0,0.0,0.0,1.53,2.18,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.25,1.98,13.5,12.0,20.0,45.0,8.5,6.4,10.75,26.0,9.25,7.0,10.0,24.0,14.0,10.5,14.5,30.0,150.0,2,0,2,0,"[27, 39]",[],0,0
61RFv1HI,PERU 2,CHAMPIONSHIP GROUP ,2024-09-11,20:15,Llacuabamba,Santos,1.95,2.32,5.3,1.38,2.47,2.27,1.45,0.0,0.0,1.47,4.1,5.4,0.0,0.0,0.0,0.0,1.62,2.05,0.0,0.0,0.0,0.0,1.72,2.0,1.13,1.19,2.57,13.0,14.0,28.0,80.0,6.5,7.2,14.5,40.0,6.3,7.0,13.5,40.0,8.75,9.5,19.0,50.0,350.0,1,0,5,1,"[39, 53, 64, 76, 90]",[88],0,0
