Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
M3YUDXQh,CHINA 1,ROUND 15,2025-06-26,08:35,Shanghai Port,Dalian Yingbo,1.73,2.75,7.0,1.25,3.55,2.1,1.65,4.15,1.19,1.33,5.25,8.5,1.03,9.75,1.14,5.0,1.44,2.6,2.05,1.7,3.25,1.29,1.75,2.0,1.08,1.17,3.25,19.0,26.0,41.0,101.0,9.5,10.0,23.0,51.0,8.0,9.0,17.0,41.0,9.5,10.0,21.0,51.0,201.0
UTywCBe5,CHINA 1,ROUND 15,2025-06-26,09:00,Yunnan Yukun,Henan Songshan Longmen,2.75,2.38,3.6,1.31,3.15,2.32,1.55,4.8,1.15,2.15,3.7,3.1,1.04,8.75,1.2,4.1,1.6,2.2,2.42,1.5,4.0,1.2,1.57,2.25,1.36,1.29,1.67,15.0,13.0,19.0,34.0,10.0,7.0,12.0,23.0,12.0,9.0,12.0,26.0,21.0,15.0,21.0,41.0,126.0
EHksQP24,FINLAND 2,-,2025-06-26,14:00,Jazz Pori,Keski-Uusimaa,2.5,2.63,3.4,1.2,4.33,1.85,1.7,4.0,1.22,1.95,4.0,2.88,1.01,23.0,1.1,7.0,1.36,3.1,1.85,1.75,3.0,1.36,1.36,3.0,1.36,1.2,1.73,26.0,17.0,21.0,34.0,15.0,9.0,12.0,21.0,15.0,9.5,11.0,21.0,21.0,13.0,17.0,29.0,81.0
dzEgdp5F,WORLD - FIFA CLUB WORLD CUP,ROUND 3,2025-06-26,16:00,Juventus,Manchester City,4.75,2.3,2.3,1.42,2.82,2.75,1.44,6.3,1.11,4.75,3.75,1.73,1.06,9.5,1.27,3.8,1.8,2.02,2.92,1.42,5.3,1.16,1.75,2.0,2.05,1.25,1.18,12.0,7.5,8.5,15.0,13.0,7.0,8.5,13.0,23.0,15.0,15.0,23.0,51.0,34.0,41.0,41.0,201.0
h272fOZR,WORLD - FIFA CLUB WORLD CUP,ROUND 3,2025-06-26,16:00,Wydad,Al Ain,3.0,2.25,3.25,1.39,2.92,2.72,1.45,6.2,1.11,2.38,3.6,2.8,1.05,10.0,1.26,3.85,1.78,2.05,2.92,1.42,5.3,1.16,1.62,2.2,1.4,1.29,1.53,13.0,11.0,15.0,29.0,9.5,7.0,10.0,21.0,13.0,9.5,13.0,26.0,23.0,19.0,23.0,41.0,151.0
YoGptlin,ICELAND 2,ROUND 10,2025-06-26,16:15,Njardvik,Keflavik,2.8,2.25,3.15,0.0,0.0,2.22,1.52,0.0,0.0,2.32,3.55,2.65,0.0,0.0,1.19,3.65,1.55,2.15,2.27,1.5,3.65,1.2,1.47,2.32,1.39,1.26,1.57,14.5,11.75,16.0,32.0,11.5,7.3,10.0,20.0,14.5,9.25,11.5,23.0,26.0,16.5,21.0,37.0,200.0
CzrXecMb,ARGENTINA COPA,1/16-FINALS,2025-06-26,19:30,Tigre,Banfield,3.05,1.85,4.45,1.62,2.27,3.55,1.28,8.75,1.06,2.3,2.8,3.9,1.15,5.6,1.6,2.35,2.77,1.45,5.4,1.16,10.25,1.05,2.15,1.65,1.28,1.4,1.65,5.6,8.0,20.0,70.0,5.5,5.8,14.5,50.0,10.0,10.25,19.5,70.0,25.0,27.0,50.0,150.0,0.0
GO8VPLGs,BRAZIL 2,ROUND 14,2025-06-26,21:35,CRB,America MG,2.75,2.05,4.33,1.52,2.42,3.25,1.32,7.4,1.07,2.0,3.2,3.7,1.09,6.6,1.42,2.75,2.22,1.62,3.9,1.23,7.1,1.08,2.0,1.73,1.29,1.36,1.8,8.0,9.5,19.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,17.0,19.0,34.0,51.0,351.0
MwZ81use,WORLD - FIFA CLUB WORLD CUP,ROUND 3,2025-06-26,22:00,Al Hilal,Pachuca,2.1,2.5,4.75,1.3,3.45,2.25,1.62,4.75,1.18,1.62,4.2,5.0,1.04,11.5,1.19,4.75,1.57,2.4,2.4,1.57,4.05,1.24,1.57,2.25,1.17,1.22,2.25,17.0,19.0,29.0,51.0,9.5,8.0,15.0,34.0,9.5,8.5,13.0,34.0,13.0,12.0,19.0,41.0,126.0
2yJ731Cr,WORLD - FIFA CLUB WORLD CUP,ROUND 3,2025-06-26,22:00,Salzburg,Real Madrid,7.5,3.0,1.67,1.23,4.05,2.0,1.78,4.0,1.23,9.5,5.75,1.3,1.02,14.5,1.11,6.7,1.36,3.2,1.87,1.93,2.92,1.42,1.62,2.2,3.4,1.14,1.07,23.0,12.0,9.0,9.5,29.0,12.0,9.5,10.0,51.0,26.0,17.0,21.0,101.0,51.0,41.0,41.0,151.0
