Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
2uuDeIcl,FINLAND 2,-,2025-09-05,12:30,TPS,Ekenas,2.15,2.47,4.0,1.19,3.6,1.93,1.7,3.75,1.16,1.72,3.95,3.9,1.01,17.0,1.11,4.6,1.4,2.52,1.98,1.65,2.95,1.29,1.42,2.47,1.22,1.22,2.05,19.0,17.0,26.0,55.0,11.5,8.25,12.5,27.0,11.0,8.0,11.0,25.0,15.5,11.25,15.5,30.0,150.0
b7YLgdS0,FINLAND 2,-,2025-09-05,12:30,KaPa,JaPS,2.67,2.4,3.05,1.17,3.8,1.88,1.72,3.45,1.19,2.27,3.6,2.67,1.01,19.0,1.08,5.0,1.35,2.7,1.83,1.78,2.75,1.34,1.31,2.87,1.39,1.25,1.6,21.0,15.5,19.0,32.0,15.0,8.0,10.0,17.5,17.0,9.25,9.5,17.0,27.0,14.5,15.0,23.0,90.0
fD8BDg8k,FRANCE 3,ROUND 5,2025-09-05,13:30,Villefranche,Fleury-Merogis,3.5,1.95,3.1,1.47,2.32,3.0,1.33,6.6,1.05,2.82,3.1,2.45,1.06,7.2,1.37,2.62,2.07,1.6,3.45,1.22,5.8,1.06,1.82,1.78,1.53,1.32,1.36,7.9,6.9,10.75,24.0,7.2,5.7,9.0,19.5,12.5,10.0,14.0,30.0,30.0,25.0,35.0,70.0,600.0
zTRvJFpS,FRANCE 3,ROUND 5,2025-09-05,13:30,Stade Briochin,Valenciennes,3.7,1.98,2.92,1.47,2.32,3.0,1.33,6.6,1.05,3.05,3.15,2.27,1.05,7.2,1.37,2.62,2.07,1.6,3.5,1.22,5.8,1.05,1.85,1.75,1.6,1.31,1.32,8.0,6.5,9.75,20.0,7.6,5.8,8.75,18.5,13.5,10.5,14.5,30.0,35.0,27.0,37.0,75.0,700.0
M5LOMco3,FRANCE 3,ROUND 5,2025-09-05,13:30,Paris 13 Atl.,Sochaux,3.8,1.93,2.95,1.5,2.25,3.33,1.28,7.4,1.04,3.1,3.1,2.25,1.08,6.0,1.44,2.42,2.25,1.5,3.85,1.18,6.4,1.04,1.98,1.65,1.62,1.31,1.36,7.2,5.9,9.0,20.0,7.1,5.8,9.0,19.5,13.0,11.0,16.5,37.0,35.0,29.0,45.0,100.0,151.0
faTxafgd,FRANCE 3,ROUND 5,2025-09-05,13:30,Orleans,Le Puy-en-Velay,2.87,1.98,3.75,1.45,2.37,3.0,1.33,6.6,1.05,2.22,3.2,3.1,1.05,7.2,1.36,2.7,2.02,1.62,3.35,1.23,5.8,1.05,1.82,1.8,1.32,1.3,1.62,8.25,7.8,14.0,35.0,6.6,5.9,10.5,27.0,9.75,8.5,14.0,37.0,20.0,17.5,29.0,70.0,600.0
8rceLpAb,FRANCE 3,ROUND 5,2025-09-05,13:30,Concarneau,Quevilly Rouen,2.75,1.95,4.1,1.47,2.32,3.2,1.3,7.0,1.06,2.05,3.15,3.5,1.06,7.2,1.39,2.57,2.12,1.57,3.6,1.2,5.8,1.05,1.9,1.72,1.26,1.3,1.72,7.7,8.25,16.0,45.0,5.8,5.9,11.5,32.0,8.25,8.5,15.5,45.0,17.0,17.0,32.0,80.0,700.0
2FTWKyGF,FRANCE 3,ROUND 5,2025-09-05,13:30,Caen,Dijon,2.95,1.95,3.7,1.47,2.35,3.0,1.33,6.2,1.05,2.32,3.05,3.0,1.05,7.6,1.35,2.7,2.02,1.62,3.35,1.23,5.6,1.06,1.78,1.83,1.33,1.32,1.57,8.0,7.7,14.0,35.0,6.9,5.7,10.25,26.0,10.5,8.5,13.5,35.0,22.0,18.0,28.0,65.0,500.0
SpDdJOvB,FRANCE 3,ROUND 5,2025-09-05,13:30,Bourg en Bresse,Aubagne,2.65,1.98,4.25,1.47,2.32,3.0,1.33,7.0,1.06,1.95,3.2,3.75,1.06,7.0,1.37,2.62,2.07,1.6,3.45,1.22,5.8,1.05,1.88,1.72,1.23,1.31,1.8,8.0,9.0,18.0,50.0,5.8,5.9,12.0,35.0,7.9,8.25,15.0,45.0,15.5,16.0,30.0,80.0,700.0
hdbUi2mg,SPAIN 3,GROUP 2,2025-09-05,14:15,Betis B,Gimnastic,3.4,2.0,3.2,1.5,2.5,3.4,1.3,8.0,1.06,2.7,3.0,2.5,1.07,7.5,1.4,2.75,2.25,1.62,4.0,1.22,7.5,1.07,1.91,1.8,1.44,1.3,1.36,7.5,7.5,12.0,23.0,8.0,6.0,11.0,23.0,13.0,11.0,17.0,34.0,26.0,26.0,41.0,51.0,700.0
