Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
jq4fSGIE,PERU 1,APERTURA ,2024-02-26,00:00,Deportivo Garcilaso,Cesar Vallejo,2.5,2.1,5.0,1.44,2.6,2.87,1.36,6.3,1.08,1.8,3.6,4.33,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,7.0,1.1,1.91,1.8,1.2,1.29,1.95,9.0,11.0,21.0,51.0,6.5,7.0,15.0,41.0,8.0,8.5,17.0,41.0,15.0,15.0,29.0,51.0,351.0,0,0,2,0,"[55, 90]",[],1.36,0.73
b7YHO0Eg,ARGENTINA COPA,ROUND 7,2024-02-26,01:00,Instituto,Godoy Cruz,2.63,1.91,6.0,1.57,2.25,3.75,1.25,13.0,1.04,1.85,3.1,5.25,1.14,5.5,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.5,1.5,1.17,1.36,1.91,5.5,9.0,23.0,51.0,4.75,6.5,19.0,51.0,7.0,10.0,23.0,67.0,15.0,21.0,41.0,101.0,0.0,0,1,0,2,[],"[37, 60]",1.54,1.50
48u9QMqs,ARGENTINA COPA,ROUND 7,2024-02-26,01:00,Lanus,Banfield,2.88,1.83,5.5,1.62,2.2,4.0,1.22,13.0,1.04,2.0,3.0,4.5,1.14,5.5,1.67,2.1,3.1,1.36,7.0,1.1,17.0,1.03,2.63,1.44,1.18,1.36,1.8,5.5,8.0,21.0,51.0,4.75,6.5,17.0,41.0,7.5,10.0,23.0,67.0,17.0,23.0,41.0,101.0,0.0,0,0,1,1,[64],[90],0.73,0.84
pMD7lEGE,COLOMBIA 1,APERTURA ,2024-02-26,01:30,Pereira,Junior,3.1,2.0,3.75,1.57,2.4,3.5,1.31,8.25,1.07,2.38,3.25,3.2,1.08,8.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,1.36,1.33,1.53,7.5,8.0,15.0,34.0,7.0,6.0,12.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,51.0,1000.0,0,2,3,3,"[48, 52, 82]","[13, 35, 90]",1.12,1.43
fR5fLD9U,USA 1,-,2024-02-26,02:00,Los Angeles Galaxy,Inter Miami,3.25,2.5,2.63,1.27,3.8,2.15,1.72,4.4,1.2,3.0,3.8,2.15,1.01,23.0,1.11,6.5,1.4,2.88,2.0,1.73,3.4,1.3,1.4,2.75,1.67,1.25,1.36,23.0,15.0,15.0,21.0,17.0,8.5,9.5,15.0,21.0,11.0,11.0,17.0,34.0,21.0,21.0,29.0,81.0,0,0,1,1,[75],[90],3.24,0.56
2aaglmDI,UKRAINE 1,ROUND 18,2024-02-26,08:00,FK Zorya Luhansk,Vorskla Poltava,2.7,2.18,3.45,1.39,2.55,2.27,1.5,6.95,1.07,2.25,3.2,3.0,0.0,0.0,1.27,3.1,1.85,1.85,2.85,1.32,0.0,0.0,1.62,2.02,1.33,1.3,1.6,10.0,9.5,16.0,37.0,8.5,6.2,10.5,26.0,12.0,8.75,12.5,32.0,24.0,17.5,25.0,55.0,400.0,1,0,1,0,[37],[],0,0
KGT77ADt,UKRAINE 1,ROUND 18,2024-02-26,08:00,Oleksandriya,Shakhtar Donetsk,6.9,2.27,1.87,1.38,2.6,2.57,1.39,6.45,1.09,7.5,4.4,1.37,0.0,0.0,1.26,3.15,1.83,1.87,2.82,1.32,0.0,0.0,2.1,1.57,3.0,1.17,1.09,10.5,6.0,5.8,8.25,17.0,9.0,8.75,12.5,50.0,25.0,24.0,35.0,200.0,100.0,100.0,150.0,900.0,0,0,0,0,[],[],0,0
Sh5ZcKdK,BOSNIA 1,ROUND 20,2024-02-26,09:00,Siroki Brijeg,Zeljeznicar,3.0,1.83,4.1,1.6,2.05,0.0,0.0,0.0,0.0,2.22,2.95,3.3,1.12,4.6,1.57,2.12,2.62,1.37,4.5,1.13,0.0,0.0,2.22,1.52,1.29,1.33,1.62,4.6,6.8,14.5,45.0,5.3,6.1,13.0,40.0,9.0,10.25,22.0,70.0,21.0,25.0,55.0,175.0,0.0,0,0,2,0,"[59, 90]",[],0,0
MFfd0VrT,GREECE 2,ROUND 24,2024-02-26,10:00,Niki Volos,Karditsa,1.88,2.12,8.75,1.45,2.37,2.85,1.38,0.0,0.0,1.34,4.15,9.5,0.0,0.0,1.36,2.67,2.05,1.62,3.4,1.23,0.0,0.0,2.5,1.4,1.06,1.18,3.15,7.9,17.5,65.0,350.0,4.8,9.0,35.0,175.0,5.0,9.5,32.0,175.0,7.6,14.0,50.0,250.0,0.0,0,2,1,2,[86],"[7, 45]",0,0
Y9d5AAjO,SAUDI ARABIA 2,ROUND 23,2024-02-26,10:00,Al Kholood,Al Arabi,3.5,1.91,3.2,1.51,2.4,0.0,0.0,0.0,0.0,2.8,3.05,2.47,0.0,0.0,1.5,2.45,2.35,1.53,3.75,1.18,0.0,0.0,1.91,1.7,1.52,1.32,1.42,7.2,6.7,11.25,27.0,7.2,5.9,10.0,24.0,13.0,10.75,16.5,40.0,32.0,28.0,45.0,100.0,900.0,0,1,0,1,[],[13],0,0
