Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
MZ2axhb3,EUROPA CONFERENCE LEAGUE,QUALIFICATION ,2024-07-11,12:00,Aktobe (Kaz),FK Sarajevo (Bih),2.2,2.1,5.5,1.4,2.75,3.0,1.36,7.0,1.08,1.62,3.6,4.75,1.06,8.0,1.33,3.25,2.03,1.78,3.5,1.29,6.5,1.1,2.0,1.73,1.13,1.22,2.1,9.0,12.0,26.0,51.0,6.5,7.5,17.0,41.0,7.5,9.0,19.0,41.0,12.0,15.0,29.0,67.0,800.0,0,0,0,1,[],[90],0,0
fLxcsvt0,EUROPA CONFERENCE LEAGUE,QUALIFICATION ,2024-07-11,12:00,FK Liepaja (Lat),Vikingur (Fai),3.25,2.2,2.88,1.36,3.0,2.63,1.44,6.5,1.1,2.63,3.4,2.25,1.04,9.0,1.25,3.75,1.8,2.0,3.0,1.36,5.0,1.14,1.67,2.1,1.53,1.25,1.4,12.0,9.5,12.0,21.0,10.0,7.0,10.0,19.0,15.0,11.0,13.0,26.0,29.0,21.0,29.0,41.0,151.0,0,1,1,1,[55],[21],0,0
htnW1BMj,EUROPA CONFERENCE LEAGUE,QUALIFICATION ,2024-07-11,12:00,Malisheva (Kos),Buducnost (Mne),2.75,2.1,3.75,1.4,2.75,3.0,1.36,7.0,1.08,2.2,3.25,3.0,1.05,8.5,1.36,3.0,2.15,1.67,3.75,1.25,7.0,1.08,1.91,1.8,1.3,1.25,1.55,8.5,8.5,15.0,34.0,7.0,6.5,12.0,26.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,51.0,700.0,0,0,1,0,[67],[],0,0
hpxrJ9dk,EUROPA CONFERENCE LEAGUE,QUALIFICATION ,2024-07-11,12:00,Siauliai FA (Ltu),Levadia (Est),4.0,1.91,2.88,1.57,2.25,3.75,1.25,8.5,1.05,3.4,3.0,2.15,1.1,6.5,1.5,2.5,2.5,1.5,4.5,1.17,8.5,1.05,2.2,1.62,1.67,1.36,1.3,6.5,6.0,9.0,19.0,8.0,6.0,10.0,21.0,15.0,13.0,19.0,41.0,41.0,34.0,41.0,67.0,151.0,0,2,0,2,[],"[7, 23]",0,0
jkgiSumm,URUGUAY 2,ROUND 10,2024-07-11,12:45,Colon,Cooper,2.82,1.9,4.2,1.52,2.22,0.0,0.0,0.0,0.0,2.15,2.9,3.55,0.0,0.0,1.47,2.32,2.35,1.47,4.0,1.16,0.0,0.0,2.0,1.65,1.26,1.35,1.65,6.4,7.9,17.5,55.0,5.8,5.8,13.0,40.0,9.25,9.25,17.5,55.0,21.0,21.0,40.0,110.0,900.0,0,0,1,0,[72],[],0,0
fBmzpw15,EUROPA CONFERENCE LEAGUE,QUALIFICATION ,2024-07-11,13:00,Bravo (Slo),Connahs Q. (Wal),1.5,2.88,11.0,1.25,3.75,2.1,1.67,4.5,1.17,1.14,7.0,12.0,1.02,11.0,1.13,5.5,1.44,2.63,2.1,1.67,3.5,1.29,2.38,1.53,1.02,1.06,4.33,17.0,29.0,51.0,151.0,8.5,15.0,34.0,81.0,6.0,12.0,34.0,81.0,6.5,12.0,34.0,101.0,900.0,0,0,0,1,[],[83],0,0
0nc3Qi4F,EUROPA CONFERENCE LEAGUE,QUALIFICATION ,2024-07-11,13:00,Magpies (Gib),Derry City (Nir),7.5,2.38,1.8,1.33,3.25,2.63,1.44,6.0,1.11,7.5,4.5,1.36,1.04,9.0,1.22,4.0,1.73,2.08,2.75,1.4,5.0,1.14,2.1,1.67,3.0,1.17,1.07,11.0,7.0,6.5,8.5,19.0,9.0,9.5,12.0,41.0,23.0,21.0,34.0,81.0,51.0,51.0,67.0,800.0,0,0,2,0,"[49, 82]",[],0,0
jiMHdGpB,EUROPA CONFERENCE LEAGUE,QUALIFICATION ,2024-07-11,13:00,Noah (Arm),Shkendija (Mkd),2.6,2.05,4.33,1.44,2.63,3.25,1.33,7.5,1.07,1.9,3.3,3.6,1.07,7.5,1.36,3.0,2.2,1.65,4.0,1.22,7.5,1.07,2.0,1.73,1.22,1.25,1.8,8.5,9.5,19.0,41.0,6.5,6.5,13.0,34.0,8.5,9.5,17.0,41.0,15.0,17.0,34.0,51.0,700.0,0,0,2,0,"[81, 90]",[],0,0
MXNuINCl,EUROPA CONFERENCE LEAGUE,QUALIFICATION ,2024-07-11,13:30,Atletic Escaldes (And),Dudelange (Lux),4.0,2.1,2.5,1.4,2.75,2.75,1.4,7.0,1.08,3.7,3.3,1.9,1.03,9.5,1.3,3.4,1.98,1.83,3.4,1.3,6.0,1.11,1.83,1.83,1.8,1.25,1.22,9.5,7.5,9.0,17.0,11.0,6.5,9.0,17.0,19.0,13.0,15.0,29.0,41.0,29.0,41.0,51.0,400.0,0,1,0,1,[],[17],0,0
UJ2OSvR6,EUROPA CONFERENCE LEAGUE,QUALIFICATION ,2024-07-11,13:30,Tallinna Kalev (Est),Urartu (Arm),5.0,2.3,2.1,1.33,3.25,2.5,1.5,6.0,1.11,4.0,4.33,1.6,1.03,10.0,1.22,4.0,1.73,2.08,2.75,1.4,4.5,1.17,1.8,1.91,2.15,1.14,1.17,13.0,8.0,8.0,12.0,13.0,8.5,8.5,13.0,23.0,15.0,17.0,23.0,51.0,34.0,41.0,51.0,151.0,1,1,1,2,[11],"[28, 77]",0,0
