Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
AqPKHe7T,JAPAN 1,ROUND 5,2025-07-02,07:00,Vissel Kobe,Sanfrecce Hiroshima,3.1,2.1,3.6,1.43,2.65,2.95,1.34,7.0,1.05,2.4,3.25,2.9,1.05,9.0,1.37,3.0,2.25,1.61,4.5,1.19,10.0,1.04,1.8,1.95,1.4,1.33,1.53,9.0,8.5,15.0,29.0,7.5,6.0,11.0,23.0,11.0,9.5,15.0,34.0,23.0,21.0,29.0,51.0,251.0
YDpiybDM,FINLAND 1,-,2025-07-02,12:00,HJK,Jaro,1.63,2.75,8.5,1.23,3.7,2.1,1.66,4.6,1.16,1.27,6.0,10.0,1.01,17.0,1.11,5.5,1.45,2.55,2.25,1.57,4.1,1.19,1.95,1.8,1.06,1.13,3.75,17.0,26.0,51.0,126.0,8.5,11.0,26.0,67.0,7.0,9.0,21.0,51.0,8.0,11.0,26.0,51.0,301.0
QBPVTF5d,FINLAND 1,-,2025-07-02,12:00,Ilves,KTP,1.57,3.1,8.5,1.16,4.6,1.81,1.9,3.65,1.24,1.22,7.0,10.0,1.01,24.0,1.05,8.0,1.28,3.4,1.79,1.91,2.9,1.36,1.75,2.0,1.06,1.1,4.0,26.0,29.0,51.0,101.0,12.0,15.0,26.0,51.0,8.5,10.0,21.0,41.0,8.5,10.0,21.0,51.0,201.0
4dyNVyyp,FINLAND 1,-,2025-07-02,12:00,Inter Turku,Mariehamn,1.57,2.88,10.0,1.21,4.0,2.02,1.71,4.35,1.18,1.2,6.25,13.0,1.01,19.0,1.09,6.25,1.38,2.8,2.08,1.66,3.65,1.24,2.05,1.7,1.03,1.1,4.33,17.0,29.0,51.0,151.0,8.5,12.0,34.0,81.0,6.5,9.5,23.0,67.0,7.5,11.0,29.0,67.0,401.0
hIHHiJc3,FINLAND 1,-,2025-07-02,12:00,VPS,Haka,2.5,2.38,4.0,1.29,3.3,2.4,1.5,5.6,1.11,1.95,3.8,3.5,1.01,15.0,1.16,4.5,1.63,2.14,2.7,1.4,5.2,1.13,1.57,2.25,1.29,1.25,1.8,15.0,13.0,21.0,41.0,9.5,7.5,12.0,26.0,11.0,8.5,13.0,29.0,17.0,15.0,21.0,41.0,126.0
M3UPzsHM,FINLAND 2,-,2025-07-02,12:00,Keski-Uusimaa,Rovaniemi,1.95,2.88,4.5,1.17,4.4,1.97,1.73,4.15,1.19,1.53,4.75,4.1,1.01,26.0,1.08,6.0,1.33,3.0,1.85,1.84,2.88,1.35,1.4,2.75,1.2,1.17,2.25,34.0,23.0,34.0,51.0,15.0,12.0,15.0,29.0,13.0,9.5,13.0,23.0,15.0,11.0,15.0,29.0,81.0
vLAdVKvp,FINLAND 2,-,2025-07-02,12:30,Mikkeli,Inter Turku 2,2.88,2.75,2.75,1.16,4.55,1.79,1.9,3.45,1.26,2.3,4.1,2.25,1.01,34.0,1.06,9.0,1.23,3.6,1.62,2.12,2.4,1.49,1.3,3.4,1.53,1.2,1.53,34.0,19.0,19.0,26.0,21.0,11.0,11.0,15.0,21.0,11.0,11.0,17.0,29.0,17.0,17.0,23.0,51.0
CY84Tb9d,FINLAND 2,-,2025-07-02,12:30,OLS Oulu,KPV Kokkola,2.05,2.63,4.75,1.22,3.8,2.1,1.63,4.2,1.18,1.57,4.33,3.9,1.01,23.0,1.11,5.2,1.41,2.65,2.05,1.67,3.3,1.27,1.5,2.5,1.22,1.18,2.2,23.0,19.0,29.0,51.0,12.0,10.0,15.0,29.0,11.0,9.0,13.0,29.0,13.0,11.0,19.0,41.0,101.0
Stiii213,FINLAND 2,-,2025-07-02,13:00,Atlantis,Tampere Utd,3.1,2.4,2.88,1.23,3.7,2.2,1.58,4.7,1.15,2.45,3.75,2.3,1.01,17.0,1.13,4.8,1.46,2.48,2.18,1.58,3.7,1.22,1.5,2.5,1.53,1.22,1.5,17.0,12.0,15.0,23.0,12.0,8.0,9.5,17.0,15.0,10.0,12.0,21.0,26.0,19.0,21.0,34.0,101.0
4IWFLcJb,PERU 1,APERTURA,2025-07-02,17:00,Juan Pablo II,FBC Melgar,4.33,2.2,2.6,1.4,2.75,2.9,1.36,6.75,1.06,3.9,3.4,1.95,1.02,11.0,1.27,3.55,1.94,1.8,3.55,1.27,7.5,1.06,1.8,1.91,1.8,1.3,1.25,10.0,7.5,9.5,17.0,12.0,6.5,9.0,15.0,21.0,13.0,15.0,26.0,41.0,29.0,41.0,51.0,201.0
8nyiwClf,ARGENTINA COPA,1/16-FINALS,2025-07-02,18:45,Racing Club,San Martin S.J.,2.1,2.15,6.6,1.44,2.6,3.1,1.32,7.5,1.05,1.6,3.65,6.7,1.04,9.5,1.35,3.1,2.18,1.65,4.35,1.2,9.5,1.04,2.15,1.65,1.13,1.27,2.4,7.3,12.5,40.0,175.0,5.3,7.4,23.0,100.0,6.8,9.0,23.0,110.0,12.0,15.5,40.0,150.0,251.0
2gCaNq3N,USA 2,-,2025-07-02,21:00,Birmingham,Charleston,4.15,2.3,2.32,1.3,3.15,2.48,1.47,5.6,1.1,3.85,3.9,1.78,1.02,13.0,1.2,4.1,1.64,2.1,2.65,1.42,4.6,1.15,1.65,2.1,2.02,1.23,1.26,8.5,8.5,9.25,14.5,13.0,7.6,8.25,13.0,22.0,13.0,14.0,23.0,55.0,32.0,35.0,55.0,400.0
ITK60UTi,ARGENTINA COPA,1/16-FINALS,2025-07-02,21:15,Platense,Ind. Rivadavia,3.2,1.75,4.4,1.66,2.1,4.1,1.19,12.0,1.02,2.37,2.75,3.5,1.11,6.25,1.63,2.23,3.15,1.34,7.5,1.08,14.0,1.01,2.3,1.55,1.32,1.42,1.6,4.85,6.9,17.5,60.0,5.5,6.0,15.0,55.0,10.5,11.0,23.0,80.0,28.0,29.0,60.0,200.0,251.0
