Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
vcjR7Wjg,FINLAND 2,-,2025-07-03,12:30,KaPa,TPS,4.9,2.87,1.75,1.12,5.3,1.74,1.95,3.2,1.3,5.7,5.1,1.39,1.01,12.0,1.03,9.0,1.22,3.7,1.6,2.17,2.33,1.52,1.37,2.65,2.9,1.14,1.12,35.0,17.0,12.5,13.0,37.0,13.5,9.75,10.25,55.0,21.0,14.0,15.0,120.0,45.0,32.0,32.0,120.0
EFM8kkyP,FINLAND 2,-,2025-07-03,12:30,Lahti,JIPPO,2.25,2.12,4.8,1.44,2.55,3.05,1.32,7.77,1.05,1.72,3.45,4.6,1.03,9.0,1.33,2.95,2.02,1.68,3.5,1.24,6.5,1.07,1.93,1.7,1.18,1.26,2.07,8.5,11.0,25.0,80.0,5.9,6.8,15.5,50.0,7.2,8.5,18.0,60.0,13.0,15.0,32.0,100.0,1000.0
2umzi554,ICELAND 2,ROUND 11,2025-07-03,15:00,Thor Akureyri,Throttur,2.35,2.4,3.55,1.22,3.66,1.88,1.61,4.08,1.18,1.88,3.95,3.25,1.01,17.0,1.13,6.0,1.43,2.55,2.06,1.65,3.5,1.29,1.42,2.45,1.29,1.22,1.87,19.0,16.0,22.0,45.0,12.0,8.5,11.75,24.0,12.5,8.75,11.75,24.0,18.5,13.0,17.5,35.0,175.0
rcyMC3MP,ICELAND 1,ROUND 14,2025-07-03,16:15,Afturelding,Breidablik,4.15,2.37,2.25,1.25,3.55,2.24,1.58,4.77,1.15,3.95,3.95,1.75,1.01,15.0,1.17,5.0,1.53,2.29,2.28,1.53,4.5,1.2,1.55,2.3,2.07,1.23,1.26,9.0,10.0,10.25,15.0,15.0,8.0,8.25,12.5,25.0,13.0,13.0,19.0,60.0,32.0,30.0,45.0,250.0
A5jrkqzH,ICELAND 2,ROUND 11,2025-07-03,16:15,Grindavik,Njardvik,4.0,2.52,2.1,1.17,4.22,1.66,1.81,3.45,1.25,4.0,4.3,1.65,1.01,23.0,1.1,6.5,1.36,3.1,1.77,1.9,3.1,1.36,1.42,2.47,2.18,1.19,1.21,22.0,12.5,11.5,15.0,20.0,9.5,8.75,11.5,29.0,14.0,12.5,16.5,65.0,30.0,27.0,35.0,175.0
GA1OUEl2,ICELAND 2,ROUND 11,2025-07-03,16:15,Keflavik,Selfoss,1.72,2.62,6.2,1.19,3.96,1.88,1.61,3.86,1.2,1.32,5.2,7.1,1.01,13.0,1.1,6.5,1.45,2.5,2.0,1.7,3.4,1.3,1.7,1.93,1.09,1.14,3.25,19.0,26.0,55.0,150.0,9.75,10.75,23.0,70.0,7.8,8.75,18.5,55.0,9.25,10.25,21.0,65.0,400.0
dEITdg9T,ARGENTINA COPA,1/16-FINALS,2025-07-03,19:45,Instituto,Huracan,3.8,1.87,3.4,1.58,2.2,3.8,1.23,10.5,1.03,3.2,2.77,2.65,1.1,6.4,1.53,2.43,2.85,1.4,6.0,1.12,13.0,1.01,2.15,1.65,1.5,1.42,1.37,5.6,5.8,12.0,35.0,7.1,5.8,11.5,32.0,16.0,12.5,19.5,60.0,50.0,37.0,60.0,150.0,1000.0
bPcVHNQp,USA 2,-,2025-07-03,20:00,Loudoun,Orange County SC,2.27,2.37,4.0,1.3,3.15,2.4,1.49,5.3,1.11,1.75,3.85,3.7,1.01,15.0,1.19,4.1,1.6,2.17,2.5,1.46,4.35,1.17,1.57,2.25,1.27,1.23,2.02,9.0,15.0,24.0,55.0,9.5,8.0,13.0,30.0,10.0,8.25,13.0,30.0,15.0,12.5,20.0,45.0,250.0
hGxMTt4D,USA 1,-,2025-07-03,20:30,New York City,Toronto FC,2.1,2.38,5.0,1.32,3.05,2.55,1.45,6.1,1.09,1.62,4.1,5.0,1.01,14.0,1.23,4.0,1.8,2.0,3.15,1.35,6.5,1.11,1.75,2.0,1.17,1.22,2.25,13.0,15.0,26.0,51.0,7.5,7.5,15.0,41.0,8.0,8.5,15.0,41.0,12.0,13.0,23.0,51.0,201.0
OAmEzwVa,BRAZIL 2,ROUND 15,2025-07-03,21:35,Atletico GO,CRB,2.38,2.1,5.5,1.42,2.65,2.95,1.34,7.0,1.06,1.73,3.5,4.5,1.02,10.0,1.32,3.2,2.05,1.7,3.85,1.23,8.0,1.05,2.1,1.67,1.18,1.29,2.05,8.5,11.0,23.0,51.0,6.0,7.0,17.0,41.0,7.5,9.0,19.0,51.0,13.0,15.0,34.0,67.0,1250.0
