Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
Ste9mpiD,MEXICO 1,APERTURA ,2024-07-07,00:00,Cruz Azul,Mazatlan FC,1.8,2.63,7.5,1.29,3.5,2.25,1.57,5.5,1.14,1.33,5.25,9.0,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.95,1.8,1.07,1.17,3.25,15.0,21.0,41.0,101.0,8.0,10.0,23.0,51.0,7.0,9.0,21.0,51.0,8.5,11.0,26.0,51.0,301.0,0,0,1,0,[90],[],0,0
v90QkFrJ,USA 2,-,2024-07-07,00:00,North Carolina,Miami FC,1.78,2.5,6.7,1.28,3.3,2.25,1.6,4.5,1.17,1.33,4.55,7.6,1.03,9.0,1.17,4.4,1.53,2.35,2.27,1.57,3.7,1.23,1.8,1.91,1.09,1.16,3.25,9.0,24.0,60.0,200.0,8.25,9.5,24.0,80.0,7.2,8.25,18.0,65.0,9.0,10.5,23.0,70.0,500.0,0,1,4,1,"[50, 63, 64, 77]",[18],0,0
xYX8ogG6,USA 1,-,2024-07-07,01:30,Real Salt Lake,Atlanta Utd,2.05,2.63,4.75,1.22,4.0,2.1,1.67,4.5,1.18,1.55,4.5,5.25,1.02,21.0,1.11,6.5,1.4,2.88,2.0,1.73,3.25,1.33,1.53,2.38,1.17,1.18,2.38,21.0,21.0,34.0,51.0,11.0,9.0,17.0,34.0,10.0,8.5,13.0,34.0,13.0,11.0,19.0,34.0,101.0,1,1,5,2,"[1, 59, 68, 78, 84]","[31, 80]",0,0
jmUr8dbm,USA 2,-,2024-07-07,01:50,San Antonio,Phoenix Rising,2.72,2.07,3.8,1.4,2.72,2.67,1.42,5.8,1.1,2.05,3.25,3.3,1.06,7.4,1.28,3.35,1.85,1.9,2.95,1.35,5.1,1.13,1.65,2.1,1.32,1.3,1.75,7.4,11.25,19.5,45.0,7.7,6.4,11.25,28.0,10.25,8.5,13.0,32.0,19.5,16.5,25.0,55.0,400.0,1,0,2,1,"[39, 81]",[58],0,0
QcU4nZ00,USA 1,-,2024-07-07,02:00,Austin FC,New York City,3.25,2.25,3.1,1.36,3.0,2.63,1.44,7.0,1.1,2.7,3.4,2.55,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.62,2.2,1.5,1.3,1.44,12.0,10.0,13.0,26.0,10.0,6.5,10.0,19.0,15.0,10.0,12.0,26.0,26.0,21.0,26.0,41.0,151.0,1,1,2,1,"[45, 69]",[5],0,0
hCl8EbLJ,USA 2,-,2024-07-07,02:00,Oakland Roots,Louisville City,4.0,2.12,2.55,1.4,2.72,2.75,1.4,6.0,1.1,3.4,3.5,1.93,1.05,7.6,1.28,3.4,1.83,1.91,2.95,1.35,5.1,1.13,1.72,2.0,1.85,1.27,1.3,7.6,7.8,9.5,17.0,10.75,6.9,8.5,15.0,19.0,12.0,14.0,25.0,50.0,30.0,37.0,60.0,450.0,0,0,1,0,[62],[],0,0
W2mCDIzQ,USA 2,-,2024-07-07,02:00,Orange County SC,Memphis,4.05,2.12,2.57,1.4,2.7,2.75,1.4,6.0,1.1,3.5,3.35,1.95,1.06,7.3,1.3,3.2,1.91,1.83,3.1,1.32,5.4,1.12,1.75,1.95,1.83,1.28,1.3,7.3,7.3,9.25,17.0,10.5,6.6,8.5,15.5,19.0,12.0,14.5,27.0,50.0,32.0,37.0,65.0,500.0,3,0,4,1,"[5, 25, 43, 79]",[89],0,0
WfXCpDVC,USA 1,-,2024-07-07,02:30,Seattle Sounders,New England Revolution,1.95,2.5,6.0,1.3,3.4,2.38,1.53,6.0,1.13,1.45,4.75,6.5,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.8,1.95,1.11,1.18,2.63,15.0,19.0,34.0,67.0,8.0,9.0,19.0,41.0,7.5,8.5,17.0,41.0,10.0,11.0,23.0,51.0,251.0,1,0,2,0,"[15, 81]",[],0,0
vLpFuCkn,JAPAN 1,ROUND 22,2024-07-07,10:00,Avispa Fukuoka,Kyoto,2.75,1.91,5.0,1.57,2.25,3.75,1.25,13.0,1.04,1.95,3.1,4.5,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,13.0,1.04,2.25,1.57,1.18,1.36,1.8,6.0,9.0,21.0,51.0,5.5,6.0,17.0,41.0,7.5,9.5,21.0,51.0,17.0,21.0,41.0,81.0,501.0,0,0,1,2,[90],"[47, 90]",0,0
rLs3MGmg,JAPAN 2,ROUND 23,2024-07-07,10:00,Ehime,Kusatsu,2.88,2.05,4.0,1.44,2.63,3.25,1.33,10.0,1.06,2.1,3.25,3.5,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,1.29,1.33,1.7,8.5,9.5,17.0,41.0,7.0,6.0,13.0,29.0,9.5,9.0,15.0,41.0,19.0,19.0,29.0,51.0,301.0,0,2,0,4,[],"[36, 45, 57, 76]",0,0
