Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
MJKjRylS,BRAZIL 2,ROUND 22,2024-08-22,00:00,Goias,Brusque,2.3,2.05,6.0,1.5,2.5,3.5,1.29,10.0,1.06,1.65,3.4,6.25,1.08,8.0,1.4,2.75,2.35,1.57,4.33,1.2,10.0,1.06,2.25,1.57,1.13,1.3,2.2,7.0,12.0,29.0,67.0,5.5,7.0,21.0,51.0,6.5,9.0,21.0,51.0,12.0,17.0,41.0,81.0,0.0,2,0,4,1,"[35, 45, 57, 68]",[60],0,0
tI4r7ybh,ECUADOR 2,ROUND 25,2024-08-22,00:00,Gualaceo,Manta,2.47,1.91,5.3,1.53,2.18,0.0,0.0,0.0,0.0,1.8,3.1,4.75,0.0,0.0,1.5,2.27,2.4,1.44,4.15,1.15,0.0,0.0,2.2,1.53,1.17,1.3,1.98,6.3,9.5,25.0,90.0,4.9,6.4,17.0,65.0,7.0,9.0,22.0,80.0,14.0,18.5,45.0,150.0,0.0,1,0,1,1,[42],[52],0,0
thcR0cI8,COLOMBIA 2,CLAUSURA ,2024-08-22,00:30,U. Magdalena,Cucuta,2.37,1.93,5.3,1.47,2.22,0.0,0.0,0.0,0.0,1.72,3.05,4.9,0.0,0.0,1.4,2.8,2.07,1.6,4.2,1.2,0.0,0.0,2.1,1.7,1.15,1.3,2.05,7.4,9.5,23.0,70.0,4.9,5.4,13.0,40.0,6.3,6.9,13.5,45.0,11.25,12.5,24.0,65.0,500.0,0,1,1,1,[77],[41],0,0
I3e2T2qd,PERU 1,CLAUSURA ,2024-08-22,00:30,FBC Melgar,Sporting Cristal,2.2,2.38,5.0,1.33,3.25,2.63,1.44,6.5,1.11,1.6,4.0,4.5,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.73,2.0,1.17,1.2,2.2,13.0,15.0,26.0,51.0,7.5,8.0,15.0,41.0,8.0,8.5,12.0,41.0,12.0,13.0,23.0,51.0,201.0,1,0,2,0,"[32, 87]",[],0,0
jqSh3mpm,COPA LIBERTADORES,PLAY OFFS ,2024-08-22,00:30,Palmeiras (Bra),Botafogo RJ (Bra),2.38,2.2,5.0,1.4,2.75,2.75,1.4,8.0,1.08,1.67,3.7,5.0,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.91,1.91,1.17,1.29,2.15,10.0,13.0,26.0,51.0,6.5,7.0,17.0,41.0,8.0,7.5,17.0,41.0,13.0,15.0,23.0,51.0,301.0,0,0,2,2,"[86, 90]","[56, 64]",0,0
S8oaAMcU,COPA LIBERTADORES,PLAY OFFS ,2024-08-22,00:30,River Plate (Arg),Talleres Cordoba (Arg),2.2,2.1,6.5,1.44,2.63,3.25,1.33,10.0,1.06,1.6,3.75,6.25,1.08,8.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.2,1.62,1.13,1.25,2.3,8.0,12.0,34.0,81.0,5.5,7.0,19.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,0.0,1,0,2,1,"[34, 50]",[69],0,0
Ojqm1ryh,COPA SUDAMERICANA,PLAY OFFS ,2024-08-22,00:30,Ind. Medellin (Col),Palestino (Chi),2.6,2.0,5.0,1.5,2.5,3.5,1.29,11.0,1.05,1.9,3.1,4.75,1.1,7.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.1,1.67,1.18,1.36,1.91,7.0,10.0,21.0,51.0,5.5,6.0,17.0,41.0,8.0,9.5,19.0,51.0,15.0,19.0,34.0,67.0,1250.0,2,0,4,0,"[29, 42, 66, 67]",[],0,0
fHKRk9Y7,COPA SUDAMERICANA,PLAY OFFS ,2024-08-22,00:30,Lanus (Arg),LDU Quito (Ecu),2.5,2.05,5.0,1.5,2.5,3.4,1.3,10.0,1.06,1.9,3.6,4.2,1.07,9.0,1.4,2.75,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.73,1.22,1.29,1.91,8.0,9.0,21.0,51.0,6.0,7.0,13.0,41.0,8.0,9.0,19.0,41.0,15.0,17.0,34.0,67.0,351.0,1,1,3,1,"[9, 78, 89]",[37],0,0
UTTdxyck,VENEZUELA 1,CLAUSURA ,2024-08-22,00:45,Portuguesa,Angostura,2.77,2.05,3.7,1.39,2.55,2.52,1.4,0.0,0.0,2.15,3.15,3.25,0.0,0.0,1.32,2.85,1.93,1.7,3.15,1.26,0.0,0.0,1.72,1.88,1.29,1.31,1.65,8.75,9.75,17.5,45.0,7.0,6.1,11.25,29.0,10.0,8.75,14.0,35.0,21.0,18.5,30.0,65.0,500.0,1,0,2,1,"[7, 47]",[90],0,0
GCfGbFyH,POLAND 2,ROUND 6,2024-08-22,12:30,Legnica,Pruszkow,2.6,2.1,4.5,1.4,2.75,3.0,1.36,9.0,1.07,1.85,3.25,3.75,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,7.0,1.1,1.83,1.83,1.22,1.3,1.8,9.5,11.0,19.0,41.0,7.0,6.5,13.0,34.0,9.0,9.0,15.0,41.0,17.0,17.0,29.0,51.0,301.0,3,0,4,0,"[1, 9, 39, 48]",[],0,0
