Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
KSoiLxPr,2026-01-12,09:50,SAUDI ARABIA 2,Round 16,Al-Ula,Al Jubail,1.53,2.88,9.5,1.22,3.75,2.25,1.57,5.0,1.14,1.15,6.0,13.0,1.01,17.0,1.14,5.5,1.5,2.55,2.38,1.57,3.4,1.22,2.2,1.62,1.03,1.08,4.5
QeqXIdDb,2026-01-12,09:55,OMAN CUP,Quarter-finals,Oman Club,Dhofar,2.75,1.95,4.33,1.5,2.4,3.8,1.22,10.0,1.02,2.0,3.0,3.6,1.07,7.0,1.5,2.4,2.5,1.5,5.5,1.11,11.0,1.01,2.2,1.6,1.22,1.3,1.67
YuLDfMdR,2026-01-12,10:00,RWANDA 1,-,Gorilla,Gasogi United,3.0,1.77,4.25,1.66,2.1,0.0,0.0,0.0,0.0,2.25,2.75,3.33,0.0,0.0,1.7,2.05,0.0,0.0,0.0,0.0,0.0,0.0,2.54,1.45,1.25,1.36,1.5
xAB3DR35,2026-01-12,11:00,ITALY U19,Round 19,AS Roma U20,Cremonese U20,2.0,2.4,5.0,1.29,3.25,2.5,1.5,6.0,1.11,1.5,4.1,5.5,1.02,13.0,1.2,4.33,1.67,2.15,2.7,1.44,5.0,1.17,1.67,2.1,1.1,1.17,2.4
r5XsUlFj,2026-01-12,12:00,EGYPT LEAGUE CUP,Round 6,Ghazl El Mahallah,Ceramica Cleopatra,4.2,1.91,2.88,1.53,2.38,3.75,1.22,9.5,1.04,3.3,2.88,2.25,1.1,6.5,1.53,2.45,2.7,1.44,6.0,1.13,12.0,1.03,2.25,1.57,1.57,1.36,1.25
WUe9m8Lk,2026-01-12,12:00,WORLD CLUB FRIENDLY,-,Legia (Pol),Puskas Academy (Hun),2.5,2.25,3.6,1.29,3.3,2.4,1.5,6.5,1.08,1.95,3.6,3.1,1.01,13.0,1.17,4.5,1.65,2.1,2.75,1.4,5.2,1.13,1.57,2.25,1.3,1.25,1.73
CMtCZAiT,2026-01-12,12:00,EGYPT LEAGUE CUP,Round 6,Enppi,Arab Contractors,4.5,1.83,2.8,1.57,2.25,4.0,1.2,10.5,1.03,4.2,2.8,1.95,1.1,6.5,1.65,2.2,3.1,1.36,6.5,1.1,15.0,1.01,2.5,1.5,1.73,1.36,1.17
nuNOnPvp,2026-01-12,12:10,SAUDI ARABIA 1,Round 15,Al Hazem,Al Najma,2.4,2.1,4.2,1.33,3.0,2.88,1.36,7.5,1.06,1.91,3.5,3.9,1.04,11.0,1.29,3.5,1.9,1.87,3.25,1.33,6.5,1.1,1.8,2.0,1.22,1.29,1.83
Gfu0JGge,2026-01-12,12:35,SAUDI ARABIA 2,Round 16,Al Wehda,Al Jandal,2.3,2.2,4.5,1.36,2.88,2.88,1.36,6.5,1.08,1.73,3.5,4.5,1.04,10.0,1.29,3.5,1.9,1.87,3.4,1.3,6.5,1.1,1.8,1.91,1.17,1.25,2.0
IiBFbyvg,2026-01-12,13:00,ALGERIA CUP,1/8-finals,Harrach,USM Alger,3.75,1.83,3.1,1.57,2.25,4.0,1.2,11.0,1.01,3.0,2.6,2.55,1.08,6.5,1.57,2.25,2.75,1.4,5.5,1.11,11.0,1.01,2.25,1.57,1.44,1.44,1.33
MLmYRXkA,2026-01-12,13:00,BAHRAIN KINGS CUP,1/16-finals,East Riffa,Manama Club,2.5,2.1,4.33,1.4,2.75,3.0,1.33,7.5,1.06,1.91,3.3,3.9,1.05,9.0,1.33,3.25,2.1,1.73,3.5,1.29,8.0,1.07,1.8,1.91,1.2,1.29,1.8
KI46XeSi,2026-01-12,13:00,OMAN CUP,Quarter-finals,Saham,Al Seeb,4.75,2.0,2.6,1.45,2.55,3.6,1.25,9.0,1.03,3.75,3.1,1.91,1.06,7.5,1.4,2.75,2.38,1.53,4.8,1.14,10.0,1.02,2.1,1.65,1.73,1.29,1.2
prw8OjOs,2026-01-12,13:15,SIERRA LEONE 1,Round 10,Bullom Stars,Wusum Stars,3.22,1.76,3.99,0.0,0.0,0.0,0.0,0.0,0.0,2.32,2.71,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2.77,0.0,0.0,0.0
0pfcM2AT,2026-01-12,13:30,SENEGAL 1,Round 11,Generation F.,Casa,3.5,1.72,3.75,1.67,1.9,0.0,0.0,0.0,0.0,2.62,2.67,2.82,1.13,4.5,1.67,1.95,2.95,1.28,5.4,1.07,7.6,1.01,2.54,1.45,1.35,1.38,1.39
GpbeRCJt,2026-01-12,13:30,ASIA AFC ASIAN CUP U23,Round 3,Jordan U23,Kyrgyzstan U23,2.15,2.07,5.7,1.44,2.4,2.87,1.37,7.0,1.07,1.57,3.7,5.5,1.05,8.2,1.35,2.72,2.02,1.62,3.3,1.24,6.7,1.07,2.07,1.6,1.13,1.23,2.35
xKSp79YO,2026-01-12,13:30,ASIA AFC ASIAN CUP U23,Round 3,Saudi Arabia U23,Vietnam U23,2.32,2.07,4.85,1.42,2.45,2.9,1.36,7.1,1.07,1.7,3.6,4.45,1.05,7.9,1.34,2.77,1.98,1.65,3.3,1.24,6.7,1.07,1.95,1.67,1.18,1.25,2.1
fsAlgYiB,2026-01-12,14:00,ISRAEL 2,Round 18,Maccabi Petah Tikva,Hap. Ramat Gan,1.91,2.35,6.0,1.29,3.25,2.5,1.5,6.0,1.11,1.42,4.3,6.4,1.02,13.0,1.22,4.33,1.73,2.1,2.88,1.4,5.5,1.14,2.0,1.73,1.11,1.18,2.75
xMBh9OHd,2026-01-12,14:00,ISRAEL 2,Round 18,Hapoel Afula,Hapoel Kfar Shalem,3.5,2.2,2.75,1.33,3.0,2.75,1.4,6.5,1.08,2.8,3.25,2.2,1.04,11.0,1.25,3.8,1.87,1.9,3.25,1.33,6.5,1.1,1.67,2.1,1.53,1.25,1.33
nukTojpo,2026-01-12,14:00,ISRAEL 2,Round 18,H. Akko,Hapoel Hadera,3.0,2.0,3.5,1.4,2.75,3.0,1.33,7.5,1.06,2.3,3.0,2.9,1.06,8.5,1.36,3.1,2.15,1.67,4.1,1.22,8.0,1.07,1.8,1.91,1.33,1.3,1.53
nqRMwvbf,2026-01-12,14:00,CYPRUS 1,Round 17,Pafos,Omonia Aradippou,1.5,2.8,12.0,1.25,3.5,2.5,1.5,6.0,1.11,1.12,6.5,15.0,1.01,15.0,1.2,4.5,1.65,2.2,2.7,1.44,4.5,1.18,2.75,1.4,1.01,1.07,5.0
f9UUyIS6,2026-01-12,14:00,CYPRUS 1,Round 17,Krasava,Ol. Nicosia,3.0,2.0,3.6,1.44,2.63,3.2,1.3,8.5,1.05,2.3,3.0,3.0,1.07,8.0,1.4,2.88,2.3,1.6,4.5,1.2,6.7,1.09,1.91,1.8,1.3,1.33,1.53
EsPCSqWq,2026-01-12,14:00,TURKEY 2,Round 20,Manisa FK,Umraniyespor,2.2,2.4,4.75,1.29,3.5,2.38,1.53,5.5,1.14,1.65,3.9,4.0,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.62,2.2,1.2,1.22,2.1
GvaOIRzo,2026-01-12,14:30,ITALY 1,Round 20,Genoa,Cagliari,2.75,1.95,4.75,1.53,2.38,3.5,1.29,11.0,1.05,2.05,3.0,4.33,1.11,6.5,1.5,2.63,2.63,1.5,5.0,1.17,11.0,1.05,2.1,1.67,1.2,1.36,1.73
zFII8613,2026-01-12,14:30,SAUDI ARABIA 1,Round 15,Al Hilal,Al Nassr,2.75,2.5,2.8,1.14,4.8,1.91,1.8,4.0,1.2,2.4,3.8,2.6,1.03,13.5,1.1,6.5,1.36,3.1,1.9,1.87,3.1,1.36,1.33,3.25,1.5,1.22,1.53
27ohhoHM,2026-01-12,14:30,SAUDI ARABIA 1,Round 15,Al Ettifaq,Al Khaleej,2.6,2.25,3.6,1.29,3.3,2.4,1.5,6.5,1.08,2.1,3.5,3.3,1.02,13.0,1.2,4.33,1.67,2.15,2.7,1.44,5.0,1.17,1.57,2.38,1.33,1.25,1.73
reUTih7c,2026-01-12,15:00,EGYPT LEAGUE CUP,Round 6,National Bank Egypt,El Ismaily,2.25,2.0,5.5,1.44,2.63,3.2,1.3,8.5,1.05,1.6,3.5,5.5,1.06,8.5,1.4,2.88,2.3,1.6,4.5,1.2,9.0,1.06,2.2,1.62,1.1,1.25,2.2
ANLBpCI0,2026-01-12,16:00,ENGLAND EFL TROPHY,Play Offs,AFC Wimbledon,West Ham U21,2.3,2.4,3.75,1.29,3.5,2.25,1.57,5.0,1.14,1.8,3.75,3.4,1.01,15.0,1.17,4.5,1.57,2.35,2.38,1.53,4.0,1.22,1.57,2.25,1.25,1.2,1.83
d6YfVV8E,2026-01-12,16:00,ENGLAND U21,-,Preston U21,Ipswich U21,3.1,2.4,2.7,1.2,4.0,2.0,1.73,4.5,1.17,2.7,4.2,1.95,0.0,0.0,1.08,6.5,1.44,2.63,2.0,1.73,3.3,1.29,1.36,2.88,1.62,1.22,1.44
StyRRU3K,2026-01-12,16:00,NETHERLANDS 2,Round 22,Jong PSV,Oss,2.6,2.6,3.25,1.22,4.0,2.0,1.73,4.33,1.2,2.05,3.8,3.0,1.01,23.0,1.11,6.5,1.4,2.88,1.91,1.8,3.25,1.33,1.36,3.0,1.36,1.25,1.7
OCMdM8Rs,2026-01-12,16:00,NETHERLANDS 2,Round 22,Jong AZ,Jong Ajax,2.25,2.63,4.0,1.22,4.0,2.0,1.73,4.33,1.2,1.76,4.1,3.9,1.01,21.0,1.11,6.5,1.4,2.88,2.0,1.73,3.4,1.3,1.44,2.63,1.25,1.22,1.95
t4VNHMtR,2026-01-12,16:30,SPAIN 2,Round 21,Huesca,Cordoba,3.5,2.0,3.4,1.5,2.5,3.4,1.3,10.0,1.06,2.82,2.85,2.65,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,1.91,1.8,1.44,1.4,1.4
6wovsSuh,2026-01-12,16:30,ITALY 3,Group C,Salernitana,Cosenza,2.63,2.1,4.0,1.36,2.88,3.0,1.33,7.5,1.06,1.95,3.1,3.6,1.05,9.0,1.33,3.25,2.1,1.73,3.8,1.25,8.0,1.07,1.8,1.91,1.22,1.3,1.73
00OCQ6eB,2026-01-12,16:30,ITALY 3,Group C,Giugliano,Picerno,2.9,2.0,3.75,1.47,2.5,3.1,1.32,6.8,1.07,2.2,3.15,3.05,1.08,6.5,1.38,2.8,2.12,1.65,3.65,1.24,6.4,1.08,1.88,1.82,1.37,1.31,1.65
2m7Bv9c4,2026-01-12,16:45,ITALY 1,Round 20,Juventus,Cremonese,1.62,2.63,11.0,1.29,3.5,2.38,1.53,5.5,1.14,1.25,6.0,12.0,1.03,15.0,1.2,4.5,1.67,2.2,2.63,1.5,4.5,1.2,2.2,1.62,1.05,1.13,3.75
80rUVEzJ,2026-01-12,16:45,ENGLAND FA CUP,1/32-finals,Liverpool,Barnsley,1.44,3.4,10.0,1.17,5.0,1.8,1.91,3.5,1.29,1.13,8.5,13.0,1.01,30.0,1.07,9.0,1.29,3.75,1.73,2.0,2.63,1.44,1.8,1.95,1.04,1.08,5.0
t2A2rrUO,2026-01-12,17:00,SPAIN 1,Round 19,Sevilla,Celta Vigo,3.25,2.1,3.25,1.44,2.63,3.0,1.36,9.0,1.07,2.7,3.25,2.7,1.07,9.0,1.36,3.2,2.1,1.73,3.75,1.29,8.0,1.08,1.8,1.95,1.44,1.33,1.44
CbE12Ovq,2026-01-12,17:10,FRANCE CUP,1/16-finals,PSG,Paris FC,1.53,3.1,9.5,1.18,4.5,1.83,1.83,3.75,1.25,1.2,7.0,10.0,1.01,23.0,1.1,7.0,1.33,3.4,1.83,1.83,3.0,1.36,1.83,1.83,1.06,1.1,4.33
z7f8tct2,2026-01-12,19:00,URUGUAY CUP,1/8-finals,Boston River,Danubio,2.5,2.2,3.75,1.29,3.3,2.6,1.44,6.5,1.08,1.9,3.4,3.6,1.01,11.0,1.2,4.0,1.73,2.0,2.88,1.36,5.5,1.11,1.6,2.2,1.25,1.29,1.83
Wpl7tR2d,2026-01-12,19:00,JAMAICA 1,Round 16,Spanish Town Police,Tivoli,6.5,2.3,1.91,1.3,3.2,2.63,1.44,6.0,1.1,6.5,4.2,1.4,1.04,11.0,1.25,3.8,1.87,1.9,3.1,1.36,6.5,1.1,2.0,1.73,2.7,1.17,1.07
KdsK77EU,2026-01-12,21:00,MEXICO 1 WOM,Clausura,Toluca W,Atlas W,1.67,2.75,6.5,1.2,4.0,2.1,1.67,4.5,1.17,1.29,5.0,7.5,1.01,17.0,1.1,6.5,1.4,2.88,2.1,1.73,3.5,1.29,1.67,2.1,1.06,1.13,3.3
lAKsedee,2026-01-12,21:30,URUGUAY CUP,1/8-finals,Penarol,Central Esp.,1.62,2.75,8.5,1.22,3.8,2.2,1.6,5.5,1.13,1.18,5.5,10.5,1.01,17.0,1.11,5.5,1.5,2.4,2.25,1.57,3.85,1.23,2.0,1.73,1.04,1.11,4.0
OA7URAan,2026-01-12,22:00,MEXICO 1 WOM,Clausura,Mazatlan FC W,Santos Laguna W,4.0,2.4,2.2,1.25,3.5,2.25,1.57,5.5,1.13,4.0,3.75,1.7,1.01,15.0,1.17,5.0,1.57,2.38,2.45,1.53,4.33,1.2,1.53,2.38,2.0,1.2,1.17
