Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
4dugPRRj,2026-01-17,00:00,MEXICO 2,Clausura,Dorados de Sinaloa,Zacatecas Mineros,4.2,2.25,2.3,1.29,3.3,2.55,1.45,6.5,1.08,3.8,3.6,1.8,1.01,11.0,1.2,4.0,1.73,2.0,2.88,1.36,5.5,1.11,1.6,2.2,1.91,1.29,1.22
OEVIJjo3,2026-01-17,00:00,MEXICO 1,Clausura,Mazatlan FC,Monterrey,4.75,2.3,2.25,1.33,3.25,2.5,1.5,6.5,1.11,4.75,3.8,1.68,1.04,13.0,1.22,4.0,1.8,2.0,2.75,1.4,5.5,1.14,1.75,2.0,2.05,1.25,1.18
WljBvlqh,2026-01-17,00:06,MEXICO 1 WOM,Clausura,Club Leon W,Tigres UANL W,9.0,3.2,1.44,1.17,4.5,1.83,1.83,3.75,1.22,14.0,7.0,1.13,1.01,22.0,1.08,7.5,1.33,3.25,1.87,1.9,2.7,1.37,1.8,1.91,5.0,1.06,1.02
ClBESEiI,2026-01-17,02:50,AUSTRALIA 1 WOM,Round 13,Adelaide W,Melbourne Victory W,3.3,2.38,2.63,1.22,3.8,2.25,1.57,5.5,1.11,2.8,3.5,2.15,1.01,13.0,1.13,5.2,1.5,2.4,2.4,1.5,4.5,1.17,1.45,2.55,1.62,1.25,1.36
OzwqUNYa,2026-01-17,03:00,AUSTRALIA 1,Round 13,WS Wanderers,Newcastle Jets,2.5,2.6,3.5,1.22,4.0,2.0,1.73,4.33,1.2,1.96,4.1,3.2,1.02,19.0,1.13,6.0,1.4,3.0,2.0,1.8,3.4,1.33,1.4,2.75,1.36,1.22,1.8
SUnQY4Ws,2026-01-17,03:30,AUSTRALIA 1 WOM,Round 13,Canberra W,Wellington Phoenix W,2.63,2.1,3.75,1.33,3.0,2.88,1.36,7.5,1.06,2.0,3.25,3.3,1.02,10.0,1.25,3.6,1.91,1.8,3.3,1.29,7.0,1.07,1.73,2.0,1.29,1.3,1.67
bV4anu9t,2026-01-17,04:00,HONG KONG 1,Round 15,North District,Kowloon City,1.73,2.88,5.0,1.14,5.0,1.73,2.0,3.25,1.29,1.33,5.0,6.0,1.01,25.0,1.06,8.5,1.25,3.8,1.67,2.15,2.63,1.47,1.36,2.88,1.08,1.13,2.88
pjRiS13C,2026-01-17,04:00,AUSTRALIA 1,Round 13,Central Coast Mariners,Macarthur FC,3.6,2.25,2.75,1.36,3.0,2.63,1.44,7.0,1.1,3.2,3.5,2.15,1.05,11.0,1.25,4.0,1.85,2.0,3.2,1.36,5.5,1.14,1.67,2.1,1.67,1.29,1.36
hGUaQuYO,2026-01-17,05:35,AUSTRALIA 1,Round 13,Adelaide United,Melbourne Victory,3.25,2.4,2.75,1.29,3.5,2.25,1.57,5.5,1.14,2.75,3.75,2.25,1.03,15.0,1.17,5.0,1.57,2.38,2.38,1.57,4.33,1.22,1.5,2.5,1.57,1.25,1.4
hYcPMccM,2026-01-17,07:00,ETHIOPIA 1,Round 15,Arba Menche,Mechal,4.2,1.78,3.0,1.6,1.98,0.0,0.0,0.0,0.0,3.4,2.77,2.2,1.1,5.0,1.57,2.12,2.75,1.36,5.5,1.1,0.0,0.0,2.3,1.55,1.53,1.36,1.26
ID8vwhjJ,2026-01-17,07:30,TURKEY 2,Round 21,Bandirmaspor,Pendikspor,3.2,2.2,3.2,1.36,3.0,2.75,1.4,7.0,1.1,2.55,3.0,2.55,1.05,11.0,1.29,3.5,1.93,1.88,3.25,1.33,6.5,1.11,1.67,2.1,1.44,1.33,1.44
8O8FrdMs,2026-01-17,07:30,TURKEY 2,Round 21,Hatayspor,Manisa FK,15.0,3.6,1.36,1.14,5.5,1.73,2.0,3.4,1.3,21.0,9.0,1.09,1.01,26.0,1.07,9.0,1.25,4.0,1.67,2.1,2.5,1.5,2.1,1.67,8.0,1.07,1.01
buWj2Sue,2026-01-17,08:00,PORTUGAL 2,Round 18,SC Farense,Oliveirense,2.2,2.25,6.0,1.4,2.75,2.75,1.4,8.0,1.08,1.57,3.4,5.25,1.06,10.0,1.3,3.4,2.03,1.78,3.5,1.29,7.0,1.1,1.91,1.8,1.14,1.29,2.2
b7C0Qmce,2026-01-17,08:00,SPAIN 1 WOM,Round 16,Levante W,Real Madrid W,15.0,3.6,1.3,1.14,4.8,1.95,1.75,4.0,1.2,29.0,10.0,1.05,1.01,18.0,1.07,7.0,1.36,2.88,1.95,1.75,3.4,1.27,2.88,1.36,8.5,1.05,1.01
h2iQGRfl,2026-01-17,08:00,PORTUGAL 2,Round 18,Felgueiras,Leixoes,2.38,2.2,5.0,1.4,2.75,3.0,1.36,8.0,1.08,1.73,3.3,4.33,1.06,10.0,1.3,3.4,2.03,1.78,3.5,1.29,7.0,1.1,1.83,1.83,1.18,1.3,1.91
WA7fnVJE,2026-01-17,08:00,SPAIN 1 WOM,Round 16,Granada CF W,DUX Logrono W,2.3,2.1,4.5,1.36,2.88,2.88,1.36,8.0,1.05,1.67,3.4,4.75,1.03,9.0,1.29,3.3,2.0,1.73,3.6,1.25,7.5,1.06,1.91,1.8,1.17,1.25,2.1
MFfXCl6S,2026-01-17,08:00,ROMANIA 1,Round 22,Unirea Slobozia,UTA Arad,3.75,2.05,3.0,1.44,2.63,3.25,1.33,10.0,1.06,3.1,3.1,2.25,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,1.91,1.8,1.62,1.36,1.36
K62TkuPq,2026-01-17,08:00,THAILAND 1,Round 17,Ayutthaya Utd,Uthai Thani,2.63,2.4,3.2,1.22,3.75,2.2,1.62,5.0,1.14,2.1,3.6,2.9,1.01,17.0,1.14,5.5,1.5,2.55,2.3,1.6,4.1,1.22,1.44,2.63,1.33,1.22,1.62
tMjxlJgd,2026-01-17,08:30,THAILAND 1,Round 17,Chonburi,Lamphun Warrior,2.8,2.2,3.4,1.33,3.0,2.75,1.4,6.5,1.08,2.15,3.3,3.1,1.04,11.0,1.25,3.8,1.87,1.9,3.25,1.33,6.5,1.1,1.67,2.1,1.3,1.29,1.62
YDfjSzm1,2026-01-17,08:30,ASIA AFC ASIAN CUP U23,Play Offs,Uzbekistan U23,China U23,1.7,3.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.3,1.7,3.3,5.0
ziSgMoVj,2026-01-17,08:30,ITALY 1 WOM,Round 10,Parma W,AC Milan W,3.7,2.25,2.5,0.0,0.0,2.4,1.44,0.0,0.0,3.3,3.3,1.98,0.0,0.0,1.23,3.65,1.78,1.91,2.95,1.34,5.4,1.11,1.61,2.04,1.64,1.22,1.23
