Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
C2CWb7GT,EGYPT 2,ROUND 16,2024-01-09,09:00,Tanta,Al Qanah,2.75,1.87,4.35,1.53,2.1,0.0,0.0,0.0,0.0,2.0,2.95,3.65,0.0,0.0,1.5,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24,1.32,1.75,6.3,6.9,14.5,40.0,4.65,5.2,11.0,32.0,6.9,7.8,15.5,45.0,14.0,16.0,32.0,90.0,0.0,0,0,1,0,[70],[],0,0
hr3IbuCk,SAUDI ARABIA 2,ROUND 17,2024-01-09,09:15,Al Batin,Al Jabalain,3.35,1.93,3.3,1.54,2.36,0.0,0.0,0.0,0.0,2.62,3.1,2.6,0.0,0.0,1.5,2.45,2.35,1.53,3.75,1.19,0.0,0.0,1.93,1.7,1.47,1.31,1.47,7.4,7.0,11.75,28.0,6.9,6.1,10.25,25.0,11.75,10.25,17.0,40.0,29.0,26.0,40.0,100.0,900.0,0,0,0,0,[13],[],0,0
Ei4EaLdq,SAUDI ARABIA 2,ROUND 17,2024-01-09,09:15,Hajer,Al-Qaisumah,2.72,2.02,3.9,1.41,2.7,2.7,1.41,0.0,0.0,2.15,3.15,3.3,0.0,0.0,1.28,3.05,1.87,1.83,2.85,1.32,0.0,0.0,1.62,2.02,1.29,1.3,1.7,9.75,9.75,17.5,45.0,8.25,6.2,11.25,30.0,11.25,8.5,12.5,35.0,22.0,16.5,24.0,55.0,400.0,1,0,1,0,[43],[],0,0
tIjpIUGi,EGYPT 2,ROUND 16,2024-01-09,09:30,Abu Qir Semad,Dekernes,3.3,2.0,3.05,1.44,2.32,0.0,0.0,0.0,0.0,2.62,3.2,2.4,0.0,0.0,0.0,0.0,2.05,1.6,0.0,0.0,0.0,0.0,1.85,1.75,1.53,1.29,1.45,8.25,6.2,9.25,19.5,6.5,5.4,8.25,17.0,10.25,8.5,13.0,27.0,23.0,19.0,29.0,60.0,450.0,0,0,0,0,[],[],0,0
SEntJA1o,EGYPT 2,ROUND 16,2024-01-09,09:30,Al-Sekka,Makadi,2.1,2.0,6.6,1.5,2.18,0.0,0.0,0.0,0.0,1.5,3.55,6.3,0.0,0.0,0.0,0.0,2.25,1.5,0.0,0.0,0.0,0.0,2.55,1.45,1.11,1.23,2.5,7.0,10.0,28.0,110.0,4.15,6.4,18.0,70.0,4.85,7.5,21.0,80.0,7.9,12.5,35.0,150.0,0.0,1,1,1,1,[25],[28],0,0
EBbbfROp,EGYPT 2,ROUND 16,2024-01-09,09:30,Proxy,Ghazl El Mahallah,4.1,1.85,2.9,1.52,2.12,0.0,0.0,0.0,0.0,3.35,2.87,2.15,0.0,0.0,1.47,2.32,2.32,1.47,0.0,0.0,0.0,0.0,2.25,1.57,1.65,1.34,1.27,6.5,5.1,7.8,16.5,6.7,5.0,7.7,16.5,13.0,10.0,13.5,29.0,37.0,28.0,37.0,70.0,500.0,0,0,2,2,"[51, 81]","[75, 83]",0,0
Mmxk9Rx8,TURKEY 1,ROUND 16,2024-01-09,11:00,Alanyaspor,Ankaragucu,2.5,2.2,4.5,1.4,2.75,3.0,1.36,8.0,1.08,1.85,3.5,4.0,1.05,11.0,1.3,3.4,2.03,1.83,3.5,1.29,7.0,1.1,1.83,1.83,1.22,1.29,1.91,10.0,11.0,21.0,41.0,7.0,7.0,13.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,29.0,51.0,301.0,0,0,1,1,[48],[68],0,0
ENYtBm8e,TURKEY 1,ROUND 16,2024-01-09,11:00,Pendikspor,Antalyaspor,3.4,2.1,3.25,1.44,2.63,3.0,1.36,9.0,1.07,2.63,3.25,2.6,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,7.0,1.1,1.8,1.91,1.5,1.33,1.44,9.5,8.5,13.0,26.0,8.5,6.5,10.0,21.0,13.0,10.0,15.0,29.0,26.0,21.0,34.0,51.0,251.0,0,1,0,1,[],[19],1.41,1.53
YgKFcaRe,SAUDI ARABIA 2,ROUND 17,2024-01-09,12:35,Jeddah,Al Jandal,2.9,2.02,3.6,1.45,2.6,0.0,0.0,0.0,0.0,2.25,3.3,2.95,0.0,0.0,1.37,2.65,2.05,1.68,3.45,1.22,0.0,0.0,1.87,1.75,1.38,1.29,1.62,8.5,8.0,14.0,35.0,6.8,6.3,11.0,28.0,10.0,9.25,16.5,40.0,21.0,20.0,35.0,90.0,800.0,0,0,0,1,[],[84],0,0
8pYpA7N1,TURKEY 1,ROUND 16,2024-01-09,14:00,Kasimpasa,Basaksehir,2.88,2.3,3.4,1.3,3.4,2.5,1.5,6.0,1.13,2.25,3.6,2.8,1.04,13.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,1.4,1.29,1.62,15.0,12.0,17.0,29.0,10.0,7.0,11.0,21.0,13.0,9.5,12.0,26.0,21.0,17.0,23.0,41.0,126.0,0,1,0,3,[],"[24, 54, 69]",0.58,2.35
ADtE9ell,TURKEY 1,ROUND 16,2024-01-09,14:00,Rizespor,Besiktas,3.0,2.25,3.25,1.33,3.25,2.63,1.44,6.5,1.11,2.38,3.6,2.7,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,1.44,1.29,1.53,13.0,11.0,15.0,29.0,10.0,7.0,10.0,21.0,13.0,9.5,13.0,26.0,23.0,19.0,23.0,41.0,151.0,0,2,0,4,[],"[4, 45, 46, 79]",1.39,1.68
p8EaQJRQ,ENGLAND 5,ROUND 23,2024-01-09,16:45,AFC Fylde,Hartlepool,2.5,2.5,3.5,1.25,3.75,2.1,1.67,5.0,1.17,2.0,3.5,3.25,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.44,2.63,1.33,1.29,1.8,19.0,17.0,21.0,41.0,13.0,7.5,12.0,23.0,13.0,9.0,10.0,23.0,21.0,15.0,19.0,29.0,81.0,2,0,2,1,"[17, 20]",[74],0,0
jkiSLwzr,ENGLAND 5,ROUND 23,2024-01-09,16:45,Barnet,Dag & Red,2.5,2.38,4.0,1.3,3.4,2.5,1.5,6.0,1.13,1.85,3.5,3.75,1.03,15.0,1.18,4.5,1.65,2.2,2.5,1.5,4.5,1.18,1.57,2.25,1.25,1.29,1.91,15.0,15.0,21.0,41.0,9.5,7.0,13.0,29.0,11.0,8.5,12.0,29.0,17.0,13.0,21.0,41.0,126.0,1,1,2,1,"[45, 60]",[27],0,0
2moz9IJN,NORTHERN IRELAND 1,ROUND 16,2024-01-09,16:45,Dundela,Institute,2.45,2.3,3.65,0.0,0.0,2.2,1.53,0.0,0.0,1.95,3.7,3.25,0.0,0.0,1.19,3.7,1.5,2.25,2.2,1.53,3.45,1.22,1.47,2.32,1.28,1.24,1.82,16.0,14.0,21.0,45.0,10.75,7.7,11.5,25.0,12.0,8.5,11.75,26.0,19.0,13.5,19.0,40.0,200.0,0,0,1,2,[57],"[61, 84]",0,0
r1cXOwob,MEXICO 2,CLAUSURA ,2024-01-09,22:05,Cimarrones de Sonora,Leones Negros,2.62,2.27,3.45,1.33,3.05,2.47,1.5,5.2,1.13,2.07,3.75,3.0,1.04,8.5,1.22,3.85,1.65,2.15,2.57,1.45,4.35,1.18,1.6,2.2,1.39,1.25,1.75,8.5,11.75,17.0,37.0,9.5,7.4,10.75,23.0,11.25,8.75,13.0,28.0,19.5,15.0,22.0,50.0,300.0,1,1,1,1,[28],[24],0,0
