Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
EmdsPf1m,ECUADOR 2,ROUND 12,2024-05-29,00:00,Ind. Juniors,San Antonio,2.12,2.12,5.6,1.42,2.47,0.0,0.0,0.0,0.0,1.55,3.8,5.4,0.0,0.0,1.32,2.82,1.93,1.7,3.2,1.26,0.0,0.0,2.02,1.62,1.14,1.22,2.37,9.25,12.5,30.0,110.0,5.8,7.5,18.5,65.0,6.5,8.5,21.0,75.0,10.5,13.5,35.0,120.0,0.0,1,0,2,0,"[1, 55]",[],0,0
QkrdRC3t,COPA LIBERTADORES,GROUP STAGE ,2024-05-29,00:00,Bolivar (Bol),Palestino (Chi),1.8,2.63,7.0,1.25,3.75,2.2,1.62,5.0,1.17,1.36,4.75,9.5,1.03,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.8,1.95,1.07,1.18,3.0,17.0,23.0,41.0,81.0,9.0,9.5,23.0,51.0,7.5,8.5,17.0,51.0,9.5,11.0,23.0,51.0,201.0,1,0,3,1,"[35, 46, 87]",[68],0.89,0.93
lUjUVheP,COPA LIBERTADORES,GROUP STAGE ,2024-05-29,00:00,Flamengo RJ (Bra),Millonarios (Col),1.53,2.88,13.0,1.25,3.75,2.2,1.62,5.0,1.17,1.17,7.5,17.0,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,2.5,1.5,1.03,1.1,5.0,15.0,29.0,67.0,251.0,7.5,15.0,41.0,126.0,5.5,11.0,34.0,101.0,6.5,12.0,41.0,101.0,0.0,3,0,3,0,"[7, 25, 44]",[],2.44,0.64
r9oXOj9N,COLOMBIA 2,APERTURA ,2024-05-29,00:30,Cartagena,Huila,2.55,1.95,4.35,1.42,2.35,2.45,1.38,0.0,0.0,1.95,3.1,3.6,0.0,0.0,1.33,3.1,1.83,1.8,3.5,1.28,0.0,0.0,1.83,1.9,1.24,1.3,1.78,9.5,9.25,17.0,40.0,6.5,5.4,10.0,25.0,8.25,7.0,10.5,27.0,15.0,12.5,19.0,40.0,250.0,0,0,2,0,"[65, 82]",[],0,0
h69yO1tk,COPA SUDAMERICANA,GROUP STAGE ,2024-05-29,00:30,Coquimbo (Chi),Bragantino (Bra),4.33,2.2,2.5,1.36,3.0,2.75,1.4,8.0,1.08,4.0,3.5,1.91,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.8,1.91,1.83,1.29,1.22,11.0,7.5,9.0,15.0,12.0,6.5,9.0,15.0,21.0,13.0,15.0,26.0,41.0,34.0,41.0,51.0,201.0,1,0,1,1,[41],[90],1.38,1.39
I9p9pMhQ,COPA SUDAMERICANA,GROUP STAGE ,2024-05-29,00:30,Delfin (Ecu),Tomayapo (Bol),1.57,2.75,12.0,1.29,3.5,2.38,1.53,5.5,1.14,1.18,7.5,13.0,1.03,17.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,2.63,1.44,1.04,1.1,4.5,13.0,23.0,51.0,201.0,7.0,13.0,34.0,101.0,5.5,11.0,34.0,81.0,6.5,12.0,41.0,126.0,0.0,2,3,4,3,"[3, 22, 75, 76]","[1, 11, 32]",3.63,1.07
Ono5o2wK,COPA SUDAMERICANA,GROUP STAGE ,2024-05-29,00:30,Internacional (Bra),Belgrano (Arg),2.05,2.2,7.5,1.44,2.63,3.25,1.33,9.0,1.07,1.48,4.2,7.5,1.08,8.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.38,1.53,1.1,1.22,2.63,8.0,13.0,34.0,81.0,5.5,8.0,23.0,67.0,6.0,9.0,26.0,67.0,9.0,15.0,41.0,101.0,0.0,1,2,1,2,[39],"[45, 45]",0.96,1.06
AsKWOsRr,COPA SUDAMERICANA,GROUP STAGE ,2024-05-29,00:30,Racing Club (Arg),Sp. Luqueno (Par),1.62,2.88,9.5,1.25,3.75,2.2,1.62,5.0,1.17,1.22,6.5,11.0,1.02,19.0,1.14,5.5,1.48,2.6,2.2,1.62,3.75,1.25,2.0,1.73,1.05,1.11,4.0,17.0,23.0,51.0,126.0,9.0,12.0,26.0,67.0,6.5,10.0,23.0,51.0,7.5,11.0,29.0,67.0,351.0,2,0,3,0,"[10, 35, 81]",[],2.60,0.11
O2Nt7dfL,UKRAINE 1,RELEGATION ,2024-05-29,09:30,Epitsentr,Veres-Rivne,5.6,2.1,2.15,1.44,2.42,2.52,1.4,0.0,0.0,5.4,3.7,1.57,0.0,0.0,1.34,2.75,2.0,1.65,3.3,1.24,0.0,0.0,2.05,1.6,2.32,1.23,1.14,9.0,5.6,6.5,10.75,12.0,7.4,8.5,14.0,30.0,18.5,21.0,35.0,110.0,65.0,75.0,120.0,700.0,0,0,0,0,0,0,0,0
SUIEnBqm,JAPAN 1,ROUND 9,2024-05-29,10:00,Yokohama F. Marinos,Kashiwa Reysol,3.0,2.3,3.1,1.3,3.4,2.5,1.5,6.0,1.13,2.5,3.5,2.7,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.53,2.38,1.44,1.29,1.5,15.0,12.0,15.0,26.0,11.0,7.0,10.0,19.0,15.0,10.0,11.0,23.0,26.0,19.0,23.0,34.0,126.0,2,0,4,0,"[11, 43, 65, 90]",[],2.71,1.05
