Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
dYCjUVKN,POLAND 1,ROUND 13,2025-10-24,13:00,Termalica B-B.,Zaglebie,3.0,2.3,3.2,1.33,3.25,2.5,1.5,6.5,1.11,2.5,3.5,2.7,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.57,2.25,1.44,1.29,1.5,13.0,11.0,15.0,26.0,10.0,6.5,10.0,21.0,13.0,10.0,12.0,26.0,26.0,19.0,23.0,41.0,151.0
4jxxScoA,AUSTRIA 2,ROUND 11,2025-10-24,13:00,A. Klagenfurt,Sturm Graz II,2.2,2.32,4.45,1.32,3.1,2.37,1.52,4.9,1.14,1.67,3.95,4.3,1.04,8.75,1.2,4.1,1.6,2.2,2.42,1.5,4.05,1.2,1.62,2.18,1.22,1.23,2.18,8.75,15.0,27.0,70.0,9.0,7.9,14.0,37.0,9.25,8.25,13.5,35.0,13.5,12.0,20.0,50.0,300.0
25II57U7,AUSTRIA 2,ROUND 11,2025-10-24,13:00,Bregenz,Kapfenberg,3.1,2.22,3.0,1.34,3.0,2.42,1.5,5.1,1.13,2.57,3.5,2.47,1.04,8.25,1.22,3.8,1.67,2.07,2.6,1.44,4.35,1.17,1.57,2.27,1.53,1.27,1.5,8.25,10.5,14.0,27.0,10.5,6.9,9.5,18.0,14.5,9.75,12.0,23.0,29.0,19.5,24.0,45.0,300.0
zwa99kVr,AUSTRIA 2,ROUND 11,2025-10-24,13:00,First Vienna,Admira,3.9,2.18,2.52,1.39,2.8,2.67,1.42,5.8,1.1,3.5,3.45,2.0,1.07,6.8,1.36,2.9,2.07,1.67,3.55,1.25,6.2,1.09,1.91,1.8,1.8,1.28,1.31,6.8,6.6,8.75,17.0,9.25,6.6,8.75,17.0,17.0,12.5,16.5,32.0,45.0,32.0,45.0,90.0,800.0
fuFA7Tae,AUSTRIA 2,ROUND 11,2025-10-24,13:00,Liefering,St. Polten,3.9,2.3,2.4,1.33,3.05,2.42,1.5,5.1,1.13,3.55,3.8,1.87,1.04,8.5,1.21,3.95,1.62,2.15,2.52,1.47,4.2,1.19,1.6,2.18,1.93,1.24,1.3,8.5,9.0,10.0,16.0,13.0,7.5,8.5,13.5,21.0,12.0,13.0,21.0,50.0,28.0,30.0,50.0,300.0
r1e5TAME,AUSTRIA 2,ROUND 11,2025-10-24,13:00,Stripfing,Hertha Wels,2.6,2.15,3.8,1.38,2.8,2.62,1.44,5.7,1.11,2.0,3.5,3.4,1.05,7.7,1.26,3.5,1.78,1.93,2.85,1.37,4.9,1.14,1.67,2.07,1.32,1.27,1.8,7.7,11.25,19.0,45.0,8.0,6.8,11.5,28.0,10.0,8.5,13.5,32.0,18.0,15.5,24.0,55.0,400.0
pl2MAitJ,CROATIA 1,ROUND 11,2025-10-24,13:00,Gorica,Hajduk Split,5.0,2.1,2.4,1.44,2.63,3.0,1.36,9.0,1.07,4.0,3.75,1.75,1.06,9.5,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,2.0,1.73,2.0,1.25,1.22,9.5,6.0,8.0,15.0,10.0,7.5,9.0,15.0,21.0,15.0,19.0,29.0,41.0,41.0,41.0,67.0,900.0
Ykx7vSLi,GERMANY 2,ROUND 10,2025-10-24,13:30,Schalke,Darmstadt,2.75,2.3,3.4,1.3,3.4,2.5,1.5,6.0,1.13,2.25,3.3,3.2,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,1.36,1.33,1.62,13.0,13.0,17.0,34.0,10.0,6.5,12.0,23.0,12.0,9.5,11.0,29.0,21.0,17.0,23.0,34.0,126.0
IsfKGOTp,GERMANY 2,ROUND 10,2025-10-24,13:30,Greuther Furth,Karlsruher SC,3.1,2.4,2.88,1.25,3.75,2.2,1.62,5.0,1.17,2.7,3.6,2.4,1.03,17.0,1.14,5.5,1.53,2.4,2.25,1.57,4.0,1.22,1.44,2.63,1.53,1.29,1.44,17.0,12.0,15.0,23.0,13.0,7.5,10.0,17.0,17.0,11.0,11.0,21.0,29.0,19.0,23.0,34.0,101.0
ld9c6lM7,SPAIN 3,GROUP 1,2025-10-24,14:00,Merida AD,Ponferradina,3.1,2.05,3.4,1.44,2.63,3.25,1.33,7.5,1.07,2.5,3.0,2.6,1.06,8.0,1.36,3.0,2.15,1.67,3.75,1.25,7.0,1.08,1.83,1.83,1.4,1.3,1.44,8.0,8.5,13.0,29.0,8.0,6.0,11.0,23.0,12.0,11.0,15.0,34.0,23.0,21.0,34.0,51.0,600.0
AJo0JBIk,TURKEY 2,ROUND 11,2025-10-24,14:00,Sivasspor,Hatayspor,1.83,2.6,6.5,1.29,3.5,2.25,1.57,5.5,1.14,1.4,5.0,6.25,1.03,17.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.83,1.83,1.13,1.17,2.75,17.0,19.0,34.0,67.0,8.0,10.0,19.0,41.0,7.5,8.5,19.0,41.0,9.5,11.0,23.0,51.0,251.0
C41kxdel,TURKEY 1,ROUND 10,2025-10-24,14:00,Karagumruk,Kayserispor,2.88,2.25,3.5,1.33,3.25,2.63,1.44,6.5,1.11,2.2,3.5,2.95,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,1.36,1.29,1.62,12.0,11.0,15.0,29.0,9.0,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,17.0,23.0,41.0,151.0
t2QrS5rn,DENMARK 1,ROUND 13,2025-10-24,14:00,Aarhus,Nordsjaelland,2.3,2.4,4.33,1.29,3.5,2.38,1.53,5.5,1.14,0.0,0.0,0.0,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.33,1.2,1.57,2.25,1.22,1.25,1.95,15.0,15.0,23.0,41.0,9.5,7.5,13.0,29.0,10.0,8.5,13.0,34.0,15.0,13.0,21.0,41.0,126.0
OzRMwrae,SWEDEN 2,ROUND 28,2025-10-24,14:00,Orgryte,Vasteras SK,3.2,2.4,2.88,1.29,3.5,2.25,1.57,5.5,1.14,2.7,3.75,2.3,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.5,2.5,1.57,1.25,1.44,17.0,11.0,13.0,23.0,13.0,7.5,9.5,17.0,17.0,10.0,12.0,21.0,29.0,19.0,23.0,34.0,101.0
2HdZratB,DENMARK 2,ROUND 14,2025-10-24,14:00,B.93,Horsens,4.33,2.3,2.38,1.33,3.25,2.5,1.5,6.5,1.11,3.9,3.7,1.76,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,1.95,1.29,1.25,13.0,8.5,9.5,15.0,13.0,7.5,8.5,13.0,21.0,13.0,15.0,23.0,41.0,29.0,34.0,41.0,151.0
vDI5yHYp,DENMARK 2,ROUND 14,2025-10-24,14:00,Kolding IF,Middelfart,1.95,2.4,6.5,1.33,3.25,2.5,1.5,6.0,1.13,1.41,4.2,6.25,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.83,1.83,1.13,1.22,2.63,13.0,17.0,34.0,67.0,7.0,8.5,19.0,41.0,7.0,8.5,19.0,41.0,10.0,12.0,26.0,51.0,251.0
l4TKC7SQ,SWITZERLAND 2,ROUND 11,2025-10-24,14:30,Stade Nyonnais,Yverdon,5.1,2.35,2.05,1.32,3.15,2.35,1.53,4.9,1.14,5.3,4.1,1.55,1.04,8.75,1.19,4.15,1.6,2.22,2.4,1.5,4.0,1.21,1.67,2.07,2.45,1.21,1.16,8.75,8.5,8.25,11.75,18.0,8.25,8.0,11.5,35.0,16.5,14.5,21.0,100.0,45.0,40.0,55.0,350.0
hxzCETcE,SWITZERLAND 2,ROUND 11,2025-10-24,14:30,Xamax,Rapperswil-Jona,2.52,2.22,3.8,1.34,3.0,2.42,1.5,5.1,1.13,1.98,3.6,3.4,1.04,8.5,1.21,3.95,1.62,2.15,2.5,1.47,4.2,1.19,1.57,2.27,1.32,1.26,1.83,8.5,13.0,21.0,50.0,9.5,7.1,11.5,27.0,11.0,8.5,12.0,29.0,18.5,14.0,20.0,45.0,250.0
KYUBu4Mk,ROMANIA 1,ROUND 14,2025-10-24,14:30,FC Arges,Din. Bucuresti,3.75,2.05,3.1,1.44,2.63,3.25,1.33,9.0,1.07,3.1,3.1,2.4,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.83,1.83,1.53,1.36,1.36,8.0,7.5,11.0,23.0,9.0,6.0,10.0,21.0,15.0,12.0,15.0,34.0,34.0,26.0,41.0,51.0,301.0
fHhvgfS0,PORTUGAL 2,ROUND 8,2025-10-24,14:45,Torreense,Oliveirense,2.2,2.25,5.5,1.36,3.0,2.75,1.4,7.0,1.1,1.62,3.7,4.75,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.83,1.83,1.17,1.25,2.1,11.0,13.0,26.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0
MgiprGED,NETHERLANDS 2,ROUND 13,2025-10-24,15:00,Jong Utrecht,Oss,2.63,2.38,3.6,1.3,3.4,2.38,1.53,6.0,1.13,2.05,3.8,3.05,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.57,2.25,1.36,1.25,1.7,15.0,13.0,19.0,34.0,10.0,7.5,11.0,23.0,12.0,9.0,13.0,26.0,19.0,15.0,21.0,41.0,126.0
EmvW5J6K,NETHERLANDS 2,ROUND 13,2025-10-24,15:00,Jong Ajax,FC Emmen,3.4,2.5,2.6,1.25,3.75,2.1,1.67,4.5,1.18,2.95,3.8,2.05,1.02,19.0,1.13,6.0,1.48,2.6,2.1,1.67,3.5,1.29,1.44,2.63,1.7,1.25,1.36,21.0,13.0,13.0,21.0,15.0,8.0,9.5,15.0,19.0,12.0,11.0,19.0,34.0,21.0,23.0,29.0,81.0
6mdF8rNP,BELGIUM 2,ROUND 11,2025-10-24,15:00,Seraing,K. Lierse S.K.,3.4,2.25,3.0,1.33,3.25,2.63,1.44,6.5,1.11,0.0,0.0,0.0,1.04,12.0,1.25,3.75,1.8,2.0,3.0,1.36,5.5,1.14,1.62,2.2,1.57,1.29,1.44,12.0,9.5,12.0,23.0,10.0,7.0,9.5,19.0,15.0,11.0,13.0,26.0,29.0,21.0,26.0,41.0,151.0
YXK20cUs,NETHERLANDS 2,ROUND 13,2025-10-24,15:00,Helmond,Dordrecht,2.75,2.4,3.4,1.29,3.5,2.25,1.57,5.5,1.14,2.1,3.8,2.95,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.53,2.38,1.36,1.25,1.67,17.0,13.0,17.0,34.0,11.0,7.5,11.0,21.0,13.0,9.0,12.0,23.0,21.0,15.0,21.0,34.0,126.0
Io0QnGL0,SAUDI ARABIA 1,ROUND 6,2025-10-24,15:00,Al Ittihad,Al Hilal,3.75,2.63,2.1,1.2,4.33,2.0,1.8,4.0,1.22,3.75,4.33,1.73,1.02,12.0,1.1,6.5,1.36,3.0,1.83,1.83,3.0,1.36,1.4,2.75,2.0,1.2,1.25,26.0,13.0,12.0,17.0,21.0,9.5,9.5,12.0,26.0,15.0,12.0,17.0,41.0,26.0,23.0,29.0,81.0
vVNAbyaf,NETHERLANDS 2,ROUND 13,2025-10-24,15:00,Eindhoven FC,Venlo,3.6,2.38,2.63,1.3,3.4,2.38,1.53,6.0,1.13,3.05,3.8,2.05,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.57,2.25,1.7,1.25,1.36,15.0,10.0,12.0,19.0,13.0,7.5,9.0,15.0,19.0,11.0,13.0,21.0,34.0,23.0,26.0,41.0,126.0
0pCJdFT6,NETHERLANDS 2,ROUND 13,2025-10-24,15:00,De Graafschap,Jong PSV,2.0,2.75,4.5,1.18,4.5,1.93,1.88,3.75,1.25,1.51,4.75,4.5,1.01,29.0,1.08,8.0,1.33,3.4,1.8,1.91,2.75,1.4,1.4,2.75,1.18,1.18,2.38,29.0,23.0,34.0,51.0,15.0,11.0,15.0,29.0,12.0,9.0,13.0,26.0,15.0,11.0,17.0,29.0,81.0
8AFRfgbJ,NETHERLANDS 2,ROUND 13,2025-10-24,15:00,Almere City,Jong AZ,2.1,2.6,4.33,1.22,4.0,2.1,1.67,4.5,1.18,1.62,4.2,4.33,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.5,2.5,1.2,1.22,2.15,21.0,19.0,29.0,51.0,12.0,9.0,15.0,29.0,11.0,8.5,12.0,29.0,15.0,12.0,19.0,34.0,101.0
QRcypxp1,NETHERLANDS 2,ROUND 13,2025-10-24,15:00,Waalwijk,Cambuur,3.25,2.5,2.75,1.25,3.75,2.2,1.62,5.0,1.17,2.95,3.8,2.2,1.02,19.0,1.14,5.5,1.5,2.5,2.2,1.62,3.75,1.25,1.44,2.63,1.62,1.25,1.36,19.0,12.0,15.0,21.0,15.0,7.5,9.5,15.0,19.0,11.0,11.0,19.0,34.0,21.0,23.0,29.0,81.0
vBaTobFl,NETHERLANDS 2,ROUND 13,2025-10-24,15:00,Vitesse,Roda,3.2,2.4,2.75,1.29,3.5,2.25,1.57,5.5,1.14,2.7,3.75,2.2,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.5,2.5,1.62,1.25,1.4,17.0,12.0,13.0,23.0,13.0,7.5,9.5,17.0,17.0,11.0,12.0,21.0,29.0,21.0,23.0,34.0,101.0
rBADvat3,FRANCE 2,ROUND 11,2025-10-24,15:00,Pau FC,Dunkerque,2.75,2.2,3.75,1.36,3.0,2.75,1.4,7.0,1.1,2.15,3.5,3.2,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.73,2.0,1.36,1.29,1.67,11.0,10.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,15.0,34.0,19.0,17.0,26.0,41.0,201.0
p25dvjnK,FRANCE 2,ROUND 11,2025-10-24,15:00,Bastia,Laval,2.88,2.0,4.5,1.5,2.5,3.5,1.29,11.0,1.05,2.1,3.2,3.75,1.1,7.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.1,1.67,1.25,1.36,1.7,7.0,9.0,17.0,41.0,6.0,6.0,13.0,34.0,9.0,9.5,17.0,41.0,19.0,19.0,34.0,67.0,1250.0
xYsWr9an,NETHERLANDS 1,ROUND 10,2025-10-24,15:00,Heerenveen,NAC Breda,2.2,2.5,4.5,1.25,3.75,2.25,1.57,5.5,1.14,1.7,4.1,4.2,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.57,2.25,1.22,1.22,2.1,17.0,17.0,23.0,41.0,10.0,8.0,13.0,29.0,10.0,8.5,13.0,29.0,15.0,12.0,21.0,41.0,126.0
APQgKUfl,FRANCE 2,ROUND 11,2025-10-24,15:00,Guingamp,Clermont,2.25,2.3,4.75,1.33,3.25,2.63,1.44,6.5,1.11,1.7,3.8,4.5,1.04,13.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.8,1.91,1.18,1.25,2.1,12.0,13.0,23.0,51.0,7.5,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
vs4TpuVI,BELGIUM 2,ROUND 11,2025-10-24,15:00,Francs Borains,Gent U23,2.88,2.25,3.5,1.36,3.0,2.63,1.44,7.0,1.1,2.25,3.3,2.8,1.05,11.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.67,2.1,1.36,1.3,1.53,12.0,10.0,15.0,29.0,9.0,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,19.0,26.0,41.0,151.0
WCbpWT9E,FRANCE 2,ROUND 11,2025-10-24,15:00,Le Mans,Boulogne,2.75,2.05,4.33,1.44,2.63,3.25,1.33,10.0,1.06,2.05,3.4,3.5,1.07,8.5,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.8,1.29,1.3,1.73,8.5,9.0,17.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,19.0,19.0,34.0,51.0,900.0
4nnTYT9s,FRANCE 2,ROUND 11,2025-10-24,15:00,Reims,Troyes,2.63,2.2,4.0,1.36,3.0,2.75,1.4,7.0,1.1,2.05,3.6,3.4,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.0,1.13,1.73,2.0,1.3,1.29,1.73,11.0,11.0,17.0,41.0,8.0,7.0,12.0,26.0,10.0,9.0,15.0,34.0,19.0,17.0,26.0,41.0,201.0
h8IAGnfD,FRANCE 2,ROUND 11,2025-10-24,15:00,Red Star,Grenoble,2.4,2.1,5.0,1.44,2.63,3.0,1.36,9.0,1.07,1.8,3.5,4.33,1.06,10.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,1.2,1.29,1.95,9.0,11.0,21.0,51.0,6.5,7.0,15.0,41.0,8.0,9.0,17.0,41.0,15.0,15.0,29.0,51.0,351.0
QPbHhnye,SWITZERLAND 2,ROUND 11,2025-10-24,15:15,Aarau,Wil,2.12,2.32,4.75,1.32,3.1,2.37,1.52,5.0,1.14,1.62,4.05,4.65,1.04,8.75,1.2,4.05,1.6,2.18,2.42,1.5,4.1,1.2,1.67,2.07,1.2,1.22,2.3,8.75,15.5,29.0,75.0,8.5,8.0,15.0,40.0,8.75,8.0,14.5,40.0,12.5,11.75,21.0,55.0,350.0
tpB9XzTp,ITALY 2,ROUND 9,2025-10-24,15:30,Modena,Empoli,2.4,2.1,5.0,1.44,2.63,3.25,1.33,9.0,1.07,1.76,3.4,4.75,1.07,9.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,2.0,1.75,1.18,1.3,1.95,8.0,11.0,23.0,51.0,6.0,6.5,17.0,41.0,7.5,9.0,19.0,51.0,13.0,17.0,34.0,67.0,451.0
A3cNl7zp,GERMANY 1,ROUND 8,2025-10-24,15:30,Werder Bremen,Union Berlin,2.63,2.3,3.75,1.33,3.25,2.5,1.5,6.5,1.11,2.15,3.4,3.4,1.04,12.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.62,2.2,1.3,1.3,1.67,12.0,13.0,19.0,34.0,9.5,6.5,12.0,26.0,11.0,9.0,12.0,29.0,21.0,15.0,23.0,41.0,151.0
8Ct9nDzh,POLAND 1,ROUND 13,2025-10-24,15:30,Motor Lublin,Widzew Lodz,3.25,2.3,3.0,1.33,3.25,2.5,1.5,6.5,1.11,2.88,3.5,2.4,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,1.53,1.29,1.4,13.0,10.0,13.0,23.0,11.0,6.5,9.5,17.0,15.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,151.0
CC7wXtCk,SPAIN 2,ROUND 11,2025-10-24,15:30,Huesca,Las Palmas,3.75,1.91,3.6,1.62,2.2,4.0,1.22,13.0,1.04,2.82,2.82,2.65,1.13,6.0,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.25,1.57,1.44,1.4,1.4,5.5,6.0,11.0,29.0,6.5,6.0,12.0,29.0,12.0,12.0,21.0,41.0,29.0,29.0,41.0,81.0,251.0
z34HLUMk,ITALY 3,GROUP C,2025-10-24,15:30,Foggia,Altamura,3.05,2.0,3.55,1.47,2.5,3.0,1.34,6.6,1.08,2.35,3.1,2.85,1.08,6.6,1.36,2.9,2.07,1.67,3.5,1.26,6.1,1.09,1.8,1.9,1.42,1.32,1.57,6.6,8.25,14.0,35.0,7.5,6.1,10.5,26.0,11.5,9.25,14.5,37.0,25.0,20.0,32.0,70.0,600.0
Gh6XiyEi,ITALY 3,GROUP A,2025-10-24,15:30,Novara,Virtus Verona,2.47,2.05,4.55,1.47,2.52,3.0,1.34,6.6,1.08,1.83,3.35,3.95,1.07,6.7,1.36,2.92,2.05,1.7,3.5,1.26,6.1,1.09,1.91,1.8,1.25,1.28,1.95,6.7,10.0,21.0,65.0,6.4,6.6,14.0,40.0,8.25,8.5,16.5,50.0,15.0,15.5,30.0,90.0,800.0
j5o81ntR,BELGIUM 1,ROUND 12,2025-10-24,15:45,Charleroi,Anderlecht,3.5,2.2,3.0,1.36,3.0,2.75,1.4,7.0,1.1,3.0,3.4,2.3,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.7,2.05,1.57,1.3,1.36,11.0,8.5,12.0,21.0,10.0,6.5,9.5,19.0,15.0,11.0,13.0,26.0,29.0,23.0,29.0,41.0,201.0
fiTZHU1U,NORTHERN IRELAND 1,ROUND 13,2025-10-24,15:45,Annagh,Warrenpoint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6uvXqg7c,IRELAND 1,ROUND 35,2025-10-24,15:45,Galway,Drogheda,2.63,2.1,4.0,1.4,2.75,3.0,1.36,8.0,1.08,2.0,3.4,3.5,1.06,9.5,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.8,1.95,1.29,1.3,1.8,9.5,10.0,17.0,41.0,7.0,6.5,12.0,29.0,9.5,9.0,15.0,41.0,19.0,17.0,29.0,51.0,301.0
