Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
S2M3vggB,AUSTRALIA 1,ROUND 7,2024-12-07,01:00,Auckland FC,Wellington Phoenix,2.38,2.1,5.5,1.44,2.63,3.25,1.33,9.0,1.07,1.73,3.6,5.0,1.07,9.0,1.33,3.4,2.1,1.73,3.75,1.29,7.0,1.1,1.95,1.8,1.17,1.29,2.05,9.0,12.0,26.0,51.0,6.5,6.5,17.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0,1,0,2,1,"[31, 70]",[82],0.88,0.93
fsba2V5D,AUSTRALIA 1,ROUND 7,2024-12-07,04:00,Newcastle Jets,Adelaide United,4.0,2.6,2.25,1.22,4.0,2.1,1.67,4.5,1.18,4.0,4.33,1.75,1.02,19.0,1.13,6.0,1.44,2.75,2.1,1.73,3.5,1.3,1.44,2.63,2.0,1.2,1.22,23.0,12.0,12.0,17.0,19.0,9.0,9.0,12.0,26.0,13.0,13.0,17.0,41.0,26.0,26.0,34.0,101.0,0,1,0,1,[],[14],1.51,1.67
zwynQYcK,AUSTRALIA 1,ROUND 7,2024-12-07,04:00,Western United,Macarthur FC,3.1,2.38,3.0,1.29,3.5,2.25,1.57,5.5,1.14,2.7,3.5,2.5,1.03,15.0,1.17,5.0,1.53,2.5,2.3,1.62,4.0,1.25,1.44,2.63,1.5,1.29,1.44,17.0,13.0,15.0,26.0,13.0,7.0,10.0,17.0,17.0,10.0,11.0,21.0,29.0,19.0,21.0,29.0,101.0,0,0,0,0,[],[],1.29,0.39
IRoXKHdl,JAPAN 2,PROMOTION ,2024-12-07,04:05,Okayama,Vegalta Sendai,2.88,2.05,4.0,1.5,2.5,3.4,1.3,10.0,1.06,2.2,3.0,3.6,1.08,8.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.83,1.83,1.29,1.36,1.67,8.0,9.5,17.0,41.0,7.0,6.0,13.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,34.0,51.0,301.0,1,0,2,0,"[20, 61]",[],0,0
GdpREuOF,ROMANIA 2,ROUND 16,2024-12-07,06:00,Concordia,Mioveni,1.95,2.15,7.5,1.47,2.5,3.05,1.33,6.8,1.07,1.4,4.15,7.9,1.08,6.6,1.38,2.82,2.1,1.65,3.65,1.24,6.4,1.08,2.5,1.47,1.09,1.2,2.92,6.6,15.0,50.0,200.0,5.0,8.5,27.0,120.0,5.3,9.25,29.0,150.0,8.25,14.0,45.0,200.0,101.0,5,0,9,0,"[2, 4, 22, 34, 45, 63, 65, 77, 85]",[],0,0
8CIy4O9c,ROMANIA 2,ROUND 16,2024-12-07,06:00,CSC Dumbravita,Afumati,2.42,2.07,4.7,1.45,2.55,2.95,1.35,6.5,1.08,1.82,3.4,4.3,1.08,6.4,1.39,2.77,2.15,1.62,3.75,1.23,6.5,1.08,2.0,1.72,1.23,1.28,1.98,6.4,10.0,22.0,70.0,5.9,6.5,14.5,45.0,7.7,8.5,18.0,60.0,14.5,16.0,35.0,100.0,1000.0,0,1,0,1,[],[14],0,0
zP9h0t9M,ROMANIA 2,ROUND 16,2024-12-07,06:00,CSM Focsani,Selimbar,3.75,1.88,3.25,1.57,2.25,3.5,1.26,7.7,1.05,3.0,2.87,2.52,1.13,5.2,1.57,2.27,2.65,1.42,4.85,1.15,8.25,1.04,2.15,1.62,1.52,1.37,1.39,5.2,6.0,10.75,27.0,6.5,5.8,10.25,26.0,13.0,11.75,19.0,50.0,37.0,35.0,60.0,120.0,101.0,1,1,2,1,"[10, 84]",[13],0,0
rVWJG1g3,ROMANIA 2,ROUND 16,2024-12-07,06:00,CSM Slatina,Corvinul,2.32,2.02,5.5,1.47,2.52,2.9,1.36,6.4,1.08,1.7,3.2,5.5,1.09,6.2,1.39,2.75,2.15,1.62,3.75,1.23,6.6,1.08,2.02,1.7,1.16,1.3,2.12,6.2,13.0,32.0,120.0,5.4,6.3,17.0,60.0,7.0,8.25,17.0,60.0,13.0,15.5,32.0,90.0,900.0,0,0,1,0,[90],[],0,0
t6QktLHj,ROMANIA 2,ROUND 16,2024-12-07,07:00,CSM Resita,FC Voluntari,4.1,2.05,2.65,1.45,2.55,2.95,1.35,6.5,1.08,3.6,3.25,2.02,1.08,6.4,1.39,2.75,2.15,1.62,3.75,1.23,6.5,1.08,1.93,1.78,1.78,1.31,1.29,6.4,6.3,8.75,18.0,9.0,6.2,8.75,18.0,18.0,12.5,16.5,32.0,55.0,37.0,45.0,90.0,800.0,0,0,0,2,[],"[88, 90]",0,0
CtTJXLGl,BULGARIA 1,ROUND 19,2024-12-07,07:30,Lok. Plovdiv,Beroe,4.33,1.91,3.1,1.57,2.25,3.75,1.25,13.0,1.04,3.4,3.2,2.25,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.2,1.62,1.62,1.36,1.3,6.5,6.0,9.0,21.0,7.5,6.5,10.0,21.0,15.0,13.0,19.0,41.0,41.0,34.0,41.0,81.0,351.0,0,1,1,2,[83],"[6, 65]",0,0
