Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
YRPPkcSF,FINLAND 1,-,2025-07-04,12:00,AC Oulu,KuPS,4.33,2.3,2.4,1.29,3.2,2.4,1.5,5.6,1.11,3.9,3.4,1.8,1.02,13.0,1.18,4.35,1.66,2.1,2.8,1.38,5.4,1.11,1.67,2.1,1.83,1.29,1.22,13.0,8.5,9.5,15.0,13.0,7.0,8.5,13.0,23.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0
rVdI9hMt,FINLAND 2,-,2025-07-04,12:30,JaPS,SalPa,2.02,2.45,4.6,1.23,3.7,2.18,1.58,4.7,1.15,1.57,4.15,4.7,1.01,17.0,1.13,4.9,1.47,2.45,2.17,1.6,3.6,1.24,1.52,2.22,1.17,1.2,2.32,17.0,18.5,32.0,80.0,10.25,8.75,15.5,40.0,9.5,8.25,13.5,35.0,13.0,11.0,18.0,45.0,250.0
4lgzkcHG,ESTONIA 1,ROUND 19,2025-07-04,13:00,Paide,Levadia,3.6,2.2,2.52,1.28,3.2,2.33,1.5,5.1,1.12,3.15,3.6,1.95,1.02,13.0,1.16,4.0,1.6,2.06,2.55,1.4,4.4,1.13,1.66,2.1,1.78,1.24,1.3,12.0,7.4,8.75,14.5,9.5,6.2,7.3,12.0,14.5,9.5,11.25,18.5,32.0,20.0,24.0,40.0,250.0
EXRpKxyh,PERU 1,APERTURA,2025-07-04,15:00,Sport Huancayo,Cajamarca,2.0,2.4,6.0,1.3,3.15,2.48,1.49,5.8,1.1,1.5,4.1,6.0,1.02,13.0,1.19,4.3,1.7,2.1,2.9,1.38,5.75,1.12,1.8,1.91,1.13,1.22,2.5,13.0,17.0,34.0,67.0,7.5,8.0,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,251.0
6qWJZgRa,IRELAND 1,ROUND 23,2025-07-04,15:45,St. Patricks,Bohemians,3.2,2.05,3.6,1.42,2.65,2.9,1.35,7.0,1.06,2.5,3.2,2.8,1.01,10.0,1.29,3.2,2.0,1.7,3.7,1.22,8.0,1.04,1.91,1.91,1.4,1.36,1.5,8.5,8.5,13.0,29.0,7.5,6.0,11.0,23.0,11.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
bJSByGdm,IRELAND 1,ROUND 23,2025-07-04,15:45,Shelbourne,Cork City,2.1,2.2,6.5,1.4,2.75,2.9,1.36,7.0,1.06,1.55,3.9,6.25,1.05,9.0,1.26,3.4,1.94,1.75,3.65,1.23,7.5,1.05,2.1,1.67,1.13,1.25,2.38,9.0,13.0,29.0,67.0,6.0,7.5,19.0,51.0,6.5,8.5,21.0,51.0,11.0,15.0,34.0,67.0,501.0
EoiusxZP,IRELAND 1,ROUND 23,2025-07-04,15:45,Drogheda,Galway,3.4,2.05,3.5,1.47,2.5,3.2,1.29,8.0,1.04,2.63,3.2,2.7,1.03,8.5,1.36,2.85,2.23,1.57,4.5,1.16,10.0,1.01,1.95,1.8,1.44,1.36,1.44,8.0,7.5,12.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,17.0,34.0,26.0,23.0,34.0,51.0,351.0
tG7964Gd,IRELAND 1,ROUND 23,2025-07-04,15:45,Derry City,Waterford,2.1,2.3,6.0,1.4,2.75,2.9,1.36,7.0,1.06,1.55,3.9,6.0,1.05,10.0,1.26,3.4,1.95,1.75,3.6,1.24,7.5,1.05,2.0,1.75,1.13,1.25,2.38,10.0,15.0,29.0,67.0,6.5,7.5,19.0,51.0,7.0,8.5,19.0,51.0,11.0,13.0,29.0,51.0,351.0
WQD4WasH,WORLD - FIFA CLUB WORLD CUP,PLAY OFFS,2025-07-04,16:00,Fluminense,Al Hilal,3.5,2.1,3.1,1.35,2.85,2.75,1.38,6.5,1.07,2.88,3.4,2.45,1.03,10.5,1.29,3.45,1.98,1.79,3.6,1.27,7.5,1.07,1.8,1.95,1.53,1.3,1.4,9.5,8.0,11.0,23.0,8.5,6.5,9.5,21.0,13.0,11.0,15.0,29.0,29.0,23.0,34.0,51.0,251.0
Ug3GWzKk,ICELAND 2,ROUND 11,2025-07-04,16:15,Fylkir,IR Reykjavik,3.0,2.27,2.87,1.27,3.4,2.38,1.5,5.3,1.12,2.55,3.65,2.37,1.01,15.0,1.18,4.1,1.62,2.14,2.5,1.45,4.4,1.16,1.5,2.27,1.55,1.25,1.5,14.5,11.0,14.0,26.0,11.5,7.4,9.5,17.5,15.0,9.75,12.0,22.0,29.0,18.5,23.0,40.0,250.0
WIqBhIt9,ICELAND 2,ROUND 11,2025-07-04,16:15,Leiknir,Fjolnir,2.25,2.42,3.85,1.24,3.6,2.08,1.65,4.4,1.17,1.8,3.9,3.6,1.01,18.0,1.12,5.0,1.45,2.55,2.12,1.62,3.5,1.25,1.38,2.6,1.25,1.22,1.95,20.0,18.0,26.0,55.0,13.0,8.75,13.0,27.0,13.0,8.75,11.25,25.0,18.5,12.5,16.0,30.0,150.0
AaLgIG54,PERU 1,APERTURA,2025-07-04,17:15,Los Chankas,AD Tarma,3.1,2.2,3.25,1.34,2.95,2.65,1.42,6.25,1.08,2.5,3.25,2.75,1.01,12.5,1.24,3.85,1.83,1.91,3.25,1.32,6.75,1.08,1.67,2.1,1.4,1.33,1.5,11.0,10.0,15.0,26.0,9.5,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,26.0,41.0,151.0
K6CkmPJ6,VENEZUELA 1,CLAUSURA,2025-07-04,18:00,Puerto Cabello,Metropolitanos,3.2,1.98,3.35,1.46,2.48,3.13,1.3,7.11,1.05,2.55,3.1,2.7,1.07,8.0,1.4,2.88,2.25,1.52,4.33,1.2,9.0,1.06,1.88,1.72,1.45,1.32,1.5,7.5,7.2,12.5,30.0,7.0,6.0,10.5,26.0,11.5,10.0,16.5,40.0,28.0,24.0,40.0,90.0,900.0
SOFaubMk,PARAGUAY 1,CLAUSURA,2025-07-04,18:30,Recoleta,Sportivo Trinidense,3.75,2.1,2.88,1.42,2.65,2.95,1.34,7.0,1.06,3.2,3.2,2.2,1.03,10.5,1.32,3.25,2.08,1.71,3.95,1.23,8.5,1.06,1.83,1.83,1.67,1.36,1.36,8.5,7.0,10.0,21.0,9.0,6.0,9.5,19.0,15.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,301.0
WC8ZsLxQ,BRAZIL 2,ROUND 15,2025-07-04,19:00,Coritiba,Volta Redonda,2.5,1.91,6.5,1.58,2.23,3.8,1.22,10.5,1.03,1.65,3.1,6.0,1.07,7.0,1.52,2.4,2.75,1.4,6.1,1.1,10.0,1.03,2.63,1.44,1.14,1.36,2.1,5.5,10.0,26.0,67.0,4.5,7.0,21.0,51.0,6.5,10.0,26.0,67.0,13.0,21.0,41.0,126.0,251.0
x82AuRIi,USA 2,-,2025-07-04,20:00,Pittsburgh,New Mexico,2.8,1.98,4.05,1.43,2.55,3.05,1.32,7.0,1.05,2.07,3.15,3.35,1.05,7.5,1.32,3.0,2.02,1.7,3.55,1.24,6.4,1.07,2.0,1.72,1.32,1.31,1.72,6.2,8.5,16.5,45.0,6.1,6.2,12.5,35.0,9.0,9.0,17.5,50.0,18.5,19.5,37.0,100.0,900.0
SjvubtYO,VENEZUELA 1,CLAUSURA,2025-07-04,21:00,La Guaira,Monagas,2.65,2.12,3.7,1.33,2.5,2.48,1.46,5.16,1.12,2.05,3.35,3.3,1.02,13.0,1.2,4.33,1.66,2.0,2.22,1.53,5.5,1.14,1.55,2.15,1.28,1.28,1.72,11.75,12.0,20.0,45.0,8.75,6.6,11.25,26.0,11.0,8.5,12.0,28.0,20.0,15.5,22.0,45.0,300.0
nLzNRt44,ECUADOR 1,ROUND 19,2025-07-04,21:00,Libertad,Dep. Cuenca,3.0,2.2,3.5,1.38,2.8,2.8,1.38,6.75,1.07,2.3,3.25,3.0,1.01,10.5,1.25,3.55,1.9,1.8,3.45,1.27,7.0,1.06,1.67,2.1,1.36,1.33,1.57,11.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,19.0,26.0,41.0,201.0
