Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
nDKlgtNE,NETHERLANDS 2,ROUND 12,2025-10-21,15:00,Maastricht,Vitesse,3.0,2.38,3.2,1.29,3.5,2.38,1.53,5.5,1.14,2.32,3.6,2.57,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.53,2.38,1.44,1.29,1.53,15.0,12.0,15.0,29.0,11.0,7.5,10.0,19.0,13.0,9.5,12.0,23.0,23.0,17.0,23.0,41.0,126.0
fwOdiKiR,NETHERLANDS 2,ROUND 12,2025-10-21,15:00,Den Bosch,Helmond,2.88,2.3,3.4,1.3,3.4,2.5,1.5,6.0,1.13,2.15,3.5,2.82,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.57,2.25,1.4,1.29,1.67,15.0,12.0,17.0,29.0,10.0,7.0,11.0,21.0,13.0,9.5,12.0,26.0,21.0,17.0,23.0,41.0,126.0
WEBmIlIO,FRANCE 3,ROUND 11,2025-10-21,15:00,Caen,Rouen,3.05,1.95,3.6,1.45,2.37,2.65,1.31,6.2,1.05,2.37,3.0,2.95,1.05,7.6,1.34,2.75,2.0,1.65,3.25,1.25,5.6,1.07,1.75,1.87,1.33,1.33,1.55,8.25,8.0,14.0,35.0,7.0,5.6,10.0,25.0,10.75,8.5,13.0,32.0,23.0,18.5,28.0,60.0,450.0
8dWFK2k5,ENGLAND 2,ROUND 11,2025-10-21,15:45,Millwall,Stoke,2.88,2.05,4.0,1.5,2.5,3.4,1.3,10.0,1.06,2.15,3.25,3.3,1.08,8.0,1.4,3.0,2.3,1.62,4.33,1.22,9.0,1.07,1.91,1.8,1.33,1.33,1.67,8.0,8.5,17.0,41.0,6.5,6.5,12.0,29.0,9.5,9.5,17.0,41.0,21.0,19.0,34.0,51.0,401.0
GMZNItKH,ENGLAND 2,ROUND 11,2025-10-21,15:45,Portsmouth,Coventry,4.5,2.38,2.3,1.3,3.4,2.5,1.5,6.0,1.13,4.33,3.75,1.71,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.67,2.1,2.0,1.25,1.2,13.0,8.5,9.5,15.0,15.0,7.5,8.5,13.0,23.0,13.0,13.0,21.0,41.0,34.0,34.0,41.0,151.0
ClTWGKlU,ENGLAND 2,ROUND 11,2025-10-21,15:45,Preston,Birmingham,3.75,2.05,3.1,1.5,2.5,3.4,1.3,10.0,1.06,3.05,3.05,2.32,1.08,8.0,1.44,2.75,2.3,1.62,4.33,1.22,9.0,1.07,1.91,1.8,1.53,1.36,1.36,8.0,7.0,11.0,23.0,8.5,6.0,10.0,21.0,15.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,351.0
2kIacHzJ,ENGLAND 4,ROUND 12,2025-10-21,15:45,Swindon,Notts Co,2.6,2.3,3.75,1.33,3.25,2.5,1.5,6.5,1.11,1.96,3.6,3.3,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,1.33,1.29,1.8,13.0,12.0,19.0,41.0,9.0,7.0,12.0,26.0,11.0,9.0,13.0,29.0,19.0,15.0,23.0,41.0,151.0
tpuaOpjt,ENGLAND 2,ROUND 11,2025-10-21,15:45,Hull,Leicester,3.75,2.2,2.88,1.4,2.75,2.75,1.4,8.0,1.08,3.05,3.4,2.2,1.06,10.0,1.33,3.4,2.03,1.83,3.5,1.3,6.5,1.11,1.8,1.91,1.62,1.3,1.36,10.0,8.0,11.0,21.0,9.5,6.5,9.5,19.0,15.0,11.0,15.0,29.0,34.0,26.0,34.0,51.0,251.0
QZokXKHD,ENGLAND 2,ROUND 11,2025-10-21,15:45,Derby,Norwich,3.1,2.1,3.6,1.44,2.63,3.25,1.33,9.0,1.07,2.3,3.3,2.75,1.07,9.0,1.4,3.0,2.2,1.67,4.0,1.25,8.0,1.08,1.83,1.83,1.4,1.33,1.57,9.0,8.0,13.0,29.0,7.5,6.5,11.0,23.0,11.0,9.5,15.0,34.0,23.0,21.0,34.0,51.0,301.0
UsLLHVY8,SCOTLAND 2,ROUND 7,2025-10-21,15:45,Partick Thistle,Ayr,2.75,2.1,3.75,1.4,2.75,2.75,1.4,7.0,1.08,2.1,3.2,3.25,1.03,9.5,1.3,3.4,2.0,1.8,3.4,1.3,6.5,1.1,1.8,1.91,1.25,1.29,1.6,9.5,10.0,17.0,34.0,7.5,6.5,12.0,26.0,10.0,9.5,15.0,34.0,19.0,19.0,29.0,51.0,600.0
dffYz3Il,ENGLAND 2,ROUND 11,2025-10-21,15:45,Blackburn,Sheffield Utd,3.2,2.1,3.5,1.44,2.63,3.25,1.33,9.0,1.07,2.5,3.25,2.65,1.07,9.0,1.36,3.2,2.1,1.73,4.0,1.25,8.0,1.08,1.83,1.83,1.44,1.33,1.5,8.5,8.0,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,301.0
nsr7MOKh,ENGLAND 2,ROUND 11,2025-10-21,15:45,Ipswich,Charlton,2.2,2.2,5.5,1.4,2.75,2.75,1.4,8.0,1.08,1.62,3.7,5.75,1.06,9.5,1.3,3.5,2.03,1.83,3.5,1.3,6.5,1.11,1.91,1.8,1.14,1.29,2.15,9.5,13.0,29.0,51.0,6.5,7.0,19.0,41.0,7.5,8.5,17.0,51.0,12.0,13.0,29.0,51.0,351.0
belSKeoI,SCOTLAND 2,ROUND 10,2025-10-21,15:45,Airdrieonians,Dunfermline,3.75,2.05,2.75,1.44,2.63,3.0,1.36,7.5,1.07,3.2,3.3,2.1,1.04,9.0,1.33,3.25,2.08,1.73,3.75,1.25,7.0,1.08,1.83,1.83,1.67,1.33,1.36,9.0,7.0,9.5,19.0,9.5,6.5,9.5,19.0,17.0,12.0,17.0,29.0,34.0,29.0,41.0,51.0,600.0
KEldw2VP,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,Bayer Leverkusen,PSG,5.0,2.5,2.1,1.25,3.75,2.25,1.57,5.5,1.14,5.25,4.0,1.62,1.03,17.0,1.17,5.0,1.57,2.38,2.38,1.57,4.33,1.22,1.62,2.2,2.25,1.22,1.17,17.0,9.5,9.5,13.0,19.0,8.0,8.5,12.0,29.0,17.0,13.0,21.0,51.0,34.0,34.0,41.0,126.0
C07iHTRk,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,Newcastle,Benfica,2.1,2.4,5.5,1.33,3.25,2.5,1.5,6.0,1.13,1.57,4.33,5.0,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.8,1.95,1.17,1.2,2.3,13.0,15.0,26.0,51.0,7.5,8.5,15.0,41.0,8.0,8.5,17.0,41.0,12.0,12.0,23.0,51.0,251.0
j95SdH2d,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,PSV,Napoli,3.5,2.3,2.75,1.3,3.4,2.5,1.5,6.0,1.13,3.25,3.3,2.2,1.04,13.0,1.2,4.5,1.67,2.2,2.63,1.5,4.5,1.2,1.53,2.38,1.67,1.33,1.33,13.0,10.0,12.0,21.0,13.0,6.5,9.0,17.0,19.0,12.0,11.0,21.0,34.0,23.0,26.0,34.0,126.0
KCmheziB,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,Villarreal,Manchester City,4.75,2.4,2.2,1.29,3.5,2.25,1.57,5.5,1.14,4.33,4.0,1.7,1.03,15.0,1.2,4.5,1.62,2.3,2.5,1.53,4.5,1.2,1.62,2.2,2.1,1.22,1.2,15.0,9.0,9.5,15.0,15.0,8.0,8.5,13.0,26.0,15.0,13.0,21.0,51.0,34.0,34.0,41.0,151.0
W6545ZW8,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,Arsenal,Atl. Madrid,2.1,2.25,6.0,1.36,3.0,2.75,1.4,8.0,1.08,1.6,4.1,5.25,1.05,11.0,1.3,3.5,1.98,1.88,3.4,1.33,6.5,1.11,1.95,1.8,1.17,1.22,2.3,11.0,13.0,26.0,51.0,6.5,8.0,17.0,41.0,7.0,8.5,19.0,41.0,11.0,13.0,29.0,67.0,401.0
WMDG52xg,ENGLAND 3,ROUND 7,2025-10-21,16:00,Reading,Northampton,2.63,2.2,4.0,1.4,2.75,2.75,1.4,8.0,1.08,1.96,3.5,3.5,1.06,10.0,1.29,3.5,2.0,1.85,3.4,1.3,7.0,1.1,1.8,1.95,1.29,1.29,1.8,10.0,11.0,19.0,41.0,7.5,6.5,13.0,29.0,9.5,9.0,15.0,34.0,17.0,17.0,26.0,51.0,251.0
hMmsZtm1,ENGLAND 2,ROUND 11,2025-10-21,16:00,Bristol City,Southampton,3.2,2.2,3.25,1.36,3.0,2.75,1.4,7.0,1.1,2.55,3.3,2.57,1.05,11.0,1.29,3.75,1.93,1.93,3.4,1.33,6.0,1.13,1.67,2.1,1.44,1.33,1.5,11.0,9.5,13.0,26.0,9.0,6.5,10.0,21.0,13.0,10.0,13.0,29.0,26.0,21.0,29.0,41.0,201.0
CjrD9oTI,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,Royale Union SG,Inter,5.0,2.38,2.2,1.33,3.25,2.5,1.5,6.0,1.13,4.5,3.9,1.7,1.04,13.0,1.22,4.33,1.73,2.1,2.75,1.44,5.0,1.17,1.75,2.0,2.1,1.25,1.18,13.0,8.0,8.5,13.0,15.0,7.5,8.5,13.0,26.0,15.0,15.0,23.0,51.0,34.0,41.0,41.0,201.0
4I6lvcY9,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-10-21,16:00,FC Copenhagen,Dortmund,4.33,2.3,2.5,1.33,3.25,2.63,1.44,6.5,1.11,4.0,3.6,1.85,1.04,12.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.7,2.05,1.91,1.29,1.22,12.0,8.5,9.5,17.0,12.0,7.0,8.5,15.0,21.0,13.0,13.0,23.0,41.0,29.0,34.0,41.0,151.0
YcCPoks0,VENEZUELA 1,CLAUSURA,2025-10-21,18:30,Monagas,Puerto Cabello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v7iixUYp,ARGENTINA 1,CLAUSURA,2025-10-21,19:15,Union de Santa Fe,Defensa y Justicia,2.75,2.0,4.75,1.53,2.38,3.5,1.29,11.0,1.05,1.96,3.25,4.0,1.1,7.0,1.44,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.1,1.67,1.22,1.33,1.8,7.0,8.5,19.0,41.0,5.5,6.5,15.0,41.0,8.0,9.5,19.0,51.0,17.0,19.0,41.0,67.0,501.0
MgNuBPgd,COLOMBIA 1,CLAUSURA,2025-10-21,20:00,Millonarios,Bucaramanga,2.75,2.0,4.5,1.5,2.5,3.4,1.3,10.0,1.06,2.0,3.2,3.8,1.08,7.5,1.44,2.63,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.73,1.25,1.36,1.8,7.5,9.0,19.0,41.0,6.0,6.0,13.0,34.0,8.5,9.5,19.0,41.0,17.0,19.0,34.0,67.0,1000.0
fD0YqTBC,VENEZUELA 1,CLAUSURA,2025-10-21,20:30,La Guaira,Zamora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MH7B8ohe,COPA SUDAMERICANA,PLAY OFFS,2025-10-21,21:30,Ind. del Valle (Ecu),Atletico-MG (Bra),2.5,2.05,5.0,1.44,2.63,3.4,1.3,10.0,1.06,1.83,3.2,4.5,1.08,7.5,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,2.0,1.73,1.18,1.36,1.91,7.5,11.0,21.0,51.0,6.0,6.5,17.0,41.0,8.0,9.0,17.0,51.0,15.0,17.0,34.0,67.0,351.0
6iELggwg,MEXICO 1,APERTURA,2025-10-21,22:00,Club America,Puebla,1.73,2.63,8.0,1.25,3.75,2.25,1.57,5.5,1.14,1.3,5.25,8.5,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.95,1.8,1.08,1.17,3.25,17.0,21.0,41.0,101.0,8.5,10.0,23.0,51.0,7.0,9.0,21.0,51.0,8.5,11.0,26.0,51.0,301.0
EHHTiX75,MEXICO 1,APERTURA,2025-10-21,22:00,Necaxa,Cruz Azul,3.6,2.38,2.63,1.3,3.4,2.5,1.5,6.0,1.13,3.2,3.7,2.01,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.57,2.25,1.73,1.29,1.36,15.0,9.5,11.0,19.0,13.0,7.5,9.0,15.0,19.0,11.0,13.0,21.0,34.0,23.0,26.0,41.0,151.0
