Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
r55af24F,2026-02-25,00:00,NORTH & CENTRAL AMERICA CONCACAF CHAMPIONS CUP,1/16-finals,Los Angeles FC,Real Espana,1.4,3.4,12.0,1.18,4.45,1.88,1.93,3.35,1.3,1.11,7.5,17.0,1.01,23.0,1.06,7.5,1.33,3.4,1.8,2.0,2.88,1.36,2.2,1.62,1.02,1.1,6.5
YkAozDg3,2026-02-25,01:00,AUSTRALIA & OCEANIA OFC PRO LEAGUE,Round 3,Vanuatu United,Solomon Kings,3.6,2.25,2.45,1.33,3.34,2.22,1.47,5.65,1.14,3.2,3.6,1.93,1.03,9.85,1.2,4.54,1.57,2.12,2.48,1.54,4.4,1.21,1.52,2.14,1.7,1.24,1.28
UPeWIi3j,2026-02-25,05:00,PHILIPPINES PFL,Round 8,Tuloy,Philippine Army,1.33,4.0,10.0,1.06,7.5,1.45,2.55,2.6,1.44,1.13,7.5,15.0,0.0,0.0,1.01,13.0,1.17,4.5,1.33,3.0,1.88,1.93,1.67,2.05,1.01,1.07,5.5
638gYjOF,2026-02-25,05:00,AUSTRALIA & OCEANIA OFC PRO LEAGUE,Round 3,PNG Hekari,Bula,3.8,2.15,2.5,1.37,3.09,2.32,1.44,6.45,1.11,3.35,3.35,1.95,1.02,14.4,1.2,3.65,1.7,1.93,2.7,1.37,5.29,1.16,1.61,2.0,1.7,1.27,1.27
d6DnSN2s,2026-02-25,05:30,Cambodia - Hun Sen Cup,Quarter-finals,Kirivong Sok Sen Chey,Svay Rieng,11.5,3.85,1.27,1.12,5.3,1.5,2.18,0.0,0.0,16.5,8.25,1.08,0.0,0.0,0.0,0.0,1.31,2.95,1.55,2.15,2.07,1.6,1.92,1.66,4.2,1.04,1.02
jTNOzcCt,2026-02-25,06:00,MYANMAR 1,Round 19,Mahar United,Yangon Utd,9.0,2.95,1.47,1.14,4.9,1.82,1.72,3.25,1.25,12.0,6.6,1.14,1.01,26.0,1.06,5.8,1.21,3.5,1.67,1.95,2.35,1.5,2.05,1.58,3.6,1.07,1.03
vmwaNZho,2026-02-25,06:30,JAPAN J2/J3 LEAGUE,Round 1,Oita Trinita,Reilac Shiga,2.1,2.1,6.0,1.44,2.6,3.3,1.29,9.0,1.03,1.47,3.5,5.5,1.05,8.0,1.36,2.88,2.25,1.57,4.5,1.17,9.0,1.03,2.2,1.57,1.1,1.22,2.5
tIf6IFdC,2026-02-25,06:30,MYANMAR 1,Round 19,Ispe FC,Shan Utd,8.75,3.3,1.4,1.14,5.0,1.65,1.91,3.35,1.25,12.0,6.8,1.14,1.01,25.0,1.06,5.6,1.22,3.45,1.65,2.0,2.05,1.55,1.75,1.81,3.6,1.07,1.03
SYYy5V0N,2026-02-25,07:30,RWANDA 1,-,Kiyovu,Marines,2.88,1.91,4.2,1.5,2.4,3.8,1.22,10.0,1.02,2.05,2.8,3.5,1.07,7.0,1.45,2.55,2.55,1.45,5.2,1.13,11.0,1.01,2.15,1.6,1.25,1.33,1.67
SSijmZYa,2026-02-25,08:00,KENYA 1,Round 22,Bandari,Nairobi United,3.1,1.73,4.5,1.65,2.1,4.8,1.14,13.0,1.01,2.1,2.63,3.5,1.11,5.5,1.73,2.0,3.3,1.29,7.5,1.06,17.0,1.01,2.5,1.44,1.25,1.4,1.62
KGTG3fJt,2026-02-25,08:00,KENYA 1,Round 22,Tusker,Muranga,3.25,1.83,3.75,1.57,2.25,4.0,1.2,11.0,1.01,2.3,2.7,3.0,1.08,6.5,1.57,2.25,2.88,1.36,6.5,1.08,13.0,1.01,2.2,1.57,1.33,1.36,1.5
dWmIteec,2026-02-25,08:00,PHILIPPINES PFL,Round 8,Manila Digger,Don Bosco Garelli,1.11,5.85,18.5,0.0,0.0,0.0,0.0,1.7,2.01,1.01,31.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,1.55,1.01,1.02,4.33
vmYEDOml,2026-02-25,08:00,Cambodia - Hun Sen Cup,Quarter-finals,Dangkor,Phnom Penh Crown,6.0,2.88,1.67,1.14,4.8,1.91,1.8,4.0,1.2,6.5,4.75,1.29,1.02,21.0,1.07,7.0,1.3,3.2,1.85,1.85,3.0,1.33,1.53,2.3,3.25,1.13,1.07
hrBeXkZa,2026-02-25,08:00,THAILAND CUP,Quarter-finals,Lamphun Warrior,Bangkok Utd,4.0,2.2,2.5,1.3,3.2,2.6,1.44,7.0,1.07,3.4,3.3,1.9,1.01,11.0,1.22,3.8,1.75,1.95,3.0,1.33,6.5,1.08,1.67,2.05,1.8,1.25,1.25
0pWGvYtQ,2026-02-25,08:00,THAILAND CUP,Quarter-finals,Buriram,Khonkaen Utd.,1.2,4.5,13.0,1.03,6.5,1.33,2.75,2.1,1.62,1.02,12.0,29.0,1.01,40.0,1.01,13.0,1.14,4.8,1.29,3.3,1.66,2.1,2.4,1.5,1.01,1.03,12.0
IusmA9Ab,2026-02-25,08:30,THAILAND 1,Round 16,Nakhon Ratchasima FC,Rayong FC,3.6,2.1,2.7,1.33,3.0,2.75,1.4,6.5,1.08,3.0,3.1,2.15,1.02,10.0,1.25,3.6,1.85,1.85,3.3,1.29,7.0,1.07,1.7,2.0,1.62,1.25,1.3
YZlI3bVo,2026-02-25,08:30,WORLD CLUB FRIENDLY,-,Narva (Est),Tartu Welco (Est),1.4,3.4,9.0,1.11,5.5,1.73,2.0,3.3,1.29,1.08,7.0,12.0,1.01,29.0,1.05,8.0,1.22,3.8,1.6,2.2,2.55,1.45,1.7,2.0,1.03,1.07,5.5
UZZXZp5c,2026-02-25,08:30,WORLD CLUB FRIENDLY,-,Metta (Lat),Grobina (Lat),3.4,2.4,2.5,1.22,3.8,2.2,1.6,5.2,1.13,2.88,3.5,2.0,1.01,17.0,1.11,5.5,1.45,2.55,2.25,1.57,4.0,1.2,1.44,2.5,1.67,1.25,1.33
pI7mZB4m,2026-02-25,08:30,THAILAND CUP,Quarter-finals,Chiangrai Utd,Prachuap,3.3,2.1,3.0,1.36,2.88,3.0,1.33,8.0,1.05,2.63,3.0,2.4,1.03,9.0,1.29,3.3,2.0,1.73,3.6,1.25,7.5,1.06,1.73,1.95,1.5,1.3,1.4
YwvVGUlJ,2026-02-25,08:30,THAILAND CUP,Quarter-finals,Ayutthaya Utd,Ratchaburi,3.25,2.2,2.88,1.29,3.3,2.6,1.44,7.0,1.07,2.63,3.1,2.3,1.01,11.0,1.2,4.0,1.75,1.95,2.88,1.36,5.5,1.11,1.6,2.15,1.53,1.29,1.4
