Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
fFD6rpLF,JAPAN 1,ROUND 24,2025-07-21,06:00,Avispa Fukuoka,Kyoto,3.6,2.0,3.4,1.46,2.48,3.43,1.3,6.66,1.05,2.88,3.1,2.6,1.06,6.0,1.38,2.75,2.2,1.58,4.0,1.19,9.0,1.05,2.0,1.75,1.5,1.36,1.4,7.0,7.0,11.0,26.0,7.5,6.0,11.0,23.0,13.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,451.0
84EoeDLh,FINLAND 1,-,2025-07-21,12:00,Mariehamn,Haka,3.6,2.3,2.75,1.3,3.15,2.3,1.53,4.7,1.15,3.0,3.5,2.1,1.01,15.0,1.18,4.2,1.6,2.17,2.5,1.45,4.4,1.16,1.57,2.25,1.62,1.25,1.33,15.0,9.5,12.0,21.0,12.0,7.0,9.0,15.0,17.0,11.0,12.0,21.0,34.0,23.0,26.0,41.0,151.0
A9CKwEGL,ROMANIA 1,ROUND 2,2025-07-21,13:00,Unirea Slobozia,Csikszereda M. Ciuc,2.88,2.05,4.33,1.49,2.45,3.3,1.29,8.0,1.04,2.05,3.3,3.3,1.06,8.5,1.41,2.85,2.33,1.57,4.6,1.18,10.5,1.03,2.0,1.73,1.33,1.33,1.73,8.0,8.5,17.0,41.0,6.5,6.5,13.0,34.0,9.0,9.5,19.0,41.0,19.0,19.0,34.0,67.0,1000.0
02LFGQve,BULGARIA 1,ROUND 1,2025-07-21,13:00,Lok. Plovdiv,Dobrudzha,2.6,2.1,4.75,1.44,2.55,3.1,1.3,7.53,1.06,1.85,3.25,3.8,1.06,8.5,1.36,2.85,2.12,1.62,3.85,1.21,7.5,1.06,2.0,1.73,1.22,1.3,1.8,8.0,10.0,19.0,41.0,6.0,6.5,15.0,34.0,8.0,9.0,17.0,41.0,15.0,17.0,34.0,67.0,351.0
jepl8DKq,CZECH 2,ROUND 1,2025-07-21,13:00,Artis Brno,Chrudim,2.25,2.38,4.75,1.32,3.1,2.55,1.45,5.19,1.11,1.67,3.6,4.2,1.02,13.0,1.2,4.33,1.69,2.01,2.88,1.4,5.5,1.14,1.73,2.0,1.2,1.25,2.0,13.0,15.0,23.0,51.0,8.0,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,41.0,201.0
h4hwBOlB,SWEDEN 2,ROUND 15,2025-07-21,14:00,Utsikten,Helsingborg,3.2,2.3,3.0,1.27,3.34,2.3,1.53,6.1,1.09,2.63,3.5,2.38,1.02,13.0,1.17,4.2,1.58,2.18,2.55,1.45,4.4,1.16,1.57,2.25,1.53,1.29,1.44,15.0,11.0,13.0,23.0,11.0,7.0,9.5,19.0,15.0,10.0,12.0,23.0,29.0,21.0,23.0,41.0,126.0
ChavNH9D,SWEDEN 1,ROUND 16,2025-07-21,14:00,Norrkoping,Varnamo,2.75,2.3,3.5,1.27,3.4,2.28,1.56,5.1,1.13,2.2,3.5,3.0,1.02,13.0,1.17,5.1,1.6,2.35,2.55,1.52,4.75,1.19,1.57,2.25,1.36,1.29,1.67,13.0,12.0,17.0,34.0,10.0,7.0,11.0,21.0,12.0,9.0,12.0,26.0,21.0,17.0,21.0,41.0,126.0
U9BOdTSQ,ARGENTINA 2,ROUND 23,2025-07-21,14:00,Agropecuario,CA Estudiantes,3.25,1.91,4.0,1.58,2.18,3.92,1.21,8.22,1.03,2.3,2.8,3.1,1.09,5.8,1.55,2.28,2.7,1.38,5.5,1.1,13.0,1.02,2.25,1.57,1.33,1.36,1.53,6.0,7.0,15.0,34.0,6.0,6.0,13.0,34.0,10.0,11.0,21.0,51.0,23.0,26.0,41.0,81.0,201.0
W0hro5k2,POLAND 2,ROUND 1,2025-07-21,14:00,Puszcza,Ruch Chorzow,3.1,2.2,3.4,1.32,2.99,2.69,1.39,6.76,1.06,2.35,3.2,2.7,1.04,11.0,1.29,3.5,1.84,1.83,3.4,1.3,6.5,1.1,1.67,2.1,1.4,1.33,1.53,11.0,9.5,15.0,29.0,9.0,6.5,11.0,21.0,12.0,10.0,13.0,29.0,23.0,19.0,29.0,41.0,201.0
YaLCf34U,SWEDEN 2,ROUND 15,2025-07-21,14:00,Landskrona,Trelleborg,2.38,2.3,4.5,1.3,3.2,2.55,1.44,6.1,1.09,1.75,3.6,4.2,1.03,12.0,1.23,3.7,1.75,1.95,2.88,1.35,5.2,1.11,1.7,2.05,1.22,1.29,2.0,12.0,13.0,23.0,41.0,8.0,7.0,15.0,34.0,9.0,8.5,13.0,34.0,15.0,13.0,23.0,41.0,201.0
84tyO8nL,BULGARIA 1,ROUND 1,2025-07-21,15:15,Spartak Varna,Beroe,3.4,2.2,3.0,1.4,2.7,2.9,1.35,6.13,1.09,2.75,3.3,2.3,1.04,11.0,1.3,3.1,1.97,1.72,3.45,1.25,6.5,1.07,1.73,2.0,1.53,1.3,1.36,11.0,8.5,12.0,23.0,9.5,6.5,9.5,19.0,15.0,11.0,15.0,29.0,29.0,23.0,29.0,51.0,201.0
