Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
pK0hyRj8,ECUADOR 1,FIRST STAGE ,2024-05-02,00:00,U. Catolica,Barcelona SC,2.38,2.25,4.75,1.36,3.0,2.75,1.4,7.0,1.1,1.7,4.0,4.0,1.04,13.0,1.25,3.75,1.83,1.98,3.25,1.33,6.0,1.13,1.83,1.83,1.22,1.22,2.1,12.0,11.0,21.0,41.0,7.0,8.0,13.0,34.0,8.0,8.5,17.0,41.0,13.0,15.0,26.0,51.0,301.0,0,0,0,1,[],[90],1.47,1.34
KG3WSTY7,ROMANIA 2,CHAMPIONSHIP GROUP ,2024-05-02,11:00,Mioveni,Csikszereda M. Ciuc,3.8,1.87,3.2,1.6,2.25,3.5,1.26,7.7,1.05,3.0,2.92,2.47,1.11,5.5,1.5,2.42,2.42,1.5,4.4,1.17,7.6,1.05,2.02,1.7,1.53,1.36,1.39,5.5,6.4,11.0,27.0,7.0,5.7,9.75,24.0,14.0,11.5,17.0,40.0,40.0,32.0,50.0,110.0,0.0,3,0,3,1,"[7, 18, 24]",[64],0,0
IHGSsOTQ,SERBIA 1,CHAMPIONSHIP GROUP ,2024-05-02,11:00,Radnicki 1923,Mladost,2.02,2.35,5.3,1.31,3.2,2.3,1.57,4.65,1.15,1.53,4.05,5.5,1.03,9.0,1.18,4.35,1.53,2.35,2.25,1.57,3.65,1.24,1.6,2.2,1.16,1.21,2.47,9.0,18.0,37.0,110.0,9.25,8.25,17.0,50.0,9.0,8.0,14.0,45.0,12.5,11.0,19.0,50.0,300.0,1,2,3,2,"[45, 60, 76]","[22, 27]",0,0
vmakjIdB,SERBIA 2,RELEGATION GROUP ,2024-05-02,11:00,Vrsac,RFK Novi Sad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,"[6, 45]",[],0,0
YsMcx2il,SERBIA 1,CHAMPIONSHIP GROUP ,2024-05-02,11:55,Partizan,Vojvodina,2.25,2.37,4.1,1.3,3.25,2.3,1.57,4.7,1.15,1.75,4.0,3.9,1.03,9.0,1.18,4.35,1.55,2.32,2.3,1.55,3.75,1.23,1.55,2.3,1.26,1.22,2.07,9.0,15.0,24.0,55.0,10.0,8.0,13.0,30.0,10.25,8.25,13.0,30.0,15.0,12.5,19.0,45.0,250.0,1,2,2,3,"[19, 58]","[38, 44, 90]",0,0
2s8aTE0s,SAUDI ARABIA 1,ROUND 30,2024-05-02,12:00,Al Hazem,Al Okhdood,3.0,2.3,2.88,1.3,3.4,2.5,1.5,5.5,1.13,2.5,3.5,2.4,1.01,15.0,1.2,4.33,1.62,2.25,2.5,1.5,4.33,1.2,1.53,2.38,1.44,1.22,1.44,15.0,11.0,15.0,23.0,12.0,7.5,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,41.0,126.0,0,0,0,0,[],[],0.22,0.97
Q9KWtZ3M,DENMARK 2,PROMOTION GROUP ,2024-05-02,13:00,Sonderjyske,Fredericia,1.95,2.63,5.5,1.22,4.0,2.1,1.67,4.5,1.18,1.45,4.75,6.0,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.57,2.25,1.13,1.18,2.63,21.0,21.0,34.0,67.0,11.0,9.5,19.0,41.0,9.5,8.5,15.0,34.0,12.0,11.0,19.0,41.0,126.0,1,1,2,1,"[27, 83]",[31],2.63,0.28
v3scXWeJ,EGYPT 1,ROUND 20,2024-05-02,13:00,Modern Sport,El Gaish,3.2,1.78,4.15,1.65,2.0,0.0,0.0,0.0,0.0,2.47,2.52,3.45,1.15,4.1,1.65,1.98,2.85,1.32,4.4,1.13,0.0,0.0,2.27,1.5,1.31,1.4,1.53,4.1,6.6,15.5,50.0,5.2,5.6,13.5,45.0,9.75,10.75,22.0,70.0,27.0,29.0,60.0,175.0,0.0,0,0,0,0,[],[],1.03,0.45
QawgYCtD,EGYPT 1,ROUND 20,2024-05-02,13:00,Zamalek,National Bank Egypt,2.45,2.07,4.3,1.4,2.52,2.52,1.4,0.0,0.0,1.85,3.3,4.0,0.0,0.0,1.25,3.25,1.8,1.91,2.72,1.35,0.0,0.0,1.65,2.0,1.21,1.28,1.9,10.5,12.5,24.0,65.0,7.6,6.5,13.0,35.0,9.25,8.0,13.0,37.0,16.5,14.0,23.0,55.0,400.0,1,0,1,0,[45],[],1.72,0.32
xO2Yg0cn,SERBIA 2,RELEGATION GROUP ,2024-05-02,13:00,Dubocica,Mladost GAT,6.9,1.98,2.07,1.5,2.15,0.0,0.0,0.0,0.0,6.6,3.6,1.47,0.0,0.0,1.47,2.32,2.32,1.47,0.0,0.0,0.0,0.0,2.3,1.55,2.57,1.23,1.1,6.7,4.0,4.65,7.6,10.0,6.6,7.8,12.5,29.0,19.5,23.0,37.0,120.0,80.0,90.0,150.0,0.0,0,1,0,1,[],[12],0,0
