Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
bHcASqcM,2026-03-08,00:00,MEXICO 1,Clausura,Tigres UANL,Monterrey,2.5,2.25,4.0,1.33,3.25,2.63,1.44,7.0,1.1,1.91,3.5,3.8,1.05,11.0,1.25,3.75,1.9,1.9,3.25,1.33,6.5,1.11,1.7,2.05,1.25,1.29,1.8
CSoxCLEO,2026-03-08,00:00,USA 2,-,Sacramento Republic,FC Tulsa,2.63,1.91,4.5,1.5,2.5,3.5,1.25,9.5,1.04,1.9,3.0,4.0,1.07,8.0,1.47,2.63,2.4,1.5,5.0,1.17,11.0,1.04,2.15,1.67,1.17,1.3,1.8
rTyX7BJb,2026-03-08,00:00,USA 2,-,Orange County SC,Las Vegas Lights,2.63,2.1,4.0,1.4,2.75,3.0,1.33,7.5,1.06,1.95,3.3,3.4,1.05,9.0,1.33,3.25,2.0,1.73,3.8,1.25,8.0,1.07,1.83,1.91,1.25,1.25,1.73
rmfLF3Fa,2026-03-08,00:00,USA 2,-,Monterey Bay,Oakland Roots,3.3,2.0,3.2,1.4,2.75,3.0,1.33,8.0,1.06,2.6,3.1,2.5,1.06,9.0,1.36,3.1,2.1,1.65,4.1,1.22,8.0,1.07,1.87,1.87,1.44,1.3,1.4
M3hun4if,2026-03-08,00:00,MEXICO 2,Clausura,Atletico La Paz,Tlaxcala,2.5,2.25,3.75,1.29,3.3,2.55,1.45,6.5,1.08,1.91,3.6,3.25,1.01,11.0,1.2,4.0,1.65,2.1,2.75,1.4,5.5,1.11,1.57,2.25,1.29,1.29,1.8
8GxuBTKG,2026-03-08,00:00,Australia - NPL Tasmania,Round 1,South East Utd.,Clarence Zebras,2.8,2.63,2.7,1.14,5.0,1.73,2.0,3.5,1.25,2.4,4.2,2.3,1.01,23.0,1.07,8.0,1.29,3.5,1.73,2.1,2.63,1.47,1.25,3.5,1.5,1.2,1.5
GURsC05D,2026-03-08,00:30,USA 1,-,Portland Timbers,Vancouver Whitecaps,4.33,2.4,2.3,1.29,3.5,2.25,1.57,5.5,1.14,3.8,4.2,1.79,1.02,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.57,2.25,1.91,1.22,1.25
Cpejo3QG,2026-03-08,00:30,USA 1,-,Los Angeles FC,FC Dallas,1.73,2.75,7.0,1.22,4.0,2.0,1.73,4.33,1.2,1.3,5.25,8.5,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.7,2.05,1.08,1.17,3.25
MVWBv2Hi,2026-03-08,00:55,JAPAN 1,Round 5,Okayama,Kyoto,4.0,2.1,2.88,1.44,2.63,3.25,1.33,9.0,1.07,3.4,3.4,2.05,1.07,8.5,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.95,1.8,1.7,1.3,1.3
vB7jtU1c,2026-03-08,01:00,Australia - NPL Queensland,Round 3,Brisbane Roar U23,Gold Coast Utd,2.77,2.42,2.9,1.18,3.9,2.05,1.62,4.2,1.15,2.32,3.95,2.47,1.02,16.5,1.09,5.35,1.42,2.47,2.0,1.65,3.1,1.27,1.36,2.88,1.52,1.22,1.57
UuQUfMSh,2026-03-08,01:00,Australia - NPL Victoria,Round 4,Melbourne City U21,Oakleigh Cannons,5.6,2.6,1.83,1.25,3.55,2.12,1.65,4.25,1.18,6.2,4.85,1.4,1.03,9.5,1.15,4.7,1.47,2.5,2.15,1.62,3.45,1.27,1.67,2.07,2.92,1.16,1.13
rPRMdrbt,2026-03-08,01:00,Australia - NPL Victoria,Round 4,Preston Lions,Heidelberg Utd,3.1,2.2,3.0,1.34,3.0,2.42,1.5,5.1,1.13,2.62,3.45,2.45,1.04,8.25,1.21,3.95,1.65,2.12,2.52,1.47,4.2,1.19,1.53,2.35,1.55,1.28,1.5
fyu6ijyI,2026-03-08,01:00,AUSTRALIA NSW LEAGUE ONE,Round 5,Central Coast Mariners U23,Bankstown City Lions,3.45,2.32,2.45,1.23,3.7,2.12,1.52,4.4,1.17,3.05,3.8,1.93,0.0,0.0,1.15,4.55,1.5,2.35,2.2,1.52,3.65,1.2,1.49,2.45,1.7,1.23,1.31
AVa8V404,2026-03-08,01:00,JAPAN J2/J3 LEAGUE,Round 5,Vanraure,Yokohama FC,3.6,2.0,3.1,1.44,2.6,3.3,1.29,9.0,1.03,2.8,3.0,2.38,1.05,8.0,1.36,2.88,2.25,1.57,4.5,1.17,8.0,1.05,1.91,1.8,1.53,1.33,1.36
WK6xFk6T,2026-03-08,01:00,AUSTRALIA NPL NSW,Round 5,Wollongong Wolves,Sydney FC U23,2.5,2.38,3.5,1.25,3.5,2.25,1.57,5.0,1.14,2.0,3.7,3.1,1.01,15.0,1.17,5.0,1.53,2.45,2.45,1.53,4.33,1.2,1.5,2.5,1.3,1.22,1.73
