Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
tQEpklKG,ECUADOR 2,ROUND 4,2024-04-04,00:00,Vinotinto,Chacaritas,2.37,2.1,4.55,1.42,2.45,2.52,1.4,0.0,0.0,1.5,3.7,6.6,0.0,0.0,1.3,2.92,1.78,1.82,3.0,1.29,0.0,0.0,1.87,1.75,1.11,1.22,2.52,9.0,13.0,32.0,120.0,6.3,7.0,18.5,70.0,7.2,8.0,17.5,70.0,11.75,13.0,28.0,90.0,800.0,0,1,1,2,[54],"[20, 61]",0,0
SGTXmk0B,COPA LIBERTADORES,GROUP STAGE ,2024-04-04,00:00,Colo Colo (Chi),Cerro Porteno (Par),2.65,1.98,4.9,1.55,2.47,3.4,1.32,8.0,1.07,1.93,3.25,4.45,1.1,7.1,1.45,2.87,2.32,1.65,4.15,1.23,8.0,1.08,2.0,1.75,1.23,1.35,1.91,7.1,10.0,25.0,80.0,5.7,6.5,15.5,50.0,8.5,9.25,18.5,60.0,17.0,19.0,37.0,110.0,1250.0,0,0,1,0,[90],[],0.36,0.59
KlDRF4lS,COPA SUDAMERICANA,GROUP STAGE ,2024-04-04,00:00,Bragantino (Bra),Coquimbo (Chi),1.73,2.5,9.0,1.33,3.25,2.5,1.5,6.0,1.13,1.3,5.0,12.0,1.05,11.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,2.2,1.62,1.05,1.17,3.4,11.0,23.0,51.0,151.0,7.0,9.5,29.0,81.0,6.0,9.5,23.0,67.0,7.5,12.0,34.0,81.0,351.0,1,0,1,0,[45],[],1.33,1.03
xfRuu0Gm,COPA SUDAMERICANA,GROUP STAGE ,2024-04-04,00:00,Nacional Potosi (Bol),Boca Juniors (Arg),2.6,2.2,4.33,1.36,3.0,2.75,1.4,8.0,1.08,1.95,3.4,4.0,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.73,2.0,1.22,1.3,1.8,10.0,12.0,21.0,41.0,8.0,6.5,13.0,29.0,9.5,9.0,13.0,41.0,17.0,15.0,26.0,41.0,201.0,0,0,0,0,[],[],0.67,2.46
fVyytt1s,COPA SUDAMERICANA,GROUP STAGE ,2024-04-04,00:00,Sportivo Trinidense (Par),Fortaleza (Bra),5.0,2.05,2.5,1.44,2.63,3.25,1.33,10.0,1.06,4.33,3.5,1.91,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,2.0,1.73,1.83,1.29,1.2,8.0,6.0,8.0,15.0,10.0,6.5,9.0,17.0,21.0,15.0,17.0,34.0,51.0,41.0,41.0,67.0,1000.0,0,1,0,2,[],"[5, 90]",0.53,1.53
lztpApfC,MEXICO 2,CLAUSURA ,2024-04-04,00:05,Venados,Cancun,3.15,2.0,3.4,1.45,2.55,2.87,1.37,6.3,1.09,2.55,3.1,2.72,1.07,6.8,1.33,3.05,1.98,1.78,3.25,1.29,5.7,1.11,1.72,2.0,1.45,1.33,1.52,6.8,8.25,13.5,32.0,8.5,6.0,10.0,24.0,13.0,9.5,13.0,32.0,29.0,21.0,29.0,60.0,450.0,2,0,2,0,"[15, 21]",[],0,0
MwTym9FH,COPA LIBERTADORES,GROUP STAGE ,2024-04-04,00:30,Alianza Lima (Per),Fluminense (Bra),4.4,2.0,2.75,1.53,2.52,3.3,1.34,7.7,1.08,3.85,3.25,2.07,1.09,7.4,1.42,3.0,2.22,1.7,3.95,1.25,7.6,1.09,1.91,1.83,1.78,1.35,1.28,7.4,6.3,9.75,20.0,9.25,6.4,9.25,19.0,21.0,13.5,17.0,35.0,65.0,40.0,55.0,100.0,900.0,1,0,1,1,[35],[72],1.16,0.36
b3t4PjYh,COPA LIBERTADORES,GROUP STAGE ,2024-04-04,00:30,San Lorenzo (Arg),Palmeiras (Bra),3.6,1.87,3.6,1.62,2.3,3.75,1.28,8.75,1.06,2.77,2.95,2.85,1.12,6.2,1.55,2.55,2.6,1.52,4.85,1.18,9.5,1.06,2.05,1.72,1.45,1.4,1.47,6.2,7.0,14.0,37.0,6.5,6.0,11.25,30.0,13.0,11.5,18.5,50.0,35.0,32.0,55.0,120.0,1250.0,1,0,1,1,[20],[81],1.24,1.06
4xBYTAA4,COLOMBIA 2,APERTURA ,2024-04-04,00:40,Leones,Orsomarso,2.67,2.07,3.75,1.39,2.55,2.75,1.4,0.0,0.0,1.98,3.4,3.45,0.0,0.0,1.28,3.05,1.83,1.78,2.92,1.3,0.0,0.0,1.7,1.93,1.26,1.28,1.8,10.0,10.0,17.5,45.0,7.7,6.5,11.5,29.0,10.0,8.75,14.0,35.0,19.0,16.5,27.0,65.0,500.0,0,0,1,1,[90],[81],0,0
vNBmLaQ7,COPA SUDAMERICANA,GROUP STAGE ,2024-04-04,02:00,Alianza (Col),Union La Calera (Chi),2.63,2.05,4.75,1.5,2.5,3.4,1.3,10.0,1.06,1.95,3.25,4.33,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,2.0,1.73,1.2,1.33,1.8,7.5,10.0,21.0,41.0,6.0,6.0,15.0,41.0,8.5,9.0,17.0,41.0,17.0,17.0,34.0,67.0,351.0,0,1,0,1,[],[45],1.25,1.42
88Upfa2a,BULGARIA 1,ROUND 27,2024-04-04,08:30,CSKA 1948 Sofia,Botev Vratsa,2.0,2.38,6.0,1.33,3.25,2.63,1.44,6.5,1.11,1.5,4.2,7.0,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.91,1.8,1.1,1.22,2.5,11.0,17.0,34.0,67.0,7.0,8.0,21.0,51.0,7.0,8.5,17.0,51.0,10.0,12.0,26.0,51.0,301.0,0,0,0,0,[],[],0,0
v90gXI4s,GREECE 2,PROMOTION GROUP ,2024-04-04,09:00,PAE Chania,Athens Kallithea,3.15,1.87,3.85,1.6,2.25,3.55,1.26,7.8,1.05,2.42,2.95,3.05,1.11,5.5,1.52,2.37,2.5,1.47,4.5,1.17,7.8,1.05,2.1,1.65,1.38,1.34,1.57,5.5,7.0,14.0,40.0,6.1,5.8,11.75,35.0,10.25,10.0,18.0,55.0,25.0,24.0,45.0,120.0,1000.0,2,0,2,1,"[10, 31]",[58],0,0
