Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
2eF2CCsK,ARGENTINA COPA,ROUND 12,2024-03-31,00:00,Talleres Cordoba,Velez Sarsfield,2.6,2.1,4.75,1.44,2.63,3.25,1.33,9.0,1.07,1.91,3.4,4.33,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,1.2,1.3,1.83,8.5,11.0,21.0,41.0,6.5,6.5,15.0,41.0,8.5,9.0,17.0,41.0,15.0,17.0,29.0,51.0,351.0,1,0,1,0,[13],[],0.67,0.42
IcE36Q6D,BOLIVIA 1,APERTURA ,2024-03-31,00:00,Nacional Potosi,Royal Pari,1.73,2.75,6.5,1.22,4.0,2.0,1.73,4.33,1.2,1.33,5.0,9.5,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.67,2.1,1.07,1.17,3.25,21.0,29.0,51.0,101.0,10.0,10.0,26.0,51.0,8.5,8.5,15.0,51.0,9.5,10.0,21.0,41.0,151.0,0,0,2,0,"[65, 87]",[],1.41,0.55
rTJa9SA5,MEXICO 1,CLAUSURA ,2024-03-31,00:05,UNAM Pumas,Cruz Azul,3.6,2.25,2.75,1.36,3.0,2.63,1.44,7.0,1.1,3.1,3.75,2.15,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,1.67,1.25,1.36,13.0,9.0,11.0,21.0,11.0,7.0,9.0,17.0,17.0,11.0,13.0,23.0,34.0,23.0,29.0,41.0,151.0,0,0,0,0,[],[],0.80,0.46
KtDTq57B,PARAGUAY 1,APERTURA ,2024-03-31,00:30,Libertad Asuncion,Olimpia Asuncion,2.6,2.1,4.5,1.44,2.63,3.25,1.33,9.0,1.07,1.85,3.25,3.8,1.06,10.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.8,1.22,1.3,1.8,8.5,10.0,21.0,41.0,6.5,6.5,13.0,34.0,8.5,9.0,17.0,41.0,15.0,17.0,29.0,51.0,351.0,0,0,0,0,[],[],0,0
tA6HcsqO,URUGUAY 2,TORNEO COMPETENCIA ,2024-03-31,00:30,La Luz,Albion,2.7,1.93,4.35,1.52,2.22,0.0,0.0,0.0,0.0,2.0,3.15,3.7,0.0,0.0,1.42,2.45,2.22,1.52,3.8,1.18,0.0,0.0,1.98,1.65,1.24,1.31,1.78,7.2,8.5,18.0,55.0,5.8,6.2,13.5,40.0,8.5,9.0,18.0,55.0,17.5,18.5,37.0,110.0,0.0,0,0,0,2,[],"[72, 90]",0,0
I7sujpWI,USA 1,-,2024-03-31,00:30,Austin FC,FC Dallas,3.0,2.2,3.5,1.4,2.75,2.75,1.4,8.0,1.08,2.38,3.4,3.1,1.05,11.0,1.29,3.5,1.95,1.9,3.25,1.33,6.5,1.11,1.7,2.05,1.36,1.3,1.53,10.0,10.0,15.0,34.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,19.0,26.0,41.0,201.0,0,0,2,1,"[54, 70]",[51],1.19,0.75
hbkmbsOu,USA 1,-,2024-03-31,00:30,Houston Dynamo,San Jose Earthquakes,2.38,2.2,5.0,1.4,2.75,3.0,1.36,8.0,1.08,1.73,3.6,5.25,1.06,10.0,1.3,3.4,2.05,1.8,3.5,1.29,7.0,1.1,1.95,1.8,1.17,1.29,2.05,9.0,13.0,23.0,51.0,6.5,6.5,17.0,41.0,8.0,8.5,17.0,41.0,13.0,15.0,29.0,51.0,301.0,0,1,2,1,"[81, 85]",[1],0.40,0.19
Wllic1wn,USA 1,-,2024-03-31,00:30,Nashville SC,Columbus Crew,3.6,2.2,2.88,1.4,2.75,2.75,1.4,8.0,1.08,3.2,3.4,2.25,1.06,10.0,1.29,3.5,1.98,1.88,3.4,1.3,6.5,1.11,1.75,2.0,1.62,1.3,1.36,10.0,8.0,11.0,21.0,10.0,6.5,9.0,19.0,15.0,11.0,13.0,26.0,34.0,23.0,34.0,41.0,201.0,2,1,2,2,"[45, 45]","[17, 79]",1.90,1.55
IoKHALq5,USA 2,-,2024-03-31,00:30,San Antonio,Monterey Bay,2.0,2.4,5.3,1.32,3.1,2.42,1.52,5.0,1.14,1.5,4.35,5.5,1.04,8.75,1.2,4.05,1.62,2.2,2.5,1.47,4.1,1.2,1.75,1.95,1.16,1.19,2.6,8.75,17.0,35.0,100.0,8.0,8.5,17.5,50.0,7.7,8.25,16.5,50.0,10.5,11.25,23.0,65.0,450.0,1,1,2,1,"[7, 86]",[45],0,0
bNUc5JN1,VENEZUELA 1,APERTURA ,2024-03-31,00:30,Portuguesa,Carabobo,3.6,1.88,3.25,1.55,2.15,0.0,0.0,0.0,0.0,2.82,3.05,2.47,1.14,5.0,1.5,2.25,2.42,1.44,4.25,1.14,0.0,0.0,2.1,1.57,1.52,1.32,1.42,6.5,6.1,10.5,26.0,6.6,6.1,10.5,26.0,12.5,11.5,19.5,50.0,35.0,30.0,55.0,150.0,800.0,0,0,0,0,[],[],0,0
U97rUIkq,PERU 1,APERTURA ,2024-03-31,01:00,Cesar Vallejo,U. de Deportes,3.6,2.05,3.2,1.5,2.5,3.4,1.3,10.0,1.06,2.9,3.2,2.38,1.08,8.0,1.36,3.0,2.2,1.65,4.0,1.22,9.0,1.07,1.91,1.8,1.53,1.36,1.4,8.0,7.0,11.0,23.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,26.0,41.0,51.0,351.0,0,0,0,0,[],[],0.20,0.08
401O9BwS,AUSTRALIA 1,ROUND 22,2024-03-31,01:00,Melbourne Victory,Perth Glory,1.73,2.88,6.5,1.2,4.33,2.0,1.8,4.0,1.22,1.36,6.0,7.0,1.01,23.0,1.1,7.0,1.33,3.4,1.91,1.91,3.0,1.4,1.62,2.2,1.1,1.13,3.0,26.0,23.0,41.0,81.0,12.0,12.0,19.0,41.0,9.0,9.5,17.0,34.0,10.0,10.0,19.0,41.0,126.0,1,0,2,1,"[16, 53]",[61],1.32,1.78
G8OyBMpq,COLOMBIA 1,APERTURA ,2024-03-31,01:30,Fortaleza,Millonarios,3.0,1.95,4.33,1.53,2.38,3.75,1.25,11.0,1.05,2.2,3.2,3.4,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,13.0,1.04,2.1,1.67,1.3,1.36,1.67,7.0,8.0,15.0,41.0,6.0,6.5,13.0,34.0,9.0,10.0,19.0,41.0,21.0,21.0,41.0,67.0,351.0,0,2,1,2,[55],"[30, 34]",1.47,0.30
QBmedLhh,USA 1,-,2024-03-31,01:30,Real Salt Lake,St. Louis City,2.2,2.4,4.75,1.29,3.5,2.38,1.53,5.5,1.14,1.65,4.0,5.0,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.62,2.2,1.17,1.22,2.2,15.0,17.0,29.0,51.0,9.0,8.0,15.0,34.0,9.0,8.5,13.0,34.0,13.0,12.0,21.0,41.0,151.0,0,1,3,1,"[70, 84, 90]",[3],1.48,0.44
EgN0E3pt,USA 2,-,2024-03-31,02:00,Oakland Roots,Las Vegas Lights,3.0,2.07,3.4,1.42,2.67,2.77,1.39,6.0,1.09,2.37,3.3,2.8,1.06,7.3,1.3,3.25,1.9,1.85,3.1,1.32,5.3,1.12,1.7,2.05,1.44,1.3,1.57,7.3,9.25,14.5,32.0,8.5,6.3,10.25,23.0,12.0,9.25,13.0,30.0,25.0,19.0,27.0,60.0,450.0,0,0,0,3,[],"[46, 50, 66]",0,0
SdR4DNan,USA 2,-,2024-03-31,02:00,Orange County SC,FC Tulsa,2.3,2.25,4.35,1.35,2.95,2.52,1.47,5.4,1.12,1.75,3.85,4.1,1.04,8.25,1.24,3.7,1.72,2.05,2.67,1.42,4.55,1.16,1.7,2.05,1.24,1.24,2.07,8.25,13.5,24.0,60.0,8.0,7.4,13.5,35.0,8.75,8.25,14.5,37.0,14.0,13.0,23.0,60.0,400.0,1,0,1,0,[27],[],0,0
0APCB1Ub,USA 2,-,2024-03-31,02:00,Sacramento Republic,Memphis,2.07,2.27,5.3,1.37,2.85,2.62,1.44,5.6,1.11,1.55,4.1,5.3,1.05,7.9,1.26,3.5,1.78,1.95,2.85,1.37,4.9,1.14,1.88,1.83,1.16,1.21,2.45,7.9,14.5,30.0,100.0,6.9,7.9,17.0,55.0,7.2,8.25,17.5,55.0,10.75,12.5,27.0,80.0,700.0,0,0,1,0,[87],[],0,0
xniaeu8b,USA 1,-,2024-03-31,02:30,Los Angeles Galaxy,Seattle Sounders,2.5,2.38,4.0,1.3,3.4,2.38,1.53,6.0,1.13,1.91,3.6,4.0,1.03,15.0,1.18,4.5,1.65,2.2,2.63,1.44,4.5,1.18,1.57,2.25,1.22,1.29,1.83,15.0,15.0,21.0,41.0,9.5,7.5,13.0,29.0,11.0,8.5,12.0,29.0,17.0,13.0,21.0,41.0,126.0,1,0,1,0,[4],[],0.74,1.62
